home, homescore, awayscore, away, date, group
Atletico Madrid, 2, 0, Athletic Bilbao, "Thursday, March 25, 2010", "Vicente Calderón (25,000)"
Almeria, 1, 0, Real Zaragoza, "Wednesday, March 24, 2010", "Juegos Mediterráneos (11,000)"
Barcelona, 2, 0, Osasuna, "Wednesday, March 24, 2010", "Camp Nou (86,000)"
Racing Santander, 0, 0, Mallorca, "Wednesday, March 24, 2010", "El Sardinero (16,000)"
Real Valladolid, 0, 0, Espanyol, "Wednesday, March 24, 2010", "José Zorrilla (16,062)"
Tenerife, 2, 2, Villarreal, "Wednesday, March 24, 2010", "Heliodoro Rodríguez López "
Valencia, 1, 0, Malaga, "Wednesday, March 24, 2010", "Mestalla (38,000)"
Sporting Gijon, 2, 1, Deportivo La Coruña, "Tuesday, March 23, 2010", "El Molinón (21,000)"
Sevilla FC, 1, 1, Xerez, "Tuesday, March 23, 2010", "Ramón Sánchez Pizjuán (35,000)"
Malaga, 2, 0, Villarreal, "Sunday, March 21, 2010", "La Rosaleda (21,000)"
Mallorca, 4, 1, Atletico Madrid, "Sunday, March 21, 2010", "Iberostar Estadi (13,000)"
Osasuna, 1, 3, Racing Santander, "Sunday, March 21, 2010", "Reyno de Navarra (17,000)"
Valencia, 2, 0, Almeria, "Sunday, March 21, 2010", "Mestalla (30,000)"
Real Zaragoza, 2, 4, Barcelona, "Sunday, March 21, 2010", "La Romareda (32,000)"
Athletic Bilbao, 2, 2, Getafe, "Saturday, March 20, 2010", "San Mamés (30,000)"
Deportivo La Coruña, 0, 2, Real Valladolid, "Saturday, March 20, 2010", "Municipal de Riazor (27,000)"
Xerez, 2, 1, Tenerife, "Saturday, March 20, 2010", "Municipal de Chapín (16,668)"
Real Madrid, 3, 1, Sporting Gijon, "Saturday, March 20, 2010", "Santiago Bernabéu (78,000)"
Espanyol, 2, 0, Sevilla FC, "Saturday, March 20, 2010", "Cornellá - El Prat (25,000)"
Atletico Madrid, 1, 0, Osasuna, "Monday, March 15, 2010", "Vicente Calderón (25,000)"
Almeria, 1, 0, Malaga, "Sunday, March 14, 2010", "Juegos Mediterráneos (11,000)"
Racing Santander, 0, 0, Real Zaragoza, "Sunday, March 14, 2010", "El Sardinero (17,000)"
Tenerife, 4, 1, Espanyol, "Sunday, March 14, 2010", "Heliodoro Rodríguez López (17,000)"
Villarreal, 2, 0, Xerez, "Sunday, March 14, 2010", "El Madrigal (14,000)"
Barcelona, 3, 0, Valencia, "Sunday, March 14, 2010", "Camp Nou (90,000)"
Real Valladolid, 1, 4, Real Madrid, "Sunday, March 14, 2010", "José Zorrilla (20,000)"
Getafe, 3, 0, Mallorca, "Saturday, March 13, 2010", "Coliseum Alfonso Pérez (10,000)"
Sporting Gijon, 0, 0, Athletic Bilbao, "Saturday, March 13, 2010", "El Molinón (20,000)"
Sevilla FC, 1, 1, Deportivo La Coruña, "Saturday, March 13, 2010", "Ramón Sánchez Pizjuán (40,000)"
Valencia, 0, 0, Racing Santander, "Monday, March 8, 2010", "Mestalla (40,000)"
Espanyol, 0, 0, Villarreal, "Sunday, March 7, 2010", "Cornellá - El Prat (17,000)"
Malaga, 2, 4, Xerez, "Sunday, March 7, 2010", "La Rosaleda (25,000)"
Mallorca, 3, 0, Sporting Gijon, "Sunday, March 7, 2010", "Iberostar Estadi (13,000)"
Osasuna, 0, 0, Getafe, "Sunday, March 7, 2010", "Reyno de Navarra (17,000)"
Athletic Bilbao, 2, 0, Real Valladolid, "Sunday, March 7, 2010", "San Mamés (39,000)"
Real Zaragoza, 1, 1, Atletico Madrid, "Sunday, March 7, 2010", "La Romareda (20,000)"
Deportivo La Coruña, 3, 1, Tenerife, "Saturday, March 6, 2010", "Municipal de Riazor (15,000)"
Almeria, 2, 2, Barcelona, "Saturday, March 6, 2010", "Juegos Mediterráneos (15,000)"
Real Madrid, 3, 2, Sevilla FC, "Saturday, March 6, 2010", "Santiago Bernabéu (75,000)"
Racing Santander, 0, 2, Almeria, "Sunday, February 28, 2010", "El Sardinero (17,500)"
Real Valladolid, 1, 2, Mallorca, "Sunday, February 28, 2010", "José Zorrilla (16,573)"
Sporting Gijon, 3, 2, Osasuna, "Sunday, February 28, 2010", "El Molinón (23,000)"
Villarreal, 1, 0, Deportivo La Coruña, "Sunday, February 28, 2010", "El Madrigal (15,000)"
Xerez, 1, 1, Espanyol, "Sunday, February 28, 2010", "Municipal de Chapín (13,000)"
Sevilla FC, 0, 0, Athletic Bilbao, "Sunday, February 28, 2010", "Ramón Sánchez Pizjuán (20,000)"
Atletico Madrid, 4, 1, Valencia, "Sunday, February 28, 2010", "Vicente Calderón (50,000)"
Getafe, 0, 2, Real Zaragoza, "Saturday, February 27, 2010", "Coliseum Alfonso Pérez (9,000)"
Tenerife, 1, 5, Real Madrid, "Saturday, February 27, 2010", "Heliodoro Rodríguez López (37,000)"
Barcelona, 2, 1, Malaga, "Saturday, February 27, 2010", "Camp Nou (64,837)"
Valencia, 2, 1, Getafe, "Monday, February 22, 2010", "Mestalla (35,000)"
Athletic Bilbao, 4, 1, Tenerife, "Sunday, February 21, 2010", "San Mamés (32,000)"
Malaga, 2, 1, Espanyol, "Sunday, February 21, 2010", "La Rosaleda (21,000)"
Osasuna, 1, 1, Real Valladolid, "Sunday, February 21, 2010", "Reyno de Navarra (24,000)"
Real Zaragoza, 1, 3, Sporting Gijon, "Sunday, February 21, 2010", "La Romareda (20,000)"
Almeria, 1, 0, Atletico Madrid, "Sunday, February 21, 2010", "Juegos Mediterráneos (10,000)"
Real Madrid, 6, 2, Villarreal, "Sunday, February 21, 2010", "Santiago Bernabéu (57,000)"
Deportivo La Coruña, 2, 1, Xerez, "Saturday, February 20, 2010", "Municipal de Riazor (22,000)"
Barcelona, 4, 0, Racing Santander, "Saturday, February 20, 2010", "Camp Nou (75,000)"
Mallorca, 1, 3, Sevilla FC, "Saturday, February 20, 2010", "Iberostar Estadi (10,000)"
Tenerife, 1, 0, Mallorca, "Monday, February 15, 2010", "Heliodoro Rodríguez López (18,000)"
Espanyol, 2, 0, Deportivo La Coruña, "Sunday, February 14, 2010", "Cornellá - El Prat (25,000)"
Getafe, 2, 2, Almeria, "Sunday, February 14, 2010", "Coliseum Alfonso Pérez (5,000)"
Racing Santander, 0, 3, Malaga, "Sunday, February 14, 2010", "El Sardinero (15,000)"
Real Valladolid, 1, 1, Real Zaragoza, "Sunday, February 14, 2010", "José Zorrilla (15,000)"
Sevilla FC, 1, 0, Osasuna, "Sunday, February 14, 2010", "Ramón Sánchez Pizjuán (40,000)"
Atletico Madrid, 2, 1, Barcelona, "Sunday, February 14, 2010", "Vicente Calderón (45,000)"
Sporting Gijon, 1, 1, Valencia, "Saturday, February 13, 2010", "El Molinón (20,000)"
Xerez, 0, 3, Real Madrid, "Saturday, February 13, 2010", "Municipal de Chapín (20,000)"
Villarreal, 2, 1, Athletic Bilbao, "Saturday, February 13, 2010", "El Madrigal (13,000)"
Almeria, 3, 1, Sporting Gijon, "Sunday, February 7, 2010", "Juegos Mediterráneos (12,000)"
Athletic Bilbao, 3, 2, Xerez, "Sunday, February 7, 2010", "San Mamés (30,000)"
Malaga, 0, 0, Deportivo La Coruña, "Sunday, February 7, 2010", "La Rosaleda (18,000)"
Mallorca, 1, 0, Villarreal, "Sunday, February 7, 2010", "Iberostar Estadi (12,000)"
Osasuna, 1, 0, Tenerife, "Sunday, February 7, 2010", "Reyno de Navarra (18,000)"
Real Zaragoza, 2, 1, Sevilla FC, "Sunday, February 7, 2010", "La Romareda (29,000)"
Racing Santander, 1, 1, Atletico Madrid, "Sunday, February 7, 2010", "El Sardinero (18,000)"
Valencia, 2, 0, Real Valladolid, "Saturday, February 6, 2010", "Mestalla (36,000)"
Barcelona, 2, 1, Getafe, "Saturday, February 6, 2010", "Camp Nou (65,000)"
Real Madrid, 3, 0, Espanyol, "Saturday, February 6, 2010", "Santiago Bernabéu (60,000)"
Getafe, 0, 0, Racing Santander, "Sunday, January 31, 2010", "Coliseum Alfonso Pérez (10,000)"
Real Valladolid, 1, 1, Almeria, "Sunday, January 31, 2010", "José Zorrilla (14,784)"
Tenerife, 1, 3, Real Zaragoza, "Sunday, January 31, 2010", "Heliodoro Rodríguez López (14,000)"
Villarreal, 0, 2, Osasuna, "Sunday, January 31, 2010", "El Madrigal (16,000)"
Xerez, 2, 1, Mallorca, "Sunday, January 31, 2010", "Municipal de Chapín (14,764)"
Atletico Madrid, 0, 2, Malaga, "Sunday, January 31, 2010", "Vicente Calderón (38,000)"
Sevilla FC, 2, 1, Valencia, "Sunday, January 31, 2010", "Ramón Sánchez Pizjuán (36,000)"
Espanyol, 1, 0, Athletic Bilbao, "Saturday, January 30, 2010", "Cornellá - El Prat (18,000)"
Sporting Gijon, 0, 1, Barcelona, "Saturday, January 30, 2010", "El Molinón (20,000)"
Deportivo La Coruña, 1, 3, Real Madrid, "Saturday, January 30, 2010", "Municipal de Riazor (30,000)"
Espanyol, 1, 1, Mallorca, "Sunday, January 24, 2010", "Cornellá - El Prat (15,000)"
Sporting Gijon, 0, 1, Racing Santander, "Sunday, January 24, 2010", "El Molinón (19,000)"
Tenerife, 0, 0, Valencia, "Sunday, January 24, 2010", "Heliodoro Rodríguez López (22,000)"
Villarreal, 4, 2, Real Zaragoza, "Sunday, January 24, 2010", "El Madrigal (13,000)"
Xerez, 1, 2, Osasuna, "Sunday, January 24, 2010", "Municipal de Chapín (14,000)"
Getafe, 1, 0, Atletico Madrid, "Sunday, January 24, 2010", "Coliseum Alfonso Pérez (14,500)"
Real Madrid, 2, 0, Malaga, "Sunday, January 24, 2010", "Santiago Bernabéu (65,000)"
Sevilla FC, 1, 0, Almeria, "Saturday, January 23, 2010", "Ramón Sánchez Pizjuán (35,000)"
Real Valladolid, 0, 3, Barcelona, "Saturday, January 23, 2010", "José Zorrilla (25,000)"
Deportivo La Coruña, 3, 1, Athletic Bilbao, "Saturday, January 23, 2010", "Municipal de Riazor (25,000)"
Almeria, 1, 1, Tenerife, "Sunday, January 17, 2010", "Juegos Mediterráneos (12,000)"
Malaga, 1, 0, Getafe, "Sunday, January 17, 2010", "La Rosaleda (20,000)"
Mallorca, 2, 0, Deportivo La Coruña, "Sunday, January 17, 2010", "Iberostar Estadi (15,000)"
Racing Santander, 1, 1, Real Valladolid, "Sunday, January 17, 2010", "El Sardinero (16,000)"
Real Zaragoza, 0, 0, Xerez, "Sunday, January 17, 2010", "La Romareda (23,000)"
Atletico Madrid, 3, 2, Sporting Gijon, "Sunday, January 17, 2010", "Vicente Calderón (45,000)"
Valencia, 4, 1, Villarreal, "Sunday, January 17, 2010", "Mestalla (45,000)"
Osasuna, 2, 0, Espanyol, "Saturday, January 16, 2010", "Reyno de Navarra (17,000)"
Athletic Bilbao, 1, 0, Real Madrid, "Saturday, January 16, 2010", "San Mamés (40,000)"
Barcelona, 4, 0, Sevilla FC, "Saturday, January 16, 2010", "Camp Nou (63,274)"
Deportivo La Coruña, 1, 0, Osasuna, "Sunday, January 10, 2010", "Municipal de Riazor (16,000)"
Espanyol, 2, 1, Real Zaragoza, "Sunday, January 10, 2010", "Cornellá - El Prat (25,000)"
Malaga, 1, 1, Athletic Bilbao, "Sunday, January 10, 2010", "La Rosaleda (18,000)"
Sporting Gijon, 1, 0, Getafe, "Sunday, January 10, 2010", "El Molinón (22,500)"
Xerez, 1, 3, Valencia, "Sunday, January 10, 2010", "Municipal de Chapín (12,000)"
Real Madrid, 2, 0, Mallorca, "Sunday, January 10, 2010", "Santiago Bernabéu (55,000)"
Tenerife, 0, 5, Barcelona, "Sunday, January 10, 2010", "Heliodoro Rodríguez López (24,000)"
Real Valladolid, 0, 4, Atletico Madrid, "Saturday, January 9, 2010", "José Zorrilla (12,000)"
Sevilla FC, 1, 2, Racing Santander, "Saturday, January 9, 2010", "Ramón Sánchez Pizjuán (40,000)"
Villarreal, 1, 1, Almeria, "Saturday, January 9, 2010", "El Madrigal (18,000)"
Almeria, 1, 0, Xerez, "Sunday, January 3, 2010", "Juegos Mediterráneos (14,000)"
Getafe, 1, 0, Real Valladolid, "Sunday, January 3, 2010", "Coliseum Alfonso Pérez (9,000)"
Racing Santander, 2, 0, Tenerife, "Sunday, January 3, 2010", "El Sardinero (12,000)"
Real Zaragoza, 0, 0, Deportivo La Coruña, "Sunday, January 3, 2010", "La Romareda (20,000)"
Sporting Gijon, 2, 2, Malaga, "Sunday, January 3, 2010", "El Molinón (15,000)"
Mallorca, 2, 0, Athletic Bilbao, "Sunday, January 3, 2010", "Iberostar Estadi (12,000)"
Osasuna, 0, 0, Real Madrid, "Sunday, January 3, 2010", "Reyno de Navarra (18,000)"
Valencia, 1, 0, Espanyol, "Saturday, January 2, 2010", "Mestalla (48,000)"
Barcelona, 1, 1, Villarreal, "Saturday, January 2, 2010", "Camp Nou (90,000)"
Atletico Madrid, 2, 1, Sevilla FC, "Saturday, January 2, 2010", "Vicente Calderón (35,000)"
Espanyol, 2, 0, Almeria, "Sunday, December 20, 2009", "Cornellá - El Prat (30,000)"
Malaga, 2, 1, Mallorca, "Sunday, December 20, 2009", "La Rosaleda "
Real Valladolid, 2, 1, Sporting Gijon, "Sunday, December 20, 2009", "José Zorrilla (16,765)"
Villarreal, 2, 0, Racing Santander, "Sunday, December 20, 2009", "El Madrigal (14,000)"
Tenerife, 1, 1, Atletico Madrid, "Sunday, December 20, 2009", "Heliodoro Rodríguez López (20,000)"
Deportivo La Coruña, 0, 0, Valencia, "Sunday, December 20, 2009", "Municipal de Riazor (30,000)"
Athletic Bilbao, 2, 0, Osasuna, "Saturday, December 19, 2009", "San Mamés (31,000)"
Sevilla FC, 1, 2, Getafe, "Saturday, December 19, 2009", "Ramón Sánchez Pizjuán (38,000)"
Real Madrid, 6, 0, Real Zaragoza, "Saturday, December 19, 2009", "Santiago Bernabéu (50,000)"
Almeria, 1, 1, Deportivo La Coruña, "Sunday, December 13, 2009", "Juegos Mediterráneos (10,000)"
Getafe, 2, 1, Tenerife, "Sunday, December 13, 2009", "Coliseum Alfonso Pérez (12,000)"
Osasuna, 0, 1, Mallorca, "Sunday, December 13, 2009", "Reyno de Navarra (19,000)"
Racing Santander, 3, 2, Xerez, "Sunday, December 13, 2009", "El Sardinero (15,000)"
Real Valladolid, 1, 1, Malaga, "Sunday, December 13, 2009", "José Zorrilla (13,435)"
Atletico Madrid, 1, 2, Villarreal, "Sunday, December 13, 2009", "Vicente Calderón (42,000)"
Sporting Gijon, 0, 1, Sevilla FC, "Sunday, December 13, 2009", "El Molinón (15,000)"
Real Zaragoza, 1, 2, Athletic Bilbao, "Saturday, December 12, 2009", "La Romareda (25,000)"
Barcelona, 1, 0, Espanyol, "Saturday, December 12, 2009", "Camp Nou (91,000)"
Valencia, 2, 3, Real Madrid, "Saturday, December 12, 2009", "Mestalla (55,000)"
Espanyol, 0, 4, Racing Santander, "Sunday, December 6, 2009", "Cornellá - El Prat (18,000)"
Malaga, 1, 1, Osasuna, "Sunday, December 6, 2009", "La Rosaleda (15,000)"
Mallorca, 4, 1, Real Zaragoza, "Sunday, December 6, 2009", "Iberostar Estadi (11,400)"
Tenerife, 2, 1, Sporting Gijon, "Sunday, December 6, 2009", "Heliodoro Rodríguez López (20,000)"
Villarreal, 3, 2, Getafe, "Sunday, December 6, 2009", "El Madrigal (16,000)"
Athletic Bilbao, 1, 2, Valencia, "Sunday, December 6, 2009", "San Mamés (37,500)"
Sevilla FC, 1, 1, Real Valladolid, "Saturday, December 5, 2009", "Ramón Sánchez Pizjuán (42,000)"
Xerez, 0, 2, Atletico Madrid, "Saturday, December 5, 2009", "Municipal de Chapín (12,000)"
Real Madrid, 4, 2, Almeria, "Saturday, December 5, 2009", "Santiago Bernabéu (80,000)"
Deportivo La Coruña, 1, 3, Barcelona, "Saturday, December 5, 2009", "Municipal de Riazor (32,000)"
Xerez, 0, 2, Barcelona, "Wednesday, December 2, 2009", "Municipal de Chapín (15,000)"
Almeria, 1, 4, Athletic Bilbao, "Sunday, November 29, 2009", "Juegos Mediterráneos (8,000)"
Getafe, 5, 1, Xerez, "Sunday, November 29, 2009", "Coliseum Alfonso Pérez (10,000)"
Racing Santander, 0, 1, Deportivo La Coruña, "Sunday, November 29, 2009", "El Sardinero (12,000)"
Real Valladolid, 3, 3, Tenerife, "Sunday, November 29, 2009", "José Zorrilla (12,788)"
Real Zaragoza, 0, 1, Osasuna, "Sunday, November 29, 2009", "La Romareda (22,000)"
Barcelona, 1, 0, Real Madrid, "Sunday, November 29, 2009", "Camp Nou (98,000)"
Atletico Madrid, 4, 0, Espanyol, "Sunday, November 29, 2009", "Vicente Calderón (15,000)"
Sporting Gijon, 1, 0, Villarreal, "Saturday, November 28, 2009", "El Molinón (21,000)"
Valencia, 1, 1, Mallorca, "Saturday, November 28, 2009", "Mestalla (38,000)"
Sevilla FC, 2, 2, Malaga, "Saturday, November 28, 2009", "Ramón Sánchez Pizjuán (40,000)"
Espanyol, 0, 2, Getafe, "Sunday, November 22, 2009", "Cornellá - El Prat "
Mallorca, 3, 1, Almeria, "Sunday, November 22, 2009", "Iberostar Estadi (11,000)"
Villarreal, 3, 1, Real Valladolid, "Sunday, November 22, 2009", "El Madrigal (15,000)"
Xerez, 0, 0, Sporting Gijon, "Sunday, November 22, 2009", "Municipal de Chapín (16,004)"
Malaga, 1, 1, Real Zaragoza, "Sunday, November 22, 2009", "La Romareda (21,000)"
Osasuna, 1, 3, Valencia, "Sunday, November 22, 2009", "Reyno de Navarra (18,000)"
Deportivo La Coruña, 2, 1, Atletico Madrid, "Saturday, November 21, 2009", "Municipal de Riazor (22,000)"
