home, homescore, awayscore, away, date, group
Sedan, 2, 2, Bastia, "Saturday, May 10, 2003", "Louis-Duguaguez (15,000)"
Sochaux, 3, 0, Marseille, "Saturday, May 10, 2003", "Auguste-Bonal (19,910)"
Stade Rennes, 2, 3, Strasbourg, "Saturday, May 10, 2003", "Route de Lorient  (18,302)"
Paris Saint-Germain , 2, 1, AS Monaco, "Sunday, May 4, 2003", "Parc de Princes (40,450)"
Marseille, 2, 1, Bastia, "Saturday, May 3, 2003", "Velodrome (56,000)"
Bordeaux, 0, 1, AJ Auxerre, "Saturday, May 3, 2003", "Parc Lescure (32,384)"
Guingamp, 1, 0, Lens, "Saturday, May 3, 2003", "Du Roudourou (16,673)"
Le Havre AC, 0, 1, AC Ajaccio, "Saturday, May 3, 2003", "Jules-Dechasseaux "
Lille, 1, 0, Stade Rennes, "Saturday, May 3, 2003", "Grimonprez-Jooris (17,177)"
Montpellier, 1, 0, Nantes, "Saturday, May 3, 2003", "La Mosson (15,128)"
Nice, 0, 0, Sedan, "Saturday, May 3, 2003", "Municipal du Ray (16,560)"
Strasbourg, 0, 4, Lyon, "Saturday, May 3, 2003", "La Meinau (20,000)"
Troyes, 0, 2, Sochaux, "Saturday, May 3, 2003", "Stade l'Aube (11,597)"
AS Monaco, 2, 0, Strasbourg, "Sunday, April 20, 2003", "Stade Louis II (9,000)"
Lens, 0, 1, Marseille, "Sunday, April 20, 2003", "Felix-Bollaert  (40,000)"
AC Ajaccio, 1, 6, Bordeaux, "Saturday, April 19, 2003", "Francois-Coty  (7,500)"
AJ Auxerre, 1, 0, Le Havre AC, "Saturday, April 19, 2003", "Abbe-Deschamps (10,000)"
Bastia, 1, 2, Montpellier, "Saturday, April 19, 2003", "Armand-Cesari-Furiani Stadium (3,000)"
Lyon, 0, 0, Lille, "Saturday, April 19, 2003", "Municipal De Gerland (40,083)"
Nantes, 1, 1, Paris Saint-Germain , "Saturday, April 19, 2003", "La Beaujoire (35,500)"
Sedan, 4, 0, Troyes, "Saturday, April 19, 2003", "Louis-Duguaguez (15,000)"
Sochaux, 0, 0, Guingamp, "Saturday, April 19, 2003", "Auguste-Bonal (17,563)"
Stade Rennes, 2, 2, Nice, "Saturday, April 19, 2003", "Route de Lorient  (17,307)"
Troyes, 0, 0, Marseille, "Saturday, April 12, 2003", "Stade l'Aube (11,500)"
AC Ajaccio, 2, 4, AS Monaco, "Saturday, April 12, 2003", "Francois-Coty  (10,000)"
Guingamp, 3, 0, Bastia, "Saturday, April 12, 2003", "Du Roudourou (15,448)"
Le Havre AC, 0, 1, Stade Rennes, "Saturday, April 12, 2003", "Jules-Dechasseaux (11,949)"
Lille, 0, 0, Sedan, "Saturday, April 12, 2003", "Grimonprez-Jooris (10,000)"
Montpellier, 0, 2, Sochaux, "Saturday, April 12, 2003", "La Mosson (15,000)"
Nice, 1, 0, AJ Auxerre, "Saturday, April 12, 2003", "Municipal du Ray (15,000)"
Paris Saint-Germain , 0, 1, Lens, "Saturday, April 12, 2003", "Parc de Princes (43,284)"
Strasbourg, 2, 0, Nantes, "Saturday, April 12, 2003", "La Meinau (12,928)"
Bordeaux, 0, 1, Lyon, "Friday, April 11, 2003", "Parc Lescure (32,177)"
AJ Auxerre, 3, 1, Sedan, "Tuesday, April 8, 2003", "Abbe-Deschamps (11,000)"
AS Monaco, 0, 1, Nice, "Sunday, April 6, 2003", "Stade Louis II (17,045)"
Lyon, 2, 1, Le Havre AC, "Saturday, April 5, 2003", "Municipal De Gerland (36,000)"
AJ Auxerre, 1, 0, AC Ajaccio, "Saturday, April 5, 2003", "Abbe-Deschamps (8,000)"
Bastia, 1, 1, Troyes, "Saturday, April 5, 2003", "Armand-Cesari-Furiani Stadium (4,500)"
Lens, 1, 1, Strasbourg, "Saturday, April 5, 2003", "Felix-Bollaert  (28,203)"
Marseille, 0, 2, Guingamp, "Saturday, April 5, 2003", "Velodrome (55,000)"
Nantes, 1, 0, Lille, "Saturday, April 5, 2003", "La Beaujoire (25,000)"
Sedan, 1, 2, Montpellier, "Saturday, April 5, 2003", "Louis-Duguaguez (15,000)"
Sochaux, 0, 0, Paris Saint-Germain , "Saturday, April 5, 2003", "Auguste-Bonal (19,682)"
Stade Rennes, 3, 4, Bordeaux, "Saturday, April 5, 2003", "Route de Lorient  (18,156)"
Nice, 0, 1, Lyon, "Sunday, March 23, 2003", "Municipal du Ray (14,208)"
Montpellier, 1, 2, Marseille, "Saturday, March 22, 2003", "La Mosson (26,096)"
AC Ajaccio, 1, 0, Stade Rennes, "Saturday, March 22, 2003", "Francois-Coty  (4,000)"
AJ Auxerre, 0, 0, Lens, "Saturday, March 22, 2003", "Abbe-Deschamps (15,000)"
Bordeaux, 0, 0, Nantes, "Saturday, March 22, 2003", "Parc Lescure (33,000)"
Guingamp, 2, 0, Troyes, "Saturday, March 22, 2003", "Du Roudourou (12,933)"
Le Havre AC, 0, 3, AS Monaco, "Saturday, March 22, 2003", "Jules-Dechasseaux (16,000)"
Lille, 1, 1, Bastia, "Saturday, March 22, 2003", "Grimonprez-Jooris (13,750)"
Paris Saint-Germain , 2, 0, Sedan, "Saturday, March 22, 2003", "Parc de Princes (40,656)"
Strasbourg, 1, 3, Sochaux, "Saturday, March 22, 2003", "La Meinau (12,000)"
Strasbourg, 1, 1, Bordeaux, "Wednesday, March 19, 2003", "La Meinau "
Guingamp, 1, 0, Lille, "Tuesday, March 18, 2003", "Du Roudourou (12,406)"
Lens, 0, 1, Nantes, "Friday, March 14, 2003", "Felix-Bollaert  "
Lille, 2, 0, Montpellier, "Friday, March 14, 2003", "Grimonprez-Jooris (14,006)"
Sochaux, 1, 1, AC Ajaccio, "Friday, March 14, 2003", "Auguste-Bonal (13,343)"
Marseille, 0, 3, Paris Saint-Germain , "Sunday, March 9, 2003", "Velodrome (60,000)"
Stade Rennes, 0, 0, AJ Auxerre, "Saturday, March 8, 2003", "Route de Lorient  (17,644)"
AS Monaco, 0, 1, Bordeaux, "Saturday, March 8, 2003", "Stade Louis II (11,000)"
Bastia, 1, 1, Strasbourg, "Saturday, March 8, 2003", "Armand-Cesari-Furiani Stadium (7,000)"
Lens, 0, 0, Nice, "Saturday, March 8, 2003", "Felix-Bollaert  (38,389)"
Lyon, 3, 1, AC Ajaccio, "Saturday, March 8, 2003", "Municipal De Gerland "
Nantes, 2, 0, Le Havre AC, "Saturday, March 8, 2003", "La Beaujoire (25,000)"
Sedan, 2, 0, Guingamp, "Saturday, March 8, 2003", "Louis-Duguaguez (14,000)"
Sochaux, 2, 2, Lille, "Saturday, March 8, 2003", "Auguste-Bonal (12,818)"
Troyes, 0, 2, Montpellier, "Saturday, March 8, 2003", "Stade l'Aube (10,562)"
AJ Auxerre, 1, 2, Lyon, "Sunday, March 2, 2003", "Abbe-Deschamps (12,000)"
Bordeaux, 2, 0, Sochaux, "Saturday, March 1, 2003", "Parc Lescure (25,368)"
AC Ajaccio, 0, 0, Lens, "Saturday, March 1, 2003", "Francois-Coty  (3,500)"
Le Havre AC, 2, 0, Bastia, "Saturday, March 1, 2003", "Jules-Dechasseaux (10,659)"
Lille, 1, 3, AS Monaco, "Saturday, March 1, 2003", "Grimonprez-Jooris (14,872)"
Montpellier, 2, 0, Guingamp, "Saturday, March 1, 2003", "La Mosson (8,242)"
Paris Saint-Germain , 4, 2, Troyes, "Saturday, March 1, 2003", "Parc de Princes (36,941)"
Stade Rennes, 1, 0, Sedan, "Saturday, March 1, 2003", "Route de Lorient  (16,891)"
Strasbourg, 0, 0, Marseille, "Saturday, March 1, 2003", "La Meinau (27,063)"
Nice, 1, 1, Nantes, "Friday, February 28, 2003", "Municipal du Ray (16,399)"
AS Monaco, 3, 1, AJ Auxerre, "Sunday, February 23, 2003", "Stade Louis II (8,500)"
Guingamp, 3, 2, Paris Saint-Germain , "Saturday, February 22, 2003", "Du Roudourou (15,616)"
Bastia, 1, 1, Nice, "Saturday, February 22, 2003", "Armand-Cesari-Furiani Stadium (9,000)"
Lens, 4, 0, Montpellier, "Saturday, February 22, 2003", "Felix-Bollaert  (36,182)"
Lyon, 4, 1, Stade Rennes, "Saturday, February 22, 2003", "Municipal De Gerland (37,949)"
Marseille, 2, 0, Lille, "Saturday, February 22, 2003", "Velodrome (57,000)"
Nantes, 1, 0, AC Ajaccio, "Saturday, February 22, 2003", "La Beaujoire (30,000)"
Sedan, 0, 1, Bordeaux, "Saturday, February 22, 2003", "Louis-Duguaguez (16,200)"
Sochaux, 1, 0, Le Havre AC, "Saturday, February 22, 2003", "Auguste-Bonal (12,418)"
Troyes, 1, 0, Strasbourg, "Saturday, February 22, 2003", "Stade l'Aube (10,501)"
Troyes, 2, 0, Lille, "Wednesday, February 19, 2003", "Stade l'Aube (6,500)"
Nantes, 0, 1, Sochaux, "Saturday, February 15, 2003", "La Beaujoire (31,000)"
AJ Auxerre, 0, 1, Nantes, "Sunday, February 9, 2003", "Abbe-Deschamps (6,000)"
AC Ajaccio, 0, 2, Marseille, "Saturday, February 8, 2003", "Francois-Coty  (7,000)"
Bordeaux, 0, 2, Bastia, "Saturday, February 8, 2003", "Parc Lescure (26,863)"
Le Havre AC, 2, 1, Sedan, "Saturday, February 8, 2003", "Jules-Dechasseaux (10,496)"
Lille, 0, 2, Lens, "Saturday, February 8, 2003", "Grimonprez-Jooris (20,500)"
Lyon, 0, 0, Troyes, "Saturday, February 8, 2003", "Municipal De Gerland (30,000)"
Nice, 2, 2, Sochaux, "Saturday, February 8, 2003", "Municipal du Ray (14,078)"
Paris Saint-Germain , 1, 3, Montpellier, "Saturday, February 8, 2003", "Parc de Princes (35,657)"
Stade Rennes, 0, 0, AS Monaco, "Saturday, February 8, 2003", "Route de Lorient  (7,433)"
Strasbourg, 3, 1, Guingamp, "Saturday, February 8, 2003", "La Meinau (8,400)"
Sedan, 1, 2, AJ Auxerre, "Wednesday, February 5, 2003", "Louis-Duguaguez (16,331)"
Bastia, 1, 0, Paris Saint-Germain , "Wednesday, February 5, 2003", "Armand-Cesari-Furiani Stadium (9,000)"
Lens, 3, 3, Bordeaux, "Wednesday, February 5, 2003", "Felix-Bollaert  (36,765)"
Marseille, 2, 0, Le Havre AC, "Wednesday, February 5, 2003", "Velodrome (35,000)"
Montpellier, 2, 1, Strasbourg, "Wednesday, February 5, 2003", "La Mosson (8,282)"
Nantes, 1, 0, Stade Rennes, "Wednesday, February 5, 2003", "La Beaujoire (33,000)"
Troyes, 1, 0, Nice, "Wednesday, February 5, 2003", "Stade l'Aube (10,078)"
AS Monaco, 2, 0, Lyon, "Tuesday, February 4, 2003", "Stade Louis II (4,900)"
Bordeaux, 3, 1, Marseille, "Sunday, February 2, 2003", "Parc Lescure "
AJ Auxerre, 2, 0, Sochaux, "Saturday, February 1, 2003", "Abbe-Deschamps (10,000)"
AC Ajaccio, 1, 1, Bastia, "Saturday, February 1, 2003", "Francois-Coty  (9,000)"
AS Monaco, 3, 0, Sedan, "Saturday, February 1, 2003", "Stade Louis II (2,500)"
Le Havre AC, 1, 0, Troyes, "Saturday, February 1, 2003", "Jules-Dechasseaux (8,903)"
Lyon, 0, 0, Nantes, "Saturday, February 1, 2003", "Municipal De Gerland (30,000)"
Nice, 1, 0, Guingamp, "Saturday, February 1, 2003", "Municipal du Ray (12,756)"
Stade Rennes, 1, 1, Lens, "Saturday, February 1, 2003", "Route de Lorient  (13,311)"
Strasbourg, 0, 1, Paris Saint-Germain , "Saturday, February 1, 2003", "La Meinau (15,000)"
Nantes, 0, 2, AS Monaco, "Wednesday, January 29, 2003", "La Beaujoire (32,000)"
Bastia, 2, 0, AJ Auxerre, "Wednesday, January 29, 2003", "Armand-Cesari-Furiani Stadium "
Guingamp, 1, 2, Le Havre AC, "Wednesday, January 29, 2003", "Du Roudourou (12,728)"
Lens, 2, 2, Lyon, "Wednesday, January 29, 2003", "Felix-Bollaert  (36,787)"
Montpellier, 0, 1, AC Ajaccio, "Wednesday, January 29, 2003", "La Mosson "
Paris Saint-Germain , 1, 0, Lille, "Wednesday, January 29, 2003", "Parc de Princes (34,576)"
Sedan, 2, 1, Strasbourg, "Wednesday, January 29, 2003", "Louis-Duguaguez (11,000)"
Sochaux, 1, 0, Stade Rennes, "Wednesday, January 29, 2003", "Auguste-Bonal (10,471)"
Troyes, 0, 1, Bordeaux, "Wednesday, January 29, 2003", "Stade l'Aube (4,000)"
Marseille, 2, 0, Nice, "Tuesday, January 28, 2003", "Velodrome (55,000)"
Lyon, 4, 1, Sochaux, "Wednesday, January 22, 2003", "Municipal De Gerland (25,000)"
AC Ajaccio, 1, 0, Troyes, "Wednesday, January 22, 2003", "Francois-Coty  (5,000)"
AS Monaco, 1, 1, Lens, "Wednesday, January 22, 2003", "Stade Louis II (4,000)"
Bordeaux, 4, 2, Guingamp, "Wednesday, January 22, 2003", "Parc Lescure (20,975)"
Le Havre AC, 1, 0, Montpellier, "Wednesday, January 22, 2003", "Jules-Dechasseaux (8,804)"
Lille, 0, 1, Strasbourg, "Wednesday, January 22, 2003", "Grimonprez-Jooris (12,522)"
Nantes, 4, 1, Sedan, "Wednesday, January 22, 2003", "La Beaujoire (31,000)"
Nice, 0, 0, Paris Saint-Germain , "Wednesday, January 22, 2003", "Municipal du Ray (15,838)"
Stade Rennes, 0, 1, Bastia, "Wednesday, January 22, 2003", "Route de Lorient  (14,624)"
AJ Auxerre, 0, 0, Marseille, "Tuesday, January 21, 2003", "Abbe-Deschamps (15,000)"
Le Havre AC, 1, 1, Strasbourg, "Saturday, January 18, 2003", "Jules-Dechasseaux (8,983)"
Lens, 4, 0, Sedan, "Saturday, January 18, 2003", "Felix-Bollaert  (30,489)"
Montpellier, 0, 0, AJ Auxerre, "Saturday, January 18, 2003", "La Mosson (14,836)"
Sochaux, 0, 0, AS Monaco, "Wednesday, January 15, 2003", "Auguste-Bonal (11,655)"
Bastia, 2, 0, Lyon, "Wednesday, January 15, 2003", "Armand-Cesari-Furiani Stadium (6,300)"
Guingamp, 0, 2, AJ Auxerre, "Wednesday, January 15, 2003", "Du Roudourou (11,195)"
Montpellier, 2, 2, Nice, "Wednesday, January 15, 2003", "La Mosson (12,392)"
Paris Saint-Germain , 1, 0, Le Havre AC, "Wednesday, January 15, 2003", "Parc de Princes (33,438)"
Sedan, 1, 1, AC Ajaccio, "Wednesday, January 15, 2003", "Louis-Duguaguez (7,000)"
Marseille, 2, 0, Stade Rennes, "Tuesday, January 14, 2003", "Velodrome (39,885)"
Stade Rennes, 2, 1, Guingamp, "Saturday, January 11, 2003", "Route de Lorient  (23,525)"
AC Ajaccio, 0, 0, Paris Saint-Germain , "Saturday, January 11, 2003", "Francois-Coty  (10,000)"
AJ Auxerre, 1, 0, Troyes, "Saturday, January 11, 2003", "Abbe-Deschamps (7,000)"
AS Monaco, 0, 0, Bastia, "Saturday, January 11, 2003", "Stade Louis II (3,000)"
Bordeaux, 3, 1, Montpellier, "Saturday, January 11, 2003", "Parc Lescure (12,094)"
Nice, 2, 0, Lille, "Saturday, January 11, 2003", "Municipal du Ray (11,766)"
Lyon, 1, 0, Marseille, "Friday, January 10, 2003", "Municipal De Gerland (40,000)"
Sochaux, 3, 0, Lens, "Friday, December 20, 2002", "Auguste-Bonal (12,290)"
Bastia, 3, 1, Nantes, "Friday, December 20, 2002", "Armand-Cesari-Furiani Stadium (11,500)"
Guingamp, 3, 1, AC Ajaccio, "Friday, December 20, 2002", "Du Roudourou (15,320)"
Lille, 1, 0, Le Havre AC, "Friday, December 20, 2002", "Grimonprez-Jooris (13,525)"
Marseille, 1, 1, AS Monaco, "Friday, December 20, 2002", "Velodrome (56,000)"
Sedan, 1, 1, Lyon, "Friday, December 20, 2002", "Louis-Duguaguez (19,240)"
Strasbourg, 0, 0, Nice, "Friday, December 20, 2002", "La Meinau (13,652)"
Troyes, 0, 1, Stade Rennes, "Friday, December 20, 2002", "Stade l'Aube (10,122)"
Paris Saint-Germain , 1, 1, Bordeaux, "Thursday, December 19, 2002", "Parc de Princes (40,000)"
AC Ajaccio, 2, 2, Lille, "Sunday, December 15, 2002", "Francois-Coty  (5,000)"
AJ Auxerre, 0, 0, Strasbourg, "Sunday, December 15, 2002", "Abbe-Deschamps (6,000)"
AS Monaco, 4, 0, Guingamp, "Sunday, December 15, 2002", "Stade Louis II (3,000)"
Bordeaux, 4, 0, Nice, "Sunday, December 15, 2002", "Parc Lescure (24,280)"
Lens, 1, 0, Le Havre AC, "Sunday, December 15, 2002", "Felix-Bollaert  (38,500)"
Lyon, 1, 1, Montpellier, "Sunday, December 15, 2002", "Municipal De Gerland (25,000)"
Nantes, 2, 1, Troyes, "Sunday, December 15, 2002", "La Beaujoire (32,000)"
Stade Rennes, 1, 0, Paris Saint-Germain , "Sunday, December 15, 2002", "Route de Lorient  (22,503)"
Sochaux, 2, 0, Bastia, "Saturday, December 14, 2002", "Auguste-Bonal (10,934)"
Sedan, 1, 2, Marseille, "Saturday, December 14, 2002", "Louis-Duguaguez (22,800)"
Paris Saint-Germain , 2, 0, Lyon, "Wednesday, December 4, 2002", "Parc de Princes (40,000)"
Bastia, 0, 1, Sedan, "Wednesday, December 4, 2002", "Armand-Cesari-Furiani Stadium (7,200)"
Guingamp, 2, 0, Nantes, "Wednesday, December 4, 2002", "Du Roudourou (17,287)"
Le Havre AC, 1, 0, Bordeaux, "Wednesday, December 4, 2002", "Jules-Dechasseaux (12,377)"
Lille, 2, 2, AJ Auxerre, "Wednesday, December 4, 2002", "Grimonprez-Jooris (14,149)"
Marseille, 1, 0, Sochaux, "Wednesday, December 4, 2002", "Velodrome (50,000)"
Montpellier, 1, 2, AS Monaco, "Wednesday, December 4, 2002", "La Mosson (8,000)"
Strasbourg, 1, 3, Stade Rennes, "Wednesday, December 4, 2002", "La Meinau (13,145)"
Troyes, 0, 0, Lens, "Wednesday, December 4, 2002", "Stade l'Aube (11,087)"
Nice, 3, 0, AC Ajaccio, "Tuesday, December 3, 2002", "Municipal du Ray (10,406)"
Lens, 1, 3, Guingamp, "Sunday, December 1, 2002", "Felix-Bollaert  (34,600)"
Lyon, 2, 1, Strasbourg, "Sunday, December 1, 2002", "Municipal De Gerland (34,235)"
AJ Auxerre, 1, 0, Bordeaux, "Sunday, December 1, 2002", "Abbe-Deschamps (15,000)"
AS Monaco, 3, 1, Paris Saint-Germain , "Saturday, November 30, 2002", "Stade Louis II (8,000)"
AC Ajaccio, 1, 2, Le Havre AC, "Saturday, November 30, 2002", "Francois-Coty  "
Bastia, 2, 0, Marseille, "Saturday, November 30, 2002", "Armand-Cesari-Furiani Stadium (12,000)"
Nantes, 3, 1, Montpellier, "Saturday, November 30, 2002", "La Beaujoire (32,000)"
Sedan, 3, 0, Nice, "Saturday, November 30, 2002", "Louis-Duguaguez (13,000)"
Sochaux, 1, 0, Troyes, "Saturday, November 30, 2002", "Auguste-Bonal (12,160)"
Stade Rennes, 5, 1, Lille, "Saturday, November 30, 2002", "Route de Lorient  (17,145)"
Strasbourg, 1, 0, AS Monaco, "Sunday, November 24, 2002", "La Meinau (26,000)"
Marseille, 1, 0, Lens, "Saturday, November 23, 2002", "Velodrome (50,000)"
Bordeaux, 1, 0, AC Ajaccio, "Saturday, November 23, 2002", "Parc Lescure (24,479)"
Guingamp, 2, 0, Sochaux, "Saturday, November 23, 2002", "Du Roudourou (14,325)"
Le Havre AC, 0, 1, AJ Auxerre, "Saturday, November 23, 2002", "Jules-Dechasseaux (14,000)"
Lille, 2, 1, Lyon, "Saturday, November 23, 2002", "Grimonprez-Jooris (17,074)"
Montpellier, 2, 2, Bastia, "Saturday, November 23, 2002", "La Mosson (10,304)"
Nice, 0, 0, Stade Rennes, "Saturday, November 23, 2002", "Municipal du Ray (12,235)"
Troyes, 2, 0, Sedan, "Saturday, November 23, 2002", "Stade l'Aube (11,229)"
Paris Saint-Germain , 0, 1, Nantes, "Friday, November 22, 2002", "Parc de Princes (40,000)"
Lens, 3, 2, Paris Saint-Germain , "Sunday, November 17, 2002", "Felix-Bollaert  (38,000)"
AJ Auxerre, 0, 2, Nice, "Saturday, November 16, 2002", "Abbe-Deschamps (17,000)"
Bastia, 0, 2, Guingamp, "Saturday, November 16, 2002", "Armand-Cesari-Furiani Stadium (5,200)"
Lyon, 4, 2, Bordeaux, "Saturday, November 16, 2002", "Municipal De Gerland (49,300)"
Marseille, 0, 0, Troyes, "Saturday, November 16, 2002", "Velodrome (43,000)"
Nantes, 4, 1, Strasbourg, "Saturday, November 16, 2002", "La Beaujoire (31,500)"
Sedan, 0, 1, Lille, "Saturday, November 16, 2002", "Louis-Duguaguez (13,500)"
Sochaux, 0, 0, Montpellier, "Saturday, November 16, 2002", "Auguste-Bonal (12,788)"
Stade Rennes, 0, 0, Le Havre AC, "Saturday, November 16, 2002", "Route de Lorient  (17,161)"
AS Monaco, 3, 2, AC Ajaccio, "Thursday, November 14, 2002", "Stade Louis II (2,500)"
Bordeaux, 2, 0, Stade Rennes, "Saturday, November 9, 2002", "Parc Lescure (23,209)"
Guingamp, 0, 0, Marseille, "Saturday, November 9, 2002", "Du Roudourou (17,334)"
Lille, 0, 1, Nantes, "Saturday, November 9, 2002", "Grimonprez-Jooris (15,222)"
Montpellier, 2, 0, Sedan, "Saturday, November 9, 2002", "La Mosson (9,817)"
Paris Saint-Germain , 1, 1, Sochaux, "Saturday, November 9, 2002", "Parc de Princes (40,992)"
Strasbourg, 2, 0, Lens, "Saturday, November 9, 2002", "La Meinau (15,000)"
Troyes, 3, 0, Bastia, "Saturday, November 9, 2002", "Stade l'Aube (17,450)"
Nice, 1, 0, AS Monaco, "Friday, November 8, 2002", "Municipal du Ray (14,763)"
AC Ajaccio, 1, 0, AJ Auxerre, "Thursday, November 7, 2002", "Francois-Coty  (6,000)"
Le Havre AC, 1, 2, Lyon, "Thursday, November 7, 2002", "Jules-Dechasseaux (12,645)"
Sedan, 3, 1, Paris Saint-Germain , "Sunday, November 3, 2002", "Louis-Duguaguez (22,000)"
Nantes, 0, 0, Bordeaux, "Sunday, November 3, 2002", "La Beaujoire (32,000)"
Lyon, 2, 2, Nice, "Saturday, November 2, 2002", "Municipal De Gerland (37,511)"
AS Monaco, 1, 1, Le Havre AC, "Saturday, November 2, 2002", "Stade Louis II (5,000)"
Bastia, 1, 0, Lille, "Saturday, November 2, 2002", "Armand-Cesari-Furiani Stadium (6,000)"
Lens, 3, 1, AJ Auxerre, "Saturday, November 2, 2002", "Felix-Bollaert  (39,852)"
Marseille, 2, 0, Montpellier, "Saturday, November 2, 2002", "Velodrome (55,000)"
Sochaux, 2, 0, Strasbourg, "Saturday, November 2, 2002", "Auguste-Bonal (18,555)"
Stade Rennes, 0, 0, AC Ajaccio, "Saturday, November 2, 2002", "Route de Lorient  (20,236)"
Troyes, 0, 2, Guingamp, "Saturday, November 2, 2002", "Stade l'Aube (10,715)"
Paris Saint-Germain , 3, 0, Marseille, "Saturday, October 26, 2002", "Parc de Princes (41,949)"
AC Ajaccio, 0, 1, Lyon, "Saturday, October 26, 2002", "Francois-Coty  (9,500)"
AJ Auxerre, 1, 0, Stade Rennes, "Saturday, October 26, 2002", "Abbe-Deschamps (9,000)"
Guingamp, 0, 1, Sedan, "Saturday, October 26, 2002", "Du Roudourou (14,380)"
Le Havre AC, 1, 1, Nantes, "Saturday, October 26, 2002", "Jules-Dechasseaux (11,420)"
Lille, 1, 0, Sochaux, "Saturday, October 26, 2002", "Grimonprez-Jooris (14,981)"
Montpellier, 2, 2, Troyes, "Saturday, October 26, 2002", "La Mosson (8,000)"
Nice, 0, 0, Lens, "Saturday, October 26, 2002", "Municipal du Ray (15,767)"
Strasbourg, 2, 0, Bastia, "Saturday, October 26, 2002", "La Meinau (11,121)"
Bordeaux, 2, 2, AS Monaco, "Friday, October 25, 2002", "Parc Lescure (27,929)"
Marseille, 1, 0, Strasbourg, "Sunday, October 20, 2002", "Velodrome (48,000)"
Lyon, 3, 0, AJ Auxerre, "Saturday, October 19, 2002", "Municipal De Gerland (35,000)"
AS Monaco, 1, 1, Lille, "Saturday, October 19, 2002", "Stade Louis II (6,000)"
Bastia, 3, 1, Le Havre AC, "Saturday, October 19, 2002", "Armand-Cesari-Furiani Stadium (4,800)"
Guingamp, 3, 1, Montpellier, "Saturday, October 19, 2002", "Du Roudourou (13,756)"
Lens, 1, 1, AC Ajaccio, "Saturday, October 19, 2002", "Felix-Bollaert  (38,000)"
Nantes, 0, 0, Nice, "Saturday, October 19, 2002", "La Beaujoire (32,000)"
Sedan, 1, 3, Stade Rennes, "Saturday, October 19, 2002", "Louis-Duguaguez (13,000)"
Sochaux, 2, 0, Bordeaux, "Saturday, October 19, 2002", "Auguste-Bonal (19,082)"
Troyes, 1, 2, Paris Saint-Germain , "Saturday, October 19, 2002", "Stade l'Aube (13,976)"
Bordeaux, 2, 2, Sedan, "Sunday, October 6, 2002", "Parc Lescure "
AJ Auxerre, 1, 1, AS Monaco, "Sunday, October 6, 2002", "Abbe-Deschamps (8,000)"
Paris Saint-Germain , 5, 0, Guingamp, "Sunday, October 6, 2002", "Parc de Princes (36,604)"
