home, homescore, awayscore, away, date, group
Schalke 04, 0, 0, Borussia Dortmund, "Saturday, February 24, 2001",  
Eintracht Frankfurt, 1, 2, Werder Bremen, "Saturday, February 24, 2001",  
Bayer Leverkusen, 1, 3, Energie Cottbus, "Friday, February 23, 2001",  
FC Cologne, 0, 1, Kaiserslautern, "Sunday, February 18, 2001",  
VfB Stuttgart, 0, 1, Hertha Berlin, "Sunday, February 18, 2001",  
VfL Wolfsburg, 0, 0, VfL Bochum, "Saturday, February 17, 2001",  
Energie Cottbus, 0, 2, SC Freiburg, "Saturday, February 17, 2001",  
Hansa Rostock, 2, 1, Bayer Leverkusen, "Saturday, February 17, 2001",  
SpVgg Unterhaching, 1, 0, Bayern Munich, "Saturday, February 17, 2001",  
Werder Bremen, 2, 1, Schalke 04, "Saturday, February 17, 2001",  
Borussia Dortmund, 4, 2, Hamburg SV, "Saturday, February 17, 2001",  
TSV 1860 Munich, 2, 2, Eintracht Frankfurt, "Friday, February 16, 2001",  
Borussia Dortmund, 0, 0, Werder Bremen, "Sunday, February 11, 2001",  
SC Freiburg, 0, 0, Hansa Rostock, "Sunday, February 11, 2001",  
Bayer Leverkusen, 4, 1, FC Cologne, "Saturday, February 10, 2001",  
Hamburg SV, 3, 0, VfL Bochum, "Saturday, February 10, 2001",  
Bayern Munich, 1, 0, VfB Stuttgart, "Saturday, February 10, 2001",  
Hertha Berlin, 1, 3, VfL Wolfsburg, "Saturday, February 10, 2001",  
Kaiserslautern, 4, 0, SpVgg Unterhaching, "Saturday, February 10, 2001",  
Schalke 04, 2, 0, TSV 1860 Munich, "Saturday, February 10, 2001",  
Eintracht Frankfurt, 1, 0, Energie Cottbus, "Friday, February 9, 2001",  
Hansa Rostock, 0, 2, Eintracht Frankfurt, "Sunday, February 4, 2001",  
SpVgg Unterhaching, 1, 2, Bayer Leverkusen, "Sunday, February 4, 2001",  
FC Cologne, 0, 1, SC Freiburg, "Saturday, February 3, 2001",  
VfL Bochum, 1, 3, Hertha Berlin, "Saturday, February 3, 2001",  
Energie Cottbus, 4, 1, Schalke 04, "Saturday, February 3, 2001",  
VfL Wolfsburg, 1, 3, Bayern Munich, "Saturday, February 3, 2001",  
Werder Bremen, 3, 1, Hamburg SV, "Saturday, February 3, 2001",  
VfB Stuttgart, 6, 1, Kaiserslautern, "Saturday, February 3, 2001",  
TSV 1860 Munich, 1, 0, Borussia Dortmund, "Friday, February 2, 2001",  
Bayer Leverkusen, 4, 0, VfB Stuttgart, "Sunday, January 28, 2001",  
Hamburg SV, 1, 2, Hertha Berlin, "Sunday, January 28, 2001",  
Bayern Munich, 3, 2, VfL Bochum, "Saturday, January 27, 2001",  
Eintracht Frankfurt, 1, 5, FC Cologne, "Saturday, January 27, 2001",  
Borussia Dortmund, 2, 0, Energie Cottbus, "Saturday, January 27, 2001",  
Kaiserslautern, 0, 0, VfL Wolfsburg, "Saturday, January 27, 2001",  
SC Freiburg, 2, 0, SpVgg Unterhaching, "Saturday, January 27, 2001",  
Werder Bremen, 2, 0, TSV 1860 Munich, "Saturday, January 27, 2001",  
Schalke 04, 2, 0, Hansa Rostock, "Friday, January 26, 2001",  
SpVgg Unterhaching, 0, 0, Werder Bremen, "Wednesday, December 20, 2000",  
Energie Cottbus, 3, 1, Werder Bremen, "Sunday, December 17, 2000",  
Hertha Berlin, 1, 3, Bayern Munich, "Sunday, December 17, 2000",  
FC Cologne, 2, 2, Schalke 04, "Saturday, December 16, 2000",  
VfL Bochum, 0, 1, Kaiserslautern, "Saturday, December 16, 2000",  
Hansa Rostock, 1, 2, Borussia Dortmund, "Saturday, December 16, 2000",  
VfB Stuttgart, 0, 0, SC Freiburg, "Saturday, December 16, 2000",  
VfL Wolfsburg, 2, 0, Bayer Leverkusen, "Saturday, December 16, 2000",  
TSV 1860 Munich, 2, 1, Hamburg SV, "Saturday, December 16, 2000",  
SpVgg Unterhaching, 2, 0, Eintracht Frankfurt, "Friday, December 15, 2000",  
FC Cologne, 0, 0, Borussia Dortmund, "Wednesday, December 13, 2000",  
VfL Bochum, 3, 2, Bayer Leverkusen, "Wednesday, December 13, 2000",  
Bayern Munich, 2, 1, Hamburg SV, "Wednesday, December 13, 2000",  
Energie Cottbus, 2, 3, TSV 1860 Munich, "Wednesday, December 13, 2000",  
Hansa Rostock, 5, 2, Werder Bremen, "Wednesday, December 13, 2000",  
Hertha Berlin, 2, 4, Kaiserslautern, "Wednesday, December 13, 2000",  
SpVgg Unterhaching, 0, 2, Schalke 04, "Tuesday, December 12, 2000",  
VfB Stuttgart, 4, 1, Eintracht Frankfurt, "Tuesday, December 12, 2000",  
VfL Wolfsburg, 1, 2, SC Freiburg, "Tuesday, December 12, 2000",  
Werder Bremen, 2, 1, FC Cologne, "Sunday, December 10, 2000",  
Bayer Leverkusen, 4, 0, Hertha Berlin, "Sunday, December 10, 2000",  
Hamburg SV, 2, 1, Energie Cottbus, "Sunday, December 10, 2000",  
SC Freiburg, 5, 0, VfL Bochum, "Saturday, December 9, 2000",  
Borussia Dortmund, 3, 0, SpVgg Unterhaching, "Saturday, December 9, 2000",  
Kaiserslautern, 0, 0, Bayern Munich, "Saturday, December 9, 2000",  
Schalke 04, 2, 1, VfB Stuttgart, "Saturday, December 9, 2000",  
TSV 1860 Munich, 2, 1, Hansa Rostock, "Saturday, December 9, 2000",  
Eintracht Frankfurt, 1, 2, VfL Wolfsburg, "Friday, December 8, 2000",  
Energie Cottbus, 1, 0, Hansa Rostock, "Sunday, December 3, 2000",  
Kaiserslautern, 2, 1, Hamburg SV, "Sunday, December 3, 2000",  
FC Cologne, 4, 0, TSV 1860 Munich, "Saturday, December 2, 2000",  
VfL Bochum, 2, 1, Eintracht Frankfurt, "Saturday, December 2, 2000",  
Hertha Berlin, 2, 2, SC Freiburg, "Saturday, December 2, 2000",  
VfB Stuttgart, 0, 2, Borussia Dortmund, "Saturday, December 2, 2000",  
VfL Wolfsburg, 2, 0, Schalke 04, "Saturday, December 2, 2000",  
Bayern Munich, 2, 0, Bayer Leverkusen, "Saturday, December 2, 2000",  
Bayer Leverkusen, 4, 2, Kaiserslautern, "Sunday, November 26, 2000",  
SpVgg Unterhaching, 2, 0, TSV 1860 Munich, "Sunday, November 26, 2000",  
TSV 1860 Munich, 0, 2, SpVgg Unterhaching, "Sunday, November 26, 2000",  
Werder Bremen, 1, 0, VfB Stuttgart, "Sunday, November 26, 2000",  
Energie Cottbus, 0, 2, FC Cologne, "Saturday, November 25, 2000",  
Borussia Dortmund, 2, 1, VfL Wolfsburg, "Saturday, November 25, 2000",  
Hansa Rostock, 1, 0, Hamburg SV, "Saturday, November 25, 2000",  
SC Freiburg, 1, 1, Bayern Munich, "Saturday, November 25, 2000",  
Eintracht Frankfurt, 0, 4, Hertha Berlin, "Saturday, November 25, 2000",  
Schalke 04, 2, 1, VfL Bochum, "Friday, November 24, 2000",  
VfL Bochum, 1, 1, Borussia Dortmund, "Sunday, November 19, 2000",  
SpVgg Unterhaching, 2, 1, Energie Cottbus, "Sunday, November 19, 2000",  
FC Cologne, 5, 2, Hansa Rostock, "Saturday, November 18, 2000",  
Bayern Munich, 1, 2, Eintracht Frankfurt, "Saturday, November 18, 2000",  
Hertha Berlin, 0, 4, Schalke 04, "Saturday, November 18, 2000",  
Kaiserslautern, 0, 2, SC Freiburg, "Saturday, November 18, 2000",  
VfL Wolfsburg, 1, 1, Werder Bremen, "Saturday, November 18, 2000",  
Hamburg SV, 1, 3, Bayer Leverkusen, "Saturday, November 18, 2000",  
VfB Stuttgart, 2, 2, TSV 1860 Munich, "Friday, November 17, 2000",  
Eintracht Frankfurt, 3, 1, Kaiserslautern, "Sunday, November 12, 2000",  
Energie Cottbus, 2, 1, VfB Stuttgart, "Sunday, November 12, 2000",  
FC Cologne, 4, 2, Hamburg SV, "Saturday, November 11, 2000",  
Werder Bremen, 2, 0, VfL Bochum, "Saturday, November 11, 2000",  
Hansa Rostock, 2, 2, SpVgg Unterhaching, "Saturday, November 11, 2000",  
SC Freiburg, 0, 1, Bayer Leverkusen, "Saturday, November 11, 2000",  
Schalke 04, 3, 2, Bayern Munich, "Saturday, November 11, 2000",  
TSV 1860 Munich, 2, 2, VfL Wolfsburg, "Saturday, November 11, 2000",  
Borussia Dortmund, 2, 0, Hertha Berlin, "Friday, November 10, 2000",  
SpVgg Unterhaching, 0, 0, FC Cologne, "Sunday, November 5, 2000",  
VfL Wolfsburg, 1, 1, Energie Cottbus, "Sunday, November 5, 2000",  
VfL Bochum, 1, 1, TSV 1860 Munich, "Saturday, November 4, 2000",  
Hamburg SV, 5, 0, SC Freiburg, "Saturday, November 4, 2000",  
Hertha Berlin, 4, 1, Werder Bremen, "Saturday, November 4, 2000",  
VfB Stuttgart, 1, 0, Hansa Rostock, "Saturday, November 4, 2000",  
Kaiserslautern, 3, 2, Schalke 04, "Saturday, November 4, 2000",  
Bayern Munich, 6, 2, Borussia Dortmund, "Saturday, November 4, 2000",  
Bayer Leverkusen, 1, 0, Eintracht Frankfurt, "Friday, November 3, 2000",  
FC Cologne, 3, 2, VfB Stuttgart, "Sunday, October 29, 2000",  
TSV 1860 Munich, 0, 1, Hertha Berlin, "Sunday, October 29, 2000",  
Borussia Dortmund, 1, 2, Kaiserslautern, "Saturday, October 28, 2000",  
Eintracht Frankfurt, 3, 0, SC Freiburg, "Saturday, October 28, 2000",  
Hansa Rostock, 1, 1, VfL Wolfsburg, "Saturday, October 28, 2000",  
SpVgg Unterhaching, 2, 1, Hamburg SV, "Saturday, October 28, 2000",  
Werder Bremen, 1, 1, Bayern Munich, "Saturday, October 28, 2000",  
Schalke 04, 0, 0, Bayer Leverkusen, "Saturday, October 28, 2000",  
Energie Cottbus, 2, 0, VfL Bochum, "Friday, October 27, 2000",  
VfL Bochum, 1, 2, Hansa Rostock, "Sunday, October 22, 2000",  
SC Freiburg, 3, 1, Schalke 04, "Sunday, October 22, 2000",  
VfL Wolfsburg, 6, 0, FC Cologne, "Saturday, October 21, 2000",  
Bayern Munich, 3, 1, TSV 1860 Munich, "Saturday, October 21, 2000",  
Hamburg SV, 2, 0, Eintracht Frankfurt, "Saturday, October 21, 2000",  
Hertha Berlin, 3, 1, Energie Cottbus, "Saturday, October 21, 2000",  
VfB Stuttgart, 2, 2, SpVgg Unterhaching, "Saturday, October 21, 2000",  
Bayer Leverkusen, 2, 0, Borussia Dortmund, "Saturday, October 21, 2000",  
Kaiserslautern, 2, 0, Werder Bremen, "Friday, October 20, 2000",  
Hansa Rostock, 0, 2, Hertha Berlin, "Sunday, October 15, 2000",  
SpVgg Unterhaching, 0, 3, VfL Wolfsburg, "Sunday, October 15, 2000",  
FC Cologne, 2, 0, VfL Bochum, "Saturday, October 14, 2000",  
Energie Cottbus, 1, 0, Bayern Munich, "Saturday, October 14, 2000",  
Schalke 04, 4, 0, Eintracht Frankfurt, "Saturday, October 14, 2000",  
TSV 1860 Munich, 0, 4, Kaiserslautern, "Saturday, October 14, 2000",  
Werder Bremen, 3, 3, Bayer Leverkusen, "Saturday, October 14, 2000",  
VfB Stuttgart, 3, 3, Hamburg SV, "Saturday, October 14, 2000",  
Borussia Dortmund, 1, 0, SC Freiburg, "Friday, October 13, 2000",  
SC Freiburg, 0, 1, Werder Bremen, "Sunday, October 1, 2000",  
VfL Wolfsburg, 2, 2, VfB Stuttgart, "Sunday, October 1, 2000",  
Bayer Leverkusen, 0, 0, TSV 1860 Munich, "Saturday, September 30, 2000",  
Bayern Munich, 0, 1, Hansa Rostock, "Saturday, September 30, 2000",  
Hamburg SV, 2, 0, Schalke 04, "Saturday, September 30, 2000",  
Hertha Berlin, 4, 2, FC Cologne, "Saturday, September 30, 2000",  
Kaiserslautern, 1, 1, Energie Cottbus, "Saturday, September 30, 2000",  
VfL Bochum, 3, 0, SpVgg Unterhaching, "Saturday, September 30, 2000",  
Eintracht Frankfurt, 1, 1, Borussia Dortmund, "Friday, September 29, 2000",  
