Sevilla FC, 3, 1, Real Zaragoza, "Sunday, May 27, 2007"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Valencia, 2, 3, Villarreal, "Saturday, May 26, 2007"," Mestalla "
Real Madrid, 3, 1, Deportivo La CoruÃ±a, "Saturday, May 26, 2007"," Santiago BernabÃ©u "
Barcelona, 1, 0, Getafe, "Saturday, May 26, 2007"," Camp Nou "
Deportivo La CoruÃ±a, 1, 2, Sevilla FC, "Sunday, May 20, 2007"," Municipal de Riazor "
Espanyol, 1, 5, Getafe, "Sunday, May 20, 2007"," Estadio Olimpico de Montjuic "
Levante, 1, 4, Osasuna, "Sunday, May 20, 2007"," Ciutat de ValÃ¨ncia "
Real Sociedad, 3, 1, Celta Vigo, "Sunday, May 20, 2007"," Anoeta "
Villarreal, 2, 1, Racing Santander, "Sunday, May 20, 2007"," El Madrigal "
Recreativo Huelva, 2, 3, Real Madrid, "Sunday, May 20, 2007"," Nuevo Colombino "
Atletico Madrid, 0, 6, Barcelona, "Sunday, May 20, 2007"," Vicente CalderÃ³n "
Mallorca, 0, 1, Valencia, "Saturday, May 19, 2007"," Iberostar Estadi "
Real Betis, 1, 1, Gimnastic de Tarragona, "Saturday, May 19, 2007"," Benito VillamarÃ­n "
Real Zaragoza, 4, 3, Athletic Bilbao, "Saturday, May 19, 2007"," La Romareda "
Athletic Bilbao, 1, 1, Deportivo La CoruÃ±a, "Sunday, May 13, 2007"," San MamÃ©s "
Celta Vigo, 1, 2, Levante, "Sunday, May 13, 2007"," BalaÃ­dos "
Getafe, 1, 4, Atletico Madrid, "Sunday, May 13, 2007"," Coliseum Alfonso PÃ©rez "
Gimnastic de Tarragona, 1, 3, Real Sociedad, "Sunday, May 13, 2007"," Nou Estadi "
Osasuna, 1, 4, Villarreal, "Sunday, May 13, 2007"," Reyno de Navarra "
Racing Santander, 0, 2, Mallorca, "Sunday, May 13, 2007"," El Sardinero "
Barcelona, 1, 1, Real Betis, "Sunday, May 13, 2007"," Camp Nou "
Valencia, 2, 0, Real Zaragoza, "Sunday, May 13, 2007"," Mestalla "
Real Madrid, 4, 3, Espanyol, "Saturday, May 12, 2007"," Santiago BernabÃ©u "
Sevilla FC, 2, 1, Recreativo Huelva, "Saturday, May 12, 2007"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Levante, 2, 0, Gimnastic de Tarragona, "Sunday, May 6, 2007"," Ciutat de ValÃ¨ncia "
Mallorca, 3, 1, Osasuna, "Sunday, May 6, 2007"," Iberostar Estadi "
Real Betis, 0, 2, Getafe, "Sunday, May 6, 2007"," Benito VillamarÃ­n "
Real Zaragoza, 0, 0, Racing Santander, "Sunday, May 6, 2007"," La Romareda "
Recreativo Huelva, 0, 0, Athletic Bilbao, "Sunday, May 6, 2007"," Nuevo Colombino "
Villarreal, 1, 0, Celta Vigo, "Sunday, May 6, 2007"," El Madrigal "
Espanyol, 2, 1, Atletico Madrid, "Sunday, May 6, 2007"," Estadio Olimpico de Montjuic "
Real Madrid, 3, 2, Sevilla FC, "Sunday, May 6, 2007"," Santiago BernabÃ©u "
Real Sociedad, 0, 2, Barcelona, "Saturday, May 5, 2007"," Anoeta "
Deportivo La CoruÃ±a, 1, 2, Valencia, "Saturday, May 5, 2007"," Municipal de Riazor "
Celta Vigo, 0, 3, Mallorca, "Sunday, April 29, 2007"," BalaÃ­dos "
Getafe, 1, 0, Real Sociedad, "Sunday, April 29, 2007"," Coliseum Alfonso PÃ©rez "
Gimnastic de Tarragona, 0, 3, Villarreal, "Sunday, April 29, 2007"," Nou Estadi "
Osasuna, 2, 2, Real Zaragoza, "Sunday, April 29, 2007"," Reyno de Navarra "
Racing Santander, 0, 0, Deportivo La CoruÃ±a, "Sunday, April 29, 2007"," El Sardinero "
Sevilla FC, 3, 1, Espanyol, "Sunday, April 29, 2007"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Barcelona, 1, 0, Levante, "Sunday, April 29, 2007"," Camp Nou "
Athletic Bilbao, 1, 4, Real Madrid, "Sunday, April 29, 2007"," San MamÃ©s "
Atletico Madrid, 0, 0, Real Betis, "Saturday, April 28, 2007"," Vicente CalderÃ³n "
Valencia, 2, 0, Recreativo Huelva, "Saturday, April 28, 2007"," Mestalla "
Deportivo La CoruÃ±a, 1, 0, Osasuna, "Sunday, April 22, 2007"," Municipal de Riazor "
Espanyol, 2, 2, Real Betis, "Sunday, April 22, 2007"," Estadio Olimpico de Montjuic "
Levante, 1, 1, Getafe, "Sunday, April 22, 2007"," Ciutat de ValÃ¨ncia "
Mallorca, 1, 0, Gimnastic de Tarragona, "Sunday, April 22, 2007"," Iberostar Estadi "
Real Zaragoza, 2, 0, Celta Vigo, "Sunday, April 22, 2007"," La Romareda "
Recreativo Huelva, 4, 2, Racing Santander, "Sunday, April 22, 2007"," Nuevo Colombino "
Sevilla FC, 4, 1, Athletic Bilbao, "Sunday, April 22, 2007"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Villarreal, 2, 0, Barcelona, "Sunday, April 22, 2007"," El Madrigal "
Real Sociedad, 2, 0, Atletico Madrid, "Saturday, April 21, 2007"," Anoeta "
Real Madrid, 2, 1, Valencia, "Saturday, April 21, 2007"," Santiago BernabÃ©u "
Athletic Bilbao, 2, 1, Espanyol, "Sunday, April 15, 2007"," San MamÃ©s "
Atletico Madrid, 1, 0, Levante, "Sunday, April 15, 2007"," Vicente CalderÃ³n "
Celta Vigo, 1, 0, Deportivo La CoruÃ±a, "Sunday, April 15, 2007"," BalaÃ­dos "
Getafe, 3, 0, Villarreal, "Sunday, April 15, 2007"," Coliseum Alfonso PÃ©rez "
Gimnastic de Tarragona, 1, 0, Real Zaragoza, "Sunday, April 15, 2007"," Nou Estadi "
Osasuna, 1, 1, Recreativo Huelva, "Sunday, April 15, 2007"," Reyno de Navarra "
Barcelona, 1, 0, Mallorca, "Sunday, April 15, 2007"," Camp Nou "
Valencia, 2, 0, Sevilla FC, "Sunday, April 15, 2007"," Mestalla "
Racing Santander, 2, 1, Real Madrid, "Saturday, April 14, 2007"," El Sardinero "
Real Betis, 0, 1, Real Sociedad, "Saturday, April 14, 2007"," Benito VillamarÃ­n "
Deportivo La CoruÃ±a, 1, 0, Gimnastic de Tarragona, "Sunday, April 8, 2007"," Municipal de Riazor "
Espanyol, 1, 0, Real Sociedad, "Sunday, April 8, 2007"," Estadio Olimpico de Montjuic "
Levante, 1, 1, Real Betis, "Sunday, April 8, 2007"," Ciutat de ValÃ¨ncia "
Mallorca, 2, 0, Getafe, "Sunday, April 8, 2007"," Iberostar Estadi "
Recreativo Huelva, 4, 2, Celta Vigo, "Sunday, April 8, 2007"," Nuevo Colombino "
Sevilla FC, 0, 0, Racing Santander, "Sunday, April 8, 2007"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Real Madrid, 2, 0, Osasuna, "Sunday, April 8, 2007"," Santiago BernabÃ©u "
Villarreal, 0, 1, Atletico Madrid, "Sunday, April 8, 2007"," El Madrigal "
Real Zaragoza, 1, 0, Barcelona, "Saturday, April 7, 2007"," La Romareda "
Athletic Bilbao, 1, 0, Valencia, "Saturday, April 7, 2007"," San MamÃ©s "
Atletico Madrid, 1, 1, Mallorca, "Sunday, April 1, 2007"," Vicente CalderÃ³n "
Getafe, 2, 2, Real Zaragoza, "Sunday, April 1, 2007"," Coliseum Alfonso PÃ©rez "
Gimnastic de Tarragona, 1, 1, Recreativo Huelva, "Sunday, April 1, 2007"," Nou Estadi "
Racing Santander, 5, 4, Athletic Bilbao, "Sunday, April 1, 2007"," El Sardinero "
Celta Vigo, 1, 2, Real Madrid, "Sunday, April 1, 2007"," BalaÃ­dos "
Osasuna, 0, 0, Sevilla FC, "Sunday, April 1, 2007"," Reyno de Navarra "
Real Betis, 3, 3, Villarreal, "Saturday, March 31, 2007"," Benito VillamarÃ­n "
Real Sociedad, 1, 0, Levante, "Saturday, March 31, 2007"," Anoeta "
Valencia, 3, 2, Espanyol, "Saturday, March 31, 2007"," Mestalla "
Barcelona, 2, 1, Deportivo La CoruÃ±a, "Saturday, March 31, 2007"," Camp Nou "
Deportivo La CoruÃ±a, 1, 0, Getafe, "Sunday, March 18, 2007"," Municipal de Riazor "
Espanyol, 1, 1, Levante, "Sunday, March 18, 2007"," Estadio Olimpico de Montjuic "
Real Zaragoza, 1, 0, Atletico Madrid, "Sunday, March 18, 2007"," La Romareda "
Villarreal, 1, 1, Real Sociedad, "Sunday, March 18, 2007"," El Madrigal "
Real Madrid, 2, 0, Gimnastic de Tarragona, "Sunday, March 18, 2007"," Santiago BernabÃ©u "
Sevilla FC, 2, 0, Celta Vigo, "Sunday, March 18, 2007"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Valencia, 0, 2, Racing Santander, "Saturday, March 17, 2007"," Mestalla "
Mallorca, 2, 0, Real Betis, "Saturday, March 17, 2007"," Iberostar Estadi "
Recreativo Huelva, 0, 4, Barcelona, "Saturday, March 17, 2007"," Nuevo Colombino "
Athletic Bilbao, 0, 3, Osasuna, "Saturday, March 17, 2007"," San MamÃ©s "
Celta Vigo, 1, 1, Athletic Bilbao, "Sunday, March 11, 2007"," BalaÃ­dos "
Getafe, 1, 1, Recreativo Huelva, "Sunday, March 11, 2007"," Coliseum Alfonso PÃ©rez "
Gimnastic de Tarragona, 1, 0, Sevilla FC, "Sunday, March 11, 2007"," Nou Estadi "
Racing Santander, 1, 1, Espanyol, "Sunday, March 11, 2007"," El Sardinero "
Real Betis, 1, 1, Real Zaragoza, "Sunday, March 11, 2007"," Benito VillamarÃ­n "
Real Sociedad, 3, 1, Mallorca, "Sunday, March 11, 2007"," Anoeta "
Atletico Madrid, 2, 0, Deportivo La CoruÃ±a, "Sunday, March 11, 2007"," Vicente CalderÃ³n "
Osasuna, 1, 1, Valencia, "Sunday, March 11, 2007"," Reyno de Navarra "
Levante, 0, 2, Villarreal, "Saturday, March 10, 2007"," Ciutat de ValÃ¨ncia "
Barcelona, 3, 3, Real Madrid, "Saturday, March 10, 2007"," Camp Nou "
Athletic Bilbao, 0, 2, Gimnastic de Tarragona, "Sunday, March 4, 2007"," San MamÃ©s "
Deportivo La CoruÃ±a, 0, 1, Real Betis, "Sunday, March 4, 2007"," Municipal de Riazor "
Espanyol, 1, 1, Villarreal, "Sunday, March 4, 2007"," Estadio Olimpico de Montjuic "
Mallorca, 3, 1, Levante, "Sunday, March 4, 2007"," Iberostar Estadi "
Racing Santander, 1, 0, Osasuna, "Sunday, March 4, 2007"," El Sardinero "
Real Zaragoza, 3, 2, Real Sociedad, "Sunday, March 4, 2007"," La Romareda "
Real Madrid, 1, 1, Getafe, "Sunday, March 4, 2007"," Santiago BernabÃ©u "
Recreativo Huelva, 1, 0, Atletico Madrid, "Sunday, March 4, 2007"," Nuevo Colombino "
Valencia, 1, 0, Celta Vigo, "Saturday, March 3, 2007"," Mestalla "
Sevilla FC, 2, 1, Barcelona, "Saturday, March 3, 2007"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Celta Vigo, 2, 2, Racing Santander, "Sunday, February 25, 2007"," BalaÃ­dos "
Getafe, 0, 0, Sevilla FC, "Sunday, February 25, 2007"," Coliseum Alfonso PÃ©rez "
Levante, 0, 0, Real Zaragoza, "Sunday, February 25, 2007"," Ciutat de ValÃ¨ncia "
Osasuna, 0, 2, Espanyol, "Sunday, February 25, 2007"," Reyno de Navarra "
Real Betis, 0, 0, Recreativo Huelva, "Sunday, February 25, 2007"," Benito VillamarÃ­n "
Villarreal, 2, 1, Mallorca, "Sunday, February 25, 2007"," El Madrigal "
Gimnastic de Tarragona, 1, 1, Valencia, "Sunday, February 25, 2007"," Nou Estadi "
Barcelona, 3, 0, Athletic Bilbao, "Sunday, February 25, 2007"," Camp Nou "
Real Sociedad, 0, 1, Deportivo La CoruÃ±a, "Saturday, February 24, 2007"," Anoeta "
Atletico Madrid, 1, 1, Real Madrid, "Saturday, February 24, 2007"," Vicente CalderÃ³n "
Athletic Bilbao, 2, 0, Getafe, "Sunday, February 18, 2007"," San MamÃ©s "
Deportivo La CoruÃ±a, 0, 0, Levante, "Sunday, February 18, 2007"," Municipal de Riazor "
Espanyol, 3, 1, Mallorca, "Sunday, February 18, 2007"," Estadio Olimpico de Montjuic "
Osasuna, 0, 1, Celta Vigo, "Sunday, February 18, 2007"," Reyno de Navarra "
Racing Santander, 4, 1, Gimnastic de Tarragona, "Sunday, February 18, 2007"," El Sardinero "
Recreativo Huelva, 1, 0, Real Sociedad, "Sunday, February 18, 2007"," Nuevo Colombino "
Valencia, 2, 1, Barcelona, "Sunday, February 18, 2007"," Mestalla "
Sevilla FC, 3, 1, Atletico Madrid, "Sunday, February 18, 2007"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Real Madrid, 0, 0, Real Betis, "Saturday, February 17, 2007"," Santiago BernabÃ©u "
Real Zaragoza, 1, 0, Villarreal, "Saturday, February 17, 2007"," La Romareda "
Celta Vigo, 0, 2, Espanyol, "Sunday, February 11, 2007"," BalaÃ­dos "
Getafe, 3, 0, Valencia, "Sunday, February 11, 2007"," Coliseum Alfonso PÃ©rez "
Gimnastic de Tarragona, 2, 3, Osasuna, "Sunday, February 11, 2007"," Nou Estadi "
Levante, 2, 1, Recreativo Huelva, "Sunday, February 11, 2007"," Ciutat de ValÃ¨ncia "
Mallorca, 2, 1, Real Zaragoza, "Sunday, February 11, 2007"," Iberostar Estadi "
Villarreal, 0, 2, Deportivo La CoruÃ±a, "Sunday, February 11, 2007"," El Madrigal "
Barcelona, 2, 0, Racing Santander, "Sunday, February 11, 2007"," Camp Nou "
Atletico Madrid, 1, 0, Athletic Bilbao, "Sunday, February 11, 2007"," Vicente CalderÃ³n "
Real Sociedad, 1, 2, Real Madrid, "Saturday, February 10, 2007"," Anoeta "
Real Betis, 0, 0, Sevilla FC, "Saturday, February 10, 2007"," Benito VillamarÃ­n "
Athletic Bilbao, 1, 2, Real Betis, "Sunday, February 4, 2007"," San MamÃ©s "
Celta Vigo, 1, 1, Gimnastic de Tarragona, "Sunday, February 4, 2007"," BalaÃ­dos "
Racing Santander, 1, 0, Getafe, "Sunday, February 4, 2007"," El Sardinero "
Recreativo Huelva, 2, 1, Villarreal, "Sunday, February 4, 2007"," Nuevo Colombino "
Sevilla FC, 0, 0, Real Sociedad, "Sunday, February 4, 2007"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Real Madrid, 0, 1, Levante, "Sunday, February 4, 2007"," Santiago BernabÃ©u "
Osasuna, 0, 0, Barcelona, "Sunday, February 4, 2007"," Reyno de Navarra "
Deportivo La CoruÃ±a, 1, 0, Mallorca, "Saturday, February 3, 2007"," Municipal de Riazor "
Espanyol, 1, 2, Real Zaragoza, "Saturday, February 3, 2007"," Estadio Olimpico de Montjuic "
Valencia, 3, 1, Atletico Madrid, "Saturday, February 3, 2007"," Mestalla "
Getafe, 2, 0, Osasuna, "Sunday, January 28, 2007"," Coliseum Alfonso PÃ©rez "
Gimnastic de Tarragona, 4, 0, Espanyol, "Sunday, January 28, 2007"," Nou Estadi "
Levante, 2, 4, Sevilla FC, "Sunday, January 28, 2007"," Ciutat de ValÃ¨ncia "
Mallorca, 2, 1, Recreativo Huelva, "Sunday, January 28, 2007"," Iberostar Estadi "
Real Sociedad, 0, 2, Athletic Bilbao, "Sunday, January 28, 2007"," Anoeta "
Real Zaragoza, 1, 1, Deportivo La CoruÃ±a, "Sunday, January 28, 2007"," La Romareda "
Barcelona, 3, 1, Celta Vigo, "Sunday, January 28, 2007"," Camp Nou "
Real Betis, 2, 1, Valencia, "Sunday, January 28, 2007"," Benito VillamarÃ­n "
Atletico Madrid, 1, 1, Racing Santander, "Saturday, January 27, 2007"," Vicente CalderÃ³n "
Villarreal, 1, 0, Real Madrid, "Saturday, January 27, 2007"," El Madrigal "
Real Betis, 1, 1, Barcelona, "Wednesday, January 24, 2007"," Benito VillamarÃ­n "
Deportivo La CoruÃ±a, 0, 0, Espanyol, "Sunday, January 21, 2007"," Municipal de Riazor "
Getafe, 1, 0, Celta Vigo, "Sunday, January 21, 2007"," Coliseum Alfonso PÃ©rez "
Levante, 0, 0, Athletic Bilbao, "Sunday, January 21, 2007"," Ciutat de ValÃ¨ncia "
Real Betis, 1, 1, Racing Santander, "Sunday, January 21, 2007"," Benito VillamarÃ­n "
Real Sociedad, 0, 1, Valencia, "Sunday, January 21, 2007"," Anoeta "
Real Zaragoza, 0, 0, Recreativo Huelva, "Sunday, January 21, 2007"," La Romareda "
Barcelona, 3, 0, Gimnastic de Tarragona, "Sunday, January 21, 2007"," Camp Nou "
Mallorca, 0, 1, Real Madrid, "Sunday, January 21, 2007"," Iberostar Estadi "
Atletico Madrid, 1, 0, Osasuna, "Saturday, January 20, 2007"," Vicente CalderÃ³n "
Villarreal, 0, 0, Sevilla FC, "Saturday, January 20, 2007"," El Madrigal "
Athletic Bilbao, 0, 1, Villarreal, "Sunday, January 14, 2007"," San MamÃ©s "
Gimnastic de Tarragona, 1, 3, Getafe, "Sunday, January 14, 2007"," Nou Estadi "
Osasuna, 5, 1, Real Betis, "Sunday, January 14, 2007"," Reyno de Navarra "
Racing Santander, 1, 0, Real Sociedad, "Sunday, January 14, 2007"," El Sardinero "
Recreativo Huelva, 1, 1, Deportivo La CoruÃ±a, "Sunday, January 14, 2007"," Nuevo Colombino "
Sevilla FC, 1, 2, Mallorca, "Sunday, January 14, 2007"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Celta Vigo, 1, 3, Atletico Madrid, "Sunday, January 14, 2007"," BalaÃ­dos "
Real Madrid, 1, 0, Real Zaragoza, "Sunday, January 14, 2007"," Santiago BernabÃ©u "
Valencia, 3, 0, Levante, "Saturday, January 13, 2007"," Mestalla "
Espanyol, 3, 1, Barcelona, "Saturday, January 13, 2007"," Estadio Olimpico de Montjuic "
Espanyol, 0, 1, Recreativo Huelva, "Sunday, January 7, 2007"," Estadio Olimpico de Montjuic "
Getafe, 1, 1, Barcelona, "Sunday, January 7, 2007"," Coliseum Alfonso PÃ©rez "
Levante, 2, 0, Racing Santander, "Sunday, January 7, 2007"," Ciutat de ValÃ¨ncia "
Mallorca, 1, 3, Athletic Bilbao, "Sunday, January 7, 2007"," Iberostar Estadi "
Real Betis, 1, 0, Celta Vigo, "Sunday, January 7, 2007"," Benito VillamarÃ­n "
Deportivo La CoruÃ±a, 2, 0, Real Madrid, "Sunday, January 7, 2007"," Municipal de Riazor "
Villarreal, 0, 1, Valencia, "Sunday, January 7, 2007"," El Madrigal "
Atletico Madrid, 0, 0, Gimnastic de Tarragona, "Saturday, January 6, 2007"," Vicente CalderÃ³n "
Real Sociedad, 2, 1, Osasuna, "Saturday, January 6, 2007"," Anoeta "
Real Zaragoza, 2, 1, Sevilla FC, "Saturday, January 6, 2007"," La Romareda "
Barcelona, 1, 1, Atletico Madrid, "Thursday, December 21, 2006"," Camp Nou "
Celta Vigo, 0, 0, Real Sociedad, "Wednesday, December 20, 2006"," BalaÃ­dos "
Getafe, 0, 1, Espanyol, "Wednesday, December 20, 2006"," Coliseum Alfonso PÃ©rez "
Gimnastic de Tarragona, 0, 1, Real Betis, "Wednesday, December 20, 2006"," Nou Estadi "
Osasuna, 2, 1, Levante, "Wednesday, December 20, 2006"," Reyno de Navarra "
Racing Santander, 2, 1, Villarreal, "Wednesday, December 20, 2006"," El Sardinero "
Real Madrid, 0, 3, Recreativo Huelva, "Wednesday, December 20, 2006"," Santiago BernabÃ©u "
Sevilla FC, 4, 0, Deportivo La CoruÃ±a, "Wednesday, December 20, 2006"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Athletic Bilbao, 0, 0, Real Zaragoza, "Tuesday, December 19, 2006"," San MamÃ©s "
Valencia, 3, 1, Mallorca, "Tuesday, December 19, 2006"," Mestalla "
Levante, 1, 1, Celta Vigo, "Sunday, December 17, 2006"," Ciutat de ValÃ¨ncia "
Real Sociedad, 3, 2, Gimnastic de Tarragona, "Sunday, December 17, 2006"," Anoeta "
Recreativo Huelva, 1, 3, Sevilla FC, "Sunday, December 17, 2006"," Nuevo Colombino "
Villarreal, 1, 4, Osasuna, "Sunday, December 17, 2006"," El Madrigal "
Espanyol, 0, 1, Real Madrid, "Sunday, December 17, 2006"," Estadio Olimpico de Montjuic "
Atletico Madrid, 1, 0, Getafe, "Sunday, December 17, 2006"," Vicente CalderÃ³n "
Deportivo La CoruÃ±a, 0, 2, Athletic Bilbao, "Saturday, December 16, 2006"," Municipal de Riazor "
Mallorca, 1, 2, Racing Santander, "Saturday, December 16, 2006"," Iberostar Estadi "
Real Zaragoza, 0, 1, Valencia, "Saturday, December 16, 2006"," La Romareda "
Athletic Bilbao, 4, 2, Recreativo Huelva, "Sunday, December 10, 2006"," San MamÃ©s "
Celta Vigo, 1, 1, Villarreal, "Sunday, December 10, 2006"," BalaÃ­dos "
Getafe, 1, 1, Real Betis, "Sunday, December 10, 2006"," Coliseum Alfonso PÃ©rez "
Gimnastic de Tarragona, 2, 1, Levante, "Sunday, December 10, 2006"," Nou Estadi "
Osasuna, 3, 0, Mallorca, "Sunday, December 10, 2006"," Reyno de Navarra "
Racing Santander, 0, 2, Real Zaragoza, "Sunday, December 10, 2006"," El Sardinero "
Atletico Madrid, 1, 2, Espanyol, "Sunday, December 10, 2006"," Vicente CalderÃ³n "
Valencia, 4, 0, Deportivo La CoruÃ±a, "Sunday, December 10, 2006"," Mestalla "
Barcelona, 1, 0, Real Sociedad, "Saturday, December 9, 2006"," Camp Nou "
Sevilla FC, 2, 1, Real Madrid, "Saturday, December 9, 2006"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Deportivo La CoruÃ±a, 0, 0, Racing Santander, "Sunday, December 3, 2006"," Municipal de Riazor "
Espanyol, 2, 1, Sevilla FC, "Sunday, December 3, 2006"," Estadio Olimpico de Montjuic "
Mallorca, 2, 2, Celta Vigo, "Sunday, December 3, 2006"," Iberostar Estadi "
Real Sociedad, 0, 0, Getafe, "Sunday, December 3, 2006"," Anoeta "
Villarreal, 2, 0, Gimnastic de Tarragona, "Sunday, December 3, 2006"," El Madrigal "
Real Madrid, 2, 1, Athletic Bilbao, "Sunday, December 3, 2006"," Santiago BernabÃ©u "
Real Zaragoza, 1, 2, Osasuna, "Sunday, December 3, 2006"," La Romareda "
Levante, 1, 1, Barcelona, "Saturday, December 2, 2006"," Ciutat de ValÃ¨ncia "
Recreativo Huelva, 2, 0, Valencia, "Saturday, December 2, 2006"," Nuevo Colombino "
Real Betis, 0, 1, Atletico Madrid, "Saturday, December 2, 2006"," Benito VillamarÃ­n "
Celta Vigo, 1, 1, Real Zaragoza, "Sunday, November 26, 2006"," BalaÃ­dos "
Getafe, 0, 0, Levante, "Sunday, November 26, 2006"," Coliseum Alfonso PÃ©rez "
Gimnastic de Tarragona, 2, 3, Mallorca, "Sunday, November 26, 2006"," Nou Estadi "
Osasuna, 4, 1, Deportivo La CoruÃ±a, "Sunday, November 26, 2006"," Reyno de Navarra "
Racing Santander, 4, 3, Recreativo Huelva, "Sunday, November 26, 2006"," El Sardinero "
Real Betis, 1, 1, Espanyol, "Sunday, November 26, 2006"," Benito VillamarÃ­n "
Valencia, 0, 1, Real Madrid, "Sunday, November 26, 2006"," Mestalla "
Athletic Bilbao, 1, 3, Sevilla FC, "Sunday, November 26, 2006"," San MamÃ©s "
Barcelona, 4, 0, Villarreal, "Saturday, November 25, 2006"," Camp Nou "
Atletico Madrid, 1, 1, Real Sociedad, "Saturday, November 25, 2006"," Vicente CalderÃ³n "
Espanyol, 3, 2, Athletic Bilbao, "Sunday, November 19, 2006"," Estadio Olimpico de Montjuic "
Levante, 0, 3, Atletico Madrid, "Sunday, November 19, 2006"," Ciutat de ValÃ¨ncia "
Real Sociedad, 0, 0, Real Betis, "Sunday, November 19, 2006"," Anoeta "
Real Zaragoza, 3, 0, Gimnastic de Tarragona, "Sunday, November 19, 2006"," La Romareda "
Recreativo Huelva, 2, 0, Osasuna, "Sunday, November 19, 2006"," Nuevo Colombino "
Villarreal, 1, 0, Getafe, "Sunday, November 19, 2006"," El Madrigal "
Mallorca, 1, 4, Barcelona, "Sunday, November 19, 2006"," Iberostar Estadi "
Deportivo La CoruÃ±a, 0, 1, Celta Vigo, "Sunday, November 19, 2006"," Municipal de Riazor "
Real Madrid, 3, 1, Racing Santander, "Saturday, November 18, 2006"," Santiago BernabÃ©u "
Sevilla FC, 3, 0, Valencia, "Saturday, November 18, 2006"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Celta Vigo, 1, 2, Recreativo Huelva, "Sunday, November 12, 2006"," BalaÃ­dos "
Getafe, 1, 0, Mallorca, "Sunday, November 12, 2006"," Coliseum Alfonso PÃ©rez "
Gimnastic de Tarragona, 0, 0, Deportivo La CoruÃ±a, "Sunday, November 12, 2006"," Nou Estadi "
Racing Santander, 0, 0, Sevilla FC, "Sunday, November 12, 2006"," El Sardinero "
Real Betis, 2, 1, Levante, "Sunday, November 12, 2006"," Benito VillamarÃ­n "
Real Sociedad, 1, 1, Espanyol, "Sunday, November 12, 2006"," Anoeta "
Osasuna, 1, 4, Real Madrid, "Sunday, November 12, 2006"," Reyno de Navarra "
Barcelona, 3, 1, Real Zaragoza, "Sunday, November 12, 2006"," Camp Nou "
