home, homescore, awayscore, away, date, group
Ajax Amsterdam, 1, 4, Borussia Dortmund, "Wednesday, November 21, 2012", Group D
Manchester City, 1, 1, Real Madrid, "Wednesday, November 21, 2012", Group D
FC Nordsjaelland, 2, 5, Shakhtar Donetsk, "Tuesday, November 20, 2012", Group E
Juventus, 3, 0, Chelsea, "Tuesday, November 20, 2012", Group E
BATE Borisov, 0, 2, Lille, "Tuesday, November 20, 2012", Group F
Valencia, 1, 1, Bayern Munich, "Tuesday, November 20, 2012", Group F
Spartak Moscow, 0, 3, Barcelona, "Tuesday, November 20, 2012", Group G
Benfica, 2, 1, Celtic, "Tuesday, November 20, 2012", Group G
CFR Cluj-Napoca, 3, 1, Braga, "Tuesday, November 20, 2012", Group H
Galatasaray, 1, 0, Manchester United, "Tuesday, November 20, 2012", Group H
Chelsea, 3, 2, Shakhtar Donetsk, "Wednesday, November 7, 2012", Group E
Juventus, 4, 0, FC Nordsjaelland, "Wednesday, November 7, 2012", Group E
Bayern Munich, 6, 1, Lille, "Wednesday, November 7, 2012", Group F
Valencia, 4, 2, BATE Borisov, "Wednesday, November 7, 2012", Group F
Benfica, 2, 0, Spartak Moscow, "Wednesday, November 7, 2012", Group G
Celtic, 2, 1, Barcelona, "Wednesday, November 7, 2012", Group G
Braga, 1, 3, Manchester United, "Wednesday, November 7, 2012", Group H
CFR Cluj-Napoca, 1, 3, Galatasaray, "Wednesday, November 7, 2012", Group H
Dynamo Kiev, 0, 0, FC Porto, "Tuesday, November 6, 2012", Group A
Paris Saint-Germain , 4, 0, Dinamo Zagreb, "Tuesday, November 6, 2012", Group A
Olympiakos, 3, 1, Montpellier, "Tuesday, November 6, 2012", Group B
Schalke 04, 2, 2, Arsenal, "Tuesday, November 6, 2012", Group B
AC Milan, 1, 1, Malaga, "Tuesday, November 6, 2012", Group C
Anderlecht, 1, 0, Zenit St Petersburg, "Tuesday, November 6, 2012", Group C
Manchester City, 2, 2, Ajax Amsterdam, "Tuesday, November 6, 2012", Group D
Real Madrid, 2, 2, Borussia Dortmund, "Tuesday, November 6, 2012", Group D
Dinamo Zagreb, 0, 2, Paris Saint-Germain , "Wednesday, October 24, 2012", Group A
FC Porto, 3, 2, Dynamo Kiev, "Wednesday, October 24, 2012", Group A
Arsenal, 0, 2, Schalke 04, "Wednesday, October 24, 2012", Group B
Montpellier, 1, 2, Olympiakos, "Wednesday, October 24, 2012", Group B
Zenit St Petersburg, 1, 0, Anderlecht, "Wednesday, October 24, 2012", Group C
Malaga, 1, 0, AC Milan, "Wednesday, October 24, 2012", Group C
Ajax Amsterdam, 3, 1, Manchester City, "Wednesday, October 24, 2012", Group D
Borussia Dortmund, 2, 1, Real Madrid, "Wednesday, October 24, 2012", Group D
FC Nordsjaelland, 1, 1, Juventus, "Tuesday, October 23, 2012", Group E
Shakhtar Donetsk, 2, 1, Chelsea, "Tuesday, October 23, 2012", Group E
BATE Borisov, 0, 3, Valencia, "Tuesday, October 23, 2012", Group F
Lille, 0, 1, Bayern Munich, "Tuesday, October 23, 2012", Group F
Spartak Moscow, 2, 1, Benfica, "Tuesday, October 23, 2012", Group G
Barcelona, 2, 1, Celtic, "Tuesday, October 23, 2012", Group G
Galatasaray, 1, 1, CFR Cluj-Napoca, "Tuesday, October 23, 2012", Group H
Manchester United, 3, 2, Braga, "Tuesday, October 23, 2012", Group H
Dynamo Kiev, 2, 0, Dinamo Zagreb, "Wednesday, October 3, 2012", Group A
FC Porto, 1, 0, Paris Saint-Germain , "Wednesday, October 3, 2012", Group A
Arsenal, 3, 1, Olympiakos, "Wednesday, October 3, 2012", Group B
Schalke 04, 2, 2, Montpellier, "Wednesday, October 3, 2012", Group B
Zenit St Petersburg, 2, 3, AC Milan, "Wednesday, October 3, 2012", Group C
Anderlecht, 0, 3, Malaga, "Wednesday, October 3, 2012", Group C
Ajax Amsterdam, 1, 4, Real Madrid, "Wednesday, October 3, 2012", Group D
Manchester City, 1, 1, Borussia Dortmund, "Wednesday, October 3, 2012", Group D
FC Nordsjaelland, 0, 4, Chelsea, "Tuesday, October 2, 2012", Group E
Juventus, 1, 1, Shakhtar Donetsk, "Tuesday, October 2, 2012", Group E
BATE Borisov, 3, 1, Bayern Munich, "Tuesday, October 2, 2012", Group F
Valencia, 2, 0, Lille, "Tuesday, October 2, 2012", Group F
Spartak Moscow, 2, 3, Celtic, "Tuesday, October 2, 2012", Group G
Benfica, 0, 2, Barcelona, "Tuesday, October 2, 2012", Group G
CFR Cluj-Napoca, 1, 2, Manchester United, "Tuesday, October 2, 2012", Group H
Galatasaray, 0, 2, Braga, "Tuesday, October 2, 2012", Group H
Chelsea, 2, 2, Juventus, "Wednesday, September 19, 2012", Group E
Shakhtar Donetsk, 2, 0, FC Nordsjaelland, "Wednesday, September 19, 2012", Group E
Bayern Munich, 2, 1, Valencia, "Wednesday, September 19, 2012", Group F
Lille, 1, 3, BATE Borisov, "Wednesday, September 19, 2012", Group F
Barcelona, 3, 2, Spartak Moscow, "Wednesday, September 19, 2012", Group G
Celtic, 0, 0, Benfica, "Wednesday, September 19, 2012", Group G
Braga, 0, 2, CFR Cluj-Napoca, "Wednesday, September 19, 2012", Group H
Manchester United, 1, 0, Galatasaray, "Wednesday, September 19, 2012", Group H
Dinamo Zagreb, 0, 2, FC Porto, "Tuesday, September 18, 2012", Group A
Paris Saint-Germain , 4, 1, Dynamo Kiev, "Tuesday, September 18, 2012", Group A
Montpellier, 1, 2, Arsenal, "Tuesday, September 18, 2012", Group B
Olympiakos, 1, 2, Schalke 04, "Tuesday, September 18, 2012", Group B
AC Milan, 0, 0, Anderlecht, "Tuesday, September 18, 2012", Group C
Malaga, 3, 0, Zenit St Petersburg, "Tuesday, September 18, 2012", Group C
Borussia Dortmund, 1, 0, Ajax Amsterdam, "Tuesday, September 18, 2012", Group D
Real Madrid, 3, 2, Manchester City, "Tuesday, September 18, 2012", Group D
Celtic, 2, 0, Helsingborg, "Wednesday, August 29, 2012", Play-off round
CFR Cluj-Napoca, 1, 0, FC Basel, "Wednesday, August 29, 2012", Play-off round
Dynamo Kiev, 1, 2, Borussia Monchengladbach, "Wednesday, August 29, 2012", Play-off round
Fenerbahce, 1, 1, Spartak Moscow, "Wednesday, August 29, 2012", Play-off round
Lille, 2, 0, FC Copenhagen, "Wednesday, August 29, 2012", Play-off round
Anderlecht, 0, 0, AEL, "Tuesday, August 28, 2012", Play-off round
Hapoel Kiryat Shmona, 1, 0, BATE Borisov, "Tuesday, August 28, 2012", Play-off round
NK Maribor, 0, 1, Dinamo Zagreb, "Tuesday, August 28, 2012", Play-off round
Panathinaikos, 0, 0, Malaga, "Tuesday, August 28, 2012", Play-off round
Udinese, 1, 1, Braga, "Tuesday, August 28, 2012", Play-off round
AEL, 2, 1, Anderlecht, "Wednesday, August 22, 2012", Play-off round
BATE Borisov, 2, 0, Hapoel Kiryat Shmona, "Wednesday, August 22, 2012", Play-off round
Braga, 1, 1, Udinese, "Wednesday, August 22, 2012", Play-off round
Dinamo Zagreb, 2, 1, NK Maribor, "Wednesday, August 22, 2012", Play-off round
Malaga, 2, 0, Panathinaikos, "Wednesday, August 22, 2012", Play-off round
Spartak Moscow, 2, 1, Fenerbahce, "Tuesday, August 21, 2012", Play-off round
Borussia Monchengladbach, 1, 3, Dynamo Kiev, "Tuesday, August 21, 2012", Play-off round
FC Basel, 1, 2, CFR Cluj-Napoca, "Tuesday, August 21, 2012", Play-off round
FC Copenhagen, 1, 0, Lille, "Tuesday, August 21, 2012", Play-off round
Helsingborg, 0, 2, Celtic, "Tuesday, August 21, 2012", Play-off round
F91 Dudelange, 0, 1, NK Maribor, "Wednesday, August 8, 2012", Qualifying Third Round
Helsingborg, 3, 1, Slask Wroclaw, "Wednesday, August 8, 2012", Qualifying Third Round
Neftchi, 2, 2, Hapoel Kiryat Shmona, "Wednesday, August 8, 2012", Qualifying Third Round
FK Ekranas, 0, 6, Anderlecht, "Wednesday, August 8, 2012", Qualifying Third Round
HJK Helsinki, 0, 2, Celtic, "Wednesday, August 8, 2012", Qualifying Third Round
Liberec, 1, 2, CFR Cluj-Napoca, "Wednesday, August 8, 2012", Qualifying Third Round
FC Basel, 1, 1, Molde, "Wednesday, August 8, 2012", Qualifying Third Round
FC Vaslui, 1, 4, Fenerbahce, "Wednesday, August 8, 2012", Qualifying Third Round
Club Brugge, 2, 3, FC Copenhagen, "Wednesday, August 8, 2012", Qualifying Third Round
Dinamo Zagreb, 4, 0, Sheriff Tiraspol, "Wednesday, August 8, 2012", Qualifying Third Round
Panathinaikos, 3, 0, Motherwell, "Wednesday, August 8, 2012", Qualifying Third Round
Partizan Belgrade, 0, 1, AEL, "Wednesday, August 8, 2012", Qualifying Third Round
Feyenoord Rotterdam, 0, 0, Dynamo Kiev, "Tuesday, August 7, 2012", Qualifying Third Round
Debrecen, 0, 2, BATE Borisov, "Tuesday, August 7, 2012", Qualifying Third Round
BATE Borisov, 1, 1, Debrecen, "Wednesday, August 1, 2012", Qualifying Third Round
Hapoel Kiryat Shmona, 4, 0, Neftchi, "Wednesday, August 1, 2012", Qualifying Third Round
Molde, 0, 1, FC Basel, "Wednesday, August 1, 2012", Qualifying Third Round
Sheriff Tiraspol, 0, 1, Dinamo Zagreb, "Wednesday, August 1, 2012", Qualifying Third Round
AEL, 1, 0, Partizan Belgrade, "Wednesday, August 1, 2012", Qualifying Third Round
Anderlecht, 5, 0, FK Ekranas, "Wednesday, August 1, 2012", Qualifying Third Round
FC Copenhagen, 0, 0, Club Brugge, "Wednesday, August 1, 2012", Qualifying Third Round
NK Maribor, 4, 1, F91 Dudelange, "Wednesday, August 1, 2012", Qualifying Third Round
Celtic, 2, 1, HJK Helsinki, "Wednesday, August 1, 2012", Qualifying Third Round
CFR Cluj-Napoca, 1, 0, Liberec, "Wednesday, August 1, 2012", Qualifying Third Round
Fenerbahce, 1, 1, FC Vaslui, "Wednesday, August 1, 2012", Qualifying Third Round
Slask Wroclaw, 0, 3, Helsingborg, "Wednesday, August 1, 2012", Qualifying Third Round
Dynamo Kiev, 2, 1, Feyenoord Rotterdam, "Tuesday, July 31, 2012", Qualifying Third Round
Motherwell, 0, 2, Panathinaikos, "Tuesday, July 31, 2012", Qualifying Third Round
Helsingborg, 3, 0, T.N.S., "Wednesday, July 25, 2012", Qualifying Second Round
Vardar, 0, 0, BATE Borisov, "Wednesday, July 25, 2012", Qualifying Second Round
Dinamo Zagreb, 3, 2, Ludogorets Razgrad, "Wednesday, July 25, 2012", Qualifying Second Round
Linfield, 0, 0, AEL, "Wednesday, July 25, 2012", Qualifying Second Round
Slask Wroclaw, 0, 1, Buducnost Podgorica, "Wednesday, July 25, 2012", Qualifying Second Round
Shakhter Karagandy, 1, 0, Liberec, "Tuesday, July 24, 2012", Qualifying Second Round
FK Ventspils, 1, 1, Molde, "Tuesday, July 24, 2012", Qualifying Second Round
SV Salzburg, 4, 3, F91 Dudelange, "Tuesday, July 24, 2012", Qualifying Second Round
Hapoel Kiryat Shmona, 2, 0, MSK Zilina, "Tuesday, July 24, 2012", Qualifying Second Round
FC Zestafoni, 2, 2, Neftchi, "Tuesday, July 24, 2012", Qualifying Second Round
FK Ekranas, 2, 0, Shamrock, "Tuesday, July 24, 2012", Qualifying Second Round
Sheriff Tiraspol, 1, 0, Uliss Yerevan, "Tuesday, July 24, 2012", Qualifying Second Round
FC Basel, 3, 0, FC Flora Tallin, "Tuesday, July 24, 2012", Qualifying Second Round
Debrecen, 1, 0, Skenderbeu, "Tuesday, July 24, 2012", Qualifying Second Round
Partizan Belgrade, 3, 1, Valletta, "Tuesday, July 24, 2012", Qualifying Second Round
Zeljeznicar Sarajevo, 1, 2, NK Maribor, "Tuesday, July 24, 2012", Qualifying Second Round
KR Reykjavik, 1, 2, HJK Helsinki, "Tuesday, July 24, 2012", Qualifying Second Round
BATE Borisov, 3, 2, Vardar, "Wednesday, July 18, 2012", Qualifying Second Round
AEL, 3, 0, Linfield, "Wednesday, July 18, 2012", Qualifying Second Round
Ludogorets Razgrad, 1, 1, Dinamo Zagreb, "Wednesday, July 18, 2012", Qualifying Second Round
NK Maribor, 4, 1, Zeljeznicar Sarajevo, "Wednesday, July 18, 2012", Qualifying Second Round
Buducnost Podgorica, 0, 2, Slask Wroclaw, "Wednesday, July 18, 2012", Qualifying Second Round
Molde, 3, 0, FK Ventspils, "Wednesday, July 18, 2012", Qualifying Second Round
Uliss Yerevan, 0, 1, Sheriff Tiraspol, "Tuesday, July 17, 2012", Qualifying Second Round
FC Flora Tallin, 0, 1, FC Basel, "Tuesday, July 17, 2012", Qualifying Second Round
HJK Helsinki, 4, 0, KR Reykjavik, "Tuesday, July 17, 2012", Qualifying Second Round
Neftchi, 3, 0, FC Zestafoni, "Tuesday, July 17, 2012", Qualifying Second Round
F91 Dudelange, 1, 0, SV Salzburg, "Tuesday, July 17, 2012", Qualifying Second Round
Liberec, 1, 0, Shakhter Karagandy, "Tuesday, July 17, 2012", Qualifying Second Round
MSK Zilina, 1, 0, Hapoel Kiryat Shmona, "Tuesday, July 17, 2012", Qualifying Second Round
T.N.S., 0, 0, Helsingborg, "Tuesday, July 17, 2012", Qualifying Second Round
Skenderbeu, 1, 0, Debrecen, "Tuesday, July 17, 2012", Qualifying Second Round
Valletta, 0, 2, Partizan Belgrade, "Tuesday, July 17, 2012", Qualifying Second Round
Shamrock, 0, 0, FK Ekranas, "Tuesday, July 17, 2012", Qualifying Second Round
B36 Torshavn, 0, 0, Linfield, "Tuesday, July 10, 2012", Qualifying First Round
Lusitanos, 0, 1, Valletta, "Tuesday, July 10, 2012", Qualifying First Round
Tre Penne, 0, 4, F91 Dudelange, "Tuesday, July 10, 2012", Qualifying First Round
F91 Dudelange, 7, 0, Tre Penne, "Tuesday, July 3, 2012", Qualifying First Round
Valletta, 8, 0, Lusitanos, "Tuesday, July 3, 2012", Qualifying First Round
Linfield, 0, 0, B36 Torshavn, "Tuesday, July 3, 2012", Qualifying First Round
