home, homescore, awayscore, away, date, group
Nice, 0, 0, Lyon, "Saturday, May 3, 2008", "Stade du Ray (14,200)"
Toulouse, 1, 1, Paris Saint-Germain , "Saturday, May 3, 2008", "Stadium Municipal (32,000)"
AJ Auxerre, 2, 0, Valenciennes, "Saturday, May 3, 2008", "Stade Abbé-Deschamps (19,001)"
AS Nancy Lorraine, 3, 0, Strasbourg, "Saturday, May 3, 2008", "Stade Marcel Picot (19,504)"
Caen, 2, 2, Stade Rennes, "Saturday, May 3, 2008", "Stade Michel-d'Ornano (20,627)"
Lens, 0, 0, AS Monaco, "Saturday, May 3, 2008", "Stade Felix-Bollaert (39,599)"
Lorient, 0, 0, Le Mans, "Saturday, May 3, 2008", "Stade du Moustoir (13,000)"
Sochaux, 0, 0, Metz, "Saturday, May 3, 2008", "Stade Bonal (16,900)"
Valenciennes, 1, 1, AS Nancy Lorraine, "Sunday, April 27, 2008", "Stade Nungesser (13,972)"
AS Monaco, 2, 3, Marseille, "Sunday, April 27, 2008", "Stade Louis II (17,368)"
Paris Saint-Germain , 3, 1, AJ Auxerre, "Saturday, April 26, 2008", "Parc des Princes "
Bordeaux, 0, 0, Nice, "Saturday, April 26, 2008", "Parc Lescure (29,087)"
Le Mans, 3, 2, Lens, "Saturday, April 26, 2008", "Leon-Bollée (12,525)"
Lille, 3, 2, Toulouse, "Saturday, April 26, 2008", "Stadium Lille Métropole (40,000)"
Lyon, 2, 2, Caen, "Saturday, April 26, 2008", "Stade de Gerland (38,939)"
Metz, 0, 1, St Etienne, "Saturday, April 26, 2008", "Stade Saint-Symphorien (11,520)"
Sochaux, 1, 1, Lorient, "Saturday, April 26, 2008", "Stade Bonal (16,200)"
Stade Rennes, 3, 0, Strasbourg, "Saturday, April 26, 2008", "Stade de la Route-de-Lorient (24,438)"
Toulouse, 0, 1, Bordeaux, "Sunday, April 20, 2008", "Stadium Municipal (26,903)"
Marseille, 1, 3, Lille, "Sunday, April 20, 2008", "Stade Vélodrome (50,673)"
Lens, 3, 2, Sochaux, "Saturday, April 19, 2008", "Stade Felix-Bollaert (39,438)"
AJ Auxerre, 0, 0, Metz, "Saturday, April 19, 2008", "Stade Abbé-Deschamps "
AS Nancy Lorraine, 1, 1, Le Mans, "Saturday, April 19, 2008", "Stade Marcel Picot (18,653)"
Caen, 3, 0, Paris Saint-Germain , "Saturday, April 19, 2008", "Stade Michel-d'Ornano (20,933)"
Nice, 0, 2, AS Monaco, "Saturday, April 19, 2008", "Stade du Ray (13,465)"
St Etienne, 1, 0, Lorient, "Saturday, April 19, 2008", "Stade Geoffroy-Guichard (33,161)"
Stade Rennes, 1, 0, Valenciennes, "Saturday, April 19, 2008", "Stade de la Route-de-Lorient (26,162)"
Strasbourg, 1, 2, Lyon, "Saturday, April 19, 2008", "Stade de la Meinau (20,008)"
Bordeaux, 2, 1, Caen, "Sunday, April 13, 2008", "Parc Lescure (27,686)"
Paris Saint-Germain , 2, 3, Nice, "Sunday, April 13, 2008", "Parc des Princes (35,000)"
Lyon, 1, 1, Stade Rennes, "Saturday, April 12, 2008", "Stade de Gerland (30,000)"
AS Monaco, 0, 2, Toulouse, "Saturday, April 12, 2008", "Stade Louis II (9,000)"
Le Mans, 3, 0, AJ Auxerre, "Saturday, April 12, 2008", "Leon-Bollée (12,603)"
Lille, 2, 1, AS Nancy Lorraine, "Saturday, April 12, 2008", "Stadium Lille Métropole (13,000)"
Lorient, 1, 0, Lens, "Saturday, April 12, 2008", "Stade du Moustoir (12,860)"
Metz, 1, 2, Marseille, "Saturday, April 12, 2008", "Stade Saint-Symphorien (25,625)"
Sochaux, 1, 1, St Etienne, "Saturday, April 12, 2008", "Stade Bonal (19,921)"
Valenciennes, 2, 0, Strasbourg, "Saturday, April 12, 2008", "Stade Nungesser (14,206)"
St Etienne, 2, 0, Lens, "Wednesday, April 9, 2008", "Stade Geoffroy-Guichard (33,976)"
AS Nancy Lorraine, 1, 0, Paris Saint-Germain , "Sunday, April 6, 2008", "Stade Marcel Picot (19,464)"
Marseille, 3, 1, Lyon, "Sunday, April 6, 2008", "Stade Vélodrome (58,000)"
Stade Rennes, 0, 2, Bordeaux, "Saturday, April 5, 2008", "Stade de la Route-de-Lorient (28,124)"
AJ Auxerre, 0, 1, Sochaux, "Saturday, April 5, 2008", "Stade Abbé-Deschamps (10,280)"
Caen, 1, 0, Valenciennes, "Saturday, April 5, 2008", "Stade Michel-d'Ornano (20,287)"
Lens, 1, 1, Metz, "Saturday, April 5, 2008", "Stade Felix-Bollaert (35,952)"
Nice, 0, 0, Lille, "Saturday, April 5, 2008", "Stade du Ray (9,661)"
St Etienne, 4, 1, Le Mans, "Saturday, April 5, 2008", "Stade Geoffroy-Guichard (30,006)"
Strasbourg, 0, 2, AS Monaco, "Saturday, April 5, 2008", "Stade de la Meinau (19,110)"
Toulouse, 0, 0, Lorient, "Saturday, April 5, 2008", "Stadium Municipal (19,620)"
Paris Saint-Germain , 1, 0, Strasbourg, "Wednesday, April 2, 2008", "Parc des Princes (33,000)"
AS Monaco, 1, 2, Stade Rennes, "Monday, March 31, 2008", "Stade Louis II (5,000)"
Le Mans, 1, 1, Caen, "Sunday, March 30, 2008", "Leon-Bollée (11,045)"
Lille, 0, 2, AJ Auxerre, "Sunday, March 30, 2008", "Stadium Lille Métropole (12,500)"
Metz, 0, 2, Toulouse, "Sunday, March 30, 2008", "Stade Saint-Symphorien (8,650)"
Sochaux, 1, 0, Nice, "Sunday, March 30, 2008", "Stade Bonal (19,303)"
Valenciennes, 1, 2, Lyon, "Sunday, March 30, 2008", "Stade Nungesser (16,500)"
Lorient, 1, 2, Marseille, "Sunday, March 30, 2008", "Stade du Moustoir (14,000)"
Bordeaux, 2, 1, AS Nancy Lorraine, "Saturday, March 29, 2008", "Parc Lescure (24,308)"
Stade Rennes, 3, 1, Lens, "Sunday, March 23, 2008", "Stade de la Route-de-Lorient (24,411)"
Lyon, 4, 2, Paris Saint-Germain , "Sunday, March 23, 2008", "Stade de Gerland (37,895)"
AS Nancy Lorraine, 2, 1, Metz, "Saturday, March 22, 2008", "Stade Marcel Picot (18,458)"
AJ Auxerre, 1, 3, St Etienne, "Saturday, March 22, 2008", "Stade Abbé-Deschamps (13,312)"
Caen, 4, 1, AS Monaco, "Saturday, March 22, 2008", "Stade Michel-d'Ornano (19,000)"
Marseille, 0, 1, Sochaux, "Saturday, March 22, 2008", "Stade Vélodrome (37,826)"
Nice, 1, 2, Lorient, "Saturday, March 22, 2008", "Stade du Ray (9,878)"
Strasbourg, 0, 1, Lille, "Saturday, March 22, 2008", "Stade de la Meinau (17,418)"
Toulouse, 1, 1, Le Mans, "Saturday, March 22, 2008", "Stadium Municipal (17,200)"
Valenciennes, 3, 1, Bordeaux, "Saturday, March 22, 2008", "Stade Nungesser (13,687)"
Bordeaux, 3, 0, Strasbourg, "Sunday, March 16, 2008", "Parc Lescure (19,474)"
Lens, 3, 3, Marseille, "Sunday, March 16, 2008", "Stade Felix-Bollaert (40,471)"
AS Monaco, 0, 3, Lyon, "Saturday, March 15, 2008", "Stade Louis II (12,321)"
Le Mans, 1, 1, Stade Rennes, "Saturday, March 15, 2008", "Leon-Bollée (10,329)"
Lille, 5, 0, Caen, "Saturday, March 15, 2008", "Stadium Lille Métropole (13,000)"
Lorient, 1, 1, AJ Auxerre, "Saturday, March 15, 2008", "Stade du Moustoir (12,881)"
Metz, 1, 2, Nice, "Saturday, March 15, 2008", "Stade Saint-Symphorien (10,683)"
Paris Saint-Germain , 1, 1, Valenciennes, "Saturday, March 15, 2008", "Parc des Princes (32,358)"
Sochaux, 1, 1, AS Nancy Lorraine, "Saturday, March 15, 2008", "Stade Bonal (16,410)"
St Etienne, 0, 0, Toulouse, "Saturday, March 15, 2008", "Stade Geoffroy-Guichard (29,981)"
Lens, 1, 2, Lille, "Tuesday, March 11, 2008", "Stade Felix-Bollaert (35,000)"
Marseille, 2, 0, St Etienne, "Sunday, March 9, 2008", "Stade Vélodrome (50,000)"
Lyon, 4, 2, Bordeaux, "Sunday, March 9, 2008", "Stade de Gerland (40,381)"
Stade Rennes, 2, 0, Paris Saint-Germain , "Saturday, March 8, 2008", "Stade de la Route-de-Lorient (27,523)"
AJ Auxerre, 0, 0, Lens, "Saturday, March 8, 2008", "Stade Abbé-Deschamps (10,591)"
AS Nancy Lorraine, 2, 0, AS Monaco, "Saturday, March 8, 2008", "Stade Marcel Picot (18,541)"
Caen, 0, 0, Lorient, "Saturday, March 8, 2008", "Stade Michel-d'Ornano (18,493)"
Nice, 0, 0, Le Mans, "Saturday, March 8, 2008", "Stade du Ray (9,730)"
Strasbourg, 2, 3, Metz, "Saturday, March 8, 2008", "Stade de la Meinau (18,583)"
Toulouse, 1, 2, Sochaux, "Saturday, March 8, 2008", "Stadium Municipal (18,502)"
Valenciennes, 0, 0, Lille, "Saturday, March 8, 2008", "Stade Nungesser (13,955)"
St Etienne, 0, 0, Nice, "Sunday, March 2, 2008", "Stade Geoffroy-Guichard (28,027)"
Bordeaux, 3, 0, Paris Saint-Germain , "Sunday, March 2, 2008", "Parc Lescure (30,309)"
Lille, 0, 1, Lyon, "Saturday, March 1, 2008", "Stade de France (79,000)"
AS Monaco, 0, 0, Valenciennes, "Saturday, March 1, 2008", "Stade Louis II (7,000)"
Le Mans, 0, 1, Strasbourg, "Saturday, March 1, 2008", "Leon-Bollée (10,000)"
Lens, 1, 1, Toulouse, "Saturday, March 1, 2008", "Stade Felix-Bollaert (30,786)"
Lorient, 0, 0, AS Nancy Lorraine, "Saturday, March 1, 2008", "Stade du Moustoir (10,275)"
Marseille, 2, 1, AJ Auxerre, "Saturday, March 1, 2008", "Stade Vélodrome (57,367)"
Metz, 2, 1, Caen, "Saturday, March 1, 2008", "Stade Saint-Symphorien (18,657)"
Sochaux, 0, 0, Stade Rennes, "Saturday, March 1, 2008", "Stade Bonal (14,600)"
Toulouse, 0, 0, Marseille, "Sunday, February 24, 2008", "Stadium Municipal (35,472)"
Bordeaux, 0, 0, Lille, "Sunday, February 24, 2008", "Parc Lescure (21,761)"
Caen, 1, 3, St Etienne, "Saturday, February 23, 2008", "Stade Michel-d'Ornano (20,713)"
AS Nancy Lorraine, 2, 1, Lens, "Saturday, February 23, 2008", "Stade Marcel Picot (17,951)"
Lyon, 2, 0, Metz, "Saturday, February 23, 2008", "Stade de Gerland (37,581)"
Nice, 1, 2, AJ Auxerre, "Saturday, February 23, 2008", "Stade du Ray (10,144)"
Paris Saint-Germain , 1, 1, AS Monaco, "Saturday, February 23, 2008", "Parc des Princes (34,000)"
Stade Rennes, 2, 0, Lorient, "Saturday, February 23, 2008", "Stade de la Route-de-Lorient (24,633)"
Strasbourg, 0, 2, Sochaux, "Saturday, February 23, 2008", "Stade de la Meinau (17,017)"
Valenciennes, 1, 2, Le Mans, "Saturday, February 23, 2008", "Stade Nungesser (12,689)"
AS Monaco, 0, 6, Bordeaux, "Sunday, February 17, 2008", "Stade Louis II (10,018)"
Marseille, 2, 1, Paris Saint-Germain , "Sunday, February 17, 2008", "Stade Vélodrome (58,000)"
Le Mans, 1, 0, Lyon, "Saturday, February 16, 2008", "Leon-Bollée (14,015)"
AJ Auxerre, 1, 0, Toulouse, "Saturday, February 16, 2008", "Stade Abbé-Deschamps (9,103)"
Lens, 0, 0, Nice, "Saturday, February 16, 2008", "Stade Felix-Bollaert (31,799)"
Lille, 3, 1, Stade Rennes, "Saturday, February 16, 2008", "Stadium Lille Métropole (12,000)"
Lorient, 1, 0, Strasbourg, "Saturday, February 16, 2008", "Stade du Moustoir "
Metz, 2, 1, Valenciennes, "Saturday, February 16, 2008", "Stade Saint-Symphorien "
Sochaux, 1, 1, Caen, "Saturday, February 16, 2008", "Stade Bonal "
St Etienne, 4, 0, AS Nancy Lorraine, "Saturday, February 16, 2008", "Stade Geoffroy-Guichard (26,920)"
Caen, 1, 4, Lens, "Sunday, February 10, 2008", "Stade Michel-d'Ornano "
Nice, 0, 2, Marseille, "Sunday, February 10, 2008", "Stade du Ray "
Paris Saint-Germain , 0, 0, Le Mans, "Saturday, February 9, 2008", "Parc des Princes "
AS Monaco, 0, 0, Lille, "Saturday, February 9, 2008", "Stade Louis II "
AS Nancy Lorraine, 1, 0, Toulouse, "Saturday, February 9, 2008", "Stade Marcel Picot "
Bordeaux, 3, 0, Metz, "Saturday, February 9, 2008", "Parc Lescure "
Lyon, 4, 1, Sochaux, "Saturday, February 9, 2008", "Stade de Gerland "
Stade Rennes, 1, 2, AJ Auxerre, "Saturday, February 9, 2008", "Stade de la Route-de-Lorient "
Strasbourg, 3, 0, St Etienne, "Saturday, February 9, 2008", "Stade de la Meinau "
Valenciennes, 3, 0, Lorient, "Saturday, February 9, 2008", "Stade Nungesser "
Lorient, 1, 0, Bordeaux, "Sunday, January 27, 2008", "Stade du Moustoir "
St Etienne, 1, 1, Lyon, "Sunday, January 27, 2008", "Stade Geoffroy-Guichard "
Lille, 0, 0, Paris Saint-Germain , "Saturday, January 26, 2008", "Stadium Lille Métropole "
AJ Auxerre, 0, 0, AS Nancy Lorraine, "Saturday, January 26, 2008", "Stade Abbé-Deschamps "
Le Mans, 1, 0, AS Monaco, "Saturday, January 26, 2008", "Leon-Bollée "
Lens, 2, 2, Strasbourg, "Saturday, January 26, 2008", "Stade Felix-Bollaert "
Marseille, 6, 1, Caen, "Saturday, January 26, 2008", "Stade Vélodrome "
Metz, 1, 1, Stade Rennes, "Saturday, January 26, 2008", "Stade Saint-Symphorien "
Sochaux, 1, 0, Valenciennes, "Saturday, January 26, 2008", "Stade Bonal "
Toulouse, 1, 1, Nice, "Saturday, January 26, 2008", "Stadium Municipal "
Bordeaux, 1, 0, St Etienne, "Thursday, January 24, 2008", "Parc Lescure "
Valenciennes, 1, 2, Lens, "Wednesday, January 23, 2008", "Stade Nungesser "
AS Monaco, 1, 0, Sochaux, "Wednesday, January 23, 2008", "Stade Louis II "
Caen, 0, 0, AJ Auxerre, "Wednesday, January 23, 2008", "Stade Michel-d'Ornano "
Lille, 3, 1, Le Mans, "Wednesday, January 23, 2008", "Stadium Lille Métropole "
Lyon, 2, 0, Lorient, "Wednesday, January 23, 2008", "Stade de Gerland "
Paris Saint-Germain , 3, 0, Metz, "Wednesday, January 23, 2008", "Parc des Princes "
Stade Rennes, 1, 1, Nice, "Wednesday, January 23, 2008", "Stade de la Route-de-Lorient "
Strasbourg, 2, 0, Toulouse, "Wednesday, January 23, 2008", "Stade de la Meinau "
AS Nancy Lorraine, 1, 1, Marseille, "Wednesday, January 23, 2008", "Stade Marcel Picot "
Nice, 1, 0, AS Nancy Lorraine, "Sunday, January 20, 2008", "Stade du Ray "
Lens, 3, 0, Lyon, "Sunday, January 20, 2008", "Stade Felix-Bollaert "
Lorient, 1, 0, Paris Saint-Germain , "Saturday, January 19, 2008", "Stade du Moustoir "
AJ Auxerre, 1, 1, Strasbourg, "Saturday, January 19, 2008", "Stade Abbé-Deschamps "
Le Mans, 1, 2, Bordeaux, "Saturday, January 19, 2008", "Leon-Bollée "
Marseille, 3, 1, Valenciennes, "Saturday, January 19, 2008", "Stade Vélodrome "
Metz, 1, 4, AS Monaco, "Saturday, January 19, 2008", "Stade Saint-Symphorien "
Sochaux, 1, 1, Lille, "Saturday, January 19, 2008", "Stade Bonal "
St Etienne, 2, 0, Stade Rennes, "Saturday, January 19, 2008", "Stade Geoffroy-Guichard "
Toulouse, 1, 1, Caen, "Saturday, January 19, 2008", "Stadium Municipal "
Paris Saint-Germain , 3, 0, Lens, "Sunday, January 13, 2008", "Parc des Princes "
Stade Rennes, 3, 1, Marseille, "Sunday, January 13, 2008", "Stade de la Route-de-Lorient "
Valenciennes, 2, 0, St Etienne, "Saturday, January 12, 2008", "Stade Nungesser "
AS Monaco, 1, 0, Lorient, "Saturday, January 12, 2008", "Stade Louis II "
Bordeaux, 4, 1, AJ Auxerre, "Saturday, January 12, 2008", "Parc Lescure "
Caen, 0, 0, AS Nancy Lorraine, "Saturday, January 12, 2008", "Stade Michel-d'Ornano "
Le Mans, 0, 2, Sochaux, "Saturday, January 12, 2008", "Leon-Bollée "
Lille, 1, 1, Metz, "Saturday, January 12, 2008", "Stadium Lille Métropole "
Lyon, 3, 2, Toulouse, "Saturday, January 12, 2008", "Stade de Gerland "
Strasbourg, 0, 1, Nice, "Saturday, January 12, 2008", "Stade de la Meinau "
Toulouse, 0, 0, Stade Rennes, "Sunday, December 23, 2007", "Stadium Municipal "
St Etienne, 0, 1, Paris Saint-Germain , "Sunday, December 23, 2007", "Stade Geoffroy-Guichard "
AS Nancy Lorraine, 1, 1, Lyon, "Saturday, December 22, 2007", "Stade Marcel Picot "
AJ Auxerre, 1, 0, AS Monaco, "Saturday, December 22, 2007", "Stade Abbé-Deschamps "
Caen, 2, 0, Strasbourg, "Saturday, December 22, 2007", "Stade Michel-d'Ornano "
Lorient, 2, 0, Metz, "Saturday, December 22, 2007", "Stade du Moustoir "
Marseille, 1, 0, Le Mans, "Saturday, December 22, 2007", "Stade Vélodrome "
Nice, 1, 0, Valenciennes, "Saturday, December 22, 2007", "Stade du Ray "
Sochaux, 0, 1, Bordeaux, "Saturday, December 22, 2007", "Stade Bonal "
Strasbourg, 0, 0, AS Nancy Lorraine, "Sunday, December 16, 2007", "Stade de la Meinau "
Bordeaux, 2, 2, Marseille, "Sunday, December 16, 2007", "Parc Lescure "
Paris Saint-Germain , 1, 2, Toulouse, "Saturday, December 15, 2007", "Parc des Princes "
Lyon, 0, 0, Nice, "Saturday, December 15, 2007", "Stade de Gerland "
AS Monaco, 2, 0, Lens, "Saturday, December 15, 2007", "Stade Louis II "
Le Mans, 0, 0, Lorient, "Saturday, December 15, 2007", "Leon-Bollée "
Lille, 3, 0, St Etienne, "Saturday, December 15, 2007", "Stadium Lille Métropole "
Metz, 1, 2, Sochaux, "Saturday, December 15, 2007", "Stade Saint-Symphorien "
Stade Rennes, 1, 2, Caen, "Saturday, December 15, 2007", "Stade de la Route-de-Lorient "
Valenciennes, 3, 0, AJ Auxerre, "Saturday, December 15, 2007", "Stade Nungesser "
Nice, 1, 1, Bordeaux, "Sunday, December 9, 2007", "Stade du Ray "
AJ Auxerre, 0, 1, Paris Saint-Germain , "Sunday, December 9, 2007", "Stade Abbé-Deschamps "
Marseille, 2, 0, AS Monaco, "Saturday, December 8, 2007", "Stade Vélodrome "
AS Nancy Lorraine, 0, 0, Valenciennes, "Saturday, December 8, 2007", "Stade Marcel Picot "
Caen, 1, 0, Lyon, "Saturday, December 8, 2007", "Stade Michel-d'Ornano "
Lens, 1, 3, Le Mans, "Saturday, December 8, 2007", "Stade Felix-Bollaert "
Lorient, 2, 1, Sochaux, "Saturday, December 8, 2007", "Stade du Moustoir "
St Etienne, 2, 0, Metz, "Saturday, December 8, 2007", "Stade Geoffroy-Guichard "
Strasbourg, 3, 0, Stade Rennes, "Saturday, December 8, 2007", "Stade de la Meinau "
Toulouse, 1, 0, Lille, "Saturday, December 8, 2007", "Stadium Municipal "
Toulouse, 1, 1, AS Nancy Lorraine, "Wednesday, December 5, 2007", "Stadium Municipal "
Bordeaux, 4, 3, Toulouse, "Sunday, December 2, 2007", "Parc Lescure "
Valenciennes, 3, 0, Stade Rennes, "Sunday, December 2, 2007", "Stade Nungesser "
Lyon, 5, 0, Strasbourg, "Sunday, December 2, 2007", "Stade de Gerland "
Le Mans, 2, 1, AS Nancy Lorraine, "Saturday, December 1, 2007", "Leon-Bollée "
AS Monaco, 1, 1, Nice, "Saturday, December 1, 2007", "Stade Louis II "
Lille, 1, 1, Marseille, "Saturday, December 1, 2007", "Stadium Lille Métropole "
Lorient, 1, 1, St Etienne, "Saturday, December 1, 2007", "Stade du Moustoir "
Metz, 0, 1, AJ Auxerre, "Saturday, December 1, 2007", "Stade Saint-Symphorien "
Paris Saint-Germain , 0, 1, Caen, "Saturday, December 1, 2007", "Parc des Princes "
Sochaux, 0, 2, Lens, "Saturday, December 1, 2007", "Stade Bonal "
Lens, 1, 1, Caen, "Wednesday, November 28, 2007", "Stade Felix-Bollaert "
AJ Auxerre, 3, 0, Le Mans, "Sunday, November 25, 2007", "Stade Abbé-Deschamps "
Nice, 2, 1, Paris Saint-Germain , "Sunday, November 25, 2007", "Stade du Ray "
Stade Rennes, 0, 2, Lyon, "Saturday, November 24, 2007", "Stade de la Route-de-Lorient "
AS Nancy Lorraine, 2, 0, Lille, "Saturday, November 24, 2007", "Stade Marcel Picot "
Caen, 5, 0, Bordeaux, "Saturday, November 24, 2007", "Stade Michel-d'Ornano "
Lens, 1, 1, Lorient, "Saturday, November 24, 2007", "Stade Felix-Bollaert "
Marseille, 3, 1, Metz, "Saturday, November 24, 2007", "Stade Vélodrome "
St Etienne, 1, 0, Sochaux, "Saturday, November 24, 2007", "Stade Geoffroy-Guichard "
Strasbourg, 0, 0, Valenciennes, "Saturday, November 24, 2007", "Stade de la Meinau "
Toulouse, 0, 0, AS Monaco, "Saturday, November 24, 2007", "Stadium Municipal "
Bordeaux, 3, 0, Stade Rennes, "Sunday, November 11, 2007", "Parc Lescure "
Lorient, 1, 0, Toulouse, "Sunday, November 11, 2007", "Stade du Moustoir "
Lyon, 1, 2, Marseille, "Sunday, November 11, 2007", "Stade de Gerland "
Le Mans, 3, 2, St Etienne, "Saturday, November 10, 2007", "Leon-Bollée "
AS Monaco, 3, 0, Strasbourg, "Saturday, November 10, 2007", "Stade Louis II "
Lille, 1, 1, Nice, "Saturday, November 10, 2007", "Stadium Lille Métropole "
Metz, 1, 2, Lens, "Saturday, November 10, 2007", "Stade Saint-Symphorien "
Paris Saint-Germain , 0, 0, AS Nancy Lorraine, "Saturday, November 10, 2007", "Parc des Princes "
Sochaux, 1, 1, AJ Auxerre, "Saturday, November 10, 2007", "Stade Bonal "
Valenciennes, 3, 0, Caen, "Saturday, November 10, 2007", "Stade Nungesser "
Caen, 3, 2, Le Mans, "Sunday, November 4, 2007", "Stade Michel-d'Ornano "
Toulouse, 0, 0, Metz, "Sunday, November 4, 2007", "Stadium Municipal "
Lens, 3, 2, St Etienne, "Sunday, November 4, 2007", "Stade Felix-Bollaert "
AS Nancy Lorraine, 1, 0, Bordeaux, "Saturday, November 3, 2007", "Stade Marcel Picot "
AJ Auxerre, 0, 1, Lille, "Saturday, November 3, 2007", "Stade Abbé-Deschamps "
Lyon, 2, 0, Valenciennes, "Saturday, November 3, 2007", "Stade de Gerland "
Marseille, 0, 0, Lorient, "Saturday, November 3, 2007", "Stade Vélodrome "
Nice, 0, 0, Sochaux, "Saturday, November 3, 2007", "Stade du Ray "
Stade Rennes, 0, 1, AS Monaco, "Saturday, November 3, 2007", "Stade de la Route-de-Lorient "
Strasbourg, 1, 2, Paris Saint-Germain , "Saturday, November 3, 2007", "Stade de la Meinau "
Le Mans, 1, 1, Toulouse, "Sunday, October 28, 2007", "Leon-Bollée "
Lens, 1, 2, Stade Rennes, "Sunday, October 28, 2007", "Stade Felix-Bollaert "
Paris Saint-Germain , 2, 3, Lyon, "Sunday, October 28, 2007", "Parc des Princes "
Metz, 0, 0, AS Nancy Lorraine, "Saturday, October 27, 2007", "Stade Saint-Symphorien "
AS Monaco, 0, 0, Caen, "Saturday, October 27, 2007", "Stade Louis II "
Bordeaux, 2, 1, Valenciennes, "Saturday, October 27, 2007", "Parc Lescure "
Lille, 0, 3, Strasbourg, "Saturday, October 27, 2007", "Stadium Lille Métropole "
Lorient, 0, 0, Nice, "Saturday, October 27, 2007", "Stade du Moustoir "
Sochaux, 2, 1, Marseille, "Saturday, October 27, 2007", "Stade Bonal "
St Etienne, 0, 0, AJ Auxerre, "Saturday, October 27, 2007", "Stade Geoffroy-Guichard "
AS Nancy Lorraine, 1, 1, Sochaux, "Sunday, October 21, 2007", "Stade Marcel Picot "
Marseille, 1, 0, Lens, "Sunday, October 21, 2007", "Stade Vélodrome "
AJ Auxerre, 5, 3, Lorient, "Saturday, October 20, 2007", "Stade Abbé-Deschamps "
Caen, 1, 0, Lille, "Saturday, October 20, 2007", "Stade Michel-d'Ornano "
Nice, 3, 1, Metz, "Saturday, October 20, 2007", "Stade du Ray "
Stade Rennes, 3, 0, Le Mans, "Saturday, October 20, 2007", "Stade de la Route-de-Lorient "
Strasbourg, 1, 1, Bordeaux, "Saturday, October 20, 2007", "Stade de la Meinau "
Toulouse, 0, 2, St Etienne, "Saturday, October 20, 2007", "Stadium Municipal "
Valenciennes, 0, 0, Paris Saint-Germain , "Saturday, October 20, 2007", "Stade Nungesser "
Lyon, 3, 1, AS Monaco, "Saturday, October 20, 2007", "Stade de Gerland "
Bordeaux, 1, 3, Lyon, "Sunday, October 7, 2007", "Parc Lescure "
Sochaux, 0, 1, Toulouse, "Sunday, October 7, 2007", "Stade Bonal "
St Etienne, 1, 0, Marseille, "Saturday, October 6, 2007", "Stade Geoffroy-Guichard "
Le Mans, 2, 0, Nice, "Saturday, October 6, 2007", "Leon-Bollée "
Lens, 2, 0, AJ Auxerre, "Saturday, October 6, 2007", "Stade Felix-Bollaert "
Lille, 3, 0, Valenciennes, "Saturday, October 6, 2007", "Stadium Lille Métropole "
Lorient, 0, 0, Caen, "Saturday, October 6, 2007", "Stade du Moustoir "
Metz, 1, 2, Strasbourg, "Saturday, October 6, 2007", "Stade Saint-Symphorien "
Paris Saint-Germain , 1, 3, Stade Rennes, "Saturday, October 6, 2007", "Parc des Princes "
AS Monaco, 1, 3, AS Nancy Lorraine, "Friday, October 5, 2007", "Stade Louis II "
