home,homescore,awayscore,away,date,location
FC Groningen,0,0,NAC Breda,"Sunday, April 27, 2003","Oosterpark  (12,000)"
Feyenoord Rotterdam,1,0,RBC Roosendaal,"Sunday, April 27, 2003","De Kuip Stadion  (44,000)"
NEC Nijmegen,1,2,FC Utrecht,"Sunday, April 27, 2003","De Goffert (12,000)"
De Graafschap,1,6,PSV Eindhoven,"Saturday, April 26, 2003","De Vijverberg (11,000)"
Heerenveen,2,2,Vitesse Arnhem,"Saturday, April 26, 2003","Abe Lenstra Stadion (14,400)"
Twente Enschede,1,0,Excelsior,"Saturday, April 26, 2003","Arke Stadion (13,000)"
RKC Waalwijk,3,1,Willem II Tilburg,"Friday, April 25, 2003","Sportp. Olympia/Mandemakers Stadion (7,500)"
PEC Zwolle,1,3,Feyenoord Rotterdam,"Sunday, April 20, 2003","Oosterenk Stadion (6,800)"
Vitesse Arnhem,1,1,NEC Nijmegen,"Sunday, April 20, 2003","Gelredome (24,200)"
Ajax Amsterdam,4,2,Roda JC Kerkrade,"Saturday, April 19, 2003","Amsterdam ArenA (49,421)"
Excelsior,1,0,Heerenveen,"Saturday, April 19, 2003","Stad Rotterdam Verzekeringen Stadion (3,164)"
PSV Eindhoven,2,0,Twente Enschede,"Saturday, April 19, 2003","Philipsstadion (33,000)"
RBC Roosendaal,0,0,AZ Alkmaar,"Saturday, April 19, 2003","Vast & Goed Stadion (5,000)"
Willem II Tilburg,3,0,De Graafschap,"Saturday, April 19, 2003","Willem II  (13,500)"
FC Utrecht,4,3,RKC Waalwijk,"Friday, April 18, 2003","Nieuwe Galgenwaard (14,600)"
NAC Breda,0,3,Ajax Amsterdam,"Sunday, April 13, 2003","Fujifilm  (15,700)"
FC Groningen,1,0,Excelsior,"Sunday, April 13, 2003","Oosterpark  (12,500)"
RKC Waalwijk,1,2,RBC Roosendaal,"Sunday, April 13, 2003","Sportp. Olympia/Mandemakers Stadion (7,000)"
Feyenoord Rotterdam,2,1,Vitesse Arnhem,"Saturday, April 12, 2003","De Kuip Stadion  (44,000)"
Heerenveen,2,3,NEC Nijmegen,"Saturday, April 12, 2003","Abe Lenstra Stadion (14,400)"
AZ Alkmaar,1,1,PEC Zwolle,"Saturday, April 12, 2003","Alkmaarder Hout (7,041)"
Twente Enschede,3,0,De Graafschap,"Saturday, April 12, 2003","Arke Stadion (13,175)"
FC Utrecht,1,1,Willem II Tilburg,"Friday, April 11, 2003","Nieuwe Galgenwaard (15,200)"
Roda JC Kerkrade,2,3,PSV Eindhoven,"Friday, April 11, 2003","Parkstad Limburg Stadion (17,000)"
NEC Nijmegen,1,0,Excelsior,"Sunday, April 6, 2003","De Goffert (10,150)"
PEC Zwolle,3,1,FC Utrecht,"Sunday, April 6, 2003","Oosterenk Stadion (6,400)"
RKC Waalwijk,2,0,AZ Alkmaar,"Sunday, April 6, 2003","Sportp. Olympia/Mandemakers Stadion (7,000)"
Willem II Tilburg,1,1,PSV Eindhoven,"Sunday, April 6, 2003","Willem II  (14,700)"
Ajax Amsterdam,4,1,RBC Roosendaal,"Saturday, April 5, 2003","Amsterdam ArenA (49,182)"
De Graafschap,5,5,Feyenoord Rotterdam,"Saturday, April 5, 2003","De Vijverberg (11,000)"
Heerenveen,3,2,Roda JC Kerkrade,"Saturday, April 5, 2003","Abe Lenstra Stadion (40,300)"
Twente Enschede,0,0,NAC Breda,"Saturday, April 5, 2003","Arke Stadion (13,250)"
Vitesse Arnhem,0,0,FC Groningen,"Saturday, April 5, 2003","Gelredome (23,200)"
PSV Eindhoven,2,0,Ajax Amsterdam,"Sunday, March 23, 2003","Philipsstadion (35,000)"
FC Utrecht,0,0,FC Groningen,"Sunday, March 23, 2003","Nieuwe Galgenwaard (16,400)"
NAC Breda,0,0,Willem II Tilburg,"Sunday, March 23, 2003","Fujifilm  (14,325)"
Feyenoord Rotterdam,5,0,Heerenveen,"Saturday, March 22, 2003","De Kuip Stadion  (44,000)"
RBC Roosendaal,3,1,Vitesse Arnhem,"Saturday, March 22, 2003","Vast & Goed Stadion (5,000)"
Roda JC Kerkrade,2,1,NEC Nijmegen,"Saturday, March 22, 2003","Parkstad Limburg Stadion (12,000)"
AZ Alkmaar,3,1,De Graafschap,"Saturday, March 22, 2003","Alkmaarder Hout (7,000)"
Twente Enschede,2,1,RKC Waalwijk,"Saturday, March 22, 2003","Arke Stadion (13,200)"
Excelsior,0,1,PEC Zwolle,"Friday, March 21, 2003","Stad Rotterdam Verzekeringen Stadion (2,650)"
NEC Nijmegen,1,2,Feyenoord Rotterdam,"Sunday, March 16, 2003","De Goffert (12,500)"
Ajax Amsterdam,2,1,Excelsior,"Sunday, March 16, 2003","Amsterdam ArenA (48,000)"
AZ Alkmaar,2,0,FC Utrecht,"Sunday, March 16, 2003","Alkmaarder Hout (7,103)"
FC Groningen,1,1,Willem II Tilburg,"Sunday, March 16, 2003","Oosterpark  (12,000)"
De Graafschap,2,4,RKC Waalwijk,"Saturday, March 15, 2003","De Vijverberg (11,000)"
Heerenveen,3,0,Twente Enschede,"Saturday, March 15, 2003","Abe Lenstra Stadion (14,400)"
PEC Zwolle,1,1,RBC Roosendaal,"Saturday, March 15, 2003","Oosterenk Stadion (6,300)"
Roda JC Kerkrade,0,0,NAC Breda,"Saturday, March 15, 2003","Parkstad Limburg Stadion (12,000)"
Vitesse Arnhem,0,5,PSV Eindhoven,"Saturday, March 15, 2003","Gelredome (23,900)"
De Graafschap,1,0,FC Utrecht,"Wednesday, March 12, 2003","De Vijverberg (11,000)"
FC Groningen,1,0,RBC Roosendaal,"Sunday, March 9, 2003","Oosterpark  (12,000)"
RKC Waalwijk,3,0,Heerenveen,"Sunday, March 9, 2003","Sportp. Olympia/Mandemakers Stadion (6,500)"
Vitesse Arnhem,1,4,FC Utrecht,"Sunday, March 9, 2003","Gelredome "
Excelsior,2,6,Feyenoord Rotterdam,"Saturday, March 8, 2003","Stad Rotterdam Verzekeringen Stadion (3,500)"
NAC Breda,1,0,De Graafschap,"Saturday, March 8, 2003","Fujifilm  (13,024)"
PEC Zwolle,0,5,Ajax Amsterdam,"Saturday, March 8, 2003","Oosterenk Stadion (6,500)"
PSV Eindhoven,2,1,NEC Nijmegen,"Saturday, March 8, 2003","Philipsstadion (33,500)"
Willem II Tilburg,1,2,Twente Enschede,"Saturday, March 8, 2003","Willem II  (13,000)"
AZ Alkmaar,1,0,Roda JC Kerkrade,"Friday, March 7, 2003","Alkmaarder Hout (6,875)"
Ajax Amsterdam,2,0,Vitesse Arnhem,"Sunday, March 2, 2003","Amsterdam ArenA (48,162)"
FC Groningen,4,0,PEC Zwolle,"Sunday, March 2, 2003","Oosterpark  (12,000)"
Feyenoord Rotterdam,2,1,NAC Breda,"Sunday, March 2, 2003","De Kuip Stadion  (42,000)"
Excelsior,1,2,RKC Waalwijk,"Saturday, March 1, 2003","Stad Rotterdam Verzekeringen Stadion (2,368)"
Heerenveen,0,1,PSV Eindhoven,"Saturday, March 1, 2003","Abe Lenstra Stadion (14,000)"
Twente Enschede,0,0,AZ Alkmaar,"Saturday, March 1, 2003","Arke Stadion (13,100)"
De Graafschap,1,1,Roda JC Kerkrade,"Friday, February 28, 2003","De Vijverberg (10,450)"
RBC Roosendaal,1,0,Willem II Tilburg,"Friday, February 28, 2003","Vast & Goed Stadion (5,000)"
FC Utrecht,2,2,Heerenveen,"Wednesday, February 26, 2003","Nieuwe Galgenwaard (16,300)"
NEC Nijmegen,1,0,Willem II Tilburg,"Tuesday, February 25, 2003","De Goffert (10,650)"
FC Utrecht,1,0,Ajax Amsterdam,"Sunday, February 23, 2003","Nieuwe Galgenwaard (18,500)"
Feyenoord Rotterdam,4,1,FC Groningen,"Sunday, February 23, 2003","De Kuip Stadion  (42,000)"
PEC Zwolle,2,1,RKC Waalwijk,"Sunday, February 23, 2003","Oosterenk Stadion (6,144)"
Excelsior,1,2,RBC Roosendaal,"Saturday, February 22, 2003","Stad Rotterdam Verzekeringen Stadion (2,638)"
PSV Eindhoven,1,0,NAC Breda,"Saturday, February 22, 2003","Philipsstadion (33,500)"
Roda JC Kerkrade,2,0,Twente Enschede,"Saturday, February 22, 2003","Parkstad Limburg Stadion (13,000)"
Vitesse Arnhem,2,2,AZ Alkmaar,"Saturday, February 22, 2003","Gelredome (22,284)"
NEC Nijmegen,1,0,De Graafschap,"Friday, February 21, 2003","De Goffert (10,500)"
AZ Alkmaar,3,1,NAC Breda,"Wednesday, February 19, 2003","Alkmaarder Hout (7,152)"
Excelsior,0,2,Roda JC Kerkrade,"Wednesday, February 19, 2003","Stad Rotterdam Verzekeringen Stadion (2,000)"
Vitesse Arnhem,2,1,PEC Zwolle,"Wednesday, February 19, 2003","Gelredome (21,000)"
De Graafschap,1,5,Heerenveen,"Sunday, February 16, 2003","De Vijverberg "
RKC Waalwijk,1,0,Vitesse Arnhem,"Sunday, February 16, 2003","Sportp. Olympia/Mandemakers Stadion (6,249)"
Twente Enschede,1,2,NEC Nijmegen,"Sunday, February 16, 2003","Arke Stadion "
Ajax Amsterdam,2,1,FC Groningen,"Saturday, February 15, 2003","Amsterdam ArenA (47,215)"
NAC Breda,2,1,Excelsior,"Saturday, February 15, 2003","Fujifilm  (12,153)"
PSV Eindhoven,6,0,PEC Zwolle,"Saturday, February 15, 2003","Philipsstadion (33,000)"
Willem II Tilburg,5,0,Roda JC Kerkrade,"Saturday, February 15, 2003","Willem II  (13,500)"
AZ Alkmaar,1,4,Feyenoord Rotterdam,"Saturday, February 15, 2003","Alkmaarder Hout (8,072)"
RBC Roosendaal,0,1,FC Utrecht,"Friday, February 14, 2003","Vast & Goed Stadion (5,000)"
Ajax Amsterdam,1,1,Feyenoord Rotterdam,"Sunday, February 9, 2003","Amsterdam ArenA (51,000)"
FC Groningen,0,0,Twente Enschede,"Sunday, February 9, 2003","Oosterpark  "
FC Utrecht,2,2,Excelsior,"Sunday, February 9, 2003","Nieuwe Galgenwaard (16,000)"
NEC Nijmegen,2,0,NAC Breda,"Sunday, February 9, 2003","De Goffert (9,000)"
Heerenveen,5,0,AZ Alkmaar,"Saturday, February 8, 2003","Abe Lenstra Stadion "
RBC Roosendaal,1,0,De Graafschap,"Saturday, February 8, 2003","Vast & Goed Stadion (5,000)"
RKC Waalwijk,0,1,PSV Eindhoven,"Saturday, February 8, 2003","Sportp. Olympia/Mandemakers Stadion (7,500)"
Roda JC Kerkrade,2,0,Vitesse Arnhem,"Saturday, February 8, 2003","Parkstad Limburg Stadion (13,000)"
PEC Zwolle,0,3,Willem II Tilburg,"Friday, February 7, 2003","Oosterenk Stadion (5,745)"
Feyenoord Rotterdam,4,2,Twente Enschede,"Sunday, February 2, 2003","De Kuip Stadion  (42,000)"
RKC Waalwijk,1,0,FC Groningen,"Sunday, February 2, 2003","Sportp. Olympia/Mandemakers Stadion (5,500)"
Willem II Tilburg,0,6,Ajax Amsterdam,"Sunday, February 2, 2003","Willem II  (40,500)"
NAC Breda,1,1,Heerenveen,"Saturday, February 1, 2003","Fujifilm  (4,123)"
AZ Alkmaar,0,0,NEC Nijmegen,"Saturday, February 1, 2003","Alkmaarder Hout "
PSV Eindhoven,3,0,RBC Roosendaal,"Friday, January 31, 2003","Philipsstadion (22,500)"
Excelsior,0,2,Ajax Amsterdam,"Sunday, December 22, 2002","Stad Rotterdam Verzekeringen Stadion (3,687)"
NAC Breda,1,1,Feyenoord Rotterdam,"Sunday, December 22, 2002","Fujifilm  (15,340)"
De Graafschap,3,2,PEC Zwolle,"Saturday, December 21, 2002","De Vijverberg (11,000)"
PSV Eindhoven,1,0,Vitesse Arnhem,"Saturday, December 21, 2002","Philipsstadion (43,000)"
Willem II Tilburg,1,0,FC Groningen,"Saturday, December 21, 2002","Willem II  (13,000)"
NEC Nijmegen,0,0,RKC Waalwijk,"Saturday, December 21, 2002","De Goffert (10,000)"
Roda JC Kerkrade,1,0,FC Utrecht,"Friday, December 20, 2002","Parkstad Limburg Stadion (12,000)"
Twente Enschede,3,0,RBC Roosendaal,"Friday, December 20, 2002","Arke Stadion (13,300)"
Heerenveen,2,0,PEC Zwolle,"Wednesday, December 18, 2002","Abe Lenstra Stadion (14,400)"
Vitesse Arnhem,1,2,Excelsior,"Wednesday, December 18, 2002","Gelredome (21,000)"
NEC Nijmegen,3,0,RBC Roosendaal,"Tuesday, December 17, 2002","De Goffert (10,000)"
Ajax Amsterdam,2,4,PSV Eindhoven,"Sunday, December 15, 2002","Amsterdam ArenA (49,817)"
Feyenoord Rotterdam,6,1,AZ Alkmaar,"Sunday, December 15, 2002","De Kuip Stadion  (42,000)"
Heerenveen,2,2,FC Utrecht,"Sunday, December 15, 2002","Abe Lenstra Stadion (14,400)"
De Graafschap,1,1,Willem II Tilburg,"Saturday, December 14, 2002","De Vijverberg (10,750)"
Excelsior,2,2,Twente Enschede,"Saturday, December 14, 2002","Stad Rotterdam Verzekeringen Stadion (2,500)"
NAC Breda,1,0,RKC Waalwijk,"Saturday, December 14, 2002","Fujifilm  (13,585)"
PEC Zwolle,0,0,NEC Nijmegen,"Saturday, December 14, 2002","Oosterenk Stadion (6,000)"
FC Groningen,3,2,Roda JC Kerkrade,"Friday, December 13, 2002","Oosterpark  (11,500)"
FC Utrecht,1,3,PSV Eindhoven,"Sunday, December 8, 2002","Nieuwe Galgenwaard (17,800)"
NEC Nijmegen,2,0,Vitesse Arnhem,"Sunday, December 8, 2002","De Goffert (12,250)"
RKC Waalwijk,2,1,Roda JC Kerkrade,"Sunday, December 8, 2002","Sportp. Olympia/Mandemakers Stadion (6,500)"
Twente Enschede,0,0,FC Groningen,"Sunday, December 8, 2002","Arke Stadion (13,100)"
De Graafschap,1,1,Ajax Amsterdam,"Saturday, December 7, 2002","De Vijverberg (11,000)"
Heerenveen,3,1,Feyenoord Rotterdam,"Saturday, December 7, 2002","Abe Lenstra Stadion (14,400)"
Willem II Tilburg,3,1,AZ Alkmaar,"Saturday, December 7, 2002","Willem II  (13,200)"
RBC Roosendaal,1,1,Excelsior,"Friday, December 6, 2002","Vast & Goed Stadion (5,000)"
Ajax Amsterdam,2,1,Twente Enschede,"Sunday, December 1, 2002","Amsterdam ArenA (46,000)"
FC Groningen,1,1,Heerenveen,"Sunday, December 1, 2002","Oosterpark  (12,500)"
Feyenoord Rotterdam,2,1,FC Utrecht,"Sunday, December 1, 2002","De Kuip Stadion  (46,000)"
Vitesse Arnhem,1,1,De Graafschap,"Sunday, December 1, 2002","Gelredome (22,500)"
NAC Breda,1,0,RBC Roosendaal,"Saturday, November 30, 2002","Fujifilm  (14,872)"
PSV Eindhoven,2,1,Willem II Tilburg,"Saturday, November 30, 2002","Philipsstadion (33,000)"
AZ Alkmaar,2,0,RKC Waalwijk,"Saturday, November 30, 2002","Alkmaarder Hout (7,551)"
Roda JC Kerkrade,2,0,PEC Zwolle,"Friday, November 29, 2002","Parkstad Limburg Stadion (16,000)"
FC Utrecht,3,2,NEC Nijmegen,"Sunday, November 24, 2002","Nieuwe Galgenwaard (17,600)"
PEC Zwolle,0,2,FC Groningen,"Sunday, November 24, 2002","Oosterenk Stadion (6,250)"
De Graafschap,3,2,NAC Breda,"Saturday, November 23, 2002","De Vijverberg (11,000)"
Heerenveen,0,3,Ajax Amsterdam,"Saturday, November 23, 2002","Abe Lenstra Stadion (14,400)"
RBC Roosendaal,0,3,PSV Eindhoven,"Saturday, November 23, 2002","Vast & Goed Stadion (5,000)"
Roda JC Kerkrade,1,3,AZ Alkmaar,"Saturday, November 23, 2002","Parkstad Limburg Stadion (12,000)"
RKC Waalwijk,1,0,Feyenoord Rotterdam,"Saturday, November 23, 2002","Sportp. Olympia/Mandemakers Stadion (7,500)"
Twente Enschede,1,0,Vitesse Arnhem,"Saturday, November 23, 2002","Arke Stadion (13,400)"
Excelsior,0,3,Willem II Tilburg,"Friday, November 22, 2002","Stad Rotterdam Verzekeringen Stadion (3,000)"
PSV Eindhoven,1,2,Feyenoord Rotterdam,"Sunday, November 17, 2002","Philipsstadion (35,200)"
Ajax Amsterdam,6,0,NEC Nijmegen,"Sunday, November 17, 2002","Amsterdam ArenA (46,084)"
Excelsior,0,3,NAC Breda,"Sunday, November 17, 2002","Stad Rotterdam Verzekeringen Stadion (3,200)"
FC Utrecht,2,2,AZ Alkmaar,"Sunday, November 17, 2002","Nieuwe Galgenwaard (16,000)"
PEC Zwolle,1,1,Twente Enschede,"Sunday, November 17, 2002","Oosterenk Stadion (6,350)"
RBC Roosendaal,4,0,Roda JC Kerkrade,"Sunday, November 17, 2002","Vast & Goed Stadion (5,000)"
Vitesse Arnhem,1,2,Heerenveen,"Sunday, November 17, 2002","Gelredome (22,000)"
FC Groningen,3,1,De Graafschap,"Saturday, November 16, 2002","Oosterpark  (12,500)"
Willem II Tilburg,0,1,RKC Waalwijk,"Friday, November 15, 2002","Willem II  (13,800)"
FC Utrecht,2,0,PEC Zwolle,"Wednesday, November 13, 2002","Nieuwe Galgenwaard (15,500)"
RBC Roosendaal,2,0,FC Groningen,"Tuesday, November 12, 2002","Vast & Goed Stadion (5,000)"
Feyenoord Rotterdam,2,0,PEC Zwolle,"Sunday, November 10, 2002","De Kuip Stadion  (45,000)"
NEC Nijmegen,1,2,Twente Enschede,"Sunday, November 10, 2002","De Goffert (11,500)"
RKC Waalwijk,0,1,FC Utrecht,"Sunday, November 10, 2002","Sportp. Olympia/Mandemakers Stadion (6,500)"
De Graafschap,1,1,Excelsior,"Saturday, November 9, 2002","De Vijverberg (10,700)"
NAC Breda,0,0,FC Groningen,"Saturday, November 9, 2002","Fujifilm  (13,900)"
PSV Eindhoven,3,1,Heerenveen,"Saturday, November 9, 2002","Philipsstadion (33,500)"
Willem II Tilburg,1,3,Vitesse Arnhem,"Saturday, November 9, 2002","Willem II  (13,400)"
AZ Alkmaar,2,0,RBC Roosendaal,"Saturday, November 9, 2002","Alkmaarder Hout (6,823)"
Roda JC Kerkrade,1,1,Ajax Amsterdam,"Friday, November 8, 2002","Parkstad Limburg Stadion (18,000)"
Ajax Amsterdam,3,0,Willem II Tilburg,"Sunday, November 3, 2002","Amsterdam ArenA (48,248)"
FC Groningen,0,2,Feyenoord Rotterdam,"Sunday, November 3, 2002","Oosterpark  (12,200)"
FC Utrecht,1,0,NAC Breda,"Sunday, November 3, 2002","Nieuwe Galgenwaard (14,500)"
Excelsior,0,0,NEC Nijmegen,"Saturday, November 2, 2002","Stad Rotterdam Verzekeringen Stadion (3,200)"
Heerenveen,3,1,De Graafschap,"Saturday, November 2, 2002","Abe Lenstra Stadion (14,200)"
RBC Roosendaal,0,0,RKC Waalwijk,"Saturday, November 2, 2002","Vast & Goed Stadion (5,000)"
Twente Enschede,0,0,PSV Eindhoven,"Saturday, November 2, 2002","Arke Stadion (13,250)"
PEC Zwolle,5,1,AZ Alkmaar,"Friday, November 1, 2002","Oosterenk Stadion (6,600)"
Heerenveen,2,0,Excelsior,"Saturday, October 26, 2002","Abe Lenstra Stadion (14,200)"
Roda JC Kerkrade,5,0,De Graafschap,"Saturday, October 26, 2002","Parkstad Limburg Stadion (13,000)"
AZ Alkmaar,1,2,Twente Enschede,"Saturday, October 26, 2002","Alkmaarder Hout (6,937)"
Feyenoord Rotterdam,5,1,Willem II Tilburg,"Saturday, October 26, 2002","De Kuip Stadion  (44,000)"
NEC Nijmegen,0,5,PSV Eindhoven,"Saturday, October 26, 2002","De Goffert (12,250)"
RKC Waalwijk,1,1,Ajax Amsterdam,"Saturday, October 26, 2002","Sportp. Olympia/Mandemakers Stadion (7,500)"
NAC Breda,0,0,Vitesse Arnhem,"Friday, October 25, 2002","Fujifilm  (14,858)"
Vitesse Arnhem,0,2,Roda JC Kerkrade,"Tuesday, October 22, 2002","Gelredome (22,000)"
Excelsior,1,1,FC Utrecht,"Sunday, October 20, 2002","Stad Rotterdam Verzekeringen Stadion (5,000)"
FC Groningen,2,3,RKC Waalwijk,"Sunday, October 20, 2002","Oosterpark  (12,500)"
PEC Zwolle,0,3,NAC Breda,"Sunday, October 20, 2002","Oosterenk Stadion (6,823)"
Ajax Amsterdam,6,2,AZ Alkmaar,"Saturday, October 19, 2002","Amsterdam ArenA (47,481)"
PSV Eindhoven,0,0,Roda JC Kerkrade,"Saturday, October 19, 2002","Philipsstadion (33,000)"
Vitesse Arnhem,1,1,Feyenoord Rotterdam,"Saturday, October 19, 2002","Gelredome (26,000)"
Willem II Tilburg,3,1,RBC Roosendaal,"Saturday, October 19, 2002","Willem II  (13,500)"
Twente Enschede,1,1,Heerenveen,"Saturday, October 19, 2002","Arke Stadion "
De Graafschap,1,3,NEC Nijmegen,"Friday, October 18, 2002","De Vijverberg (11,000)"
Feyenoord Rotterdam,1,2,Ajax Amsterdam,"Sunday, October 6, 2002","De Kuip Stadion  (44,000)"
AZ Alkmaar,1,3,Vitesse Arnhem,"Sunday, October 6, 2002","Alkmaarder Hout (6,972)"
FC Utrecht,2,2,RBC Roosendaal,"Sunday, October 6, 2002","Nieuwe Galgenwaard (15,000)"
Heerenveen,1,1,Willem II Tilburg,"Sunday, October 6, 2002","Abe Lenstra Stadion (14,200)"
De Graafschap,0,1,Twente Enschede,"Saturday, October 5, 2002","De Vijverberg (11,000)"
NAC Breda,2,2,PSV Eindhoven,"Saturday, October 5, 2002","Fujifilm  (15,259)"
Roda JC Kerkrade,2,3,Excelsior,"Saturday, October 5, 2002","Parkstad Limburg Stadion (13,000)"
RKC Waalwijk,0,2,PEC Zwolle,"Friday, October 4, 2002","Sportp. Olympia/Mandemakers Stadion (5,000)"
NEC Nijmegen,2,0,FC Groningen,"Wednesday, October 2, 2002","De Goffert (11,000)"
Ajax Amsterdam,2,2,NAC Breda,"Sunday, September 29, 2002","Amsterdam ArenA (45,953)"
FC Utrecht,1,0,Vitesse Arnhem,"Sunday, September 29, 2002","Nieuwe Galgenwaard (15,331)"
NEC Nijmegen,4,2,Heerenveen,"Sunday, September 29, 2002","De Goffert (11,000)"
RKC Waalwijk,0,3,Excelsior,"Sunday, September 29, 2002","Sportp. Olympia/Mandemakers Stadion (5,000)"
PSV Eindhoven,4,0,De Graafschap,"Saturday, September 28, 2002","Philipsstadion (31,000)"
RBC Roosendaal,4,2,Feyenoord Rotterdam,"Saturday, September 28, 2002","Vast & Goed Stadion (5,000)"
Willem II Tilburg,5,2,PEC Zwolle,"Saturday, September 28, 2002","Willem II  (12,700)"
Twente Enschede,3,3,Roda JC Kerkrade,"Saturday, September 28, 2002","Arke Stadion (13,250)"
AZ Alkmaar,4,1,FC Groningen,"Friday, September 27, 2002","Alkmaarder Hout (6,758)"
FC Groningen,0,0,FC Utrecht,"Sunday, September 22, 2002","Oosterpark  (12,000)"
