Valencia, 0, 0, Real Zaragoza, "Saturday, November 13, 2004"," Mestalla Stadium (4,000)"
Deportivo La CoruÃ±a, 1, 0, Levante, "Saturday, November 13, 2004"," Riazor Stadium (24,300)"
Getafe, 1, 0, Valencia, "Sunday, November 7, 2004"," Coliseum Alfonso Perez (14,000)"
Levante, 1, 0, Athletic Bilbao, "Sunday, November 7, 2004"," Ciutat de Valencia (18,000)"
Racing Santander, 2, 0, Numancia, "Sunday, November 7, 2004"," El Sardinero (12,684)"
Real Sociedad, 0, 2, Espanyol, "Sunday, November 7, 2004"," Anoeta Stadium (23,837)"
Sevilla FC, 1, 1, Mallorca, "Sunday, November 7, 2004"," Estadio Ramon Sanchez Pizjuan (40,000)"
Villarreal, 3, 0, Osasuna, "Sunday, November 7, 2004"," El Madrigal (16,000)"
Malaga, 0, 2, Real Madrid, "Sunday, November 7, 2004"," Estadio La Rosaleda (30,000)"
Atletico Madrid, 1, 1, Real Zaragoza, "Sunday, November 7, 2004"," Vicente Calderon (50,000)"
Barcelona, 2, 1, Deportivo La CoruÃ±a, "Saturday, November 6, 2004"," Estadio Camp Nou "
Albacete, 0, 0, Real Betis, "Saturday, November 6, 2004"," Carlos Belmonte (13,000)"
Deportivo La CoruÃ±a, 0, 0, Albacete, "Sunday, October 31, 2004"," Estadio Riazor (26,300)"
Espanyol, 0, 0, Villarreal, "Sunday, October 31, 2004"," Estadio Olimpico de Montjuic (18,100)"
Mallorca, 1, 2, Racing Santander, "Sunday, October 31, 2004"," Estadio Son Moix (15,000)"
Numancia, 0, 2, Real Sociedad, "Sunday, October 31, 2004"," Estadio Nuevo Los Pajaritos (9,000)"
Osasuna, 0, 1, Levante, "Sunday, October 31, 2004"," Estadio El Sadar (13,500)"
Real Zaragoza, 3, 0, Sevilla FC, "Sunday, October 31, 2004"," Estadio La Romareda (31,000)"
Real Madrid, 2, 0, Getafe, "Sunday, October 31, 2004"," Estadio Santiago BernabÃ©u (66,381)"
Real Betis, 1, 1, Malaga, "Sunday, October 31, 2004"," Estadio Manuel Ruiz de Lopera (39,000)"
Athletic Bilbao, 1, 1, Barcelona, "Saturday, October 30, 2004"," Estadio San MamÃ©s (39,000)"
Valencia, 1, 1, Atletico Madrid, "Saturday, October 30, 2004"," Estadio Mestalla (41,000)"
Albacete, 1, 0, Athletic Bilbao, "Sunday, October 24, 2004"," Carlos Belmonte (15,000)"
Getafe, 0, 2, Real Betis, "Sunday, October 24, 2004"," Coliseum Alfonso Perez (13,000)"
Levante, 0, 2, Espanyol, "Sunday, October 24, 2004"," Ciudad de Valencia (16,000)"
Racing Santander, 1, 0, Real Zaragoza, "Sunday, October 24, 2004"," Estadio El Sardinero (11,500)"
Real Sociedad, 2, 1, Mallorca, "Sunday, October 24, 2004"," Estadio Anoeta (22,000)"
Villarreal, 4, 0, Numancia, "Sunday, October 24, 2004"," Estadio El Madrigal (17,000)"
Sevilla FC, 2, 1, Atletico Madrid, "Sunday, October 24, 2004"," Estadio Ramon Sanchez Pizjuan (45,000)"
Barcelona, 3, 0, Osasuna, "Sunday, October 24, 2004"," Estadio Camp Nou (67,461)"
Malaga, 1, 1, Deportivo La CoruÃ±a, "Saturday, October 23, 2004"," Estadio La Rosaleda (20,000)"
Real Madrid, 1, 0, Valencia, "Saturday, October 23, 2004"," Santiago Bernabeu (75,000)"
Athletic Bilbao, 1, 0, Malaga, "Sunday, October 17, 2004"," Estadio San MamÃ©s (32,000)"
Mallorca, 1, 1, Villarreal, "Sunday, October 17, 2004"," Son Moix (14,000)"
Numancia, 1, 3, Levante, "Sunday, October 17, 2004"," Nuevo Los Pajaritos (6,500)"
Real Zaragoza, 2, 1, Real Sociedad, "Sunday, October 17, 2004"," La Romareda Stadium (28,500)"
Atletico Madrid, 1, 0, Racing Santander, "Sunday, October 17, 2004"," Vicente Calderon (38,000)"
Osasuna, 3, 2, Albacete, "Sunday, October 17, 2004"," El Sadar "
Valencia, 1, 2, Sevilla FC, "Sunday, October 17, 2004"," Mestalla Stadium "
Deportivo La CoruÃ±a, 2, 1, Getafe, "Saturday, October 16, 2004"," Riazor Stadium (26,000)"
Real Betis, 1, 1, Real Madrid, "Saturday, October 16, 2004"," Estadio Manuel Ruiz de Lopera (42,000)"
Espanyol, 0, 1, Barcelona, "Saturday, October 16, 2004"," Montjuic Stadium (34,000)"
Albacete, 1, 0, Espanyol, "Sunday, October 3, 2004"," Carlos Belmonte (15,000)"
Getafe, 3, 1, Athletic Bilbao, "Sunday, October 3, 2004"," Coliseum Alfonso Perez (14,000)"
Levante, 2, 0, Mallorca, "Sunday, October 3, 2004"," Ciudad de Valencia (15,000)"
Malaga, 2, 0, Osasuna, "Sunday, October 3, 2004"," Estadio La Rosaleda (22,000)"
Racing Santander, 0, 0, Sevilla FC, "Sunday, October 3, 2004"," Estadio El Sardinero (12,500)"
Villarreal, 2, 0, Real Zaragoza, "Sunday, October 3, 2004"," Estadio El Madrigal (15,000)"
Barcelona, 1, 0, Numancia, "Sunday, October 3, 2004"," Estadio Camp Nou (79,447)"
Real Madrid, 0, 1, Deportivo La CoruÃ±a, "Sunday, October 3, 2004"," Estadio Santiago BernabÃ©u (77,000)"
Real Betis, 1, 1, Valencia, "Saturday, October 2, 2004"," Estadio Mestalla (28,000)"
Real Sociedad, 1, 0, Atletico Madrid, "Saturday, October 2, 2004"," Estadio Anoeta (20,500)"
Espanyol, 1, 0, Malaga, "Sunday, September 26, 2004"," Estadio Olimpico de Montjuic (22,800)"
Mallorca, 1, 3, Barcelona, "Sunday, September 26, 2004"," Estadio Son Moix (21,000)"
Numancia, 0, 0, Albacete, "Sunday, September 26, 2004"," Estadio Nuevo Los Pajaritos "
Osasuna, 2, 1, Getafe, "Sunday, September 26, 2004"," Estadio El Sadar "
Real Zaragoza, 4, 3, Levante, "Sunday, September 26, 2004"," Estadio La Romareda (31,500)"
Valencia, 2, 0, Racing Santander, "Sunday, September 26, 2004"," Estadio Mestalla (45,000)"
Sevilla FC, 2, 1, Real Sociedad, "Sunday, September 26, 2004"," Estadio Ramon Sanchez Pizjuan (32,500)"
Atletico Madrid, 1, 0, Villarreal, "Saturday, September 25, 2004"," Vicente Calderon (48,149)"
Athletic Bilbao, 2, 1, Real Madrid, "Saturday, September 25, 2004"," Estadio San MamÃ©s (38,000)"
Deportivo La CoruÃ±a, 1, 1, Real Betis, "Saturday, September 25, 2004"," Estadio Riazor (29,500)"
Barcelona, 4, 1, Real Zaragoza, "Thursday, September 23, 2004"," Estadio Camp Nou (60,000)"
Albacete, 0, 0, Mallorca, "Wednesday, September 22, 2004"," Carlos Belmonte (14,000)"
Getafe, 1, 0, Espanyol, "Wednesday, September 22, 2004"," Coliseum Alfonso Perez (18,000)"
Levante, 1, 0, Atletico Madrid, "Wednesday, September 22, 2004"," Ciudad de Valencia (15,000)"
Malaga, 4, 1, Numancia, "Wednesday, September 22, 2004"," Estadio La Rosaleda (25,000)"
Real Betis, 2, 1, Athletic Bilbao, "Wednesday, September 22, 2004"," Estadio Manuel Ruiz de Lopera (25,000)"
Real Sociedad, 0, 1, Racing Santander, "Wednesday, September 22, 2004"," Estadio Anoeta (21,555)"
Villarreal, 0, 0, Sevilla FC, "Wednesday, September 22, 2004"," Estadio El Madrigal (17,000)"
Deportivo La CoruÃ±a, 1, 5, Valencia, "Wednesday, September 22, 2004"," Estadio Mestalla "
Real Madrid, 1, 0, Osasuna, "Tuesday, September 21, 2004"," Estadio Santiago BernabÃ©u (50,000)"
Mallorca, 1, 2, Malaga, "Sunday, September 19, 2004"," Estadio Son Moix (14,000)"
Numancia, 1, 0, Getafe, "Sunday, September 19, 2004"," Estadio Nuevo Los Pajaritos (8,500)"
Racing Santander, 1, 1, Villarreal, "Sunday, September 19, 2004"," Estadio El Sardinero (12,000)"
Real Zaragoza, 4, 3, Albacete, "Sunday, September 19, 2004"," Estadio La Romareda (32,000)"
Sevilla FC, 3, 0, Levante, "Sunday, September 19, 2004"," Estadio Ramon Sanchez Pizjuan (38,000)"
Atletico Madrid, 1, 1, Barcelona, "Sunday, September 19, 2004"," Vicente Calderon (55,000)"
Athletic Bilbao, 1, 2, Deportivo La CoruÃ±a, "Sunday, September 19, 2004"," Estadio San MamÃ©s (30,000)"
Osasuna, 3, 2, Real Betis, "Saturday, September 18, 2004"," Estadio El Sadar (15,500)"
Espanyol, 1, 0, Real Madrid, "Saturday, September 18, 2004"," Estadio Olimpico de Montjuic (39,500)"
Valencia, 3, 1, Real Sociedad, "Saturday, September 18, 2004"," Estadio Mestalla (35,000)"
Deportivo La Coruña, 1, 3, Osasuna, "Sunday, September 12, 2004"," Estadio Riazor (23,000)"
Getafe, 1, 2, Mallorca, "Sunday, September 12, 2004"," Coliseum Alfonso Perez (13,000)"
Levante, 3, 1, Racing Santander, "Sunday, September 12, 2004"," Ciudad de Valencia (13,000)"
Malaga, 0, 0, Real Zaragoza, "Sunday, September 12, 2004"," Estadio La Rosaleda (24,000)"
Real Betis, 1, 4, Espanyol, "Sunday, September 12, 2004"," Estadio Manuel Ruiz de Lopera (24,000)"
Villarreal, 0, 0, Real Sociedad, "Sunday, September 12, 2004"," Estadio El Madrigal (17,000)"
Albacete, 0, 2, Atletico Madrid, "Sunday, September 12, 2004"," Carlos Belmonte (14,453)"
Athletic Bilbao, 2, 2, Valencia, "Saturday, September 11, 2004"," Estadio San Mamés (37,000)"
Real Madrid, 1, 0, Numancia, "Saturday, September 11, 2004"," Estadio Santiago Bernabéu (66,315)"
Barcelona, 2, 0, Sevilla FC, "Saturday, September 11, 2004"," Estadio Camp Nou (61,204)"
Valencia, 2, 1, Villarreal, "Monday, August 30, 2004"," Estadio Mestalla (48,000)"
Mallorca, 0, 1, Real Madrid, "Sunday, August 29, 2004"," Estadio Son Moix (23,000)"
Osasuna, 1, 1, Athletic Bilbao, "Sunday, August 29, 2004"," Estadio El Madrigal "
Racing Santander, 0, 2, Barcelona, "Sunday, August 29, 2004"," Estadio El Sardinero (17,500)"
Real Sociedad, 1, 1, Levante, "Sunday, August 29, 2004"," Estadio Anoeta (23,120)"
Real Zaragoza, 3, 1, Getafe, "Sunday, August 29, 2004"," Estadio La Romareda (33,000)"
Sevilla FC, 1, 0, Albacete, "Sunday, August 29, 2004"," Estadio Ramon Sanchez Pizjuan (40,950)"
Atletico Madrid, 2, 0, Malaga, "Saturday, August 28, 2004"," Vicente Calderon "
Espanyol, 1, 1, Deportivo La Coruña, "Saturday, August 28, 2004"," Estadio Olimpico de Montjuic (19,200)"
Numancia, 1, 1, Real Betis, "Saturday, August 28, 2004"," Estadio Nuevo Los Pajaritos "
