home, homescore, awayscore, away, date, group
Fiorentina, 1, 2, AC Milan, "Sunday, April 10, 2011", "Artemio Franchi (32,677)"
Internazionale, 2, 0, Chievo Verona, "Saturday, April 9, 2011", "Stadio Giuseppe Meazza (50,000)"
Udinese, 1, 2, AS Roma, "Saturday, April 9, 2011", "Stadio Friuli (24,000)"
Napoli, 4, 3, Lazio, "Sunday, April 3, 2011", "Stadio San Paolo (75,000)"
Catania, 4, 0, Palermo, "Sunday, April 3, 2011", "Stadio Angelo Massimino (19,132)"
Cesena, 2, 2, Fiorentina, "Sunday, April 3, 2011", "Stadio D. Manuzzi (17,876)"
Chievo Verona, 0, 0, Sampdoria, "Sunday, April 3, 2011", "Stadio Marc`Antonio Bentegodi (12,500)"
Genoa, 0, 1, Cagliari, "Sunday, April 3, 2011", "Comunale Luigi Ferraris (22,000)"
Lecce, 2, 0, Udinese, "Sunday, April 3, 2011", "Via del Mare (10,196)"
Parma, 1, 2, Bari, "Sunday, April 3, 2011", "Stadio Ennio Tardini (18,347)"
AS Roma, 0, 2, Juventus, "Sunday, April 3, 2011", "Stadio Olimpico (50,952)"
Brescia, 3, 1, Bologna, "Saturday, April 2, 2011", "Mario Rigamonti (7,000)"
AC Milan, 3, 0, Internazionale, "Saturday, April 2, 2011", "Stadio Giuseppe Meazza (80,000)"
Fiorentina, 2, 2, AS Roma, "Sunday, March 20, 2011", "Stadio Artemio Franchi (23,634)"
Bari, 1, 2, Chievo Verona, "Sunday, March 20, 2011", "San Nicola (50,000)"
Bologna, 1, 1, Genoa, "Sunday, March 20, 2011", "Stadio Renato Della`Ara (19,000)"
Internazionale, 1, 0, Lecce, "Sunday, March 20, 2011", "Stadio Giuseppe Meazza (60,000)"
Juventus, 2, 1, Brescia, "Sunday, March 20, 2011", "Stadio Olimpico Grande Torino (19,162)"
Sampdoria, 0, 1, Parma, "Sunday, March 20, 2011", "Comunale Luigi Ferraris (21,895)"
Udinese, 2, 0, Catania, "Sunday, March 20, 2011", "Stadio Friuli (15,000)"
Napoli, 2, 1, Cagliari, "Sunday, March 20, 2011", "San Paolo (60,000)"
Lazio, 1, 0, Cesena, "Saturday, March 19, 2011", "Olimpico (15,000)"
Palermo, 1, 0, AC Milan, "Saturday, March 19, 2011", "Renzo Barbera (27,000)"
AC Milan, 1, 1, Bari, "Sunday, March 13, 2011", "Stadio Giuseppe Meazza (61,363)"
AS Roma, 2, 0, Lazio, "Sunday, March 13, 2011", "Stadio Olimpico (48,955)"
Cagliari, 0, 4, Udinese, "Sunday, March 13, 2011", "Stadio San Elia (10,000)"
Catania, 1, 0, Sampdoria, "Sunday, March 13, 2011", "Stadio Angelo Massimino (10,000)"
Chievo Verona, 0, 1, Fiorentina, "Sunday, March 13, 2011", "Stadio Marc`Antonio Bentegodi (11,000)"
Genoa, 1, 0, Palermo, "Sunday, March 13, 2011", "Luigi Ferraris (21,657)"
Lecce, 0, 1, Bologna, "Sunday, March 13, 2011", "Via del Mare (6,958)"
Parma, 1, 3, Napoli, "Sunday, March 13, 2011", "Ennio Tardini (16,273)"
Cesena, 2, 2, Juventus, "Saturday, March 12, 2011", "Stadio D. Manuzzi (21,932)"
Brescia, 1, 1, Internazionale, "Friday, March 11, 2011", "Mario Rigamonti (24,000)"
Sampdoria, 2, 3, Cesena, "Sunday, March 6, 2011", "Comunale Luigi Ferraris (21,206)"
Bologna, 2, 2, Cagliari, "Sunday, March 6, 2011", "Stadio Renato Della`Ara (25,000)"
Chievo Verona, 0, 0, Parma, "Sunday, March 6, 2011", "Stadio Marc`Antonio Bentegodi (10,000)"
Fiorentina, 3, 0, Catania, "Sunday, March 6, 2011", "Stadio Artemio Franchi (20,813)"
Internazionale, 5, 2, Genoa, "Sunday, March 6, 2011", "Giuseppe Meazza (60,000)"
Napoli, 0, 0, Brescia, "Sunday, March 6, 2011", "Stadio San Paolo (30,000)"
Udinese, 1, 0, Bari, "Sunday, March 6, 2011", "Stadio Friuli (14,000)"
Lazio, 2, 0, Palermo, "Sunday, March 6, 2011", "Olimpico (25,000)"
Juventus, 0, 1, AC Milan, "Saturday, March 5, 2011", "Olimpico Grande Torino (24,908)"
Lecce, 1, 2, AS Roma, "Friday, March 4, 2011", "Via del Mare (10,448)"
AC Milan, 3, 0, Napoli, "Monday, February 28, 2011", "Giuseppe Meazza (77,276)"
Catania, 2, 1, Genoa, "Sunday, February 27, 2011", "Angelo Massimino (10,000)"
AS Roma, 2, 2, Parma, "Sunday, February 27, 2011", "Stadio Olimpico (28,499)"
Bari, 1, 1, Fiorentina, "Sunday, February 27, 2011", "San Nicola (15,000)"
Brescia, 2, 2, Lecce, "Sunday, February 27, 2011", "Mario Rigamonti (6,000)"
Cagliari, 1, 0, Lazio, "Sunday, February 27, 2011", "Sant'Elia (8,000)"
Cesena, 1, 0, Chievo Verona, "Sunday, February 27, 2011", "Dino Manuzzi (10,084)"
Palermo, 0, 7, Udinese, "Sunday, February 27, 2011", "Renzo Barbera (24,000)"
Sampdoria, 0, 2, Internazionale, "Sunday, February 27, 2011", "Comunale Luigi Ferraris (24,022)"
Juventus, 0, 2, Bologna, "Saturday, February 26, 2011", "Olimpico Grande Torino (20,843)"
Bologna, 0, 1, AS Roma, "Wednesday, February 23, 2011", "Stadio Renato Della`Ara "
Lecce, 2, 0, Juventus, "Sunday, February 20, 2011", "Via del Mare (9,000)"
Chievo Verona, 1, 2, AC Milan, "Sunday, February 20, 2011", "Stadio Marc`Antonio Bentegodi (29,000)"
Fiorentina, 0, 0, Sampdoria, "Sunday, February 20, 2011", "Stadio Artemio Franchi (21,723)"
Genoa, 4, 3, AS Roma, "Sunday, February 20, 2011", "Comunale Luigi Ferraris (22,180)"
Lazio, 1, 0, Bari, "Sunday, February 20, 2011", "Olimpico (22,000)"
Parma, 2, 2, Cesena, "Sunday, February 20, 2011", "Ennio Tardini (14,095)"
Udinese, 0, 0, Brescia, "Sunday, February 20, 2011", "Stadio Friuli (14,000)"
Napoli, 1, 0, Catania, "Sunday, February 20, 2011", "San Paolo (35,000)"
Bologna, 1, 0, Palermo, "Saturday, February 19, 2011", "Renato Dall'Ara (21,000)"
Internazionale, 1, 0, Cagliari, "Saturday, February 19, 2011", "Giuseppe Meazza (50,000)"
Fiorentina, 1, 2, Internazionale, "Wednesday, February 16, 2011", "Stadio Artemio Franchi (25,000)"
Sampdoria, 0, 1, Genoa, "Wednesday, February 16, 2011", "Luigi Ferraris (35,000)"
Palermo, 2, 4, Fiorentina, "Sunday, February 13, 2011", "Renzo Barbera (25,000)"
Bari, 0, 0, Genoa, "Sunday, February 13, 2011", "San Nicola (15,000)"
Brescia, 0, 2, Lazio, "Sunday, February 13, 2011", "Mario Rigamonti (7,000)"
Cagliari, 4, 1, Chievo Verona, "Sunday, February 13, 2011", "Sant'Elia (6,000)"
Catania, 3, 2, Lecce, "Sunday, February 13, 2011", "Angelo Massimino (13,810)"
Cesena, 0, 3, Udinese, "Sunday, February 13, 2011", "Dino Manuzzi (16,704)"
Sampdoria, 3, 1, Bologna, "Sunday, February 13, 2011", "Comunale Luigi Ferraris (20,924)"
Juventus, 1, 0, Internazionale, "Sunday, February 13, 2011", "Olimpico Grande Torino (24,485)"
AC Milan, 4, 0, Parma, "Saturday, February 12, 2011", "Giuseppe Meazza (46,119)"
AS Roma, 0, 2, Napoli, "Saturday, February 12, 2011", "Stadio Olimpico (32,354)"
Bologna, 1, 0, Catania, "Sunday, February 6, 2011", "Stadio Renato Della`Ara (15,000)"
Brescia, 2, 0, Bari, "Sunday, February 6, 2011", "Mario Rigamonti (3,000)"
Genoa, 1, 1, AC Milan, "Sunday, February 6, 2011", "Comunale Luigi Ferraris (26,000)"
Lazio, 1, 1, Chievo Verona, "Sunday, February 6, 2011", "Olimpico (20,000)"
Lecce, 2, 4, Palermo, "Sunday, February 6, 2011", "Via del Mare (9,176)"
Napoli, 2, 0, Cesena, "Sunday, February 6, 2011", "San Paolo (45,000)"
Parma, 1, 1, Fiorentina, "Sunday, February 6, 2011", "Ennio Tardini (13,588)"
Internazionale, 5, 3, AS Roma, "Sunday, February 6, 2011", "Giuseppe Meazza (60,000)"
Udinese, 2, 0, Sampdoria, "Saturday, February 5, 2011", "Friuli (14,000)"
Cagliari, 1, 3, Juventus, "Saturday, February 5, 2011", "Sant'Elia (23,000)"
Bari, 0, 3, Internazionale, "Thursday, February 3, 2011", "San Nicola (40,000)"
AS Roma, 1, 1, Brescia, "Wednesday, February 2, 2011", "Olimpico (26,590)"
Cesena, 1, 1, Catania, "Wednesday, February 2, 2011", "Dino Manuzzi (13,522)"
Chievo Verona, 2, 0, Napoli, "Wednesday, February 2, 2011", "Marc'Antonio Bentegodi (11,000)"
Fiorentina, 1, 0, Genoa, "Wednesday, February 2, 2011", "Artemio Franchi (20,129)"
Palermo, 2, 1, Juventus, "Wednesday, February 2, 2011", "Renzo Barbera (25,000)"
Parma, 0, 1, Lecce, "Wednesday, February 2, 2011", "Ennio Tardini (11,975)"
Sampdoria, 0, 1, Cagliari, "Wednesday, February 2, 2011", "Comunale Luigi Ferraris (21,000)"
Udinese, 1, 1, Bologna, "Wednesday, February 2, 2011", "Friuli (14,000)"
AC Milan, 0, 0, Lazio, "Tuesday, February 1, 2011", "Stadio Giuseppe Meazza (38,809)"
Brescia, 0, 3, Chievo Verona, "Sunday, January 30, 2011", "Mario Rigamonti (5,000)"
Cagliari, 2, 1, Bari, "Sunday, January 30, 2011", "Stadio San Elia (8,000)"
Genoa, 3, 1, Parma, "Sunday, January 30, 2011", "Luigi Ferraris (21,247)"
Internazionale, 3, 2, Palermo, "Sunday, January 30, 2011", "Giuseppe Meazza (58,000)"
Lecce, 1, 1, Cesena, "Sunday, January 30, 2011", "Via del Mare (6,643)"
Napoli, 4, 0, Sampdoria, "Sunday, January 30, 2011", "San Paolo (54,000)"
Juventus, 1, 2, Udinese, "Sunday, January 30, 2011", "Stadio Olimpico Grande Torino (17,953)"
Lazio, 2, 0, Fiorentina, "Saturday, January 29, 2011", "Olimpico (25,000)"
Catania, 0, 2, AC Milan, "Saturday, January 29, 2011", "Angelo Massimino (20,000)"
Udinese, 3, 1, Internazionale, "Sunday, January 23, 2011", "Friuli (20,000)"
Bari, 0, 2, Napoli, "Sunday, January 23, 2011", "San Nicola (18,000)"
Bologna, 3, 1, Lazio, "Sunday, January 23, 2011", "Stadio Renato Della`Ara (15,000)"
Chievo Verona, 0, 0, Genoa, "Sunday, January 23, 2011", "Marc'Antonio Bentegodi (9,384)"
Fiorentina, 1, 1, Lecce, "Sunday, January 23, 2011", "Artemio Franchi (20,292)"
Sampdoria, 0, 0, Juventus, "Sunday, January 23, 2011", "Luigi Ferraris (26,958)"
AC Milan, 2, 0, Cesena, "Sunday, January 23, 2011", "Giuseppe Meazza (37,952)"
Palermo, 1, 0, Brescia, "Saturday, January 22, 2011", "Renzo Barbera (22,000)"
Parma, 2, 0, Catania, "Saturday, January 22, 2011", "Ennio Tardini (12,372)"
AS Roma, 3, 0, Cagliari, "Saturday, January 22, 2011", "Stadio Olimpico (28,249)"
Internazionale, 3, 2, Cesena, "Wednesday, January 19, 2011", "Giuseppe Meazza (45,000)"
Cagliari, 3, 1, Palermo, "Sunday, January 16, 2011", "Sant'Elia (12,000)"
Brescia, 2, 0, Parma, "Sunday, January 16, 2011", "Mario Rigamonti (5,000)"
Catania, 1, 1, Chievo Verona, "Sunday, January 16, 2011", "Stadio Angelo Massimino (16,000)"
Cesena, 0, 1, AS Roma, "Sunday, January 16, 2011", "Dino Manuzzi (19,834)"
Genoa, 2, 4, Udinese, "Sunday, January 16, 2011", "Comunale Luigi Ferraris (21,448)"
Juventus, 2, 1, Bari, "Sunday, January 16, 2011", "Olimpico Grande Torino (18,882)"
Lazio, 1, 0, Sampdoria, "Sunday, January 16, 2011", "Olimpico (20,000)"
Lecce, 1, 1, AC Milan, "Sunday, January 16, 2011", "Via del Mare (15,926)"
Napoli, 0, 0, Fiorentina, "Saturday, January 15, 2011", "Stadio San Paolo (60,000)"
Internazionale, 4, 1, Bologna, "Saturday, January 15, 2011", "Stadio Giuseppe Meazza (45,000)"
Sampdoria, 2, 1, AS Roma, "Sunday, January 9, 2011", "Luigi Ferraris (22,802)"
AC Milan, 4, 4, Udinese, "Sunday, January 9, 2011", "Giuseppe Meazza (39,405)"
Bari, 0, 2, Bologna, "Sunday, January 9, 2011", "San Nicola (17,000)"
Catania, 1, 2, Internazionale, "Sunday, January 9, 2011", "Stadio Angelo Massimino (15,089)"
Cesena, 0, 0, Genoa, "Sunday, January 9, 2011", "Dino Manuzzi (13,857)"
Chievo Verona, 0, 0, Palermo, "Sunday, January 9, 2011", "Stadio Marc`Antonio Bentegodi (12,000)"
Fiorentina, 3, 2, Brescia, "Sunday, January 9, 2011", "Artemio Franchi (20,664)"
Lazio, 1, 2, Lecce, "Sunday, January 9, 2011", "Stadio Olimpico (20,000)"
Parma, 1, 2, Cagliari, "Sunday, January 9, 2011", "Ennio Tardini (12,185)"
Napoli, 3, 0, Juventus, "Sunday, January 9, 2011", "San Paolo (60,000)"
Juventus, 1, 4, Parma, "Thursday, January 6, 2011", "Stadio Olimpico Grande Torino (23,873)"
AS Roma, 4, 2, Catania, "Thursday, January 6, 2011", "Stadio Olimpico (31,000)"
Bologna, 1, 1, Fiorentina, "Thursday, January 6, 2011", "Renato Dall'Ara (16,000)"
Brescia, 1, 2, Cesena, "Thursday, January 6, 2011", "Mario Rigamonti (5,000)"
Cagliari, 0, 1, AC Milan, "Thursday, January 6, 2011", "Stadio San Elia (23,000)"
Genoa, 0, 0, Lazio, "Thursday, January 6, 2011", "Comunale Luigi Ferraris (22,090)"
Lecce, 0, 1, Bari, "Thursday, January 6, 2011", "Via del Mare (14,565)"
Palermo, 3, 0, Sampdoria, "Thursday, January 6, 2011", "Renzo Barbera (30,000)"
Udinese, 2, 0, Chievo Verona, "Thursday, January 6, 2011", "Stadio Friuli (14,000)"
Internazionale, 3, 1, Napoli, "Thursday, January 6, 2011", "Stadio Giuseppe Meazza (50,000)"
Lazio, 3, 2, Udinese, "Sunday, December 19, 2010", "Olimpico (25,000)"
Bari, 1, 1, Palermo, "Sunday, December 19, 2010", "San Nicola (17,000)"
Catania, 1, 0, Brescia, "Sunday, December 19, 2010", "Stadio Angelo Massimino (9,283)"
Chievo Verona, 1, 1, Juventus, "Sunday, December 19, 2010", "Stadio Marc`Antonio Bentegodi (22,000)"
Napoli, 1, 0, Lecce, "Sunday, December 19, 2010", "Stadio San Paolo (40,000)"
Parma, 0, 0, Bologna, "Sunday, December 19, 2010", "Stadio Ennio Tardini (13,265)"
Cesena, 1, 0, Cagliari, "Saturday, December 18, 2010", "Stadio D. Manuzzi (12,851)"
AC Milan, 0, 1, AS Roma, "Saturday, December 18, 2010", "Stadio Giuseppe Meazza (53,769)"
Bologna, 0, 3, AC Milan, "Sunday, December 12, 2010", "Renato Dall'Ara (25,000)"
AS Roma, 1, 0, Bari, "Sunday, December 12, 2010", "Olimpico (25,000)"
Brescia, 1, 0, Sampdoria, "Sunday, December 12, 2010", "Mario Rigamonti (5,000)"
Cagliari, 3, 0, Catania, "Sunday, December 12, 2010", "Stadio San Elia (8,000)"
Lecce, 3, 2, Chievo Verona, "Sunday, December 12, 2010", "Via del Mare (5,824)"
Juventus, 2, 1, Lazio, "Sunday, December 12, 2010", "Olimpico Grande Torino (20,098)"
Palermo, 3, 1, Parma, "Saturday, December 11, 2010", "Renzo Barbera (24,000)"
Udinese, 2, 1, Fiorentina, "Saturday, December 11, 2010", "Stadio Friuli (8,000)"
Genoa, 0, 1, Napoli, "Saturday, December 11, 2010", "Luigi Ferraris (24,288)"
Bologna, 2, 1, Chievo Verona, "Wednesday, December 8, 2010", "Renato Dall'Ara (15,000)"
Napoli, 1, 0, Palermo, "Monday, December 6, 2010", "Stadio San Paolo (30,000)"
Cesena, 0, 2, Bologna, "Sunday, December 5, 2010", "Stadio D. Manuzzi (15,680)"
Fiorentina, 1, 0, Cagliari, "Sunday, December 5, 2010", "Artemio Franchi (21,644)"
Lecce, 1, 3, Genoa, "Sunday, December 5, 2010", "Via del Mare (6,197)"
Parma, 2, 1, Udinese, "Sunday, December 5, 2010", "Stadio Ennio Tardini (12,267)"
Sampdoria, 3, 0, Bari, "Sunday, December 5, 2010", "Comunale Luigi Ferraris (20,869)"
Catania, 1, 3, Juventus, "Sunday, December 5, 2010", "Angelo Massimino (16,556)"
Chievo Verona, 2, 2, AS Roma, "Saturday, December 4, 2010", "Stadio Marc`Antonio Bentegodi (9,000)"
AC Milan, 3, 0, Brescia, "Saturday, December 4, 2010", "Stadio Giuseppe Meazza (41,418)"
Lazio, 3, 1, Internazionale, "Friday, December 3, 2010", "Stadio Olimpico (40,000)"
Internazionale, 5, 2, Parma, "Sunday, November 28, 2010", "Giuseppe Meazza (40,000)"
Bari, 1, 1, Cesena, "Sunday, November 28, 2010", "San Nicola (18,000)"
Brescia, 0, 0, Genoa, "Sunday, November 28, 2010", "Mario Rigamonti (4,000)"
Cagliari, 3, 2, Lecce, "Sunday, November 28, 2010", "Sant'Elia (8,000)"
Lazio, 1, 1, Catania, "Sunday, November 28, 2010", "Stadio Olimpico (22,000)"
Udinese, 3, 1, Napoli, "Sunday, November 28, 2010", "Stadio Friuli (14,000)"
Palermo, 3, 1, AS Roma, "Sunday, November 28, 2010", "Renzo Barbera (30,000)"
Sampdoria, 1, 1, AC Milan, "Saturday, November 27, 2010", "Luigi Ferraris (26,820)"
Juventus, 1, 1, Fiorentina, "Saturday, November 27, 2010", "Stadio Olimpico Grande Torino (21,740)"
Genoa, 0, 2, Juventus, "Sunday, November 21, 2010", "Luigi Ferraris (27,474)"
Brescia, 1, 2, Cagliari, "Sunday, November 21, 2010", "Mario Rigamonti (5,000)"
Catania, 1, 0, Bari, "Sunday, November 21, 2010", "Angelo Massimino (12,000)"
Cesena, 1, 2, Palermo, "Sunday, November 21, 2010", "Dino Manuzzi (14,068)"
Chievo Verona, 2, 1, Internazionale, "Sunday, November 21, 2010", "Stadio Marc`Antonio Bentegodi (19,000)"
Lecce, 2, 3, Sampdoria, "Sunday, November 21, 2010", "Via del Mare (6,609)"
Parma, 1, 1, Lazio, "Sunday, November 21, 2010", "Ennio Tardini (14,062)"
Napoli, 4, 1, Bologna, "Sunday, November 21, 2010", "Stadio San Paolo (40,000)"
AS Roma, 2, 0, Udinese, "Saturday, November 20, 2010", "Stadio Olimpico (38,000)"
AC Milan, 1, 0, Fiorentina, "Saturday, November 20, 2010", "Giuseppe Meazza (47,549)"
Lazio, 2, 0, Napoli, "Sunday, November 14, 2010", "Stadio Olimpico (25,000)"
Bari, 0, 1, Parma, "Sunday, November 14, 2010", "San Nicola (18,000)"
Bologna, 1, 0, Brescia, "Sunday, November 14, 2010", "Renato Dall'Ara (13,000)"
Cagliari, 0, 1, Genoa, "Sunday, November 14, 2010", "Stadio San Elia (10,000)"
Palermo, 3, 1, Catania, "Sunday, November 14, 2010", "Renzo Barbera (27,000)"
Sampdoria, 0, 0, Chievo Verona, "Sunday, November 14, 2010", "Luigi Ferraris (20,526)"
Udinese, 4, 0, Lecce, "Sunday, November 14, 2010", "Friuli (14,000)"
Internazionale, 0, 1, AC Milan, "Sunday, November 14, 2010", "Giuseppe Meazza (78,000)"
Fiorentina, 1, 0, Cesena, "Saturday, November 13, 2010", "Stadio Artemio Franchi (20,340)"
Juventus, 1, 1, AS Roma, "Saturday, November 13, 2010", "Stadio Olimpico Grande Torino (22,869)"
Parma, 1, 0, Sampdoria, "Thursday, November 11, 2010", "Stadio Ennio Tardini (13,319)"
AC Milan, 3, 1, Palermo, "Wednesday, November 10, 2010", "Giuseppe Meazza (38,903)"
AS Roma, 3, 2, Fiorentina, "Wednesday, November 10, 2010", "Olimpico (28,000)"
Brescia, 1, 1, Juventus, "Wednesday, November 10, 2010", "Mario Rigamonti (20,000)"
Cagliari, 0, 1, Napoli, "Wednesday, November 10, 2010", "Stadio San Elia (15,000)"
Catania, 1, 0, Udinese, "Wednesday, November 10, 2010", "Stadio Angelo Massimino (13,418)"
Cesena, 1, 0, Lazio, "Wednesday, November 10, 2010", "Stadio D. Manuzzi (15,279)"
Chievo Verona, 0, 0, Bari, "Wednesday, November 10, 2010", "Marc'Antonio Bentegodi (9,000)"
Genoa, 1, 0, Bologna, "Wednesday, November 10, 2010", "Comunale Luigi Ferraris (21,913)"
Lecce, 1, 1, Internazionale, "Wednesday, November 10, 2010", "Via del Mare (15,863)"
Fiorentina, 1, 0, Chievo Verona, "Sunday, November 7, 2010", "Artemio Franchi (21,236)"
Bari, 2, 3, AC Milan, "Sunday, November 7, 2010", "San Nicola (36,000)"
Juventus, 3, 1, Cesena, "Sunday, November 7, 2010", "Olimpico Grande Torino (20,500)"
Lazio, 0, 2, AS Roma, "Sunday, November 7, 2010", "Olimpico (25,000)"
Napoli, 2, 0, Parma, "Sunday, November 7, 2010", "San Paolo (46,000)"
Sampdoria, 0, 0, Catania, "Sunday, November 7, 2010", "Luigi Ferraris (20,778)"
Udinese, 1, 1, Cagliari, "Sunday, November 7, 2010", "Stadio Friuli (14,000)"
Palermo, 1, 0, Genoa, "Sunday, November 7, 2010", "Renzo Barbera (25,000)"
