home, homescore, awayscore, away, date, group
Hannover 96, 1, 0, Borussia Monchengladbach, "Sunday, April 22, 2007", HDI-Arena 
Bayer Leverkusen, 2, 0, Nurnberg, "Saturday, April 21, 2007", BayArena 
Eintracht Frankfurt, 0, 3, VfL Bochum, "Saturday, April 21, 2007", Commerzbank Arena 
Hertha Berlin, 0, 1, Borussia Dortmund, "Saturday, April 21, 2007", Olympiastadion 
Schalke 04, 2, 0, Energie Cottbus, "Saturday, April 21, 2007", Veltins-Arena 
VfB Stuttgart, 2, 0, Bayern Munich, "Saturday, April 21, 2007", Mercedes-Benz Arena 
VfL Wolfsburg, 2, 3, Arminia Bielefeld, "Saturday, April 21, 2007", Volkswagen Arena 
Werder Bremen, 3, 1, Alemannia Aachen, "Friday, April 20, 2007", Weserstadion 
Bayern Munich, 2, 1, Bayer Leverkusen, "Sunday, April 15, 2007", Allianz Arena 
Borussia Dortmund, 0, 2, Werder Bremen, "Sunday, April 15, 2007", Signal Iduna Park 
Arminia Bielefeld, 2, 4, Eintracht Frankfurt, "Saturday, April 14, 2007", SchÃ¼coArena 
Energie Cottbus, 3, 2, VfL Wolfsburg, "Saturday, April 14, 2007", Stadion der Freundschaft 
Mainz, 0, 3, Schalke 04, "Saturday, April 14, 2007", Stadion am Bruchweg 
Nurnberg, 1, 0, Alemannia Aachen, "Saturday, April 14, 2007", Grundig Stadion 
VfB Stuttgart, 2, 1, Hannover 96, "Saturday, April 14, 2007", Mercedes-Benz Arena 
VfL Bochum, 1, 3, Hertha Berlin, "Saturday, April 14, 2007", Ruhrstadion 
Borussia Monchengladbach, 0, 1, Hamburg SV, "Friday, April 13, 2007", Borussia-Park 
Bayer Leverkusen, 1, 4, VfL Bochum, "Sunday, April 8, 2007", BayArena 
Werder Bremen, 1, 0, Nurnberg, "Sunday, April 8, 2007", Weserstadion 
Alemannia Aachen, 1, 4, Borussia Dortmund, "Saturday, April 7, 2007", Tivoli 
Eintracht Frankfurt, 1, 3, Energie Cottbus, "Saturday, April 7, 2007", Commerzbank Arena 
Hamburg SV, 2, 4, VfB Stuttgart, "Saturday, April 7, 2007", Imtech Arena 
Hannover 96, 1, 2, Bayern Munich, "Saturday, April 7, 2007", HDI-Arena 
Hertha Berlin, 1, 1, Arminia Bielefeld, "Saturday, April 7, 2007", Olympiastadion 
Schalke 04, 2, 0, Borussia Monchengladbach, "Saturday, April 7, 2007", Veltins-Arena 
VfL Wolfsburg, 3, 2, Mainz, "Saturday, April 7, 2007", Volkswagen Arena 
Hamburg SV, 1, 0, VfL Wolfsburg, "Sunday, April 1, 2007", Imtech Arena 
VfL Bochum, 2, 0, Hannover 96, "Sunday, April 1, 2007", Ruhrstadion 
Bayern Munich, 2, 0, Schalke 04, "Saturday, March 31, 2007", Allianz Arena 
Borussia Monchengladbach, 1, 1, Eintracht Frankfurt, "Saturday, March 31, 2007", Borussia-Park 
Energie Cottbus, 0, 0, Werder Bremen, "Saturday, March 31, 2007", Stadion der Freundschaft 
Mainz, 1, 3, Bayer Leverkusen, "Saturday, March 31, 2007", Stadion am Bruchweg 
Nurnberg, 2, 1, Hertha Berlin, "Saturday, March 31, 2007", Grundig Stadion 
VfB Stuttgart, 3, 1, Alemannia Aachen, "Saturday, March 31, 2007", Mercedes-Benz Arena 
Arminia Bielefeld, 1, 0, Borussia Dortmund, "Friday, March 30, 2007", SchÃ¼coArena 
Bayer Leverkusen, 1, 0, Borussia Monchengladbach, "Sunday, March 18, 2007", BayArena 
Werder Bremen, 2, 0, Mainz, "Sunday, March 18, 2007", Weserstadion 
Alemannia Aachen, 2, 0, Arminia Bielefeld, "Saturday, March 17, 2007", Tivoli 
Borussia Dortmund, 0, 0, Nurnberg, "Saturday, March 17, 2007", Signal Iduna Park 
Eintracht Frankfurt, 1, 0, Bayern Munich, "Saturday, March 17, 2007", Commerzbank Arena 
Hannover 96, 0, 0, Hamburg SV, "Saturday, March 17, 2007", HDI-Arena 
Schalke 04, 1, 0, VfB Stuttgart, "Saturday, March 17, 2007", Veltins-Arena 
VfL Wolfsburg, 3, 1, VfL Bochum, "Saturday, March 17, 2007", Volkswagen Arena 
Hertha Berlin, 0, 1, Energie Cottbus, "Friday, March 16, 2007", Olympiastadion 
Bayern Munich, 1, 1, Werder Bremen, "Sunday, March 11, 2007", Allianz Arena 
Hamburg SV, 0, 0, Bayer Leverkusen, "Sunday, March 11, 2007", Imtech Arena 
Borussia Monchengladbach, 3, 1, Hertha Berlin, "Saturday, March 10, 2007", Borussia-Park 
Energie Cottbus, 0, 2, Alemannia Aachen, "Saturday, March 10, 2007", Stadion der Freundschaft 
Hannover 96, 1, 1, Schalke 04, "Saturday, March 10, 2007", HDI-Arena 
Mainz, 1, 0, Arminia Bielefeld, "Saturday, March 10, 2007", Stadion am Bruchweg 
VfB Stuttgart, 0, 0, VfL Wolfsburg, "Saturday, March 10, 2007", Mercedes-Benz Arena 
VfL Bochum, 2, 0, Borussia Dortmund, "Saturday, March 10, 2007", Ruhrstadion 
Nurnberg, 2, 2, Eintracht Frankfurt, "Friday, March 9, 2007", Grundig Stadion 
Alemannia Aachen, 2, 1, Mainz, "Sunday, March 4, 2007", Tivoli 
Borussia Dortmund, 2, 3, Energie Cottbus, "Sunday, March 4, 2007", Signal Iduna Park 
Arminia Bielefeld, 3, 2, Nurnberg, "Saturday, March 3, 2007", SchÃ¼coArena 
Bayer Leverkusen, 3, 1, VfB Stuttgart, "Saturday, March 3, 2007", BayArena 
Eintracht Frankfurt, 2, 0, Hannover 96, "Saturday, March 3, 2007", Commerzbank Arena 
Hertha Berlin, 2, 3, Bayern Munich, "Saturday, March 3, 2007", Olympiastadion 
VfL Wolfsburg, 1, 0, Borussia Monchengladbach, "Saturday, March 3, 2007", Volkswagen Arena 
Werder Bremen, 3, 0, VfL Bochum, "Saturday, March 3, 2007", Weserstadion 
Schalke 04, 0, 2, Hamburg SV, "Friday, March 2, 2007", Veltins-Arena 
Borussia Monchengladbach, 2, 2, Werder Bremen, "Sunday, February 25, 2007", Borussia-Park 
Schalke 04, 0, 1, Bayer Leverkusen, "Sunday, February 25, 2007", Veltins-Arena 
Bayern Munich, 2, 1, VfL Wolfsburg, "Saturday, February 24, 2007", Allianz Arena 
Energie Cottbus, 2, 1, Arminia Bielefeld, "Saturday, February 24, 2007", Stadion der Freundschaft 
Hamburg SV, 3, 1, Eintracht Frankfurt, "Saturday, February 24, 2007", Imtech Arena 
Hannover 96, 4, 2, Borussia Dortmund, "Saturday, February 24, 2007", HDI-Arena 
Mainz, 2, 1, Nurnberg, "Saturday, February 24, 2007", Stadion am Bruchweg 
VfL Bochum, 2, 2, Alemannia Aachen, "Saturday, February 24, 2007", Ruhrstadion 
VfB Stuttgart, 0, 0, Hertha Berlin, "Friday, February 23, 2007", Mercedes-Benz Arena 
Arminia Bielefeld, 1, 3, VfL Bochum, "Sunday, February 18, 2007", SchÃ¼coArena 
Nurnberg, 1, 0, Energie Cottbus, "Sunday, February 18, 2007", Grundig Stadion 
Alemannia Aachen, 1, 0, Bayern Munich, "Saturday, February 17, 2007", Tivoli 
Bayer Leverkusen, 0, 1, Hannover 96, "Saturday, February 17, 2007", BayArena 
Borussia Dortmund, 1, 0, Borussia Monchengladbach, "Saturday, February 17, 2007", Signal Iduna Park 
Hertha Berlin, 1, 2, Mainz, "Saturday, February 17, 2007", Olympiastadion 
VfL Wolfsburg, 2, 2, Schalke 04, "Saturday, February 17, 2007", Volkswagen Arena 
Werder Bremen, 0, 2, Hamburg SV, "Saturday, February 17, 2007", Weserstadion 
Eintracht Frankfurt, 0, 4, VfB Stuttgart, "Friday, February 16, 2007", Commerzbank Arena 
Bayern Munich, 1, 0, Arminia Bielefeld, "Sunday, February 11, 2007", Allianz Arena 
VfL Bochum, 0, 2, Nurnberg, "Sunday, February 11, 2007", Ruhrstadion 
Bayer Leverkusen, 2, 2, Eintracht Frankfurt, "Saturday, February 10, 2007", BayArena 
Borussia Monchengladbach, 0, 0, Alemannia Aachen, "Saturday, February 10, 2007", Borussia-Park 
Hamburg SV, 3, 0, Borussia Dortmund, "Saturday, February 10, 2007", Imtech Arena 
Mainz, 4, 1, Energie Cottbus, "Saturday, February 10, 2007", Stadion am Bruchweg 
Schalke 04, 2, 0, Hertha Berlin, "Saturday, February 10, 2007", Veltins-Arena 
VfB Stuttgart, 4, 1, Werder Bremen, "Saturday, February 10, 2007", Mercedes-Benz Arena 
Hannover 96, 2, 2, VfL Wolfsburg, "Friday, February 9, 2007", HDI-Arena 
Borussia Dortmund, 0, 1, VfB Stuttgart, "Sunday, February 4, 2007", Signal Iduna Park 
Werder Bremen, 0, 2, Schalke 04, "Sunday, February 4, 2007", Weserstadion 
Alemannia Aachen, 1, 4, Hannover 96, "Saturday, February 3, 2007", Tivoli 
Arminia Bielefeld, 0, 2, Borussia Monchengladbach, "Saturday, February 3, 2007", SchÃ¼coArena 
Eintracht Frankfurt, 0, 0, Mainz, "Saturday, February 3, 2007", Commerzbank Arena 
Energie Cottbus, 0, 0, VfL Bochum, "Saturday, February 3, 2007", Stadion der Freundschaft 
Hertha Berlin, 2, 1, Hamburg SV, "Saturday, February 3, 2007", Olympiastadion 
VfL Wolfsburg, 3, 2, Bayer Leverkusen, "Saturday, February 3, 2007", Volkswagen Arena 
Nurnberg, 3, 0, Bayern Munich, "Friday, February 2, 2007", Grundig Stadion 
Bayer Leverkusen, 0, 2, Werder Bremen, "Wednesday, January 31, 2007", BayArena 
Hamburg SV, 1, 1, Energie Cottbus, "Wednesday, January 31, 2007", Imtech Arena 
Hannover 96, 5, 0, Hertha Berlin, "Wednesday, January 31, 2007", HDI-Arena 
Mainz, 1, 0, Borussia Dortmund, "Wednesday, January 31, 2007", Stadion am Bruchweg 
Schalke 04, 2, 1, Alemannia Aachen, "Wednesday, January 31, 2007", Veltins-Arena 
Bayern Munich, 0, 0, VfL Bochum, "Tuesday, January 30, 2007", Allianz Arena 
Borussia Monchengladbach, 0, 0, Nurnberg, "Tuesday, January 30, 2007", Borussia-Park 
VfB Stuttgart, 3, 2, Arminia Bielefeld, "Tuesday, January 30, 2007", Mercedes-Benz Arena 
VfL Wolfsburg, 2, 2, Eintracht Frankfurt, "Tuesday, January 30, 2007", Volkswagen Arena 
Alemannia Aachen, 2, 3, Bayer Leverkusen, "Sunday, January 28, 2007", Tivoli 
Werder Bremen, 3, 0, Hannover 96, "Sunday, January 28, 2007", Weserstadion 
Arminia Bielefeld, 1, 1, Hamburg SV, "Saturday, January 27, 2007", SchÃ¼coArena 
Eintracht Frankfurt, 1, 3, Schalke 04, "Saturday, January 27, 2007", Commerzbank Arena 
Energie Cottbus, 3, 1, Borussia Monchengladbach, "Saturday, January 27, 2007", Stadion der Freundschaft 
Hertha Berlin, 2, 1, VfL Wolfsburg, "Saturday, January 27, 2007", Olympiastadion 
Nurnberg, 4, 1, VfB Stuttgart, "Saturday, January 27, 2007", Grundig Stadion 
VfL Bochum, 0, 1, Mainz, "Saturday, January 27, 2007", Ruhrstadion 
Borussia Dortmund, 3, 2, Bayern Munich, "Friday, January 26, 2007", Signal Iduna Park 
Borussia Dortmund, 1, 2, Bayer Leverkusen, "Sunday, December 17, 2006", Signal Iduna Park 
Werder Bremen, 2, 1, VfL Wolfsburg, "Sunday, December 17, 2006", Weserstadion 
Alemannia Aachen, 3, 3, Hamburg SV, "Saturday, December 16, 2006", Tivoli 
Arminia Bielefeld, 0, 1, Schalke 04, "Saturday, December 16, 2006", SchÃ¼coArena 
Energie Cottbus, 0, 0, VfB Stuttgart, "Saturday, December 16, 2006", Stadion der Freundschaft 
Hertha Berlin, 1, 0, Eintracht Frankfurt, "Saturday, December 16, 2006", Olympiastadion 
Mainz, 0, 4, Bayern Munich, "Saturday, December 16, 2006", Stadion am Bruchweg 
Nurnberg, 3, 1, Hannover 96, "Saturday, December 16, 2006", Grundig Stadion 
VfL Bochum, 2, 0, Borussia Monchengladbach, "Friday, December 15, 2006", Ruhrstadion 
Schalke 04, 3, 1, Borussia Dortmund, "Sunday, December 10, 2006", Veltins-Arena 
VfL Wolfsburg, 1, 2, Alemannia Aachen, "Sunday, December 10, 2006", Volkswagen Arena 
Bayern Munich, 2, 1, Energie Cottbus, "Saturday, December 9, 2006", Allianz Arena 
Borussia Monchengladbach, 1, 1, Mainz, "Saturday, December 9, 2006", Borussia-Park 
Eintracht Frankfurt, 2, 6, Werder Bremen, "Saturday, December 9, 2006", Commerzbank Arena 
Hamburg SV, 0, 0, Nurnberg, "Saturday, December 9, 2006", Imtech Arena 
Hannover 96, 1, 1, Arminia Bielefeld, "Saturday, December 9, 2006", HDI-Arena 
VfB Stuttgart, 1, 0, VfL Bochum, "Saturday, December 9, 2006", Mercedes-Benz Arena 
Bayer Leverkusen, 2, 1, Hertha Berlin, "Friday, December 8, 2006", BayArena 
Alemannia Aachen, 2, 3, Eintracht Frankfurt, "Sunday, December 3, 2006", Tivoli 
Nurnberg, 0, 0, Schalke 04, "Sunday, December 3, 2006", Grundig Stadion 
Arminia Bielefeld, 0, 0, Bayer Leverkusen, "Saturday, December 2, 2006", SchÃ¼coArena 
Bayern Munich, 1, 1, Borussia Monchengladbach, "Saturday, December 2, 2006", Allianz Arena 
Borussia Dortmund, 1, 0, VfL Wolfsburg, "Saturday, December 2, 2006", Signal Iduna Park 
Energie Cottbus, 0, 1, Hannover 96, "Saturday, December 2, 2006", Stadion der Freundschaft 
VfL Bochum, 2, 1, Hamburg SV, "Saturday, December 2, 2006", Ruhrstadion 
Werder Bremen, 3, 1, Hertha Berlin, "Saturday, December 2, 2006", Weserstadion 
Mainz, 0, 0, VfB Stuttgart, "Friday, December 1, 2006", Stadion am Bruchweg 
Bayer Leverkusen, 3, 1, Energie Cottbus, "Sunday, November 26, 2006", BayArena 
VfB Stuttgart, 1, 0, Borussia Monchengladbach, "Sunday, November 26, 2006", Mercedes-Benz Arena 
Eintracht Frankfurt, 1, 1, Borussia Dortmund, "Saturday, November 25, 2006", Commerzbank Arena 
Hamburg SV, 1, 2, Bayern Munich, "Saturday, November 25, 2006", Imtech Arena 
Hannover 96, 1, 0, Mainz, "Saturday, November 25, 2006", HDI-Arena 
Hertha Berlin, 2, 1, Alemannia Aachen, "Saturday, November 25, 2006", Olympiastadion 
VfL Wolfsburg, 1, 1, Nurnberg, "Saturday, November 25, 2006", Volkswagen Arena 
Werder Bremen, 3, 0, Arminia Bielefeld, "Saturday, November 25, 2006", Weserstadion 
Schalke 04, 2, 1, VfL Bochum, "Friday, November 24, 2006", Veltins-Arena 
Arminia Bielefeld, 0, 0, VfL Wolfsburg, "Sunday, November 19, 2006", SchÃ¼coArena 
Borussia Monchengladbach, 0, 1, Hannover 96, "Sunday, November 19, 2006", Borussia-Park 
Alemannia Aachen, 2, 2, Werder Bremen, "Saturday, November 18, 2006", Tivoli 
Bayern Munich, 2, 1, VfB Stuttgart, "Saturday, November 18, 2006", Allianz Arena 
Borussia Dortmund, 1, 2, Hertha Berlin, "Saturday, November 18, 2006", Signal Iduna Park 
Energie Cottbus, 2, 4, Schalke 04, "Saturday, November 18, 2006", Stadion der Freundschaft 
Mainz, 0, 0, Hamburg SV, "Saturday, November 18, 2006", Stadion am Bruchweg 
Nurnberg, 3, 2, Bayer Leverkusen, "Saturday, November 18, 2006", Grundig Stadion 
VfL Bochum, 4, 3, Eintracht Frankfurt, "Friday, November 17, 2006", Ruhrstadion 
Alemannia Aachen, 1, 1, Nurnberg, "Sunday, November 12, 2006", Tivoli 
Hannover 96, 1, 2, VfB Stuttgart, "Sunday, November 12, 2006", HDI-Arena 
Bayer Leverkusen, 2, 3, Bayern Munich, "Saturday, November 11, 2006", BayArena 
Eintracht Frankfurt, 0, 3, Arminia Bielefeld, "Saturday, November 11, 2006", Commerzbank Arena 
Hamburg SV, 1, 1, Borussia Monchengladbach, "Saturday, November 11, 2006", Imtech Arena 
Hertha Berlin, 3, 3, VfL Bochum, "Saturday, November 11, 2006", Olympiastadion 
Schalke 04, 4, 0, Mainz, "Saturday, November 11, 2006", Veltins-Arena 
VfL Wolfsburg, 0, 0, Energie Cottbus, "Saturday, November 11, 2006", Volkswagen Arena 
Werder Bremen, 1, 3, Borussia Dortmund, "Friday, November 10, 2006", Weserstadion 
Arminia Bielefeld, 2, 2, Hertha Berlin, "Wednesday, November 8, 2006", SchÃ¼coArena 
Bayern Munich, 0, 1, Hannover 96, "Wednesday, November 8, 2006", Allianz Arena 
Borussia Monchengladbach, 0, 2, Schalke 04, "Wednesday, November 8, 2006", Borussia-Park 
Energie Cottbus, 0, 1, Eintracht Frankfurt, "Wednesday, November 8, 2006", Stadion der Freundschaft 
VfL Bochum, 1, 3, Bayer Leverkusen, "Wednesday, November 8, 2006", Ruhrstadion 
Borussia Dortmund, 0, 0, Alemannia Aachen, "Tuesday, November 7, 2006", Signal Iduna Park 
Mainz, 1, 2, VfL Wolfsburg, "Tuesday, November 7, 2006", Stadion am Bruchweg 
Nurnberg, 1, 2, Werder Bremen, "Tuesday, November 7, 2006", Grundig Stadion 
VfB Stuttgart, 2, 0, Hamburg SV, "Tuesday, November 7, 2006", Mercedes-Benz Arena 
Eintracht Frankfurt, 1, 0, Borussia Monchengladbach, "Sunday, November 5, 2006", Commerzbank Arena 
Schalke 04, 2, 2, Bayern Munich, "Sunday, November 5, 2006", Veltins-Arena 
Alemannia Aachen, 2, 4, VfB Stuttgart, "Saturday, November 4, 2006", Tivoli 
Bayer Leverkusen, 1, 1, Mainz, "Saturday, November 4, 2006", BayArena 
Borussia Dortmund, 1, 1, Arminia Bielefeld, "Saturday, November 4, 2006", Signal Iduna Park 
Hertha Berlin, 2, 1, Nurnberg, "Saturday, November 4, 2006", Olympiastadion 
VfL Wolfsburg, 1, 0, Hamburg SV, "Saturday, November 4, 2006", Volkswagen Arena 
Werder Bremen, 1, 1, Energie Cottbus, "Saturday, November 4, 2006", Weserstadion 
Hannover 96, 0, 2, VfL Bochum, "Friday, November 3, 2006", HDI-Arena 
Arminia Bielefeld, 5, 1, Alemannia Aachen, "Sunday, October 29, 2006", SchÃ¼coArena 
VfB Stuttgart, 3, 0, Schalke 04, "Sunday, October 29, 2006", Mercedes-Benz Arena 
Bayern Munich, 2, 0, Eintracht Frankfurt, "Saturday, October 28, 2006", Allianz Arena 
Borussia Monchengladbach, 0, 2, Bayer Leverkusen, "Saturday, October 28, 2006", Borussia-Park 
Energie Cottbus, 2, 0, Hertha Berlin, "Saturday, October 28, 2006", Stadion der Freundschaft 
Hamburg SV, 0, 0, Hannover 96, "Saturday, October 28, 2006", Imtech Arena 
Nurnberg, 1, 1, Borussia Dortmund, "Saturday, October 28, 2006", Grundig Stadion 
VfL Bochum, 0, 1, VfL Wolfsburg, "Saturday, October 28, 2006", Ruhrstadion 
Mainz, 1, 6, Werder Bremen, "Friday, October 27, 2006", Stadion am Bruchweg 
Bayer Leverkusen, 1, 2, Hamburg SV, "Sunday, October 22, 2006", BayArena 
Eintracht Frankfurt, 2, 2, Nurnberg, "Sunday, October 22, 2006", Commerzbank Arena 
Alemannia Aachen, 1, 2, Energie Cottbus, "Saturday, October 21, 2006", Tivoli 
Arminia Bielefeld, 1, 0, Mainz, "Saturday, October 21, 2006", SchÃ¼coArena 
Hertha Berlin, 2, 1, Borussia Monchengladbach, "Saturday, October 21, 2006", Olympiastadion 
Schalke 04, 2, 1, Hannover 96, "Saturday, October 21, 2006", Veltins-Arena 
VfL Wolfsburg, 1, 1, VfB Stuttgart, "Saturday, October 21, 2006", Volkswagen Arena 
Werder Bremen, 3, 1, Bayern Munich, "Saturday, October 21, 2006", Weserstadion 
Borussia Dortmund, 1, 1, VfL Bochum, "Friday, October 20, 2006", Signal Iduna Park 
Energie Cottbus, 2, 3, Borussia Dortmund, "Sunday, October 15, 2006", Stadion der Freundschaft 
Nurnberg, 1, 1, Arminia Bielefeld, "Sunday, October 15, 2006", Grundig Stadion 
Bayern Munich, 4, 2, Hertha Berlin, "Saturday, October 14, 2006", Allianz Arena 
Borussia Monchengladbach, 3, 1, VfL Wolfsburg, "Saturday, October 14, 2006", Borussia-Park 
Hamburg SV, 1, 2, Schalke 04, "Saturday, October 14, 2006", Imtech Arena 
Hannover 96, 1, 1, Eintracht Frankfurt, "Saturday, October 14, 2006", HDI-Arena 
VfB Stuttgart, 3, 0, Bayer Leverkusen, "Saturday, October 14, 2006", Mercedes-Benz Arena 
VfL Bochum, 0, 6, Werder Bremen, "Saturday, October 14, 2006", Ruhrstadion 
Mainz, 1, 3, Alemannia Aachen, "Friday, October 13, 2006", Stadion am Bruchweg 
Bayer Leverkusen, 3, 1, Schalke 04, "Sunday, October 1, 2006", BayArena (20,000)
Hertha Berlin, 2, 2, VfB Stuttgart, "Sunday, October 1, 2006", Olympiastadion 
Alemannia Aachen, 2, 1, VfL Bochum, "Saturday, September 30, 2006", Tivoli 
Arminia Bielefeld, 3, 1, Energie Cottbus, "Saturday, September 30, 2006", SchÃ¼coArena 
Eintracht Frankfurt, 2, 2, Hamburg SV, "Saturday, September 30, 2006", Commerzbank Arena 
Nurnberg, 1, 1, Mainz, "Saturday, September 30, 2006", Grundig Stadion 
VfL Wolfsburg, 1, 0, Bayern Munich, "Saturday, September 30, 2006", Volkswagen Arena 
Werder Bremen, 3, 0, Borussia Monchengladbach, "Saturday, September 30, 2006", Weserstadion 
Borussia Dortmund, 2, 2, Hannover 96, "Friday, September 29, 2006", Signal Iduna Park (67,000)
Energie Cottbus, 1, 1, Nurnberg, "Sunday, September 24, 2006", Stadion der Freundschaft 
VfL Bochum, 2, 1, Arminia Bielefeld, "Sunday, September 24, 2006", Ruhrstadion 
Bayern Munich, 2, 1, Alemannia Aachen, "Saturday, September 23, 2006", Allianz Arena 
Hamburg SV, 1, 1, Werder Bremen, "Saturday, September 23, 2006", Imtech Arena 
Hannover 96, 1, 1, Bayer Leverkusen, "Saturday, September 23, 2006", HDI-Arena 
Mainz, 1, 1, Hertha Berlin, "Saturday, September 23, 2006", Stadion am Bruchweg (20,300)
Schalke 04, 2, 0, VfL Wolfsburg, "Saturday, September 23, 2006", Veltins-Arena 
VfB Stuttgart, 1, 1, Eintracht Frankfurt, "Saturday, September 23, 2006", Mercedes-Benz Arena 
Borussia Monchengladbach, 1, 0, Borussia Dortmund, "Friday, September 22, 2006", Borussia-Park 
Eintracht Frankfurt, 3, 1, Bayer Leverkusen, "Sunday, September 17, 2006", Commerzbank Arena 
Hertha Berlin, 2, 0, Schalke 04, "Sunday, September 17, 2006", Olympiastadion 
Alemannia Aachen, 4, 2, Borussia Monchengladbach, "Saturday, September 16, 2006", Tivoli 
Arminia Bielefeld, 2, 1, Bayern Munich, "Saturday, September 16, 2006", SchücoArena 
Borussia Dortmund, 1, 0, Hamburg SV, "Saturday, September 16, 2006", Signal Iduna Park 
Energie Cottbus, 2, 0, Mainz, "Saturday, September 16, 2006", Stadion der Freundschaft (16,000)
Nurnberg, 1, 1, VfL Bochum, "Saturday, September 16, 2006", Grundig Stadion 
Werder Bremen, 2, 3, VfB Stuttgart, "Saturday, September 16, 2006", Weserstadion 
VfL Wolfsburg, 1, 2, Hannover 96, "Friday, September 15, 2006", Volkswagen Arena 
Hamburg SV, 1, 1, Hertha Berlin, "Sunday, August 27, 2006", Imtech Arena 
Mainz, 1, 1, Eintracht Frankfurt, "Sunday, August 27, 2006", Stadion am Bruchweg (20,300)
Bayer Leverkusen, 1, 1, VfL Wolfsburg, "Saturday, August 26, 2006", BayArena 
Bayern Munich, 0, 0, Nurnberg, "Saturday, August 26, 2006", Allianz Arena 
Borussia Monchengladbach, 1, 0, Arminia Bielefeld, "Saturday, August 26, 2006", Borussia-Park 
Hannover 96, 0, 3, Alemannia Aachen, "Saturday, August 26, 2006", HDI-Arena 
VfB Stuttgart, 1, 3, Borussia Dortmund, "Saturday, August 26, 2006", Mercedes-Benz Arena 
VfL Bochum, 0, 1, Energie Cottbus, "Saturday, August 26, 2006", Ruhrstadion 
Schalke 04, 2, 0, Werder Bremen, "Friday, August 25, 2006", Veltins-Arena 
Arminia Bielefeld, 2, 3, VfB Stuttgart, "Sunday, August 20, 2006", SchücoArena 
