home, homescore, awayscore, away, date, group
West Bromwich Albion, 1, 0, Queens Park Rangers, "Saturday, April 14, 2012", "The Hawthorns (25,521)"
Manchester City, 4, 0, West Bromwich Albion, "Wednesday, April 11, 2012", "Etihad Stadium (46,746)"
Wigan Athletic, 1, 0, Manchester United, "Wednesday, April 11, 2012", "DW Stadium (18,115)"
Wolverhampton Wanderers, 0, 3, Arsenal, "Wednesday, April 11, 2012", "Molineux Stadium (25,815)"
Queens Park Rangers, 3, 0, Swansea City, "Wednesday, April 11, 2012", "Loftus Road Stadium (17,557)"
Blackburn Rovers, 2, 3, Liverpool, "Tuesday, April 10, 2012", "Ewood Park (23,571)"
Everton, 4, 0, Sunderland, "Monday, April 9, 2012", "Goodison Park (32,249)"
Newcastle United, 2, 0, Bolton Wanderers, "Monday, April 9, 2012", "St. James' Park (52,264)"
Tottenham Hotspur, 1, 2, Norwich City, "Monday, April 9, 2012", "White Hart Lane (36,126)"
Aston Villa, 1, 1, Stoke City, "Monday, April 9, 2012", "Villa Park (30,100)"
Fulham, 1, 1, Chelsea, "Monday, April 9, 2012", "Craven Cottage (25,697)"
Manchester United, 2, 0, Queens Park Rangers, "Sunday, April 8, 2012", "Old Trafford (75,505)"
Arsenal, 1, 0, Manchester City, "Sunday, April 8, 2012", "Emirates Stadium (60,096)"
Sunderland, 0, 0, Tottenham Hotspur, "Saturday, April 7, 2012", "Stadium of Light (39,335)"
Bolton Wanderers, 0, 3, Fulham, "Saturday, April 7, 2012", "Reebok Stadium (21,939)"
Chelsea, 2, 1, Wigan Athletic, "Saturday, April 7, 2012", "Stamford Bridge (40,651)"
Liverpool, 1, 1, Aston Villa, "Saturday, April 7, 2012", "Anfield (44,321)"
Norwich City, 2, 2, Everton, "Saturday, April 7, 2012", "Carrow Road (26,554)"
West Bromwich Albion, 3, 0, Blackburn Rovers, "Saturday, April 7, 2012", "The Hawthorns (23,414)"
Stoke City, 2, 1, Wolverhampton Wanderers, "Saturday, April 7, 2012", "Britannia Stadium (27,005)"
Swansea City, 0, 2, Newcastle United, "Friday, April 6, 2012", "Liberty Stadium (19,874)"
Blackburn Rovers, 0, 2, Manchester United, "Monday, April 2, 2012", "Ewood Park (26,532)"
Newcastle United, 2, 0, Liverpool, "Sunday, April 1, 2012", "St. James' Park (52,363)"
Tottenham Hotspur, 3, 1, Swansea City, "Sunday, April 1, 2012", "White Hart Lane (36,174)"
Aston Villa, 2, 4, Chelsea, "Saturday, March 31, 2012", "Villa Park (34,740)"
Everton, 2, 0, West Bromwich Albion, "Saturday, March 31, 2012", "Goodison Park (32,051)"
Fulham, 2, 1, Norwich City, "Saturday, March 31, 2012", "Craven Cottage (25,700)"
Manchester City, 3, 3, Sunderland, "Saturday, March 31, 2012", "Etihad Stadium (47,007)"
Queens Park Rangers, 2, 1, Arsenal, "Saturday, March 31, 2012", "Loftus Road Stadium (18,033)"
Wigan Athletic, 2, 0, Stoke City, "Saturday, March 31, 2012", "DW Stadium (19,786)"
Wolverhampton Wanderers, 2, 3, Bolton Wanderers, "Saturday, March 31, 2012", "Molineux Stadium (25,215)"
Manchester United, 1, 0, Fulham, "Monday, March 26, 2012", "Old Trafford (75,570)"
West Bromwich Albion, 1, 3, Newcastle United, "Sunday, March 25, 2012", "The Hawthorns (25,049)"
Chelsea, 0, 0, Tottenham Hotspur, "Saturday, March 24, 2012", "Stamford Bridge (41,830)"
Arsenal, 3, 0, Aston Villa, "Saturday, March 24, 2012", "Emirates Stadium (60,108)"
Bolton Wanderers, 2, 1, Blackburn Rovers, "Saturday, March 24, 2012", "Reebok Stadium (26,901)"
Liverpool, 1, 2, Wigan Athletic, "Saturday, March 24, 2012", "Anfield (44,431)"
Norwich City, 2, 1, Wolverhampton Wanderers, "Saturday, March 24, 2012", "Carrow Road (26,752)"
Sunderland, 3, 1, Queens Park Rangers, "Saturday, March 24, 2012", "Stadium of Light (37,128)"
Swansea City, 0, 2, Everton, "Saturday, March 24, 2012", "Liberty Stadium (20,509)"
Stoke City, 1, 1, Manchester City, "Saturday, March 24, 2012", "Britannia Stadium (27,535)"
Manchester City, 2, 1, Chelsea, "Wednesday, March 21, 2012", "Etihad Stadium (46,324)"
Tottenham Hotspur, 1, 1, Stoke City, "Wednesday, March 21, 2012", "White Hart Lane (35,172)"
Everton, 0, 1, Arsenal, "Wednesday, March 21, 2012", "Goodison Park (30,330)"
Queens Park Rangers, 3, 2, Liverpool, "Wednesday, March 21, 2012", "Loftus Road Stadium (18,033)"
Blackburn Rovers, 2, 0, Sunderland, "Tuesday, March 20, 2012", "Ewood Park (20,056)"
Wolverhampton Wanderers, 0, 5, Manchester United, "Sunday, March 18, 2012", "Molineux Stadium (27,494)"
Newcastle United, 1, 0, Norwich City, "Sunday, March 18, 2012", "St. James' Park (47,833)"
Fulham, 0, 3, Swansea City, "Saturday, March 17, 2012", "Craven Cottage (25,690)"
Wigan Athletic, 1, 1, West Bromwich Albion, "Saturday, March 17, 2012", "DW Stadium (21,379)"
Liverpool, 3, 0, Everton, "Tuesday, March 13, 2012", "Anfield (44,921)"
Arsenal, 2, 1, Newcastle United, "Monday, March 12, 2012", "Emirates Stadium (60,095)"
Manchester United, 2, 0, West Bromwich Albion, "Sunday, March 11, 2012", "Old Trafford (75,598)"
Swansea City, 1, 0, Manchester City, "Sunday, March 11, 2012", "Liberty Stadium (20,510)"
Norwich City, 1, 1, Wigan Athletic, "Sunday, March 11, 2012", "Carrow Road (26,653)"
Bolton Wanderers, 2, 1, Queens Park Rangers, "Saturday, March 10, 2012", "Reebok Stadium (21,551)"
Aston Villa, 1, 0, Fulham, "Saturday, March 10, 2012", "Villa Park (32,372)"
Chelsea, 1, 0, Stoke City, "Saturday, March 10, 2012", "Stamford Bridge (40,945)"
Sunderland, 1, 0, Liverpool, "Saturday, March 10, 2012", "Stadium of Light (41,661)"
Wolverhampton Wanderers, 0, 2, Blackburn Rovers, "Saturday, March 10, 2012", "Molineux Stadium (26,121)"
Everton, 1, 0, Tottenham Hotspur, "Saturday, March 10, 2012", "Goodison Park (34,992)"
Newcastle United, 1, 1, Sunderland, "Sunday, March 4, 2012", "St. James' Park (52,388)"
Fulham, 5, 0, Wolverhampton Wanderers, "Sunday, March 4, 2012", "Craven Cottage (24,034)"
Tottenham Hotspur, 1, 3, Manchester United, "Sunday, March 4, 2012", "White Hart Lane (36,034)"
Liverpool, 1, 2, Arsenal, "Saturday, March 3, 2012", "Anfield (44,922)"
Blackburn Rovers, 1, 1, Aston Villa, "Saturday, March 3, 2012", "Ewood Park (20,717)"
Manchester City, 2, 0, Bolton Wanderers, "Saturday, March 3, 2012", "Etihad Stadium (47,219)"
Queens Park Rangers, 1, 1, Everton, "Saturday, March 3, 2012", "Loftus Road Stadium (18,033)"
Stoke City, 1, 0, Norwich City, "Saturday, March 3, 2012", "Britannia Stadium (27,483)"
West Bromwich Albion, 1, 0, Chelsea, "Saturday, March 3, 2012", "The Hawthorns (24,838)"
Wigan Athletic, 0, 2, Swansea City, "Saturday, March 3, 2012", "DW Stadium (19,001)"
Arsenal, 5, 2, Tottenham Hotspur, "Sunday, February 26, 2012", "Emirates Stadium (60,106)"
Norwich City, 1, 2, Manchester United, "Sunday, February 26, 2012", "Carrow Road (26,811)"
Stoke City, 2, 0, Swansea City, "Sunday, February 26, 2012", "Britannia Stadium (26,678)"
Chelsea, 3, 0, Bolton Wanderers, "Saturday, February 25, 2012", "Stamford Bridge (40,999)"
Newcastle United, 2, 2, Wolverhampton Wanderers, "Saturday, February 25, 2012", "St. James' Park (52,287)"
Queens Park Rangers, 0, 1, Fulham, "Saturday, February 25, 2012", "Loftus Road Stadium (18,015)"
West Bromwich Albion, 4, 0, Sunderland, "Saturday, February 25, 2012", "The Hawthorns (25,311)"
Wigan Athletic, 0, 0, Aston Villa, "Saturday, February 25, 2012", "DW Stadium (20,601)"
Manchester City, 3, 0, Blackburn Rovers, "Saturday, February 25, 2012", "Etihad Stadium (46,782)"
Wolverhampton Wanderers, 1, 5, West Bromwich Albion, "Sunday, February 12, 2012", "Molineux Stadium (27,131)"
Aston Villa, 0, 1, Manchester City, "Sunday, February 12, 2012", "Villa Park (35,132)"
Manchester United, 2, 1, Liverpool, "Saturday, February 11, 2012", "Old Trafford (74,844)"
Blackburn Rovers, 3, 2, Queens Park Rangers, "Saturday, February 11, 2012", "Ewood Park (20,252)"
Bolton Wanderers, 1, 2, Wigan Athletic, "Saturday, February 11, 2012", "Reebok Stadium (23,450)"
Everton, 2, 0, Chelsea, "Saturday, February 11, 2012", "Goodison Park (33,924)"
Fulham, 2, 1, Stoke City, "Saturday, February 11, 2012", "Craven Cottage (23,555)"
Sunderland, 1, 2, Arsenal, "Saturday, February 11, 2012", "Stadium of Light (40,312)"
Swansea City, 2, 3, Norwich City, "Saturday, February 11, 2012", "Liberty Stadium (19,927)"
Tottenham Hotspur, 5, 0, Newcastle United, "Saturday, February 11, 2012", "White Hart Lane (36,176)"
Liverpool, 0, 0, Tottenham Hotspur, "Monday, February 6, 2012", "Anfield (44,461)"
Newcastle United, 2, 1, Aston Villa, "Sunday, February 5, 2012", "St. James' Park (48,569)"
Chelsea, 3, 3, Manchester United, "Sunday, February 5, 2012", "Stamford Bridge (41,668)"
Arsenal, 7, 1, Blackburn Rovers, "Saturday, February 4, 2012", "Emirates Stadium (59,643)"
Norwich City, 2, 0, Bolton Wanderers, "Saturday, February 4, 2012", "Carrow Road (26,358)"
Queens Park Rangers, 1, 2, Wolverhampton Wanderers, "Saturday, February 4, 2012", "Loftus Road Stadium (17,351)"
Stoke City, 0, 1, Sunderland, "Saturday, February 4, 2012", "Britannia Stadium (27,717)"
West Bromwich Albion, 1, 2, Swansea City, "Saturday, February 4, 2012", "The Hawthorns (24,274)"
Wigan Athletic, 1, 1, Everton, "Saturday, February 4, 2012", "DW Stadium (18,340)"
Manchester City, 3, 0, Fulham, "Saturday, February 4, 2012", "Etihad Stadium (46,963)"
Aston Villa, 2, 2, Queens Park Rangers, "Wednesday, February 1, 2012", "Villa Park (32,063)"
Blackburn Rovers, 0, 2, Newcastle United, "Wednesday, February 1, 2012", "Ewood Park (20,817)"
Bolton Wanderers, 0, 0, Arsenal, "Wednesday, February 1, 2012", "Reebok Stadium (24,371)"
Fulham, 1, 1, West Bromwich Albion, "Wednesday, February 1, 2012", "Craven Cottage (25,689)"
Sunderland, 3, 0, Norwich City, "Wednesday, February 1, 2012", "Stadium of Light (34,476)"
Swansea City, 1, 1, Chelsea, "Tuesday, January 31, 2012", "Liberty Stadium (20,526)"
Tottenham Hotspur, 3, 1, Wigan Athletic, "Tuesday, January 31, 2012", "White Hart Lane (35,801)"
Wolverhampton Wanderers, 0, 3, Liverpool, "Tuesday, January 31, 2012", "Molineux Stadium (27,447)"
Everton, 1, 0, Manchester City, "Tuesday, January 31, 2012", "Goodison Park (29,856)"
Manchester United, 2, 0, Stoke City, "Tuesday, January 31, 2012", "Old Trafford (74,719)"
Manchester City, 3, 2, Tottenham Hotspur, "Sunday, January 22, 2012", "Etihad Stadium (47,422)"
Arsenal, 1, 2, Manchester United, "Sunday, January 22, 2012", "Emirates Stadium (60,093)"
Norwich City, 0, 0, Chelsea, "Saturday, January 21, 2012", "Carrow Road (26,792)"
Everton, 1, 1, Blackburn Rovers, "Saturday, January 21, 2012", "Goodison Park (32,464)"
Fulham, 5, 2, Newcastle United, "Saturday, January 21, 2012", "Craven Cottage (25,692)"
Queens Park Rangers, 3, 1, Wigan Athletic, "Saturday, January 21, 2012", "Loftus Road Stadium (16,002)"
Stoke City, 1, 2, West Bromwich Albion, "Saturday, January 21, 2012", "Britannia Stadium (26,865)"
Sunderland, 2, 0, Swansea City, "Saturday, January 21, 2012", "Stadium of Light (36,904)"
Wolverhampton Wanderers, 2, 3, Aston Villa, "Saturday, January 21, 2012", "Molineux Stadium (27,084)"
Bolton Wanderers, 3, 1, Liverpool, "Saturday, January 21, 2012", "Reebok Stadium (26,854)"
Wigan Athletic, 0, 1, Manchester City, "Monday, January 16, 2012", "DW Stadium (16,026)"
Newcastle United, 1, 0, Queens Park Rangers, "Sunday, January 15, 2012", "St. James' Park (49,865)"
Swansea City, 3, 2, Arsenal, "Sunday, January 15, 2012", "Liberty Stadium (20,409)"
Aston Villa, 1, 1, Everton, "Saturday, January 14, 2012", "Villa Park (31,853)"
Blackburn Rovers, 3, 1, Fulham, "Saturday, January 14, 2012", "Ewood Park (18,003)"
Chelsea, 1, 0, Sunderland, "Saturday, January 14, 2012", "Stamford Bridge (41,696)"
Liverpool, 0, 0, Stoke City, "Saturday, January 14, 2012", "Anfield (44,691)"
Manchester United, 3, 0, Bolton Wanderers, "Saturday, January 14, 2012", "Old Trafford (75,444)"
Tottenham Hotspur, 1, 1, Wolverhampton Wanderers, "Saturday, January 14, 2012", "White Hart Lane (36,194)"
West Bromwich Albion, 1, 2, Norwich City, "Saturday, January 14, 2012", "The Hawthorns (22,474)"
Tottenham Hotspur, 2, 0, Everton, "Wednesday, January 11, 2012", "White Hart Lane (36,132)"
Everton, 1, 2, Bolton Wanderers, "Wednesday, January 4, 2012", "Goodison Park (29,561)"
Newcastle United, 3, 0, Manchester United, "Wednesday, January 4, 2012", "St. James' Park (52,299)"
Tottenham Hotspur, 1, 0, West Bromwich Albion, "Tuesday, January 3, 2012", "White Hart Lane (36,062)"
Wigan Athletic, 1, 4, Sunderland, "Tuesday, January 3, 2012", "DW Stadium (15,871)"
Manchester City, 3, 0, Liverpool, "Tuesday, January 3, 2012", "Etihad Stadium (47,131)"
Aston Villa, 0, 2, Swansea City, "Monday, January 2, 2012", "Villa Park (35,642)"
Blackburn Rovers, 1, 2, Stoke City, "Monday, January 2, 2012", "Ewood Park (20,615)"
Queens Park Rangers, 1, 2, Norwich City, "Monday, January 2, 2012", "Loftus Road Stadium (18,033)"
Wolverhampton Wanderers, 1, 2, Chelsea, "Monday, January 2, 2012", "Molineux Stadium (27,289)"
Fulham, 2, 1, Arsenal, "Monday, January 2, 2012", "Craven Cottage (25,700)"
West Bromwich Albion, 0, 1, Everton, "Sunday, January 1, 2012", "The Hawthorns (23,038)"
Sunderland, 1, 0, Manchester City, "Sunday, January 1, 2012", "Stadium of Light (40,625)"
Manchester United, 2, 3, Blackburn Rovers, "Saturday, December 31, 2011", "Old Trafford (75,146)"
Arsenal, 1, 0, Queens Park Rangers, "Saturday, December 31, 2011", "Emirates Stadium (60,067)"
Bolton Wanderers, 1, 1, Wolverhampton Wanderers, "Saturday, December 31, 2011", "Reebok Stadium (20,354)"
Chelsea, 1, 3, Aston Villa, "Saturday, December 31, 2011", "Stamford Bridge (41,332)"
Norwich City, 1, 1, Fulham, "Saturday, December 31, 2011", "Carrow Road (26,406)"
Stoke City, 2, 2, Wigan Athletic, "Saturday, December 31, 2011", "Britannia Stadium (26,595)"
Swansea City, 1, 1, Tottenham Hotspur, "Saturday, December 31, 2011", "Liberty Stadium (20,393)"
Liverpool, 3, 1, Newcastle United, "Friday, December 30, 2011", "Anfield (44,372)"
Arsenal, 1, 1, Wolverhampton Wanderers, "Tuesday, December 27, 2011", "Emirates Stadium (59,686)"
Swansea City, 1, 1, Queens Park Rangers, "Tuesday, December 27, 2011", "Liberty Stadium (19,530)"
Norwich City, 0, 2, Tottenham Hotspur, "Tuesday, December 27, 2011", "Carrow Road (26,807)"
Chelsea, 1, 1, Fulham, "Monday, December 26, 2011", "Stamford Bridge (41,548)"
Bolton Wanderers, 0, 2, Newcastle United, "Monday, December 26, 2011", "Reebok Stadium (26,080)"
Liverpool, 1, 1, Blackburn Rovers, "Monday, December 26, 2011", "Anfield (44,441)"
Manchester United, 5, 0, Wigan Athletic, "Monday, December 26, 2011", "Old Trafford (75,183)"
Sunderland, 1, 1, Everton, "Monday, December 26, 2011", "Stadium of Light (43,619)"
West Bromwich Albion, 0, 0, Manchester City, "Monday, December 26, 2011", "The Hawthorns (25,938)"
Stoke City, 0, 0, Aston Villa, "Monday, December 26, 2011", "Britannia Stadium (27,739)"
Tottenham Hotspur, 1, 1, Chelsea, "Thursday, December 22, 2011", "White Hart Lane (36,141)"
Aston Villa, 1, 2, Arsenal, "Wednesday, December 21, 2011", "Villa Park (35,818)"
Manchester City, 3, 0, Stoke City, "Wednesday, December 21, 2011", "Etihad Stadium (46,321)"
Newcastle United, 2, 3, West Bromwich Albion, "Wednesday, December 21, 2011", "St. James' Park (51,060)"
Everton, 1, 0, Swansea City, "Wednesday, December 21, 2011", "Goodison Park (32,004)"
Fulham, 0, 5, Manchester United, "Wednesday, December 21, 2011", "Craven Cottage (25,700)"
Queens Park Rangers, 2, 3, Sunderland, "Wednesday, December 21, 2011", "Loftus Road Stadium (16,167)"
Wigan Athletic, 0, 0, Liverpool, "Wednesday, December 21, 2011", "DW Stadium (19,230)"
Wolverhampton Wanderers, 2, 2, Norwich City, "Tuesday, December 20, 2011", "Molineux Stadium (27,067)"
Blackburn Rovers, 1, 2, Bolton Wanderers, "Tuesday, December 20, 2011", "Ewood Park (25,570)"
Queens Park Rangers, 0, 2, Manchester United, "Sunday, December 18, 2011", "Loftus Road Stadium (18,033)"
Aston Villa, 0, 2, Liverpool, "Sunday, December 18, 2011", "Villa Park (37,460)"
Tottenham Hotspur, 1, 0, Sunderland, "Sunday, December 18, 2011", "White Hart Lane (36,021)"
Manchester City, 1, 0, Arsenal, "Sunday, December 18, 2011", "Etihad Stadium (47,303)"
Blackburn Rovers, 1, 2, West Bromwich Albion, "Saturday, December 17, 2011", "Ewood Park (22,909)"
Everton, 1, 1, Norwich City, "Saturday, December 17, 2011", "Goodison Park (31,004)"
Fulham, 2, 0, Bolton Wanderers, "Saturday, December 17, 2011", "Craven Cottage (25,643)"
Newcastle United, 0, 0, Swansea City, "Saturday, December 17, 2011", "St. James' Park (51,767)"
Wolverhampton Wanderers, 1, 2, Stoke City, "Saturday, December 17, 2011", "Molineux Stadium (24,684)"
Wigan Athletic, 1, 1, Chelsea, "Saturday, December 17, 2011", "DW Stadium (18,320)"
Chelsea, 2, 1, Manchester City, "Monday, December 12, 2011", "Stamford Bridge (41,730)"
Sunderland, 2, 1, Blackburn Rovers, "Sunday, December 11, 2011", "Stadium of Light (39,863)"
Stoke City, 2, 1, Tottenham Hotspur, "Sunday, December 11, 2011", "Britannia Stadium (27,529)"
Arsenal, 1, 0, Everton, "Saturday, December 10, 2011", "Emirates Stadium (60,062)"
Bolton Wanderers, 1, 2, Aston Villa, "Saturday, December 10, 2011", "Reebok Stadium (20,285)"
Liverpool, 1, 0, Queens Park Rangers, "Saturday, December 10, 2011", "Anfield (45,016)"
Manchester United, 4, 1, Wolverhampton Wanderers, "Saturday, December 10, 2011", "Old Trafford (75,627)"
Norwich City, 4, 2, Newcastle United, "Saturday, December 10, 2011", "Carrow Road (26,816)"
Swansea City, 2, 0, Fulham, "Saturday, December 10, 2011", "Liberty Stadium (19,296)"
West Bromwich Albion, 1, 2, Wigan Athletic, "Saturday, December 10, 2011", "The Hawthorns (25,446)"
Fulham, 1, 0, Liverpool, "Monday, December 5, 2011", "Craven Cottage (25,688)"
Everton, 0, 1, Stoke City, "Sunday, December 4, 2011", "Goodison Park (33,219)"
Wolverhampton Wanderers, 2, 1, Sunderland, "Sunday, December 4, 2011", "Molineux Stadium (25,145)"
Newcastle United, 0, 3, Chelsea, "Saturday, December 3, 2011", "St. James' Park (52,305)"
Blackburn Rovers, 4, 2, Swansea City, "Saturday, December 3, 2011", "Ewood Park (23,080)"
Manchester City, 5, 1, Norwich City, "Saturday, December 3, 2011", "Etihad Stadium (47,201)"
Queens Park Rangers, 1, 1, West Bromwich Albion, "Saturday, December 3, 2011", "Loftus Road Stadium (17,290)"
Tottenham Hotspur, 3, 0, Bolton Wanderers, "Saturday, December 3, 2011", "White Hart Lane (35,896)"
Wigan Athletic, 0, 4, Arsenal, "Saturday, December 3, 2011", "DW Stadium (19,280)"
Aston Villa, 0, 1, Manchester United, "Saturday, December 3, 2011", "Villa Park (40,053)"
Swansea City, 0, 0, Aston Villa, "Sunday, November 27, 2011", "Liberty Stadium (20,404)"
Liverpool, 1, 1, Manchester City, "Sunday, November 27, 2011", "Anfield (45,071)"
Stoke City, 3, 1, Blackburn Rovers, "Saturday, November 26, 2011", "Britannia Stadium (26,686)"
Bolton Wanderers, 0, 2, Everton, "Saturday, November 26, 2011", "Reebok Stadium (24,058)"
Chelsea, 3, 0, Wolverhampton Wanderers, "Saturday, November 26, 2011", "Stamford Bridge (41,648)"
Manchester United, 1, 1, Newcastle United, "Saturday, November 26, 2011", "Old Trafford (75,594)"
Norwich City, 2, 1, Queens Park Rangers, "Saturday, November 26, 2011", "Carrow Road (26,781)"
Sunderland, 1, 2, Wigan Athletic, "Saturday, November 26, 2011", "Stadium of Light (37,883)"
West Bromwich Albion, 1, 3, Tottenham Hotspur, "Saturday, November 26, 2011", "The Hawthorns (24,801)"
Arsenal, 1, 1, Fulham, "Saturday, November 26, 2011", "Emirates Stadium (60,043)"
Tottenham Hotspur, 2, 0, Aston Villa, "Monday, November 21, 2011", "White Hart Lane (35,818)"
Chelsea, 1, 2, Liverpool, "Sunday, November 20, 2011", "Stamford Bridge (41,820)"
Norwich City, 1, 2, Arsenal, "Saturday, November 19, 2011", "Carrow Road (26,801)"
Everton, 2, 1, Wolverhampton Wanderers, "Saturday, November 19, 2011", "Goodison Park (33,953)"
Manchester City, 3, 1, Newcastle United, "Saturday, November 19, 2011", "Etihad Stadium (47,408)"
Stoke City, 2, 3, Queens Park Rangers, "Saturday, November 19, 2011", "Britannia Stadium (27,618)"
Sunderland, 0, 0, Fulham, "Saturday, November 19, 2011", "Stadium of Light (37,688)"
West Bromwich Albion, 2, 1, Bolton Wanderers, "Saturday, November 19, 2011", "The Hawthorns (26,221)"
Wigan Athletic, 3, 3, Blackburn Rovers, "Saturday, November 19, 2011", "DW Stadium (17,392)"
Swansea City, 0, 1, Manchester United, "Saturday, November 19, 2011", "Liberty Stadium (20,295)"
Wolverhampton Wanderers, 3, 1, Wigan Athletic, "Sunday, November 6, 2011", "Molineux Stadium (23,536)"
Bolton Wanderers, 5, 0, Stoke City, "Sunday, November 6, 2011", "Reebok Stadium (20,028)"
Fulham, 1, 3, Tottenham Hotspur, "Sunday, November 6, 2011", "Craven Cottage (25,698)"
Newcastle United, 2, 1, Everton, "Saturday, November 5, 2011", "St. James' Park (50,671)"
Arsenal, 3, 0, West Bromwich Albion, "Saturday, November 5, 2011", "Emirates Stadium (60,091)"
Aston Villa, 3, 2, Norwich City, "Saturday, November 5, 2011", "Villa Park (35,290)"
Blackburn Rovers, 0, 1, Chelsea, "Saturday, November 5, 2011", "Ewood Park (21,985)"
Liverpool, 0, 0, Swansea City, "Saturday, November 5, 2011", "Anfield (45,013)"
