home, homescore, awayscore, away, date, group
Hamburg SV, 2, 1, Hansa Rostock, "Sunday, September 21, 2003", "Volksparkstadion (44,304)"
Bayern Munich, 3, 3, Bayer Leverkusen, "Saturday, September 20, 2003", "Olympiastadion (63,000)"
FC Cologne, 2, 3, VfL Wolfsburg, "Saturday, September 20, 2003", "Mungersdorfer Stadion (33,000)"
Hannover 96, 2, 0, Borussia Monchengladbach, "Saturday, September 20, 2003", "Niedersachsenstadion (22,417)"
SC Freiburg, 2, 1, Schalke 04, "Saturday, September 20, 2003", "Dreisamstadion  (25,000)"
VfB Stuttgart, 1, 0, Borussia Dortmund, "Saturday, September 20, 2003", "Gottlieb-Daimler Stadion (48,000)"
VfL Bochum, 2, 2, Hertha Berlin, "Saturday, September 20, 2003", "Ruhr Stadium (21,999)"
Werder Bremen, 2, 1, TSV 1860 Munich, "Saturday, September 20, 2003", "Weserstadion (31,233)"
Borussia Monchengladbach, 0, 2, Eintracht Frankfurt, "Sunday, September 14, 2003", "Stadium Bokelberg (33,900)"
Kaiserslautern, 2, 2, SC Freiburg, "Sunday, September 14, 2003", "Fritz-Walter Stadion (35,560)"
Bayer Leverkusen, 1, 0, Hamburg SV, "Saturday, September 13, 2003", "BayArena (22,500)"
Borussia Dortmund, 2, 1, Werder Bremen, "Saturday, September 13, 2003", "Westfalenstadion (80,500)"
Hansa Rostock, 0, 2, VfL Bochum, "Saturday, September 13, 2003", "Ostseestadion (18,000)"
Hertha Berlin, 2, 3, Hannover 96, "Saturday, September 13, 2003", "Olympia Stadium (37,000)"
Schalke 04, 0, 0, VfB Stuttgart, "Saturday, September 13, 2003", "Arena Auf Schalke (61,027)"
TSV 1860 Munich, 2, 1, FC Cologne, "Saturday, September 13, 2003", "Olympiastadion (22,000)"
VfL Wolfsburg, 3, 2, Bayern Munich, "Saturday, September 13, 2003", "Volkswagen Arena (30,000)"
Hannover 96, 3, 3, Hansa Rostock, "Wednesday, August 27, 2003", "Niedersachsenstadion (21,312)"
Hamburg SV, 0, 2, Bayern Munich, "Sunday, August 24, 2003", "Volksparkstadion (55,500)"
Eintracht Frankfurt, 0, 0, Hertha Berlin, "Saturday, August 23, 2003", "Waldstadion (22,500)"
FC Cologne, 1, 0, Borussia Dortmund, "Saturday, August 23, 2003", "Mungersdorfer Stadion (33,000)"
SC Freiburg, 4, 1, Borussia Monchengladbach, "Saturday, August 23, 2003", "Dreisamstadion  (25,000)"
TSV 1860 Munich, 1, 0, VfL Wolfsburg, "Saturday, August 23, 2003", "Olympiastadion (22,000)"
VfB Stuttgart, 2, 0, Kaiserslautern, "Saturday, August 23, 2003", "Gottlieb-Daimler Stadion (34,200)"
VfL Bochum, 1, 0, Bayer Leverkusen, "Saturday, August 23, 2003", "Ruhr Stadium (21,003)"
Werder Bremen, 4, 1, Schalke 04, "Saturday, August 23, 2003", "Weserstadion (34,500)"
Schalke 04, 2, 1, FC Cologne, "Sunday, August 17, 2003", "Arena Auf Schalke (61,027)"
VfL Wolfsburg, 5, 1, Hamburg SV, "Sunday, August 17, 2003", "Volkswagen Arena (27,653)"
Bayer Leverkusen, 4, 0, Hannover 96, "Saturday, August 16, 2003", "BayArena (22,500)"
Bayern Munich, 2, 0, VfL Bochum, "Saturday, August 16, 2003", "Olympiastadion (63,000)"
Borussia Dortmund, 3, 1, TSV 1860 Munich, "Saturday, August 16, 2003", "Westfalenstadion (67,500)"
Borussia Monchengladbach, 0, 1, VfB Stuttgart, "Saturday, August 16, 2003", "Stadium Bokelberg (30,700)"
Hansa Rostock, 3, 0, Eintracht Frankfurt, "Saturday, August 16, 2003", "Ostseestadion (19,600)"
Hertha Berlin, 0, 0, SC Freiburg, "Saturday, August 16, 2003", "Olympia Stadium "
Kaiserslautern, 0, 1, Werder Bremen, "Saturday, August 16, 2003", "Fritz-Walter Stadion (36,051)"
Eintracht Frankfurt, 1, 2, Bayer Leverkusen, "Sunday, August 10, 2003", "Waldstadion (20,000)"
VfB Stuttgart, 0, 0, Hertha Berlin, "Sunday, August 10, 2003", "Gottlieb-Daimler Stadion (37,000)"
Borussia Dortmund, 4, 0, VfL Wolfsburg, "Saturday, August 9, 2003", "Westfalenstadion (72,500)"
FC Cologne, 1, 2, Kaiserslautern, "Saturday, August 9, 2003", "Mungersdorfer Stadion (33,000)"
Hannover 96, 3, 3, Bayern Munich, "Saturday, August 9, 2003", "Niedersachsenstadion (23,217)"
SC Freiburg, 2, 2, Hansa Rostock, "Saturday, August 9, 2003", "Dreisamstadion  (24,000)"
TSV 1860 Munich, 1, 1, Schalke 04, "Saturday, August 9, 2003", "Olympiastadion (33,000)"
VfL Bochum, 1, 1, Hamburg SV, "Saturday, August 9, 2003", "Ruhr Stadium (20,400)"
Werder Bremen, 1, 1, Borussia Monchengladbach, "Saturday, August 9, 2003", "Weserstadion (31,000)"
Borussia Monchengladbach, 1, 0, FC Cologne, "Sunday, August 3, 2003", "Stadium Bokelberg (34,500)"
Hansa Rostock, 0, 2, VfB Stuttgart, "Sunday, August 3, 2003", "Ostseestadion (56,000)"
Bayer Leverkusen, 4, 1, SC Freiburg, "Saturday, August 2, 2003", "BayArena (22,500)"
Hamburg SV, 0, 3, Hannover 96, "Saturday, August 2, 2003", "Volksparkstadion (53,224)"
Hertha Berlin, 0, 3, Werder Bremen, "Saturday, August 2, 2003", "Olympia Stadium (40,125)"
Kaiserslautern, 0, 1, TSV 1860 Munich, "Saturday, August 2, 2003", "Fritz-Walter Stadion (35,629)"
Schalke 04, 2, 2, Borussia Dortmund, "Saturday, August 2, 2003", "Arena Auf Schalke (61,010)"
VfL Wolfsburg, 3, 2, VfL Bochum, "Saturday, August 2, 2003", "Volkswagen Arena (15,976)"
Bayern Munich, 3, 1, Eintracht Frankfurt, "Friday, August 1, 2003", "Olympiastadion (63,000)"
