home, homescore, awayscore, away, date, group
Cesena, 0, 1, Juventus, "Wednesday, April 25, 2012", "Dino Manuzzi (16,000)"
Atalanta, 1, 0, Chievo Verona, "Tuesday, April 24, 2012", "Atleti Azzurri d'Italia (15,000)"
Cagliari, 3, 0, Catania, "Tuesday, April 24, 2012", "Nereo Rocco (9,500)"
Fiorentina, 0, 0, Internazionale, "Sunday, April 22, 2012", "Artemio Franchi (22,000)"
AC Milan, 1, 1, Bologna, "Sunday, April 22, 2012", "Giuseppe Meazza (52,000)"
Cesena, 2, 2, Palermo, "Sunday, April 22, 2012", "Dino Manuzzi (16,000)"
Genoa, 1, 4, Siena, "Sunday, April 22, 2012", "Luigi Ferraris (21,000)"
Lazio, 1, 1, Lecce, "Sunday, April 22, 2012", "Olimpico (32,000)"
Juventus, 4, 0, AS Roma, "Sunday, April 22, 2012", "Juventus Stadium (35,000)"
Chievo Verona, 0, 0, Udinese, "Saturday, April 21, 2012", "Marc'Antonio Bentegodi (11,000)"
Parma, 3, 0, Cagliari, "Saturday, April 21, 2012", "Ennio Tardini (13,000)"
Catania, 2, 0, Atalanta, "Saturday, April 21, 2012", "Angelo Massimino "
Napoli, 2, 0, Novara, "Saturday, April 21, 2012", "San Paolo (42,000)"
Bologna, 1, 0, Cagliari, "Thursday, April 12, 2012", "Renato Dall'Ara (19,000)"
AS Roma, 3, 1, Udinese, "Wednesday, April 11, 2012", "Olimpico (37,000)"
Catania, 1, 2, Lecce, "Wednesday, April 11, 2012", "Angelo Massimino (15,000)"
Fiorentina, 0, 0, Palermo, "Wednesday, April 11, 2012", "Artemio Franchi (22,000)"
Genoa, 1, 1, Cesena, "Wednesday, April 11, 2012", "Luigi Ferraris (21,000)"
Internazionale, 2, 1, Siena, "Wednesday, April 11, 2012", "Giuseppe Meazza "
Juventus, 2, 1, Lazio, "Wednesday, April 11, 2012", "Juventus Stadium (35,000)"
Napoli, 1, 3, Atalanta, "Wednesday, April 11, 2012", "San Paolo (44,000)"
Parma, 2, 0, Novara, "Wednesday, April 11, 2012", "Ennio Tardini (13,000)"
Chievo Verona, 0, 1, AC Milan, "Tuesday, April 10, 2012", "Marc'Antonio Bentegodi (11,000)"
AC Milan, 1, 2, Fiorentina, "Saturday, April 7, 2012", "Giuseppe Meazza (52,000)"
Atalanta, 1, 2, Siena, "Saturday, April 7, 2012", "Atleti Azzurri d'Italia (15,000)"
Cagliari, 2, 2, Internazionale, "Saturday, April 7, 2012", "Nereo Rocco (9,000)"
Cesena, 0, 0, Bologna, "Saturday, April 7, 2012", "Dino Manuzzi (16,497)"
Chievo Verona, 3, 2, Catania, "Saturday, April 7, 2012", "Marc'Antonio Bentegodi (11,000)"
Lecce, 4, 2, AS Roma, "Saturday, April 7, 2012", "Via del Mare (12,600)"
Novara, 1, 1, Genoa, "Saturday, April 7, 2012", "Silvio Piola (10,066)"
Udinese, 3, 1, Parma, "Saturday, April 7, 2012", "Friuli (19,000)"
Palermo, 0, 2, Juventus, "Saturday, April 7, 2012", "Renzo Barbera (20,000)"
Lazio, 3, 1, Napoli, "Saturday, April 7, 2012", "Olimpico (32,000)"
AS Roma, 5, 2, Novara, "Sunday, April 1, 2012", "Olimpico (37,000)"
Bologna, 1, 3, Palermo, "Sunday, April 1, 2012", "Renato Dall'Ara (19,000)"
Cagliari, 2, 0, Atalanta, "Sunday, April 1, 2012", "Sant'Elia (9,500)"
Fiorentina, 1, 2, Chievo Verona, "Sunday, April 1, 2012", "Artemio Franchi (23,000)"
Internazionale, 5, 4, Genoa, "Sunday, April 1, 2012", "Giuseppe Meazza (45,000)"
Lecce, 0, 0, Cesena, "Sunday, April 1, 2012", "Via del Mare "
Siena, 1, 0, Udinese, "Sunday, April 1, 2012", "Artemio Franchi Montepaschi Arena "
Juventus, 3, 0, Napoli, "Sunday, April 1, 2012", "Juventus Stadium (34,000)"
Catania, 1, 1, AC Milan, "Saturday, March 31, 2012", "Angelo Massimino (14,000)"
Parma, 3, 1, Lazio, "Saturday, March 31, 2012", "Ennio Tardini (13,000)"
Atalanta, 2, 0, Bologna, "Sunday, March 25, 2012", "Atleti Azzurri d'Italia (15,000)"
Cesena, 2, 2, Parma, "Sunday, March 25, 2012", "Dino Manuzzi (14,919)"
Chievo Verona, 1, 1, Siena, "Sunday, March 25, 2012", "Marc'Antonio Bentegodi (8,000)"
Genoa, 2, 2, Fiorentina, "Sunday, March 25, 2012", "Luigi Ferraris (21,000)"
Lazio, 1, 0, Cagliari, "Sunday, March 25, 2012", "Olimpico (32,000)"
Napoli, 2, 2, Catania, "Sunday, March 25, 2012", "San Paolo (44,000)"
Novara, 0, 0, Lecce, "Sunday, March 25, 2012", "Silvio Piola (11,000)"
Juventus, 2, 0, Internazionale, "Sunday, March 25, 2012", "Juventus Stadium (34,000)"
AC Milan, 2, 1, AS Roma, "Saturday, March 24, 2012", "Giuseppe Meazza (53,000)"
Palermo, 1, 1, Udinese, "Saturday, March 24, 2012", "Renzo Barbera (20,000)"
AS Roma, 1, 0, Genoa, "Monday, March 19, 2012", "Olimpico "
Cagliari, 3, 0, Cesena, "Sunday, March 18, 2012", "Sant'Elia (9,500)"
Bologna, 2, 2, Chievo Verona, "Sunday, March 18, 2012", "Renato Dall'Ara (19,000)"
Catania, 1, 0, Lazio, "Sunday, March 18, 2012", "Angelo Massimino (14,000)"
Internazionale, 0, 0, Atalanta, "Sunday, March 18, 2012", "Giuseppe Meazza (46,000)"
Lecce, 1, 1, Palermo, "Sunday, March 18, 2012", "Via del Mare (10,000)"
Siena, 0, 2, Novara, "Sunday, March 18, 2012", "Artemio Franchi Montepaschi Arena (10,000)"
Udinese, 2, 2, Napoli, "Sunday, March 18, 2012", "Friuli (18,000)"
Parma, 0, 2, AC Milan, "Saturday, March 17, 2012", "Ennio Tardini (13,000)"
Fiorentina, 0, 5, Juventus, "Saturday, March 17, 2012", "Artemio Franchi (40,000)"
AC Milan, 2, 0, Lecce, "Sunday, March 11, 2012", "Giuseppe Meazza (54,329)"
Atalanta, 1, 1, Parma, "Sunday, March 11, 2012", "Atleti Azzurri d'Italia (14,000)"
Catania, 1, 0, Fiorentina, "Sunday, March 11, 2012", "Angelo Massimino (20,000)"
Cesena, 0, 2, Siena, "Sunday, March 11, 2012", "Dino Manuzzi (16,000)"
Genoa, 0, 0, Juventus, "Sunday, March 11, 2012", "Luigi Ferraris (28,000)"
Lazio, 1, 3, Bologna, "Sunday, March 11, 2012", "Olimpico (32,000)"
Novara, 1, 0, Udinese, "Sunday, March 11, 2012", "Silvio Piola (11,000)"
Palermo, 0, 1, AS Roma, "Saturday, March 10, 2012", "Renzo Barbera (20,000)"
Chievo Verona, 0, 2, Internazionale, "Friday, March 9, 2012", "Marc'Antonio Bentegodi (11,000)"
Napoli, 6, 3, Cagliari, "Friday, March 9, 2012", "San Paolo (45,000)"
Cesena, 0, 0, Catania, "Wednesday, March 7, 2012", "Dino Manuzzi (17,000)"
Bologna, 1, 1, Juventus, "Wednesday, March 7, 2012", "Renato Dall'Ara (19,000)"
Parma, 2, 2, Fiorentina, "Wednesday, March 7, 2012", "Ennio Tardini (13,000)"
Parma, 1, 2, Napoli, "Sunday, March 4, 2012", "Ennio Tardini (13,000)"
AS Roma, 1, 2, Lazio, "Sunday, March 4, 2012", "Olimpico (37,000)"
Fiorentina, 2, 0, Cesena, "Sunday, March 4, 2012", "Artemio Franchi (22,000)"
Lecce, 2, 2, Genoa, "Sunday, March 4, 2012", "Via del Mare (10,000)"
Siena, 3, 0, Cagliari, "Sunday, March 4, 2012", "Artemio Franchi Montepaschi Arena (10,000)"
Udinese, 0, 0, Atalanta, "Sunday, March 4, 2012", "Friuli (18,000)"
Bologna, 1, 0, Novara, "Sunday, March 4, 2012", "Renato Dall'Ara (19,000)"
Internazionale, 2, 2, Catania, "Sunday, March 4, 2012", "Giuseppe Meazza (47,000)"
Palermo, 0, 4, AC Milan, "Saturday, March 3, 2012", "Renzo Barbera (20,000)"
Juventus, 1, 1, Chievo Verona, "Saturday, March 3, 2012", "Juventus Stadium (32,000)"
Atalanta, 4, 1, AS Roma, "Sunday, February 26, 2012", "Atleti Azzurri d'Italia (16,000)"
Cagliari, 1, 2, Lecce, "Sunday, February 26, 2012", "Sant'Elia (9,500)"
Catania, 3, 1, Novara, "Sunday, February 26, 2012", "Angelo Massimino (14,000)"
Chievo Verona, 1, 0, Cesena, "Sunday, February 26, 2012", "Marc'Antonio Bentegodi (11,000)"
Siena, 4, 1, Palermo, "Sunday, February 26, 2012", "Artemio Franchi Montepaschi Arena (10,000)"
Bologna, 1, 3, Udinese, "Sunday, February 26, 2012", "Renato Dall'Ara (19,000)"
Lazio, 1, 0, Fiorentina, "Sunday, February 26, 2012", "Olimpico (32,000)"
Napoli, 1, 0, Internazionale, "Sunday, February 26, 2012", "San Paolo (45,000)"
Genoa, 2, 2, Parma, "Saturday, February 25, 2012", "Luigi Ferraris (21,000)"
AC Milan, 1, 1, Juventus, "Saturday, February 25, 2012", "Giuseppe Meazza (53,000)"
Siena, 0, 1, Catania, "Wednesday, February 22, 2012", "Artemio Franchi Montepaschi Arena (10,000)"
Bologna, 2, 0, Fiorentina, "Tuesday, February 21, 2012", "Renato Dall'Ara (19,000)"
Lecce, 4, 1, Siena, "Sunday, February 19, 2012", "Via del Mare (8,000)"
AS Roma, 1, 0, Parma, "Sunday, February 19, 2012", "Olimpico (37,000)"
Cesena, 1, 3, AC Milan, "Sunday, February 19, 2012", "Dino Manuzzi (20,021)"
Genoa, 0, 1, Chievo Verona, "Sunday, February 19, 2012", "Luigi Ferraris (21,000)"
Novara, 0, 0, Atalanta, "Sunday, February 19, 2012", "Silvio Piola (9,000)"
Palermo, 5, 1, Lazio, "Sunday, February 19, 2012", "Renzo Barbera (21,000)"
Udinese, 0, 0, Cagliari, "Sunday, February 19, 2012", "Friuli (18,000)"
Juventus, 3, 1, Catania, "Saturday, February 18, 2012", "Juventus Stadium (31,000)"
Fiorentina, 0, 3, Napoli, "Friday, February 17, 2012", "Artemio Franchi (22,000)"
Internazionale, 0, 3, Bologna, "Friday, February 17, 2012", "Giuseppe Meazza (49,000)"
Atalanta, 1, 0, Genoa, "Wednesday, February 15, 2012", "Atleti Azzurri d'Italia (16,000)"
Parma, 0, 0, Juventus, "Wednesday, February 15, 2012", "Ennio Tardini (13,000)"
Napoli, 2, 0, Chievo Verona, "Monday, February 13, 2012", "San Paolo (46,000)"
Siena, 1, 0, AS Roma, "Monday, February 13, 2012", "Artemio Franchi Montepaschi Arena (10,000)"
Atalanta, 0, 0, Lecce, "Sunday, February 12, 2012", "Atleti Azzurri d'Italia (16,000)"
Catania, 4, 0, Genoa, "Sunday, February 12, 2012", "Angelo Massimino (12,600)"
Internazionale, 0, 1, Novara, "Sunday, February 12, 2012", "Giuseppe Meazza (21,703)"
Udinese, 1, 2, AC Milan, "Saturday, February 11, 2012", "Friuli (18,000)"
Cagliari, 2, 1, Palermo, "Saturday, February 11, 2012", "Sant'Elia "
Lazio, 3, 2, Cesena, "Thursday, February 9, 2012", "Olimpico (33,000)"
Catania, 1, 1, AS Roma, "Wednesday, February 8, 2012", "Angelo Massimino (14,000)"
Genoa, 3, 2, Lazio, "Sunday, February 5, 2012", "Luigi Ferraris (22,000)"
AC Milan, 0, 0, Napoli, "Sunday, February 5, 2012", "Giuseppe Meazza (53,000)"
AS Roma, 4, 0, Internazionale, "Sunday, February 5, 2012", "Olimpico (37,000)"
Chievo Verona, 1, 2, Parma, "Sunday, February 5, 2012", "Marc'Antonio Bentegodi "
Fiorentina, 3, 2, Udinese, "Sunday, February 5, 2012", "Artemio Franchi (23,000)"
Juventus, 0, 0, Siena, "Sunday, February 5, 2012", "Juventus Stadium "
Lecce, 0, 0, Bologna, "Sunday, February 5, 2012", "Via del Mare "
Novara, 0, 0, Cagliari, "Sunday, February 5, 2012", "Silvio Piola (12,000)"
Palermo, 2, 1, Atalanta, "Sunday, February 5, 2012", "Renzo Barbera (21,000)"
Novara, 1, 2, Chievo Verona, "Thursday, February 2, 2012", "Silvio Piola (12,000)"
Cagliari, 4, 2, AS Roma, "Wednesday, February 1, 2012", "Sant'Elia (9,500)"
Internazionale, 4, 4, Palermo, "Wednesday, February 1, 2012", "Giuseppe Meazza (15,000)"
Lazio, 2, 0, AC Milan, "Wednesday, February 1, 2012", "Olimpico (32,000)"
Napoli, 0, 0, Cesena, "Wednesday, February 1, 2012", "San Paolo (48,000)"
Udinese, 2, 1, Lecce, "Wednesday, February 1, 2012", "Friuli (18,000)"
Fiorentina, 2, 1, Siena, "Sunday, January 29, 2012", "Artemio Franchi "
AS Roma, 1, 1, Bologna, "Sunday, January 29, 2012", "Olimpico (37,000)"
Cesena, 0, 1, Atalanta, "Sunday, January 29, 2012", "Dino Manuzzi (16,000)"
Chievo Verona, 0, 3, Lazio, "Sunday, January 29, 2012", "Marc'Antonio Bentegodi "
Genoa, 3, 2, Napoli, "Sunday, January 29, 2012", "Luigi Ferraris (22,000)"
Lecce, 1, 0, Internazionale, "Sunday, January 29, 2012", "Via del Mare (10,000)"
Palermo, 2, 0, Novara, "Sunday, January 29, 2012", "Renzo Barbera "
AC Milan, 3, 0, Cagliari, "Sunday, January 29, 2012", "Giuseppe Meazza (53,000)"
Catania, 1, 1, Parma, "Saturday, January 28, 2012", "Angelo Massimino "
Juventus, 2, 1, Udinese, "Saturday, January 28, 2012", "Juventus Stadium (29,000)"
Bologna, 0, 0, Parma, "Sunday, January 22, 2012", "Renato Dall'Ara (19,000)"
Lecce, 2, 2, Chievo Verona, "Sunday, January 22, 2012", "Via del Mare (6,500)"
Novara, 0, 3, AC Milan, "Sunday, January 22, 2012", "Silvio Piola (17,000)"
Palermo, 5, 3, Genoa, "Sunday, January 22, 2012", "Renzo Barbera (15,658)"
Siena, 1, 1, Napoli, "Sunday, January 22, 2012", "Artemio Franchi Montepaschi Arena (14,643)"
Udinese, 2, 1, Catania, "Sunday, January 22, 2012", "Friuli (13,000)"
Cagliari, 0, 0, Fiorentina, "Sunday, January 22, 2012", "Sant'Elia (6,000)"
Internazionale, 2, 1, Lazio, "Sunday, January 22, 2012", "Giuseppe Meazza (52,000)"
AS Roma, 5, 1, Cesena, "Saturday, January 21, 2012", "Olimpico (36,000)"
Atalanta, 0, 2, Juventus, "Saturday, January 21, 2012", "Atleti Azzurri d'Italia "
Napoli, 1, 1, Bologna, "Monday, January 16, 2012", "San Paolo (48,000)"
Lazio, 2, 0, Atalanta, "Sunday, January 15, 2012", "Olimpico (18,000)"
Cesena, 3, 1, Novara, "Sunday, January 15, 2012", "Dino Manuzzi (22,413)"
Chievo Verona, 1, 0, Palermo, "Sunday, January 15, 2012", "Marc'Antonio Bentegodi (6,000)"
Fiorentina, 0, 1, Lecce, "Sunday, January 15, 2012", "Artemio Franchi (24,000)"
Genoa, 3, 2, Udinese, "Sunday, January 15, 2012", "Luigi Ferraris (22,000)"
Juventus, 1, 1, Cagliari, "Sunday, January 15, 2012", "Juventus Stadium (30,870)"
Parma, 3, 1, Siena, "Sunday, January 15, 2012", "Ennio Tardini (13,000)"
AC Milan, 0, 1, Internazionale, "Sunday, January 15, 2012", "Giuseppe Meazza (80,000)"
Udinese, 4, 1, Cesena, "Sunday, January 8, 2012", "Friuli (18,000)"
AS Roma, 2, 0, Chievo Verona, "Sunday, January 8, 2012", "Olimpico (36,000)"
Atalanta, 0, 2, AC Milan, "Sunday, January 8, 2012", "Atleti Azzurri d'Italia (15,000)"
Bologna, 2, 0, Catania, "Sunday, January 8, 2012", "Renato Dall'Ara (14,500)"
Cagliari, 3, 0, Genoa, "Sunday, January 8, 2012", "Sant'Elia (6,000)"
Lecce, 0, 1, Juventus, "Sunday, January 8, 2012", "Via del Mare (23,500)"
Novara, 0, 3, Fiorentina, "Sunday, January 8, 2012", "Silvio Piola (12,000)"
Palermo, 1, 3, Napoli, "Sunday, January 8, 2012", "Renzo Barbera (22,000)"
Siena, 4, 0, Lazio, "Saturday, January 7, 2012", "Artemio Franchi Montepaschi Arena "
Internazionale, 5, 0, Parma, "Saturday, January 7, 2012", "Giuseppe Meazza "
Udinese, 0, 0, Juventus, "Wednesday, December 21, 2011", "Friuli "
Atalanta, 4, 1, Cesena, "Wednesday, December 21, 2011", "Atleti Azzurri d'Italia "
Bologna, 0, 2, AS Roma, "Wednesday, December 21, 2011", "Renato Dall'Ara "
Internazionale, 4, 1, Lecce, "Wednesday, December 21, 2011", "Giuseppe Meazza "
Lazio, 0, 0, Chievo Verona, "Wednesday, December 21, 2011", "Olimpico "
Napoli, 6, 1, Genoa, "Wednesday, December 21, 2011", "San Paolo (47,000)"
Novara, 2, 2, Palermo, "Wednesday, December 21, 2011", "Silvio Piola (11,000)"
Parma, 3, 3, Catania, "Wednesday, December 21, 2011", "Ennio Tardini (15,000)"
Siena, 0, 0, Fiorentina, "Tuesday, December 20, 2011", "Artemio Franchi Montepaschi Arena (10,373)"
Cagliari, 0, 2, AC Milan, "Tuesday, December 20, 2011", "Sant'Elia (12,584)"
Catania, 2, 0, Palermo, "Sunday, December 18, 2011", "Angelo Massimino (7,265)"
Cesena, 0, 1, Internazionale, "Sunday, December 18, 2011", "Dino Manuzzi (20,138)"
Genoa, 2, 1, Bologna, "Sunday, December 18, 2011", "Luigi Ferraris (19,278)"
Juventus, 2, 0, Novara, "Sunday, December 18, 2011", "Juventus Stadium (39,836)"
Parma, 3, 3, Lecce, "Sunday, December 18, 2011", "Ennio Tardini (12,161)"
Lazio, 2, 2, Udinese, "Sunday, December 18, 2011", "Olimpico (30,000)"
Napoli, 1, 3, AS Roma, "Sunday, December 18, 2011", "San Paolo (48,000)"
Chievo Verona, 2, 0, Cagliari, "Saturday, December 17, 2011", "Marc'Antonio Bentegodi (12,000)"
AC Milan, 2, 0, Siena, "Saturday, December 17, 2011", "Giuseppe Meazza (51,000)"
Fiorentina, 2, 2, Atalanta, "Saturday, December 17, 2011", "Artemio Franchi (24,000)"
Genoa, 0, 1, Internazionale, "Tuesday, December 13, 2011", "Luigi Ferraris (22,000)"
AS Roma, 1, 1, Juventus, "Monday, December 12, 2011", "Olimpico (35,000)"
Atalanta, 1, 1, Catania, "Sunday, December 11, 2011", "Atleti Azzurri d'Italia (16,000)"
Bologna, 2, 2, AC Milan, "Sunday, December 11, 2011", "Renato Dall'Ara (19,500)"
Cagliari, 0, 0, Parma, "Sunday, December 11, 2011", "Sant'Elia (10,000)"
Udinese, 2, 1, Chievo Verona, "Sunday, December 11, 2011", "Friuli (17,000)"
Novara, 1, 1, Napoli, "Sunday, December 11, 2011", "Silvio Piola (10,000)"
Lecce, 2, 3, Lazio, "Saturday, December 10, 2011", "Via del Mare (10,000)"
Siena, 0, 2, Genoa, "Saturday, December 10, 2011", "Artemio Franchi Montepaschi Arena (12,000)"
Internazionale, 2, 0, Fiorentina, "Saturday, December 10, 2011", "Giuseppe Meazza (55,000)"
Palermo, 0, 1, Cesena, "Saturday, December 10, 2011", "Renzo Barbera (23,000)"
Lazio, 3, 0, Novara, "Monday, December 5, 2011", "Olimpico (30,000)"
Catania, 0, 1, Cagliari, "Sunday, December 4, 2011", "Angelo Massimino (14,000)"
Bologna, 1, 0, Siena, "Sunday, December 4, 2011", "Renato Dall'Ara (19,000)"
Chievo Verona, 0, 0, Atalanta, "Sunday, December 4, 2011", "Marc'Antonio Bentegodi (12,000)"
Fiorentina, 3, 0, AS Roma, "Sunday, December 4, 2011", "Artemio Franchi (24,000)"
Juventus, 2, 0, Cesena, "Sunday, December 4, 2011", "Juventus Stadium "
Parma, 0, 0, Palermo, "Sunday, December 4, 2011", "Ennio Tardini (14,000)"
Internazionale, 0, 1, Udinese, "Saturday, December 3, 2011", "Giuseppe Meazza (56,000)"
Napoli, 4, 2, Lecce, "Saturday, December 3, 2011", "San Paolo (49,000)"
Genoa, 0, 2, AC Milan, "Friday, December 2, 2011", "Luigi Ferraris (23,000)"
Napoli, 3, 3, Juventus, "Tuesday, November 29, 2011", "San Paolo (48,000)"
Cagliari, 1, 1, Bologna, "Sunday, November 27, 2011", "Sant'Elia "
Cesena, 2, 0, Genoa, "Sunday, November 27, 2011", "Dino Manuzzi "
Palermo, 2, 0, Fiorentina, "Sunday, November 27, 2011", "Renzo Barbera "
Siena, 0, 1, Internazionale, "Sunday, November 27, 2011", "Artemio Franchi Montepaschi Arena (11,000)"
AC Milan, 4, 0, Chievo Verona, "Sunday, November 27, 2011", "Giuseppe Meazza (51,000)"
Lecce, 0, 1, Catania, "Saturday, November 26, 2011", "Via del Mare "
Novara, 2, 1, Parma, "Saturday, November 26, 2011", "Silvio Piola "
Atalanta, 1, 1, Napoli, "Saturday, November 26, 2011", "Atleti Azzurri d'Italia "
Lazio, 0, 1, Juventus, "Saturday, November 26, 2011", "Olimpico (29,000)"
Udinese, 2, 0, AS Roma, "Friday, November 25, 2011", "Friuli (17,000)"
Bologna, 0, 1, Cesena, "Sunday, November 20, 2011", "Renato Dall'Ara (19,000)"
Catania, 1, 2, Chievo Verona, "Sunday, November 20, 2011", "Angelo Massimino (14,000)"
Genoa, 1, 0, Novara, "Sunday, November 20, 2011", "Luigi Ferraris (23,000)"
Juventus, 3, 0, Palermo, "Sunday, November 20, 2011", "Juventus Stadium (26,000)"
Parma, 2, 0, Udinese, "Sunday, November 20, 2011", "Ennio Tardini (14,000)"
Siena, 2, 2, Atalanta, "Sunday, November 20, 2011", "Artemio Franchi Montepaschi Arena (12,000)"
AS Roma, 2, 1, Lecce, "Sunday, November 20, 2011", "Olimpico (13,845)"
Internazionale, 2, 1, Cagliari, "Saturday, November 19, 2011", "Giuseppe Meazza (56,000)"
Fiorentina, 0, 0, AC Milan, "Saturday, November 19, 2011", "Artemio Franchi (23,000)"
Napoli, 0, 0, Lazio, "Saturday, November 19, 2011", "San Paolo (48,000)"
AC Milan, 4, 0, Catania, "Sunday, November 6, 2011", "Giuseppe Meazza (44,100)"
Atalanta, 1, 0, Cagliari, "Sunday, November 6, 2011", "Atleti Azzurri d'Italia (11,604)"
Cesena, 0, 1, Lecce, "Sunday, November 6, 2011", "Dino Manuzzi (14,000)"
Chievo Verona, 1, 0, Fiorentina, "Sunday, November 6, 2011", "Marc'Antonio Bentegodi (12,000)"
Lazio, 1, 0, Parma, "Sunday, November 6, 2011", "Olimpico (30,000)"
Udinese, 2, 1, Siena, "Sunday, November 6, 2011", "Friuli (13,000)"
Palermo, 3, 1, Bologna, "Saturday, November 5, 2011", "Renzo Barbera (24,000)"
Novara, 0, 2, AS Roma, "Saturday, November 5, 2011", "Silvio Piola (11,958)"
Siena, 4, 1, Chievo Verona, "Sunday, October 30, 2011", "Artemio Franchi Montepaschi Arena (13,000)"
Bologna, 3, 1, Atalanta, "Sunday, October 30, 2011", "Renato Dall'Ara (18,000)"
Fiorentina, 1, 0, Genoa, "Sunday, October 30, 2011", "Artemio Franchi (23,000)"
Lecce, 1, 1, Novara, "Sunday, October 30, 2011", "Via del Mare (11,000)"
Parma, 2, 0, Cesena, "Sunday, October 30, 2011", "Ennio Tardini "
Udinese, 1, 0, Palermo, "Sunday, October 30, 2011", "Friuli "
Cagliari, 0, 3, Lazio, "Sunday, October 30, 2011", "Sant'Elia (12,500)"
AS Roma, 2, 3, AC Milan, "Saturday, October 29, 2011", "Olimpico "
Catania, 2, 1, Napoli, "Saturday, October 29, 2011", "Angelo Massimino "
