home, homescore, awayscore, away, date, group
Anderlecht, 1, 0, Celtic, "Tuesday, October 21, 2003", Group A
Lyon, 1, 1, Bayern Munich, "Tuesday, October 21, 2003", Group A
Lokomotiv Moscow, 3, 0, Internazionale, "Tuesday, October 21, 2003", Group B
Dynamo Kiev, 2, 1, Arsenal, "Tuesday, October 21, 2003", Group B
AEK Athens, 0, 1, PSV Eindhoven, "Tuesday, October 21, 2003", Group C
Deportivo La Coru̱a, 1, 0, AS Monaco, "Tuesday, October 21, 2003", Group C
Galatasaray, 1, 0, Olympiakos, "Tuesday, October 21, 2003", Group D
Juventus, 4, 2, Real Sociedad, "Tuesday, October 21, 2003", Group D
Panathinaikos, 1, 1, Rangers, "Wednesday, October 1, 2003", Group E
VfB Stuttgart, 2, 1, Manchester United, "Wednesday, October 1, 2003", Group E
FC Porto, 1, 3, Real Madrid, "Wednesday, October 1, 2003", Group F
Marseille, 3, 0, Partizan Belgrade, "Wednesday, October 1, 2003", Group F
Chelsea, 0, 2, Besiktas, "Wednesday, October 1, 2003", Group G
Lazio, 2, 2, Sparta Prague, "Wednesday, October 1, 2003", Group G
Ajax Amsterdam, 2, 0, Club Brugge, "Wednesday, October 1, 2003", Group H
Celta Vigo, 0, 0, AC Milan, "Wednesday, October 1, 2003", Group H
Anderlecht, 1, 1, Bayern Munich, "Tuesday, September 30, 2003", Group A
Celtic, 2, 0, Lyon, "Tuesday, September 30, 2003", Group A
Lokomotiv Moscow, 0, 0, Arsenal, "Tuesday, September 30, 2003", Group B
Internazionale, 2, 1, Dynamo Kiev, "Tuesday, September 30, 2003", Group B
AS Monaco, 4, 0, AEK Athens, "Tuesday, September 30, 2003", Group C
Deportivo La Coru̱a, 2, 0, PSV Eindhoven, "Tuesday, September 30, 2003", Group C
Galatasaray, 1, 2, Real Sociedad, "Tuesday, September 30, 2003", Group D
Olympiakos, 1, 2, Juventus, "Tuesday, September 30, 2003", Group D
Bayern Munich, 2, 1, Celtic, "Wednesday, September 17, 2003", Group A
Lyon, 1, 0, Anderlecht, "Wednesday, September 17, 2003", Group A
Arsenal, 0, 3, Internazionale, "Wednesday, September 17, 2003", Group B
Dynamo Kiev, 2, 0, Lokomotiv Moscow, "Wednesday, September 17, 2003", Group B
AEK Athens, 1, 1, Deportivo La Coru̱a, "Wednesday, September 17, 2003", Group C
PSV Eindhoven, 1, 2, AS Monaco, "Wednesday, September 17, 2003", Group C
Juventus, 2, 1, Galatasaray, "Wednesday, September 17, 2003", Group D
Real Sociedad, 1, 0, Olympiakos, "Wednesday, September 17, 2003", Group D
Manchester United, 5, 0, Panathinaikos, "Tuesday, September 16, 2003", Group E
Rangers, 2, 1, VfB Stuttgart, "Tuesday, September 16, 2003", Group E
Partizan Belgrade, 1, 1, FC Porto, "Tuesday, September 16, 2003", Group F
Real Madrid, 4, 2, Marseille, "Tuesday, September 16, 2003", Group F
Besiktas, 0, 2, Lazio, "Tuesday, September 16, 2003", Group G
Sparta Prague, 0, 1, Chelsea, "Tuesday, September 16, 2003", Group G
AC Milan, 1, 0, Ajax Amsterdam, "Tuesday, September 16, 2003", Group H
Club Brugge, 1, 1, Celta Vigo, "Tuesday, September 16, 2003", Group H
Lokomotiv Moscow, 3, 1, Shakhtar Donetsk, "Wednesday, August 27, 2003", Qualifying Third Round

CSKA Sofia, 0, 3, Galatasaray, "Wednesday, August 27, 2003", Qualifying Third Round

FC Copenhagen, 1, 2, Rangers, "Wednesday, August 27, 2003", Qualifying Third Round

AEK Athens, 3, 1, Grasshoppers, "Wednesday, August 27, 2003", Qualifying Third Round

Ajax Amsterdam, 2, 1, Liebherr Grazer AK, "Wednesday, August 27, 2003", Qualifying Third Round

Borussia Dortmund, 2, 1, Club Brugge, "Wednesday, August 27, 2003", Qualifying Third Round

Celtic, 1, 0, MTK Hungaria, "Wednesday, August 27, 2003", Qualifying Third Round

Dinamo Zagreb, 0, 2, Dynamo Kiev, "Wednesday, August 27, 2003", Qualifying Third Round

Newcastle United, 0, 1, Partizan Belgrade, "Wednesday, August 27, 2003", Qualifying Third Round

Slavia Prague, 2, 0, Celta Vigo, "Wednesday, August 27, 2003", Qualifying Third Round

Marseille, 0, 0, Austria Vienna, "Wednesday, August 27, 2003", Qualifying Third Round

Benfica, 0, 1, Lazio, "Wednesday, August 27, 2003", Qualifying Third Round

Sparta Prague, 2, 2, Vardar, "Tuesday, August 26, 2003", Qualifying Third Round

Chelsea, 3, 0, MSK Zilina, "Tuesday, August 26, 2003", Qualifying Third Round

Wisla Krakow, 0, 1, Anderlecht, "Tuesday, August 26, 2003", Qualifying Third Round

Deportivo La Coru̱a, 1, 0, Rosenborg, "Tuesday, August 26, 2003", Qualifying Third Round

Shakhtar Donetsk, 1, 0, Lokomotiv Moscow, "Wednesday, August 13, 2003", Qualifying Third Round

Galatasaray, 3, 0, CSKA Sofia, "Wednesday, August 13, 2003", Qualifying Third Round

MSK Zilina, 0, 2, Chelsea, "Wednesday, August 13, 2003", Qualifying Third Round

MTK Hungaria, 0, 4, Celtic, "Wednesday, August 13, 2003", Qualifying Third Round

Vardar, 2, 3, Sparta Prague, "Wednesday, August 13, 2003", Qualifying Third Round

Anderlecht, 3, 1, Wisla Krakow, "Wednesday, August 13, 2003", Qualifying Third Round

Austria Vienna, 0, 1, Marseille, "Wednesday, August 13, 2003", Qualifying Third Round

Club Brugge, 2, 1, Borussia Dortmund, "Wednesday, August 13, 2003", Qualifying Third Round

Grasshoppers, 1, 0, AEK Athens, "Wednesday, August 13, 2003", Qualifying Third Round

Partizan Belgrade, 0, 1, Newcastle United, "Wednesday, August 13, 2003", Qualifying Third Round

Rangers, 1, 1, FC Copenhagen, "Wednesday, August 13, 2003", Qualifying Third Round

Rosenborg, 0, 0, Deportivo La Coru̱a, "Wednesday, August 13, 2003", Qualifying Third Round

Lazio, 3, 1, Benfica, "Wednesday, August 13, 2003", Qualifying Third Round

Dynamo Kiev, 3, 1, Dinamo Zagreb, "Tuesday, August 12, 2003", Qualifying Third Round

Liebherr Grazer AK, 1, 1, Ajax Amsterdam, "Tuesday, August 12, 2003", Qualifying Third Round

Celta Vigo, 3, 0, Slavia Prague, "Tuesday, August 12, 2003", Qualifying Third Round

Maccabi Tel-Aviv, 1, 1, MSK Zilina, "Wednesday, August 6, 2003", Qualifying Second Round

Shakhtar Donetsk, 2, 0, Sheriff Tiraspol, "Wednesday, August 6, 2003", Qualifying Second Round

Vardar, 1, 1, CSKA Moscow, "Wednesday, August 6, 2003", Qualifying Second Round

Omonia Nicosia, 2, 2, Wisla Krakow, "Wednesday, August 6, 2003", Qualifying Second Round

Slavia Prague, 2, 0, Leotar, "Wednesday, August 6, 2003", Qualifying Second Round

CSKA Sofia, 1, 0, Pyunik, "Wednesday, August 6, 2003", Qualifying Second Round

Anderlecht, 3, 2, Rapid Bucuresti, "Wednesday, August 6, 2003", Qualifying Second Round

HJK Helsinki, 1, 0, MTK Hungaria, "Wednesday, August 6, 2003", Qualifying Second Round

Liebherr Grazer AK, 2, 1, SK Tirana, "Wednesday, August 6, 2003", Qualifying Second Round

Celtic, 1, 0, FBK Kaunas, "Wednesday, August 6, 2003", Qualifying Second Round

Dinamo Zagreb, 2, 1, NK Maribor, "Wednesday, August 6, 2003", Qualifying Second Round

Djurgarden, 2, 2, Partizan Belgrade, "Wednesday, August 6, 2003", Qualifying Second Round

Rosenborg, 4, 0, Bohemians, "Wednesday, August 6, 2003", Qualifying Second Round

Sliema Wanderers, 0, 6, FC Copenhagen, "Wednesday, August 6, 2003", Qualifying Second Round

