home, homescore, awayscore, away, date, time
Ipswich, 1, 1, Newcastle, Tuesday 31 August 1993, 19:45
Everton, 0, 1, Aston Villa, Tuesday 31 August 1993, 19:30
Leeds, 1, 0, Oldham, Monday 30 August 1993, 20:00
Newcastle, 1, 1, Blackburn, Sunday 29 August 1993, 16:00
Arsenal, 2, 0, Everton, Saturday 28 August 1993, 15:00
Aston Villa, 1, 0, Spurs, Saturday 28 August 1993, 15:00
Chelsea, 1, 1, Sheffield Wed, Saturday 28 August 1993, 15:00
Liverpool, 2, 0, Leeds, Saturday 28 August 1993, 15:00
Norwich, 0, 0, Swindon, Saturday 28 August 1993, 15:00
Oldham, 1, 1, Wimbledon, Saturday 28 August 1993, 15:00
Sheffield Utd, 1, 1, Ipswich, Saturday 28 August 1993, 15:00
Southampton, 1, 3, Man Utd, Saturday 28 August 1993, 15:00
West Ham, 0, 4, QPR, Saturday 28 August 1993, 15:00
Man City, 1, 1, Coventry, Friday 27 August 1993, 19:45
Chelsea, 2, 0, QPR, Wednesday 25 August 1993, 19:45
Liverpool, 1, 2, Spurs, Wednesday 25 August 1993, 19:45
Newcastle, 1, 0, Everton, Wednesday 25 August 1993, 19:45
Norwich, 1, 0, Ipswich, Wednesday 25 August 1993, 19:45
West Ham, 2, 0, Sheffield Wed, Wednesday 25 August 1993, 19:45
Southampton, 5, 1, Swindon, Wednesday 25 August 1993, 19:30
Arsenal, 2, 1, Leeds, Tuesday 24 August 1993, 19:45
Man City, 0, 2, Blackburn, Tuesday 24 August 1993, 19:45
Sheffield Utd, 2, 1, Wimbledon, Tuesday 24 August 1993, 19:45
Oldham, 3, 3, Coventry, Tuesday 24 August 1993, 19:30
Aston Villa, 1, 2, Man Utd, Monday 23 August 1993, 20:00
Swindon, 0, 5, Liverpool, Sunday 22 August 1993, 16:00
Blackburn, 1, 0, Oldham, Saturday 21 August 1993, 15:00
Coventry, 1, 1, West Ham, Saturday 21 August 1993, 15:00
Everton, 4, 2, Sheffield Utd, Saturday 21 August 1993, 15:00
Ipswich, 1, 0, Chelsea, Saturday 21 August 1993, 15:00
Leeds, 0, 4, Norwich, Saturday 21 August 1993, 15:00
Man Utd, 1, 1, Newcastle, Saturday 21 August 1993, 15:00
QPR, 2, 1, Southampton, Saturday 21 August 1993, 15:00
Sheffield Wed, 0, 1, Arsenal, Saturday 21 August 1993, 15:00
Spurs, 1, 0, Man City, Saturday 21 August 1993, 15:00
Wimbledon, 2, 2, Aston Villa, Saturday 21 August 1993, 15:00
Man Utd, 3, 0, Sheffield Utd, Wednesday 18 August 1993, 20:00
Blackburn, 2, 3, Norwich, Wednesday 18 August 1993, 19:45
Coventry, 2, 1, Newcastle, Wednesday 18 August 1993, 19:45
QPR, 1, 3, Liverpool, Wednesday 18 August 1993, 19:45
Sheffield Wed, 0, 0, Aston Villa, Wednesday 18 August 1993, 19:45
Swindon, 0, 1, Oldham, Wednesday 18 August 1993, 19:45
Wimbledon, 1, 1, Chelsea, Tuesday 17 August 1993, 20:00
Ipswich, 1, 0, Southampton, Tuesday 17 August 1993, 19:45
Leeds, 1, 0, West Ham, Tuesday 17 August 1993, 19:45
Everton, 1, 0, Man City, Tuesday 17 August 1993, 19:30
Spurs, 0, 1, Arsenal, Monday 16 August 1993, 20:00
Norwich, 0, 2, Man Utd, Sunday 15 August 1993, 16:00
Arsenal, 0, 3, Coventry, Saturday 14 August 1993, 15:00
Aston Villa, 4, 1, QPR, Saturday 14 August 1993, 15:00
Chelsea, 1, 2, Blackburn, Saturday 14 August 1993, 15:00
Liverpool, 2, 0, Sheffield Wed, Saturday 14 August 1993, 15:00
Man City, 1, 1, Leeds, Saturday 14 August 1993, 15:00
Newcastle, 0, 1, Spurs, Saturday 14 August 1993, 15:00
Oldham, 0, 3, Ipswich, Saturday 14 August 1993, 15:00
Sheffield Utd, 3, 1, Swindon, Saturday 14 August 1993, 15:00
Southampton, 0, 2, Everton, Saturday 14 August 1993, 15:00
West Ham, 0, 2, Wimbledon, Saturday 14 August 1993, 15:00
