home, homescore, awayscore, away, date, group
AJ Auxerre, 3, 2, Metz, "Saturday, March 16, 2002", "Abbe-Deschamps (8,000)"
AS Monaco, 1, 2, Nantes, "Saturday, March 16, 2002", "Stade Louis II (13,500)"
Lille, 2, 0, Lyon, "Saturday, March 16, 2002", "Grimonprez-Jooris (1,700)"
Lorient, 0, 0, Bastia, "Saturday, March 16, 2002", "Yves-Allainmat "
Montpellier, 0, 0, Sedan, "Saturday, March 16, 2002", "La Mosson (9,442)"
Paris Saint-Germain , 3, 1, Troyes, "Saturday, March 16, 2002", "Parc de Princes (38,914)"
Sochaux, 1, 0, Guingamp, "Saturday, March 16, 2002", "Auguste-Bonal (14,600)"
AJ Auxerre, 0, 1, Bordeaux, "Sunday, March 10, 2002", "Abbe-Deschamps (10,000)"
Bastia, 0, 1, Paris Saint-Germain , "Wednesday, March 6, 2002", "Armand-Cesari-Furiani Stadium (15,000)"
Guingamp, 4, 3, Lorient, "Wednesday, March 6, 2002", "Du Roudourou (15,823)"
Lens, 2, 0, Stade Rennes, "Wednesday, March 6, 2002", "Felix-Bollaert  (36,254)"
Lyon, 1, 0, AS Monaco, "Wednesday, March 6, 2002", "Municipal De Gerland (32,105)"
Metz, 0, 1, Lille, "Wednesday, March 6, 2002", "Saint-Symphorien  (15,000)"
Nantes, 0, 0, Sochaux, "Wednesday, March 6, 2002", "La Beaujoire (33,000)"
Sedan, 1, 0, Bordeaux, "Wednesday, March 6, 2002", "Louis-Duguaguez (15,000)"
Troyes, 2, 0, Montpellier, "Wednesday, March 6, 2002", "Stade l'Aube (12,325)"
Lille, 1, 0, Troyes, "Sunday, March 3, 2002", "Grimonprez-Jooris (16,518)"
Lens, 2, 2, Metz, "Saturday, March 2, 2002", "Felix-Bollaert  (37,470)"
Sochaux, 2, 1, Lyon, "Sunday, February 24, 2002", "Auguste-Bonal (17,927)"
Lille, 2, 0, Marseille, "Sunday, February 24, 2002", "Grimonprez-Jooris (19,547)"
Montpellier, 1, 2, Lens, "Saturday, February 23, 2002", "La Mosson (15,000)"
AJ Auxerre, 2, 1, Nantes, "Saturday, February 23, 2002", "Abbe-Deschamps (11,000)"
AS Monaco, 3, 1, Guingamp, "Saturday, February 23, 2002", "Stade Louis II (3,000)"
Lorient, 1, 0, Troyes, "Saturday, February 23, 2002", "Yves-Allainmat (10,150)"
Metz, 1, 2, Bordeaux, "Saturday, February 23, 2002", "Saint-Symphorien  "
Paris Saint-Germain , 3, 0, Sedan, "Saturday, February 23, 2002", "Parc de Princes (40,095)"
Stade Rennes, 2, 1, Bastia, "Saturday, February 23, 2002", "Route de Lorient  (18,338)"
Marseille, 1, 0, Metz, "Sunday, February 17, 2002", "Velodrome "
Lyon, 3, 0, Paris Saint-Germain , "Sunday, February 17, 2002", "Municipal De Gerland (42,559)"
Nantes, 0, 1, Lille, "Saturday, February 16, 2002", "La Beaujoire (34,500)"
Bastia, 3, 0, Sochaux, "Saturday, February 16, 2002", "Armand-Cesari-Furiani Stadium (5,500)"
Bordeaux, 3, 1, Montpellier, "Saturday, February 16, 2002", "Parc Lescure "
Guingamp, 1, 1, Stade Rennes, "Saturday, February 16, 2002", "Du Roudourou (12,804)"
Lens, 1, 1, Lorient, "Saturday, February 16, 2002", "Felix-Bollaert  (36,829)"
Sedan, 0, 0, AS Monaco, "Saturday, February 16, 2002", "Louis-Duguaguez (16,000)"
Troyes, 1, 2, AJ Auxerre, "Saturday, February 16, 2002", "Stade l'Aube (16,000)"
Lyon, 3, 1, Troyes, "Saturday, February 9, 2002", "Municipal De Gerland (30,968)"
Metz, 0, 0, Montpellier, "Saturday, February 9, 2002", "Saint-Symphorien  (15,149)"
Paris Saint-Germain , 1, 0, Bordeaux, "Thursday, February 7, 2002", "Parc de Princes (45,000)"
Stade Rennes, 2, 2, Lyon, "Wednesday, February 6, 2002", "Route de Lorient  (14,200)"
AJ Auxerre, 1, 0, Lens, "Wednesday, February 6, 2002", "Abbe-Deschamps (18,000)"
AS Monaco, 1, 1, Bastia, "Wednesday, February 6, 2002", "Stade Louis II (4,000)"
Lille, 1, 1, Sedan, "Wednesday, February 6, 2002", "Grimonprez-Jooris (18,000)"
Lorient, 1, 0, Montpellier, "Wednesday, February 6, 2002", "Yves-Allainmat (12,000)"
Marseille, 2, 1, Guingamp, "Wednesday, February 6, 2002", "Velodrome (36,589)"
Metz, 2, 0, Nantes, "Wednesday, February 6, 2002", "Saint-Symphorien  (15,025)"
Sochaux, 2, 2, Troyes, "Wednesday, February 6, 2002", "Auguste-Bonal (12,581)"
Nantes, 3, 1, Marseille, "Sunday, February 3, 2002", "La Beaujoire (38,002)"
Montpellier, 0, 0, Paris Saint-Germain , "Saturday, February 2, 2002", "La Mosson (17,731)"
Bastia, 1, 0, Lille, "Saturday, February 2, 2002", "Armand-Cesari-Furiani Stadium (27,400)"
Bordeaux, 2, 1, Lorient, "Saturday, February 2, 2002", "Parc Lescure (19,129)"
Guingamp, 0, 0, AJ Auxerre, "Saturday, February 2, 2002", "Du Roudourou (12,000)"
Lens, 1, 0, AS Monaco, "Saturday, February 2, 2002", "Felix-Bollaert  (38,000)"
Lyon, 4, 1, Metz, "Saturday, February 2, 2002", "Municipal De Gerland "
Sedan, 2, 1, Sochaux, "Saturday, February 2, 2002", "Louis-Duguaguez (15,000)"
Troyes, 1, 1, Stade Rennes, "Saturday, February 2, 2002", "Stade l'Aube (15,000)"
AS Monaco, 3, 1, Bordeaux, "Wednesday, January 30, 2002", "Stade Louis II (7,000)"
AJ Auxerre, 1, 0, Bastia, "Wednesday, January 30, 2002", "Abbe-Deschamps (7,000)"
Marseille, 2, 1, Sedan, "Wednesday, January 30, 2002", "Velodrome (42,000)"
Metz, 2, 4, Guingamp, "Wednesday, January 30, 2002", "Saint-Symphorien  (13,834)"
Paris Saint-Germain , 5, 0, Lorient, "Wednesday, January 30, 2002", "Parc de Princes (37,608)"
Sochaux, 0, 2, Lens, "Wednesday, January 30, 2002", "Auguste-Bonal (16,474)"
Stade Rennes, 2, 0, Montpellier, "Wednesday, January 30, 2002", "Route de Lorient  (16,165)"
Nantes, 3, 0, Lyon, "Tuesday, January 29, 2002", "La Beaujoire (35,000)"
Troyes, 1, 0, Marseille, "Saturday, January 26, 2002", "Stade l'Aube (15,715)"
Lens, 1, 1, Paris Saint-Germain , "Thursday, January 24, 2002", "Felix-Bollaert  (38,000)"
Bordeaux, 0, 1, Sochaux, "Wednesday, January 23, 2002", "Parc Lescure (24,521)"
Bastia, 1, 2, Metz, "Wednesday, January 23, 2002", "Armand-Cesari-Furiani Stadium (3,600)"
Guingamp, 0, 0, Lille, "Wednesday, January 23, 2002", "Du Roudourou (13,161)"
Lorient, 2, 0, Stade Rennes, "Wednesday, January 23, 2002", "Yves-Allainmat (12,316)"
Lyon, 4, 0, Marseille, "Wednesday, January 23, 2002", "Municipal De Gerland (38,578)"
Montpellier, 0, 0, AJ Auxerre, "Wednesday, January 23, 2002", "La Mosson (9,861)"
Sedan, 0, 0, Nantes, "Wednesday, January 23, 2002", "Louis-Duguaguez (15,000)"
Troyes, 3, 0, AS Monaco, "Wednesday, January 23, 2002", "Stade l'Aube (12,600)"
AJ Auxerre, 2, 2, Lorient, "Wednesday, January 16, 2002", "Abbe-Deschamps (11,000)"
Lille, 2, 2, Bordeaux, "Wednesday, January 16, 2002", "Grimonprez-Jooris (17,000)"
Lyon, 0, 0, Bastia, "Wednesday, January 16, 2002", "Municipal De Gerland (25,000)"
Montpellier, 1, 1, AS Monaco, "Wednesday, January 16, 2002", "La Mosson (12,000)"
Troyes, 2, 0, Metz, "Wednesday, January 16, 2002", "Stade l'Aube (12,426)"
Stade Rennes, 1, 2, Paris Saint-Germain , "Saturday, January 12, 2002", "Route de Lorient  (18,366)"
AS Monaco, 1, 0, Lorient, "Saturday, January 12, 2002", "Stade Louis II (2,000)"
Marseille, 2, 2, Bastia, "Saturday, January 12, 2002", "Velodrome (49,865)"
Nantes, 2, 0, Guingamp, "Saturday, January 12, 2002", "La Beaujoire (32,000)"
Sochaux, 0, 1, Montpellier, "Saturday, January 12, 2002", "Auguste-Bonal (10,000)"
Lille, 0, 1, Lens, "Friday, January 11, 2002", "Grimonprez-Jooris (22,000)"
Bastia, 0, 2, Nantes, "Saturday, January 5, 2002", "Armand-Cesari-Furiani Stadium (3,700)"
Bordeaux, 2, 1, Stade Rennes, "Saturday, January 5, 2002", "Parc Lescure (27,126)"
Guingamp, 2, 4, Lyon, "Saturday, January 5, 2002", "Du Roudourou (10,000)"
Lorient, 1, 1, Sochaux, "Saturday, January 5, 2002", "Yves-Allainmat (9,000)"
Montpellier, 2, 0, Lille, "Saturday, January 5, 2002", "La Mosson (9,921)"
Paris Saint-Germain , 1, 2, AS Monaco, "Saturday, January 5, 2002", "Parc de Princes (42,141)"
Sochaux, 0, 2, Paris Saint-Germain , "Saturday, December 22, 2001", "Auguste-Bonal (19,230)"
AS Monaco, 3, 1, Stade Rennes, "Saturday, December 22, 2001", "Stade Louis II (3,000)"
Guingamp, 1, 2, Sedan, "Saturday, December 22, 2001", "Du Roudourou (9,006)"
Nantes, 1, 0, Troyes, "Saturday, December 22, 2001", "La Beaujoire (30,000)"
Marseille, 1, 2, Lens, "Friday, December 21, 2001", "Velodrome (54,000)"
Bastia, 3, 0, Guingamp, "Wednesday, December 19, 2001", "Armand-Cesari-Furiani Stadium (3,800)"
Lorient, 2, 4, Lille, "Wednesday, December 19, 2001", "Yves-Allainmat (10,000)"
Paris Saint-Germain , 0, 0, AJ Auxerre, "Wednesday, December 19, 2001", "Parc de Princes (42,233)"
Sedan, 2, 1, Lyon, "Wednesday, December 19, 2001", "Louis-Duguaguez (14,000)"
Stade Rennes, 1, 1, Sochaux, "Wednesday, December 19, 2001", "Route de Lorient  (14,332)"
Lens, 3, 0, Nantes, "Tuesday, December 18, 2001", "Felix-Bollaert  (28,000)"
Bordeaux, 0, 0, Marseille, "Tuesday, December 18, 2001", "Parc Lescure (30,000)"
Lille, 1, 2, Sochaux, "Sunday, December 9, 2001", "Grimonprez-Jooris (15,220)"
Metz, 0, 2, Paris Saint-Germain , "Sunday, December 9, 2001", "Saint-Symphorien  (19,817)"
Lyon, 1, 0, Bordeaux, "Sunday, December 9, 2001", "Municipal De Gerland (36,540)"
AJ Auxerre, 2, 0, AS Monaco, "Saturday, December 8, 2001", "Abbe-Deschamps (7,000)"
Bastia, 2, 0, Troyes, "Saturday, December 8, 2001", "Armand-Cesari-Furiani Stadium (3,100)"
Guingamp, 1, 0, Lens, "Saturday, December 8, 2001", "Du Roudourou (13,416)"
Marseille, 3, 2, Lorient, "Saturday, December 8, 2001", "Velodrome (50,000)"
Nantes, 1, 2, Montpellier, "Saturday, December 8, 2001", "La Beaujoire (30,000)"
Sedan, 0, 0, Stade Rennes, "Saturday, December 8, 2001", "Louis-Duguaguez (14,500)"
Paris Saint-Germain , 0, 0, Marseille, "Thursday, November 29, 2001", "Parc de Princes (42,178)"
Montpellier, 3, 0, Lyon, "Wednesday, November 28, 2001", "La Mosson (17,000)"
AS Monaco, 2, 2, Lille, "Wednesday, November 28, 2001", "Stade Louis II (4,000)"
Bordeaux, 2, 0, Guingamp, "Wednesday, November 28, 2001", "Parc Lescure (24,158)"
Lens, 7, 0, Bastia, "Wednesday, November 28, 2001", "Felix-Bollaert  (34,280)"
Lorient, 1, 2, Nantes, "Wednesday, November 28, 2001", "Yves-Allainmat (14,500)"
Sochaux, 1, 2, AJ Auxerre, "Wednesday, November 28, 2001", "Auguste-Bonal (17,987)"
Stade Rennes, 0, 0, Metz, "Wednesday, November 28, 2001", "Route de Lorient  (15,554)"
Troyes, 1, 1, Sedan, "Wednesday, November 28, 2001", "Stade l'Aube (14,249)"
Lille, 1, 0, Stade Rennes, "Sunday, November 25, 2001", "Grimonprez-Jooris (18,000)"
Lyon, 3, 0, AJ Auxerre, "Sunday, November 25, 2001", "Municipal De Gerland (39,200)"
Nantes, 1, 2, Paris Saint-Germain , "Sunday, November 25, 2001", "La Beaujoire (34,235)"
Marseille, 4, 2, Sochaux, "Saturday, November 24, 2001", "Velodrome (44,000)"
Bastia, 1, 2, Bordeaux, "Saturday, November 24, 2001", "Armand-Cesari-Furiani Stadium (3,686)"
Guingamp, 2, 2, Montpellier, "Saturday, November 24, 2001", "Du Roudourou (10,681)"
Metz, 1, 0, AS Monaco, "Saturday, November 24, 2001", "Saint-Symphorien  (15,657)"
Sedan, 5, 0, Lorient, "Saturday, November 24, 2001", "Louis-Duguaguez (17,000)"
Troyes, 1, 1, Lens, "Saturday, November 24, 2001", "Stade l'Aube (15,314)"
Stade Rennes, 2, 0, Nantes, "Saturday, November 17, 2001", "Route de Lorient  (21,000)"
AJ Auxerre, 2, 1, Lille, "Saturday, November 17, 2001", "Abbe-Deschamps (10,000)"
Bordeaux, 2, 3, Troyes, "Saturday, November 17, 2001", "Parc Lescure (25,000)"
Lens, 1, 0, Sedan, "Saturday, November 17, 2001", "Felix-Bollaert  "
Lorient, 0, 3, Lyon, "Saturday, November 17, 2001", "Yves-Allainmat (12,821)"
Montpellier, 2, 1, Bastia, "Saturday, November 17, 2001", "La Mosson (11,305)"
Paris Saint-Germain , 1, 1, Guingamp, "Saturday, November 17, 2001", "Parc de Princes (40,000)"
Sochaux, 2, 0, Metz, "Saturday, November 17, 2001", "Auguste-Bonal (14,693)"
AS Monaco, 1, 1, Marseille, "Friday, November 16, 2001", "Stade Louis II (18,000)"
Lens, 0, 0, Bordeaux, "Sunday, November 4, 2001", "Felix-Bollaert  (39,052)"
Metz, 2, 0, AJ Auxerre, "Sunday, November 4, 2001", "Saint-Symphorien  (17,068)"
Troyes, 1, 0, Paris Saint-Germain , "Sunday, November 4, 2001", "Stade l'Aube (18,000)"
Lyon, 4, 2, Lille, "Sunday, November 4, 2001", "Municipal De Gerland (34,878)"
Nantes, 2, 1, AS Monaco, "Saturday, November 3, 2001", "La Beaujoire (33,000)"
Bastia, 3, 1, Lorient, "Saturday, November 3, 2001", "Armand-Cesari-Furiani Stadium (40,000)"
Guingamp, 0, 0, Sochaux, "Saturday, November 3, 2001", "Du Roudourou (8,420)"
Marseille, 2, 1, Stade Rennes, "Saturday, November 3, 2001", "Velodrome (47,000)"
Sedan, 2, 0, Montpellier, "Saturday, November 3, 2001", "Louis-Duguaguez (15,000)"
Stade Rennes, 1, 2, Lens, "Saturday, October 27, 2001", "Route de Lorient  (16,391)"
AS Monaco, 2, 1, Lyon, "Saturday, October 27, 2001", "Stade Louis II (12,000)"
Bordeaux, 2, 1, Sedan, "Saturday, October 27, 2001", "Parc Lescure (27,492)"
Lille, 2, 0, Metz, "Saturday, October 27, 2001", "Grimonprez-Jooris (18,721)"
Lorient, 6, 2, Guingamp, "Saturday, October 27, 2001", "Yves-Allainmat (13,500)"
Paris Saint-Germain , 1, 0, Bastia, "Saturday, October 27, 2001", "Parc de Princes (40,879)"
Sochaux, 0, 1, Nantes, "Saturday, October 27, 2001", "Auguste-Bonal (15,000)"
AJ Auxerre, 2, 0, Marseille, "Friday, October 26, 2001", "Abbe-Deschamps (20,135)"
Bordeaux, 1, 0, Metz, "Sunday, October 21, 2001", "Parc Lescure (25,023)"
Troyes, 4, 2, Lorient, "Sunday, October 21, 2001", "Stade l'Aube (9,500)"
Sedan, 1, 2, Paris Saint-Germain , "Sunday, October 21, 2001", "Louis-Duguaguez (20,000)"
Lyon, 1, 1, Sochaux, "Saturday, October 20, 2001", "Municipal De Gerland (33,000)"
Bastia, 1, 2, Stade Rennes, "Saturday, October 20, 2001", "Armand-Cesari-Furiani Stadium (2,600)"
Guingamp, 2, 1, AS Monaco, "Saturday, October 20, 2001", "Du Roudourou (10,302)"
Lens, 2, 0, Montpellier, "Saturday, October 20, 2001", "Felix-Bollaert  (35,830)"
Marseille, 0, 0, Lille, "Saturday, October 20, 2001", "Velodrome "
Nantes, 2, 2, AJ Auxerre, "Saturday, October 20, 2001", "La Beaujoire (33,000)"
Paris Saint-Germain , 2, 2, Lyon, "Sunday, October 14, 2001", "Parc de Princes (41,945)"
Metz, 0, 2, Marseille, "Saturday, October 13, 2001", "Saint-Symphorien  (25,609)"
AJ Auxerre, 1, 3, Troyes, "Saturday, October 13, 2001", "Abbe-Deschamps (15,000)"
AS Monaco, 2, 0, Sedan, "Saturday, October 13, 2001", "Stade Louis II (10,000)"
Lille, 1, 0, Nantes, "Saturday, October 13, 2001", "Grimonprez-Jooris (15,000)"
Lorient, 2, 3, Lens, "Saturday, October 13, 2001", "Yves-Allainmat (12,517)"
Montpellier, 0, 0, Bordeaux, "Saturday, October 13, 2001", "La Mosson (13,781)"
Sochaux, 4, 1, Bastia, "Saturday, October 13, 2001", "Auguste-Bonal (16,086)"
Stade Rennes, 2, 1, Guingamp, "Saturday, October 13, 2001", "Route de Lorient  (17,000)"
Sedan, 1, 1, Lille, "Sunday, September 30, 2001", "Louis-Duguaguez "
Troyes, 2, 2, Sochaux, "Sunday, September 30, 2001", "Stade l'Aube (13,000)"
Bordeaux, 1, 0, Paris Saint-Germain , "Sunday, September 30, 2001", "Parc Lescure (30,951)"
Guingamp, 1, 0, Marseille, "Saturday, September 29, 2001", "Du Roudourou (12,774)"
Bastia, 1, 0, AS Monaco, "Saturday, September 29, 2001", "Armand-Cesari-Furiani Stadium "
Lens, 1, 1, AJ Auxerre, "Saturday, September 29, 2001", "Felix-Bollaert  (37,128)"
Lyon, 4, 0, Stade Rennes, "Saturday, September 29, 2001", "Municipal De Gerland (30,881)"
Montpellier, 1, 3, Lorient, "Saturday, September 29, 2001", "La Mosson (8,234)"
Nantes, 0, 0, Metz, "Saturday, September 29, 2001", "La Beaujoire (32,000)"
Lorient, 0, 2, Bordeaux, "Sunday, September 23, 2001", "Yves-Allainmat (12,127)"
Sochaux, 3, 0, Sedan, "Sunday, September 23, 2001", "Auguste-Bonal (13,385)"
AS Monaco, 3, 0, Lens, "Saturday, September 22, 2001", "Stade Louis II (8,000)"
AJ Auxerre, 2, 2, Guingamp, "Saturday, September 22, 2001", "Abbe-Deschamps (8,000)"
Lille, 2, 1, Bastia, "Saturday, September 22, 2001", "Grimonprez-Jooris "
Marseille, 2, 0, Nantes, "Saturday, September 22, 2001", "Velodrome "
Metz, 2, 0, Lyon, "Saturday, September 22, 2001", "Saint-Symphorien  (17,000)"
Stade Rennes, 0, 1, Troyes, "Saturday, September 22, 2001", "Route de Lorient  (13,754)"
Paris Saint-Germain , 0, 0, Montpellier, "Friday, September 21, 2001", "Parc de Princes (38,611)"
Bordeaux, 0, 0, AS Monaco, "Sunday, September 16, 2001", "Parc Lescure (20,000)"
Sedan, 1, 1, Marseille, "Sunday, September 16, 2001", "Louis-Duguaguez (23,000)"
Lyon, 4, 1, Nantes, "Saturday, September 15, 2001", "Municipal De Gerland (35,000)"
Bastia, 0, 1, AJ Auxerre, "Saturday, September 15, 2001", "Armand-Cesari-Furiani Stadium "
Guingamp, 0, 2, Metz, "Saturday, September 15, 2001", "Du Roudourou (7,825)"
Lens, 3, 0, Sochaux, "Saturday, September 15, 2001", "Felix-Bollaert  (33,141)"
Lorient, 1, 1, Paris Saint-Germain , "Saturday, September 15, 2001", "Yves-Allainmat (14,485)"
Montpellier, 0, 0, Stade Rennes, "Saturday, September 15, 2001", "La Mosson (10,143)"
Troyes, 0, 1, Lille, "Saturday, September 15, 2001", "Stade l'Aube (15,000)"
Sochaux, 2, 0, Bordeaux, "Sunday, September 9, 2001", "Auguste-Bonal (19,000)"
Marseille, 0, 0, Lyon, "Saturday, September 8, 2001", "Velodrome (57,500)"
AJ Auxerre, 1, 0, Montpellier, "Saturday, September 8, 2001", "Abbe-Deschamps (10,000)"
AS Monaco, 2, 0, Troyes, "Saturday, September 8, 2001", "Stade Louis II "
Lille, 1, 0, Guingamp, "Saturday, September 8, 2001", "Grimonprez-Jooris "
Metz, 0, 1, Bastia, "Saturday, September 8, 2001", "Saint-Symphorien  "
Nantes, 1, 1, Sedan, "Saturday, September 8, 2001", "La Beaujoire (32,000)"
Paris Saint-Germain , 2, 2, Lens, "Saturday, September 8, 2001", "Parc de Princes "
Stade Rennes, 1, 1, Lorient, "Saturday, September 8, 2001", "Route de Lorient  "
Lens, 1, 1, Lille, "Sunday, August 26, 2001", "Felix-Bollaert  (39,417)"
Bordeaux, 1, 1, AJ Auxerre, "Saturday, August 25, 2001", "Parc Lescure (28,254)"
Bastia, 1, 0, Marseille, "Saturday, August 25, 2001", "Armand-Cesari-Furiani Stadium (11,900)"
Guingamp, 1, 0, Nantes, "Saturday, August 25, 2001", "Du Roudourou (14,889)"
Lorient, 2, 0, AS Monaco, "Saturday, August 25, 2001", "Yves-Allainmat (12,630)"
Montpellier, 0, 0, Sochaux, "Saturday, August 25, 2001", "La Mosson (12,560)"
Paris Saint-Germain , 3, 0, Stade Rennes, "Saturday, August 25, 2001", "Parc de Princes (47,756)"
Sedan, 2, 0, Metz, "Saturday, August 25, 2001", "Louis-Duguaguez (13,000)"
Troyes, 0, 2, Lyon, "Saturday, August 25, 2001", "Stade l'Aube "
AJ Auxerre, 2, 1, Sedan, "Sunday, August 19, 2001", "Abbe-Deschamps (10,000)"
AS Monaco, 2, 2, Paris Saint-Germain , "Saturday, August 18, 2001", "Stade Louis II (15,000)"
Lille, 2, 1, Montpellier, "Saturday, August 18, 2001", "Grimonprez-Jooris (16,500)"
Lyon, 3, 0, Guingamp, "Saturday, August 18, 2001", "Municipal De Gerland (35,800)"
Marseille, 0, 1, Troyes, "Saturday, August 18, 2001", "Velodrome (40,000)"
Metz, 0, 1, Lens, "Saturday, August 18, 2001", "Saint-Symphorien  (22,264)"
Nantes, 1, 2, Bastia, "Saturday, August 18, 2001", "La Beaujoire (32,000)"
Sochaux, 2, 2, Lorient, "Saturday, August 18, 2001", "Auguste-Bonal (15,223)"
Stade Rennes, 1, 0, Bordeaux, "Saturday, August 18, 2001", "Route de Lorient  (20,274)"
Lorient, 0, 1, AJ Auxerre, "Sunday, August 12, 2001", "Le Moustoir (14,701)"
Bastia, 1, 2, Lyon, "Sunday, August 12, 2001", "Armand-Cesari-Furiani Stadium (8,600)"
Stade Rennes, 3, 0, AS Monaco, "Saturday, August 11, 2001", "Route du Lorient Stadium (16,062)"
Bordeaux, 0, 0, Lille, "Saturday, August 11, 2001", "Parc Lescure (33,850)"
Lens, 2, 0, Marseille, "Saturday, August 11, 2001", "Felix-Bollaert Stadium (40,000)"
Montpellier, 3, 0, Metz, "Saturday, August 11, 2001", "La Mosson (12,000)"
Paris Saint-Germain , 1, 0, Sochaux, "Saturday, August 11, 2001", "Parc de Princes (40,577)"
Sedan, 1, 1, Guingamp, "Saturday, August 11, 2001", "Dugauguez (15,000)"
Troyes, 0, 0, Nantes, "Saturday, August 11, 2001", "Stade l'Aube (15,000)"
Nantes, 1, 2, Lens, "Saturday, August 4, 2001", "La Beaujoire-Louis-Fonteneau Stadium (35,000)"
