home,homescore,awayscore,away,date,location
De Graafschap,0,0,PSV Eindhoven,"Saturday, December 11, 2010","De Vijverberg (12,550)"
SC Heracles Almelo,2,2,VVV Venlo,"Friday, December 10, 2010","Polman Stadion (8,400)"
Willem II Tilburg,1,1,Feyenoord Rotterdam,"Sunday, December 5, 2010","Koning Willem II Stadion (10,500)"
ADO Den Haag,0,2,AZ Alkmaar,"Sunday, December 5, 2010","Het Zuiderpark (11,732)"
FC Utrecht,2,1,Heerenveen,"Sunday, December 5, 2010","Nieuw Galgenwaard (18,531)"
Ajax Amsterdam,1,1,NEC Nijmegen,"Saturday, December 4, 2010","Amsterdam ArenA (30,000)"
PSV Eindhoven,5,2,SC Heracles Almelo,"Saturday, December 4, 2010","Philips Stadion (29,500)"
Twente Enschede,2,0,De Graafschap,"Saturday, December 4, 2010","De Grolsch Veste (22,500)"
FC Groningen,4,1,Vitesse Arnhem,"Friday, December 3, 2010","Euroborg (21,965)"
De Graafschap,1,1,Vitesse Arnhem,"Sunday, November 28, 2010","De Vijverberg (12,350)"
Feyenoord Rotterdam,2,1,ADO Den Haag,"Sunday, November 28, 2010","De Kuip Stadion  (39,000)"
SC Heracles Almelo,2,1,FC Utrecht,"Sunday, November 28, 2010","Polman Stadion (8,400)"
VVV Venlo,0,2,Ajax Amsterdam,"Sunday, November 28, 2010","Seacon Stadion -De Koel- (8,000)"
AZ Alkmaar,2,2,Heerenveen,"Saturday, November 27, 2010","Alkmaarderhout (16,523)"
Roda JC Kerkrade,1,0,FC Groningen,"Saturday, November 27, 2010","Parkstad Limburg Stadion (13,850)"
Willem II Tilburg,1,1,Excelsior,"Saturday, November 27, 2010","Koning Willem II Stadion (11,000)"
NEC Nijmegen,2,4,Twente Enschede,"Saturday, November 27, 2010","De Goffert (12,500)"
NAC Breda,4,2,PSV Eindhoven,"Friday, November 26, 2010","Rat Verlegh Stadion (19,000)"
Roda JC Kerkrade,1,1,FC Utrecht,"Wednesday, November 24, 2010","Parkstad Limburg Stadion (13,280)"
Willem II Tilburg,0,1,De Graafschap,"Wednesday, November 24, 2010","Koning Willem II Stadion (7,000)"
ADO Den Haag,3,0,NAC Breda,"Sunday, November 21, 2010","Het Zuiderpark (14,500)"
FC Groningen,2,0,Feyenoord Rotterdam,"Sunday, November 21, 2010","Euroborg (21,905)"
Heerenveen,5,0,Willem II Tilburg,"Sunday, November 21, 2010","Abe Lenstra Stadion (25,200)"
FC Utrecht,4,0,NEC Nijmegen,"Sunday, November 21, 2010","Nieuw Galgenwaard (20,300)"
Excelsior,1,0,VVV Venlo,"Saturday, November 20, 2010","Stadion Woudestein (2,541)"
De Graafschap,3,1,Roda JC Kerkrade,"Saturday, November 20, 2010","De Vijverberg (11,004)"
Twente Enschede,1,2,AZ Alkmaar,"Saturday, November 20, 2010","De Grolsch Veste (23,800)"
Vitesse Arnhem,2,0,SC Heracles Almelo,"Saturday, November 20, 2010","Gelredome (14,382)"
Ajax Amsterdam,0,0,PSV Eindhoven,"Saturday, November 20, 2010","Amsterdam ArenA (50,000)"
AZ Alkmaar,2,0,Ajax Amsterdam,"Sunday, November 14, 2010","Alkmaarderhout (16,779)"
NEC Nijmegen,1,1,ADO Den Haag,"Sunday, November 14, 2010","De Goffert (12,400)"
VVV Venlo,1,5,Vitesse Arnhem,"Sunday, November 14, 2010","Seacon Stadion -De Koel- (8,000)"
Feyenoord Rotterdam,2,2,Heerenveen,"Sunday, November 14, 2010","De Kuip Stadion  (39,000)"
SC Heracles Almelo,3,0,FC Groningen,"Sunday, November 14, 2010","Polman Stadion (8,400)"
PSV Eindhoven,4,2,Excelsior,"Saturday, November 13, 2010","Philips Stadion (33,200)"
NAC Breda,2,1,Twente Enschede,"Saturday, November 13, 2010","Rat Verlegh Stadion (18,450)"
Ajax Amsterdam,0,1,ADO Den Haag,"Sunday, November 7, 2010","Amsterdam ArenA (47,000)"
FC Utrecht,1,2,PSV Eindhoven,"Sunday, November 7, 2010","Nieuw Galgenwaard (19,531)"
Feyenoord Rotterdam,1,1,Roda JC Kerkrade,"Sunday, November 7, 2010","De Kuip Stadion  (38,000)"
Vitesse Arnhem,1,1,AZ Alkmaar,"Sunday, November 7, 2010","Gelredome (18,183)"
Twente Enschede,2,1,Excelsior,"Saturday, November 6, 2010","De Grolsch Veste (23,700)"
FC Groningen,2,1,NAC Breda,"Saturday, November 6, 2010","Euroborg (21,856)"
Heerenveen,3,2,SC Heracles Almelo,"Saturday, November 6, 2010","Abe Lenstra Stadion (24,400)"
De Graafschap,1,4,NEC Nijmegen,"Saturday, November 6, 2010","De Vijverberg (11,749)"
Willem II Tilburg,1,4,VVV Venlo,"Friday, November 5, 2010","Koning Willem II Stadion (11,000)"
ADO Den Haag,1,0,FC Utrecht,"Sunday, October 31, 2010","Het Zuiderpark (10,788)"
NEC Nijmegen,0,0,Vitesse Arnhem,"Sunday, October 31, 2010","De Goffert (12,500)"
AZ Alkmaar,2,1,Feyenoord Rotterdam,"Sunday, October 31, 2010","Alkmaarderhout (16,576)"
Roda JC Kerkrade,2,2,Willem II Tilburg,"Sunday, October 31, 2010","Parkstad Limburg Stadion (13,063)"
VVV Venlo,3,5,FC Groningen,"Saturday, October 30, 2010","Seacon Stadion -De Koel- (7,500)"
Excelsior,0,2,Heerenveen,"Saturday, October 30, 2010","Stadion Woudestein (3,514)"
NAC Breda,2,0,De Graafschap,"Saturday, October 30, 2010","Rat Verlegh Stadion (8,125)"
SC Heracles Almelo,1,4,Ajax Amsterdam,"Saturday, October 30, 2010","Polman Stadion (8,500)"
PSV Eindhoven,0,1,Twente Enschede,"Saturday, October 30, 2010","Philips Stadion (34,300)"
Ajax Amsterdam,3,1,Heerenveen,"Wednesday, October 27, 2010","Amsterdam ArenA (47,612)"
De Graafschap,2,1,AZ Alkmaar,"Wednesday, October 27, 2010","De Vijverberg (11,127)"
FC Groningen,3,1,ADO Den Haag,"Wednesday, October 27, 2010","Euroborg (21,851)"
Willem II Tilburg,1,3,Twente Enschede,"Wednesday, October 27, 2010","Koning Willem II Stadion (11,500)"
FC Utrecht,2,0,Excelsior,"Wednesday, October 27, 2010","Nieuw Galgenwaard (17,800)"
Feyenoord Rotterdam,3,0,VVV Venlo,"Wednesday, October 27, 2010","De Kuip Stadion  (41,500)"
Vitesse Arnhem,0,2,PSV Eindhoven,"Wednesday, October 27, 2010","Gelredome (14,148)"
Roda JC Kerkrade,1,1,NEC Nijmegen,"Tuesday, October 26, 2010","Parkstad Limburg Stadion (12,775)"
SC Heracles Almelo,4,1,NAC Breda,"Tuesday, October 26, 2010","Polman Stadion (8,400)"
Excelsior,2,2,Ajax Amsterdam,"Sunday, October 24, 2010","Stadion Woudestein (3,540)"
AZ Alkmaar,3,0,Willem II Tilburg,"Sunday, October 24, 2010","Alkmaarderhout (16,248)"
PSV Eindhoven,10,0,Feyenoord Rotterdam,"Sunday, October 24, 2010","Philips Stadion (33,900)"
Twente Enschede,3,2,ADO Den Haag,"Sunday, October 24, 2010","De Grolsch Veste (23,800)"
Vitesse Arnhem,1,4,FC Utrecht,"Sunday, October 24, 2010","Gelredome (13,864)"
De Graafschap,1,1,SC Heracles Almelo,"Saturday, October 23, 2010","De Vijverberg (11,379)"
NEC Nijmegen,3,2,FC Groningen,"Saturday, October 23, 2010","De Goffert (12,150)"
Heerenveen,2,0,VVV Venlo,"Saturday, October 23, 2010","Abe Lenstra Stadion (25,800)"
NAC Breda,1,2,Roda JC Kerkrade,"Friday, October 22, 2010","Rat Verlegh Stadion (18,150)"
FC Groningen,1,0,Heerenveen,"Sunday, October 17, 2010","Euroborg (22,435)"
Roda JC Kerkrade,4,1,Vitesse Arnhem,"Sunday, October 17, 2010","Parkstad Limburg Stadion (13,958)"
Willem II Tilburg,2,4,PSV Eindhoven,"Sunday, October 17, 2010","Koning Willem II Stadion (11,500)"
SC Heracles Almelo,3,2,NEC Nijmegen,"Sunday, October 17, 2010","Polman Stadion (8,400)"
Ajax Amsterdam,3,0,NAC Breda,"Saturday, October 16, 2010","Amsterdam ArenA (48,370)"
ADO Den Haag,2,1,Excelsior,"Saturday, October 16, 2010","Het Zuiderpark (14,993)"
FC Utrecht,2,2,De Graafschap,"Saturday, October 16, 2010","Nieuw Galgenwaard (19,813)"
VVV Venlo,0,1,AZ Alkmaar,"Saturday, October 16, 2010","Seacon Stadion -De Koel- (7,500)"
Feyenoord Rotterdam,0,1,Twente Enschede,"Saturday, October 16, 2010","De Kuip Stadion  (39,500)"
Ajax Amsterdam,1,2,FC Utrecht,"Sunday, October 3, 2010","Amsterdam ArenA (49,000)"
AZ Alkmaar,2,1,SC Heracles Almelo,"Sunday, October 3, 2010","Alkmaarderhout (15,869)"
De Graafschap,1,1,Feyenoord Rotterdam,"Sunday, October 3, 2010","De Vijverberg (12,600)"
Heerenveen,0,0,ADO Den Haag,"Sunday, October 3, 2010","Abe Lenstra Stadion (25,200)"
Twente Enschede,4,2,FC Groningen,"Sunday, October 3, 2010","De Grolsch Veste (23,800)"
PSV Eindhoven,3,0,VVV Venlo,"Sunday, October 3, 2010","Philips Stadion (33,700)"
NAC Breda,2,0,NEC Nijmegen,"Saturday, October 2, 2010","Rat Verlegh Stadion (18,059)"
Excelsior,1,2,Roda JC Kerkrade,"Saturday, October 2, 2010","Stadion Woudestein (3,214)"
Vitesse Arnhem,0,0,Willem II Tilburg,"Friday, October 1, 2010","Gelredome (13,150)"
Excelsior,0,2,Vitesse Arnhem,"Sunday, September 26, 2010","Stadion Woudestein (3,156)"
NAC Breda,2,1,Willem II Tilburg,"Sunday, September 26, 2010","Rat Verlegh Stadion (17,800)"
NEC Nijmegen,3,0,Feyenoord Rotterdam,"Sunday, September 26, 2010","De Goffert (12,400)"
VVV Venlo,1,0,De Graafschap,"Sunday, September 26, 2010","Seacon Stadion -De Koel- (8,000)"
Heerenveen,2,2,Roda JC Kerkrade,"Saturday, September 25, 2010","Abe Lenstra Stadion (25,200)"
ADO Den Haag,3,2,SC Heracles Almelo,"Saturday, September 25, 2010","Het Zuiderpark (14,120)"
AZ Alkmaar,1,0,FC Utrecht,"Saturday, September 25, 2010","Alkmaarderhout (16,090)"
PSV Eindhoven,1,1,FC Groningen,"Saturday, September 25, 2010","Philips Stadion (35,200)"
Twente Enschede,2,2,Ajax Amsterdam,"Saturday, September 25, 2010","De Grolsch Veste (24,200)"
Feyenoord Rotterdam,1,2,Ajax Amsterdam,"Sunday, September 19, 2010","De Kuip Stadion  (40,000)"
FC Utrecht,3,2,VVV Venlo,"Sunday, September 19, 2010","Nieuw Galgenwaard (18,100)"
NEC Nijmegen,0,1,AZ Alkmaar,"Sunday, September 19, 2010","De Goffert (12,150)"
Roda JC Kerkrade,0,0,PSV Eindhoven,"Sunday, September 19, 2010","Parkstad Limburg Stadion (15,690)"
SC Heracles Almelo,0,0,Twente Enschede,"Sunday, September 19, 2010","Polman Stadion (8,400)"
FC Groningen,2,0,Excelsior,"Saturday, September 18, 2010","Euroborg (21,350)"
Vitesse Arnhem,0,0,NAC Breda,"Saturday, September 18, 2010","Gelredome (13,450)"
Willem II Tilburg,2,4,ADO Den Haag,"Saturday, September 18, 2010","Koning Willem II Stadion (11,500)"
