home, homescore, awayscore, away, date, group
Atletico Madrid, 3, 1, Sporting Gijon, "Sunday, April 26, 2009", "Vicente Calderón (32,000)"
Almeria, 2, 1, Numancia, "Saturday, April 25, 2009", "Juegos Mediterráneos (15,000)"
Malaga, 1, 1, Deportivo La Coruña, "Saturday, April 25, 2009", "La Rosaleda (30,000)"
Valencia, 2, 2, Barcelona, "Saturday, April 25, 2009", "Mestalla (50,000)"
Sporting Gijon, 0, 3, Espanyol, "Thursday, April 23, 2009", "El Molinón (20,000)"
Villarreal, 2, 1, Recreativo Huelva, "Thursday, April 23, 2009", "El Madrigal (18,000)"
Mallorca, 2, 0, Real Valladolid, "Thursday, April 23, 2009", "Iberostar Estadi (12,000)"
Racing Santander, 5, 1, Atletico Madrid, "Thursday, April 23, 2009", "El Sardinero (20,000)"
Deportivo La Coruña, 2, 0, Almeria, "Wednesday, April 22, 2009", "Municipal de Riazor (12,000)"
Osasuna, 2, 3, Malaga, "Wednesday, April 22, 2009", "Reyno de Navarra (18,000)"
Real Betis, 1, 2, Valencia, "Wednesday, April 22, 2009", "Benito Villamarín (50,000)"
Barcelona, 4, 0, Sevilla FC, "Wednesday, April 22, 2009", "Camp Nou (80,000)"
Numancia, 1, 2, Athletic Bilbao, "Tuesday, April 21, 2009", "Los Pajaritos (6,500)"
Real Madrid, 3, 2, Getafe, "Tuesday, April 21, 2009", "Santiago Bernabéu (75,000)"
Almeria, 2, 1, Osasuna, "Sunday, April 19, 2009", "Juegos Mediterráneos (18,000)"
Espanyol, 1, 0, Racing Santander, "Sunday, April 19, 2009", "Estadio Olimpico de Montjuic (22,000)"
Real Valladolid, 0, 0, Villarreal, "Sunday, April 19, 2009", "José Zorrilla (17,270)"
Valencia, 3, 1, Sevilla FC, "Sunday, April 19, 2009", "Mestalla (55,000)"
Real Betis, 2, 0, Sporting Gijon, "Sunday, April 19, 2009", "Benito Villamarín (33,000)"
Athletic Bilbao, 0, 1, Deportivo La Coruña, "Saturday, April 18, 2009", "San Mamés (31,000)"
Atletico Madrid, 3, 0, Numancia, "Saturday, April 18, 2009", "Vicente Calderón (25,000)"
Getafe, 0, 1, Barcelona, "Saturday, April 18, 2009", "Coliseum Alfonso Pérez (17,000)"
Malaga, 1, 1, Mallorca, "Saturday, April 18, 2009", "Estadio La Rosaleda (17,000)"
Recreativo Huelva, 0, 1, Real Madrid, "Saturday, April 18, 2009", "Nuevo Colombino (19,000)"
Mallorca, 2, 0, Almeria, "Sunday, April 12, 2009", "Iberostar Estadi (14,500)"
Numancia, 0, 0, Espanyol, "Sunday, April 12, 2009", "Los Pajaritos (9,500)"
Osasuna, 2, 1, Athletic Bilbao, "Sunday, April 12, 2009", "Reyno de Navarra (22,000)"
Racing Santander, 2, 3, Real Betis, "Sunday, April 12, 2009", "El Sardinero (16,000)"
Real Madrid, 2, 0, Real Valladolid, "Sunday, April 12, 2009", "Santiago Bernabéu (70,000)"
Sporting Gijon, 2, 3, Valencia, "Sunday, April 12, 2009", "El Molinón (31,000)"
Sevilla FC, 0, 1, Getafe, "Sunday, April 12, 2009", "Ramón Sánchez Pizjuán (38,000)"
Deportivo La Coruña, 1, 2, Atletico Madrid, "Sunday, April 12, 2009", "Municipal de Riazor (20,000)"
Barcelona, 2, 0, Recreativo Huelva, "Saturday, April 11, 2009", "Camp Nou (72,000)"
Villarreal, 0, 2, Malaga, "Saturday, April 11, 2009", "El Madrigal (10,000)"
Atletico Madrid, 2, 4, Osasuna, "Sunday, April 5, 2009", "Vicente Calderón (45,000)"
Espanyol, 3, 1, Deportivo La Coruña, "Sunday, April 5, 2009", "Estadio Olimpico de Montjuic (28,000)"
Valencia, 4, 1, Getafe, "Sunday, April 5, 2009", "Mestalla (36,000)"
Sporting Gijon, 0, 2, Racing Santander, "Sunday, April 5, 2009", "El Molinón (25,000)"
Almeria, 3, 0, Villarreal, "Saturday, April 4, 2009", "Juegos Mediterráneos (18,500)"
Athletic Bilbao, 2, 1, Mallorca, "Saturday, April 4, 2009", "San Mamés (35,000)"
Real Betis, 3, 3, Numancia, "Saturday, April 4, 2009", "Benito Villamarín (50,000)"
Real Valladolid, 0, 1, Barcelona, "Saturday, April 4, 2009", "José Zorrilla (23,626)"
Recreativo Huelva, 0, 1, Sevilla FC, "Saturday, April 4, 2009", "Nuevo Colombino (18,000)"
Malaga, 0, 1, Real Madrid, "Saturday, April 4, 2009", "La Rosaleda (31,000)"
Deportivo La Coruña, 1, 1, Real Betis, "Sunday, March 22, 2009", "Municipal de Riazor (28,500)"
Getafe, 2, 1, Recreativo Huelva, "Sunday, March 22, 2009", "Coliseum Alfonso Pérez (12,000)"
Numancia, 2, 1, Sporting Gijon, "Sunday, March 22, 2009", "Los Pajaritos (8,500)"
Osasuna, 1, 0, Espanyol, "Sunday, March 22, 2009", "Reyno de Navarra (19,700)"
Racing Santander, 0, 1, Valencia, "Sunday, March 22, 2009", "El Sardinero (17,000)"
Real Madrid, 3, 0, Almeria, "Sunday, March 22, 2009", "Santiago Bernabéu (80,000)"
Barcelona, 6, 0, Malaga, "Sunday, March 22, 2009", "Camp Nou (83,000)"
Mallorca, 2, 0, Atletico Madrid, "Sunday, March 22, 2009", "Iberostar Estadi (17,000)"
Villarreal, 2, 0, Athletic Bilbao, "Saturday, March 21, 2009", "El Madrigal (18,500)"
Sevilla FC, 4, 1, Real Valladolid, "Saturday, March 21, 2009", "Ramón Sánchez Pizjuán (37,500)"
Espanyol, 3, 3, Mallorca, "Sunday, March 15, 2009", "Estadio Olimpico de Montjuic (30,000)"
Malaga, 2, 2, Sevilla FC, "Sunday, March 15, 2009", "La Rosaleda (30,000)"
Racing Santander, 5, 0, Numancia, "Sunday, March 15, 2009", "El Sardinero (20,000)"
Real Betis, 0, 0, Osasuna, "Sunday, March 15, 2009", "Benito Villamarín (50,000)"
Real Valladolid, 1, 0, Getafe, "Sunday, March 15, 2009", "José Zorrilla (16,481)"
Sporting Gijon, 3, 2, Deportivo La Coruña, "Sunday, March 15, 2009", "El Molinón (18,000)"
Atletico Madrid, 3, 2, Villarreal, "Sunday, March 15, 2009", "Vicente Calderón (45,000)"
Almeria, 0, 2, Barcelona, "Sunday, March 15, 2009", "Juegos Mediterráneos (16,000)"
Valencia, 1, 1, Recreativo Huelva, "Saturday, March 14, 2009", "Mestalla (28,000)"
Athletic Bilbao, 2, 5, Real Madrid, "Saturday, March 14, 2009", "San Mamés (36,000)"
Deportivo La Coruña, 5, 3, Racing Santander, "Sunday, March 8, 2009", "Municipal de Riazor (15,000)"
Mallorca, 3, 3, Real Betis, "Sunday, March 8, 2009", "Iberostar Estadi (16,000)"
Numancia, 2, 1, Valencia, "Sunday, March 8, 2009", "Los Pajaritos (8,500)"
Osasuna, 1, 2, Sporting Gijon, "Sunday, March 8, 2009", "Reyno de Navarra (19,000)"
Recreativo Huelva, 2, 3, Real Valladolid, "Sunday, March 8, 2009", "Nuevo Colombino (18,000)"
Sevilla FC, 2, 1, Almeria, "Sunday, March 8, 2009", "Ramón Sánchez Pizjuán (38,000)"
Getafe, 1, 2, Malaga, "Sunday, March 8, 2009", "Coliseum Alfonso Pérez (9,000)"
Barcelona, 2, 0, Athletic Bilbao, "Saturday, March 7, 2009", "Camp Nou (75,000)"
Real Madrid, 1, 1, Atletico Madrid, "Saturday, March 7, 2009", "Santiago Bernabéu (80,000)"
Villarreal, 1, 0, Espanyol, "Saturday, March 7, 2009", "El Madrigal (17,500)"
Almeria, 2, 1, Getafe, "Sunday, March 1, 2009", "Juegos Mediterráneos (14,000)"
Malaga, 0, 2, Recreativo Huelva, "Sunday, March 1, 2009", "La Rosaleda (20,753)"
Numancia, 0, 1, Deportivo La Coruña, "Sunday, March 1, 2009", "Los Pajaritos (9,000)"
Racing Santander, 1, 1, Osasuna, "Sunday, March 1, 2009", "El Sardinero (16,000)"
Sporting Gijon, 0, 1, Mallorca, "Sunday, March 1, 2009", "El Molinón (20,000)"
Atletico Madrid, 4, 3, Barcelona, "Sunday, March 1, 2009", "Vicente Calderón (50,000)"
Valencia, 1, 2, Real Valladolid, "Sunday, March 1, 2009", "Mestalla (34,000)"
Real Betis, 2, 2, Villarreal, "Sunday, March 1, 2009", "Benito Villamarín (40,000)"
Athletic Bilbao, 1, 2, Sevilla FC, "Saturday, February 28, 2009", "San Mamés (38,000)"
Espanyol, 0, 2, Real Madrid, "Saturday, February 28, 2009", "Estadio Olimpico de Montjuic (35,000)"
Mallorca, 1, 0, Racing Santander, "Sunday, February 22, 2009", "Iberostar Estadi (14,000)"
Osasuna, 2, 0, Numancia, "Sunday, February 22, 2009", "Reyno de Navarra (18,750)"
Real Valladolid, 1, 3, Malaga, "Sunday, February 22, 2009", "José Zorrilla (15,700)"
Recreativo Huelva, 1, 1, Almeria, "Sunday, February 22, 2009", "Nuevo Colombino (14,000)"
Getafe, 1, 1, Athletic Bilbao, "Sunday, February 22, 2009", "Coliseum Alfonso Pérez (11,000)"
Deportivo La Coruña, 1, 1, Valencia, "Sunday, February 22, 2009", "Municipal de Riazor (26,000)"
Barcelona, 1, 2, Espanyol, "Saturday, February 21, 2009", "Camp Nou (90,000)"
Real Madrid, 6, 1, Real Betis, "Saturday, February 21, 2009", "Santiago Bernabéu (80,000)"
Villarreal, 2, 1, Sporting Gijon, "Saturday, February 21, 2009", "El Madrigal (16,000)"
Sevilla FC, 1, 0, Atletico Madrid, "Saturday, February 21, 2009", "Ramón Sánchez Pizjuán (40,000)"
Almeria, 3, 2, Real Valladolid, "Sunday, February 15, 2009", "Juegos Mediterráneos (14,321)"
Athletic Bilbao, 1, 1, Recreativo Huelva, "Sunday, February 15, 2009", "San Mamés (35,000)"
Numancia, 0, 1, Mallorca, "Sunday, February 15, 2009", "Los Pajaritos (16,000)"
Racing Santander, 1, 1, Villarreal, "Sunday, February 15, 2009", "El Sardinero (23,000)"
Sporting Gijon, 0, 4, Real Madrid, "Sunday, February 15, 2009", "El Molinón (25,000)"
Espanyol, 0, 2, Sevilla FC, "Sunday, February 15, 2009", "Estadio Olimpico de Montjuic (24,000)"
Atletico Madrid, 1, 1, Getafe, "Sunday, February 15, 2009", "Vicente Calderón (48,000)"
Deportivo La Coruña, 0, 0, Osasuna, "Saturday, February 14, 2009", "Municipal de Riazor (15,000)"
Real Betis, 2, 2, Barcelona, "Saturday, February 14, 2009", "Benito Villamarín (50,000)"
Valencia, 1, 1, Malaga, "Saturday, February 14, 2009", "Mestalla (34,000)"
Getafe, 1, 1, Espanyol, "Sunday, February 8, 2009", "Coliseum Alfonso Pérez (9,000)"
Malaga, 3, 2, Almeria, "Sunday, February 8, 2009", "La Rosaleda (30,500)"
Mallorca, 1, 1, Deportivo La Coruña, "Sunday, February 8, 2009", "Iberostar Estadi (15,000)"
Real Valladolid, 2, 1, Athletic Bilbao, "Sunday, February 8, 2009", "José Zorrilla (21,335)"
Recreativo Huelva, 0, 3, Atletico Madrid, "Sunday, February 8, 2009", "Nuevo Colombino (16,000)"
Villarreal, 2, 1, Numancia, "Sunday, February 8, 2009", "El Madrigal (15,000)"
Barcelona, 3, 1, Sporting Gijon, "Sunday, February 8, 2009", "Camp Nou (72,000)"
Osasuna, 1, 0, Valencia, "Sunday, February 8, 2009", "Reyno de Navarra (19,000)"
Real Madrid, 1, 0, Racing Santander, "Saturday, February 7, 2009", "Santiago Bernabéu (75,000)"
Sevilla FC, 1, 2, Real Betis, "Saturday, February 7, 2009", "Ramón Sánchez Pizjuán (43,000)"
Atletico Madrid, 1, 2, Real Valladolid, "Sunday, February 1, 2009", "Vicente Calderón (15,000)"
Deportivo La Coruña, 3, 0, Villarreal, "Sunday, February 1, 2009", "Municipal de Riazor (24,000)"
Espanyol, 1, 1, Recreativo Huelva, "Sunday, February 1, 2009", "Estadio Olimpico de Montjuic (22,000)"
Osasuna, 1, 0, Mallorca, "Sunday, February 1, 2009", "Reyno de Navarra (20,000)"
Racing Santander, 1, 2, Barcelona, "Sunday, February 1, 2009", "El Sardinero (22,000)"
Real Betis, 2, 2, Getafe, "Sunday, February 1, 2009", "Benito Villamarín (20,000)"
Valencia, 3, 2, Almeria, "Sunday, February 1, 2009", "Mestalla (18,000)"
Sporting Gijon, 1, 0, Sevilla FC, "Sunday, February 1, 2009", "El Molinón (20,000)"
Athletic Bilbao, 3, 2, Malaga, "Saturday, January 31, 2009", "San Mamés (18,000)"
Numancia, 0, 2, Real Madrid, "Saturday, January 31, 2009", "Los Pajaritos (9,500)"
Almeria, 2, 1, Athletic Bilbao, "Sunday, January 25, 2009", "Juegos Mediterráneos (11,000)"
Getafe, 5, 1, Sporting Gijon, "Sunday, January 25, 2009", "Coliseum Alfonso Pérez (12,000)"
Malaga, 1, 1, Atletico Madrid, "Sunday, January 25, 2009", "La Rosaleda (21,000)"
Mallorca, 3, 1, Valencia, "Sunday, January 25, 2009", "Iberostar Estadi (17,000)"
Real Valladolid, 1, 1, Espanyol, "Sunday, January 25, 2009", "José Zorrilla (15,526)"
Recreativo Huelva, 1, 0, Real Betis, "Sunday, January 25, 2009", "Nuevo Colombino (20,000)"
Sevilla FC, 0, 2, Racing Santander, "Sunday, January 25, 2009", "Ramón Sánchez Pizjuán (40,000)"
Real Madrid, 1, 0, Deportivo La Coruña, "Sunday, January 25, 2009", "Santiago Bernabéu (60,000)"
Villarreal, 1, 1, Osasuna, "Saturday, January 24, 2009", "El Madrigal (14,000)"
Barcelona, 4, 1, Numancia, "Saturday, January 24, 2009", "Camp Nou (46,000)"
Getafe, 0, 1, Racing Santander, "Sunday, January 18, 2009", "Coliseum Alfonso Pérez (11,000)"
Malaga, 4, 0, Espanyol, "Sunday, January 18, 2009", "La Rosaleda (24,000)"
Real Madrid, 3, 1, Osasuna, "Sunday, January 18, 2009", "Santiago Bernabéu (75,000)"
Real Valladolid, 1, 3, Real Betis, "Sunday, January 18, 2009", "José Zorrilla (15,452)"
Recreativo Huelva, 2, 0, Sporting Gijon, "Sunday, January 18, 2009", "Nuevo Colombino (14,500)"
Villarreal, 2, 0, Mallorca, "Sunday, January 18, 2009", "El Madrigal (18,000)"
Athletic Bilbao, 3, 2, Valencia, "Sunday, January 18, 2009", "San Mamés (39,000)"
Almeria, 1, 1, Atletico Madrid, "Sunday, January 18, 2009", "Juegos Mediterráneos (8,000)"
Barcelona, 5, 0, Deportivo La Coruña, "Saturday, January 17, 2009", "Camp Nou (58,000)"
Sevilla FC, 1, 0, Numancia, "Saturday, January 17, 2009", "Ramón Sánchez Pizjuán (38,000)"
Atletico Madrid, 2, 3, Athletic Bilbao, "Sunday, January 11, 2009", "Vicente Calderón (40,000)"
Mallorca, 0, 3, Real Madrid, "Sunday, January 11, 2009", "Iberostar Estadi (18,000)"
Numancia, 2, 0, Getafe, "Sunday, January 11, 2009", "Los Pajaritos (7,000)"
Racing Santander, 1, 1, Recreativo Huelva, "Sunday, January 11, 2009", "El Sardinero (18,000)"
Real Betis, 1, 2, Malaga, "Sunday, January 11, 2009", "Benito Villamarín (48,000)"
Sporting Gijon, 2, 1, Real Valladolid, "Sunday, January 11, 2009", "El Molinón (20,000)"
Espanyol, 2, 2, Almeria, "Sunday, January 11, 2009", "Estadio Olimpico de Montjuic (14,000)"
Osasuna, 2, 3, Barcelona, "Sunday, January 11, 2009", "Reyno de Navarra (19,800)"
Deportivo La Coruña, 1, 3, Sevilla FC, "Saturday, January 10, 2009", "Municipal de Riazor (22,000)"
Valencia, 3, 3, Villarreal, "Saturday, January 10, 2009", "Mestalla (45,000)"
Almeria, 1, 0, Real Betis, "Sunday, January 4, 2009", "Juegos Mediterráneos (15,000)"
Athletic Bilbao, 1, 1, Espanyol, "Sunday, January 4, 2009", "San Mamés (36,000)"
Malaga, 1, 0, Sporting Gijon, "Sunday, January 4, 2009", "La Rosaleda (12,000)"
Real Madrid, 1, 0, Villarreal, "Sunday, January 4, 2009", "Santiago Bernabéu (80,000)"
Real Valladolid, 0, 1, Racing Santander, "Sunday, January 4, 2009", "José Zorrilla (16,700)"
Recreativo Huelva, 3, 1, Numancia, "Sunday, January 4, 2009", "Nuevo Colombino (15,000)"
Sevilla FC, 1, 1, Osasuna, "Sunday, January 4, 2009", "Ramón Sánchez Pizjuán (35,000)"
Getafe, 1, 2, Deportivo La Coruña, "Sunday, January 4, 2009", "Coliseum Alfonso Pérez (11,000)"
Barcelona, 3, 1, Mallorca, "Saturday, January 3, 2009", "Camp Nou (70,000)"
Valencia, 3, 1, Atletico Madrid, "Saturday, January 3, 2009", "Mestalla (35,000)"
Deportivo La Coruña, 4, 1, Recreativo Huelva, "Sunday, December 21, 2008", "Municipal de Riazor (15,000)"
Mallorca, 0, 0, Sevilla FC, "Sunday, December 21, 2008", "Iberostar Estadi (12,000)"
Numancia, 4, 3, Real Valladolid, "Sunday, December 21, 2008", "Los Pajaritos (7,000)"
Osasuna, 5, 2, Getafe, "Sunday, December 21, 2008", "Reyno de Navarra (18,002)"
Racing Santander, 1, 1, Malaga, "Sunday, December 21, 2008", "El Sardinero (20,000)"
Sporting Gijon, 1, 0, Almeria, "Sunday, December 21, 2008", "El Molinón (20,000)"
Villarreal, 1, 2, Barcelona, "Sunday, December 21, 2008", "El Madrigal (25,000)"
Real Betis, 0, 1, Athletic Bilbao, "Sunday, December 21, 2008", "Benito Villamarín (26,000)"
Real Madrid, 1, 0, Valencia, "Saturday, December 20, 2008", "Santiago Bernabéu (75,000)"
Espanyol, 2, 3, Atletico Madrid, "Saturday, December 20, 2008", "Estadio Olimpico de Montjuic (18,000)"
Almeria, 1, 1, Racing Santander, "Sunday, December 14, 2008", "Juegos Mediterráneos (11,000)"
Athletic Bilbao, 3, 0, Sporting Gijon, "Sunday, December 14, 2008", "San Mamés (35,000)"
Getafe, 4, 1, Mallorca, "Sunday, December 14, 2008", "Coliseum Alfonso Pérez (11,000)"
Malaga, 2, 0, Numancia, "Sunday, December 14, 2008", "La Rosaleda (30,000)"
Real Valladolid, 3, 0, Deportivo La Coruña, "Sunday, December 14, 2008", "José Zorrilla (14,914)"
Recreativo Huelva, 1, 0, Osasuna, "Sunday, December 14, 2008", "Nuevo Colombino (15,000)"
Sevilla FC, 1, 0, Villarreal, "Sunday, December 14, 2008", "Ramón Sánchez Pizjuán (41,000)"
Atletico Madrid, 2, 0, Real Betis, "Sunday, December 14, 2008", "Vicente Calderón (35,000)"
Valencia, 2, 1, Espanyol, "Saturday, December 13, 2008", "Mestalla (32,000)"
Barcelona, 2, 0, Real Madrid, "Saturday, December 13, 2008", "Camp Nou (78,000)"
Deportivo La Coruña, 2, 0, Malaga, "Sunday, December 7, 2008", "Municipal de Riazor (15,000)"
Mallorca, 2, 3, Recreativo Huelva, "Sunday, December 7, 2008", "Iberostar Estadi (13,000)"
Numancia, 2, 1, Almeria, "Sunday, December 7, 2008", "Los Pajaritos (5,500)"
Osasuna, 3, 3, Real Valladolid, "Sunday, December 7, 2008", "Reyno de Navarra (18,500)"
Racing Santander, 1, 1, Athletic Bilbao, "Sunday, December 7, 2008", "El Sardinero (14,000)"
Real Betis, 1, 1, Espanyol, "Sunday, December 7, 2008", "Benito Villamarín (39,435)"
Real Madrid, 3, 4, Sevilla FC, "Sunday, December 7, 2008", "Santiago Bernabéu (70,000)"
Sporting Gijon, 2, 5, Atletico Madrid, "Saturday, December 6, 2008", "El Molinón (20,000)"
Villarreal, 3, 3, Getafe, "Saturday, December 6, 2008", "El Madrigal (20,000)"
Barcelona, 4, 0, Valencia, "Saturday, December 6, 2008", "Camp Nou (94,000)"
Almeria, 0, 1, Deportivo La Coruña, "Sunday, November 30, 2008", "Juegos Mediterráneos (12,000)"
Athletic Bilbao, 2, 0, Numancia, "Sunday, November 30, 2008", "San Mamés (15,000)"
Espanyol, 0, 1, Sporting Gijon, "Sunday, November 30, 2008", "Estadio Olimpico de Montjuic (20,000)"
Malaga, 4, 2, Osasuna, "Sunday, November 30, 2008", "La Rosaleda (22,000)"
Real Valladolid, 3, 0, Mallorca, "Sunday, November 30, 2008", "José Zorrilla (14,620)"
Recreativo Huelva, 1, 2, Villarreal, "Sunday, November 30, 2008", "Nuevo Colombino (15,000)"
Valencia, 3, 2, Real Betis, "Sunday, November 30, 2008", "Mestalla (35,000)"
Atletico Madrid, 4, 1, Racing Santander, "Sunday, November 30, 2008", "Vicente Calderón (30,000)"
Getafe, 3, 1, Real Madrid, "Saturday, November 29, 2008", "Coliseum Alfonso Pérez (10,000)"
Sevilla FC, 0, 3, Barcelona, "Saturday, November 29, 2008", "Ramón Sánchez Pizjuán (54,000)"
Mallorca, 2, 2, Malaga, "Sunday, November 23, 2008", "Iberostar Estadi (14,000)"
Numancia, 1, 1, Atletico Madrid, "Sunday, November 23, 2008", "Los Pajaritos (10,000)"
Osasuna, 3, 1, Almeria, "Sunday, November 23, 2008", "Reyno de Navarra (15,000)"
Racing Santander, 3, 0, Espanyol, "Sunday, November 23, 2008", "El Sardinero (16,500)"
Sporting Gijon, 1, 2, Real Betis, "Sunday, November 23, 2008", "El Molinón (7,000)"
Barcelona, 1, 1, Getafe, "Sunday, November 23, 2008", "Camp Nou (78,000)"
Deportivo La Coruña, 3, 1, Athletic Bilbao, "Sunday, November 23, 2008", "Municipal de Riazor (22,000)"
Real Madrid, 1, 0, Recreativo Huelva, "Saturday, November 22, 2008", "Santiago Bernabéu (75,000)"
Villarreal, 0, 3, Real Valladolid, "Saturday, November 22, 2008", "El Madrigal (15,000)"
Sevilla FC, 0, 0, Valencia, "Saturday, November 22, 2008", "Ramón Sánchez Pizjuán (43,000)"
Almeria, 2, 1, Mallorca, "Sunday, November 16, 2008", "Juegos Mediterráneos (15,000)"
Atletico Madrid, 4, 1, Deportivo La Coruña, "Sunday, November 16, 2008", "Vicente Calderón (45,000)"
Espanyol, 3, 4, Numancia, "Sunday, November 16, 2008", "Estadio Olimpico de Montjuic (20,500)"
Getafe, 0, 2, Sevilla FC, "Sunday, November 16, 2008", "Coliseum Alfonso Pérez (16,000)"
Malaga, 2, 2, Villarreal, "Sunday, November 16, 2008", "La Rosaleda (25,000)"
