home, homescore, awayscore, away, date, group
Napoli, 3, 2, Atalanta, "Sunday, March 17, 2013", "San Paolo (38,337)"
US Pescara, 0, 2, Chievo Verona, "Sunday, March 17, 2013", "Stadio Adriatico (12,000)"
AS Roma, 2, 0, Parma, "Sunday, March 17, 2013", "Stadio Olimpico (38,000)"
Torino, 1, 0, Lazio, "Sunday, March 17, 2013", "Stadio Olimpico (11,743)"
Catania, 3, 1, Udinese, "Saturday, March 16, 2013", "Angelo Massimino (14,000)"
Bologna, 0, 2, Juventus, "Saturday, March 16, 2013", "Renato Dall'Ara (20,000)"
Atalanta, 2, 1, US Pescara, "Sunday, March 10, 2013", "Atleti Azzurri d'Italia (16,238)"
Cagliari, 3, 1, Sampdoria, "Sunday, March 10, 2013", "Sant'Elia (200)"
Chievo Verona, 2, 0, Napoli, "Sunday, March 10, 2013", "Bentegodi (12,000)"
Juventus, 1, 0, Catania, "Sunday, March 10, 2013", "Juventus Stadium (38,782)"
Palermo, 1, 2, Siena, "Sunday, March 10, 2013", "Renzo Barbera (18,214)"
Parma, 4, 1, Torino, "Sunday, March 10, 2013", "Ennio Tardini (12,478)"
Internazionale, 0, 1, Bologna, "Sunday, March 10, 2013", "Stadio Giuseppe Meazza (39,117)"
Lazio, 0, 2, Fiorentina, "Sunday, March 10, 2013", "Stadio Olimpico (29,145)"
Udinese, 1, 1, AS Roma, "Saturday, March 9, 2013", "Stadio Friuli (20,000)"
Genoa, 0, 2, AC Milan, "Friday, March 8, 2013", "Luigi Ferraris (20,000)"
Torino, 0, 0, Palermo, "Sunday, March 3, 2013", "Stadio Olimpico (13,806)"
Bologna, 3, 0, Cagliari, "Sunday, March 3, 2013", "Renato Dall'Ara (18,174)"
Catania, 2, 3, Internazionale, "Sunday, March 3, 2013", "Angelo Massimino (19,452)"
Fiorentina, 2, 1, Chievo Verona, "Sunday, March 3, 2013", "Artemio Franchi (22,071)"
Sampdoria, 1, 0, Parma, "Sunday, March 3, 2013", "Luigi  Ferraris (22,489)"
Siena, 0, 2, Atalanta, "Sunday, March 3, 2013", "Artemio Franchi (8,155)"
US Pescara, 0, 1, Udinese, "Sunday, March 3, 2013", "Stadio Adriatico (8,714)"
AS Roma, 3, 1, Genoa, "Sunday, March 3, 2013", "Stadio Olimpico (35,568)"
AC Milan, 3, 0, Lazio, "Saturday, March 2, 2013", "San Siro (44,000)"
Napoli, 1, 1, Juventus, "Friday, March 1, 2013", "San Paolo (58,143)"
Bologna, 2, 1, Fiorentina, "Tuesday, February 26, 2013", "Renato Dall'Ara (17,890)"
Udinese, 0, 0, Napoli, "Monday, February 25, 2013", "Stadio Friuli (16,000)"
Lazio, 2, 0, US Pescara, "Monday, February 25, 2013", "Stadio Olimpico (26,613)"
Sampdoria, 2, 0, Chievo Verona, "Sunday, February 24, 2013", "Luigi  Ferraris (21,099)"
Atalanta, 2, 3, AS Roma, "Sunday, February 24, 2013", "Atleti Azzurri d'Italia (12,160)"
Cagliari, 4, 3, Torino, "Sunday, February 24, 2013", "Sant'Elia (10,000)"
Juventus, 3, 0, Siena, "Sunday, February 24, 2013", "Juventus Stadium (38,461)"
Parma, 1, 2, Catania, "Sunday, February 24, 2013", "Ennio Tardini (10,960)"
Internazionale, 1, 1, AC Milan, "Sunday, February 24, 2013", "Stadio Giuseppe Meazza (79,341)"
Palermo, 0, 0, Genoa, "Saturday, February 23, 2013", "Renzo Barbera (18,995)"
Siena, 3, 0, Lazio, "Monday, February 18, 2013", "Artemio Franchi (8,679)"
Catania, 1, 0, Bologna, "Sunday, February 17, 2013", "Angelo Massimino (11,891)"
Genoa, 1, 0, Udinese, "Sunday, February 17, 2013", "Luigi Ferraris (18,355)"
Napoli, 0, 0, Sampdoria, "Sunday, February 17, 2013", "San Paolo (41,734)"
Torino, 2, 1, Atalanta, "Sunday, February 17, 2013", "Stadio Olimpico (11,585)"
US Pescara, 0, 2, Cagliari, "Sunday, February 17, 2013", "Stadio Adriatico (11,023)"
Fiorentina, 4, 1, Internazionale, "Sunday, February 17, 2013", "Artemio Franchi (26,982)"
Chievo Verona, 1, 1, Palermo, "Saturday, February 16, 2013", "Bentegodi (8,000)"
AS Roma, 1, 0, Juventus, "Saturday, February 16, 2013", "Stadio Olimpico (54,981)"
AC Milan, 2, 1, Parma, "Friday, February 15, 2013", "San Siro (33,077)"
Parma, 0, 0, Genoa, "Sunday, February 10, 2013", "Ennio Tardini (10,944)"
Atalanta, 0, 0, Catania, "Sunday, February 10, 2013", "Atleti Azzurri d'Italia (12,277)"
Bologna, 1, 1, Siena, "Sunday, February 10, 2013", "Renato Dall'Ara (20,968)"
Cagliari, 1, 1, AC Milan, "Sunday, February 10, 2013", "Sant'Elia (16,000)"
Palermo, 1, 1, US Pescara, "Sunday, February 10, 2013", "Renzo Barbera (13,316)"
Sampdoria, 3, 1, AS Roma, "Sunday, February 10, 2013", "Luigi  Ferraris (22,822)"
Udinese, 1, 0, Torino, "Sunday, February 10, 2013", "Stadio Friuli (17,770)"
Internazionale, 3, 1, Chievo Verona, "Sunday, February 10, 2013", "Stadio Giuseppe Meazza (37,886)"
Juventus, 2, 0, Fiorentina, "Saturday, February 9, 2013", "Juventus Stadium (38,551)"
Lazio, 1, 1, Napoli, "Saturday, February 9, 2013", "Stadio Olimpico (38,594)"
Chievo Verona, 1, 2, Juventus, "Sunday, February 3, 2013", "Bentegodi (9,500)"
Fiorentina, 2, 0, Parma, "Sunday, February 3, 2013", "Artemio Franchi (19,672)"
Genoa, 3, 2, Lazio, "Sunday, February 3, 2013", "Luigi Ferraris (18,416)"
Palermo, 1, 2, Atalanta, "Sunday, February 3, 2013", "Renzo Barbera (23,310)"
Siena, 3, 1, Internazionale, "Sunday, February 3, 2013", "Artemio Franchi (12,130)"
US Pescara, 2, 3, Bologna, "Sunday, February 3, 2013", "Stadio Adriatico (9,430)"
AC Milan, 2, 1, Udinese, "Sunday, February 3, 2013", "San Siro (35,152)"
Torino, 0, 0, Sampdoria, "Saturday, February 2, 2013", "Stadio Olimpico (14,420)"
Napoli, 2, 0, Catania, "Saturday, February 2, 2013", "San Paolo (46,055)"
AS Roma, 2, 4, Cagliari, "Friday, February 1, 2013", "Stadio Olimpico (32,820)"
Bologna, 3, 3, AS Roma, "Sunday, January 27, 2013", "Renato Dall'Ara (19,054)"
Atalanta, 0, 1, AC Milan, "Sunday, January 27, 2013", "Atleti Azzurri d'Italia (18,805)"
Cagliari, 1, 1, Palermo, "Sunday, January 27, 2013", "Sant'Elia (12,000)"
Catania, 2, 1, Fiorentina, "Sunday, January 27, 2013", "Angelo Massimino (14,500)"
Parma, 1, 2, Napoli, "Sunday, January 27, 2013", "Ennio Tardini (15,883)"
Sampdoria, 6, 0, US Pescara, "Sunday, January 27, 2013", "Luigi  Ferraris (22,259)"
Udinese, 1, 0, Siena, "Sunday, January 27, 2013", "Stadio Friuli (11,011)"
Internazionale, 2, 2, Torino, "Sunday, January 27, 2013", "Stadio Giuseppe Meazza (18,805)"
Lazio, 0, 1, Chievo Verona, "Saturday, January 26, 2013", "Stadio Olimpico (27,120)"
Juventus, 1, 1, Genoa, "Saturday, January 26, 2013", "Juventus Stadium (36,408)"
Fiorentina, 1, 1, Napoli, "Sunday, January 20, 2013", "Artemio Franchi (28,632)"
AC Milan, 2, 1, Bologna, "Sunday, January 20, 2013", "San Siro (30,031)"
Chievo Verona, 1, 1, Parma, "Sunday, January 20, 2013", "Bentegodi (9,500)"
Genoa, 0, 2, Catania, "Sunday, January 20, 2013", "Luigi Ferraris (17,317)"
Siena, 1, 0, Sampdoria, "Sunday, January 20, 2013", "Artemio Franchi (7,961)"
US Pescara, 0, 2, Torino, "Sunday, January 20, 2013", "Stadio Adriatico (9,721)"
Atalanta, 1, 1, Cagliari, "Sunday, January 20, 2013", "Atleti Azzurri d'Italia (13,413)"
AS Roma, 1, 1, Internazionale, "Sunday, January 20, 2013", "Stadio Olimpico (42,052)"
Palermo, 2, 2, Lazio, "Saturday, January 19, 2013", "Renzo Barbera (21,414)"
Juventus, 4, 0, Udinese, "Saturday, January 19, 2013", "Juventus Stadium (36,109)"
Torino, 3, 2, Siena, "Sunday, January 13, 2013", "Stadio Olimpico (10,783)"
Cagliari, 2, 1, Genoa, "Sunday, January 13, 2013", "Sant'Elia (9,500)"
Catania, 1, 0, AS Roma, "Sunday, January 13, 2013", "Angelo Massimino (13,614)"
Lazio, 2, 0, Atalanta, "Sunday, January 13, 2013", "Stadio Olimpico (30,603)"
Napoli, 3, 0, Palermo, "Sunday, January 13, 2013", "San Paolo (27,777)"
Parma, 1, 1, Juventus, "Sunday, January 13, 2013", "Ennio Tardini (19,073)"
Udinese, 3, 1, Fiorentina, "Sunday, January 13, 2013", "Stadio Friuli (10,150)"
Sampdoria, 0, 0, AC Milan, "Sunday, January 13, 2013", "Luigi  Ferraris (24,544)"
Bologna, 4, 0, Chievo Verona, "Saturday, January 12, 2013", "Renato Dall'Ara (20,155)"
Internazionale, 2, 0, US Pescara, "Saturday, January 12, 2013", "Stadio Giuseppe Meazza (39,208)"
Udinese, 3, 0, Internazionale, "Sunday, January 6, 2013", "Stadio Friuli (21,000)"
AC Milan, 2, 1, Siena, "Sunday, January 6, 2013", "San Siro (30,404)"
Chievo Verona, 1, 0, Atalanta, "Sunday, January 6, 2013", "Bentegodi (7,500)"
Fiorentina, 0, 2, US Pescara, "Sunday, January 6, 2013", "Artemio Franchi (22,903)"
Genoa, 2, 0, Bologna, "Sunday, January 6, 2013", "Luigi Ferraris (18,090)"
Juventus, 1, 2, Sampdoria, "Sunday, January 6, 2013", "Juventus Stadium (38,401)"
Parma, 2, 1, Palermo, "Sunday, January 6, 2013", "Ennio Tardini (10,387)"
Napoli, 4, 1, AS Roma, "Sunday, January 6, 2013", "San Paolo (42,091)"
Catania, 0, 0, Torino, "Saturday, January 5, 2013", "Angelo Massimino (12,548)"
Lazio, 2, 1, Cagliari, "Saturday, January 5, 2013", "Stadio Olimpico (30,409)"
Internazionale, 1, 1, Genoa, "Saturday, December 22, 2012", "Stadio Giuseppe Meazza (40,695)"
Atalanta, 1, 1, Udinese, "Saturday, December 22, 2012", "Atleti Azzurri d'Italia (16,110)"
Bologna, 1, 2, Parma, "Saturday, December 22, 2012", "Renato Dall'Ara (16,762)"
Palermo, 0, 3, Fiorentina, "Saturday, December 22, 2012", "Renzo Barbera (12,980)"
Sampdoria, 0, 1, Lazio, "Saturday, December 22, 2012", "Luigi  Ferraris (21,833)"
Siena, 0, 2, Napoli, "Saturday, December 22, 2012", "Artemio Franchi (9,489)"
Torino, 2, 0, Chievo Verona, "Saturday, December 22, 2012", "Stadio Olimpico (11,019)"
AS Roma, 4, 2, AC Milan, "Saturday, December 22, 2012", "Stadio Olimpico (50,206)"
US Pescara, 2, 1, Catania, "Friday, December 21, 2012", "Stadio Adriatico (10,246)"
Cagliari, 1, 3, Juventus, "Friday, December 21, 2012", "Sant'Elia (8,500)"
Fiorentina, 4, 1, Siena, "Sunday, December 16, 2012", "Artemio Franchi (22,455)"
AC Milan, 4, 1, US Pescara, "Sunday, December 16, 2012", "San Siro (42,520)"
Catania, 3, 1, Sampdoria, "Sunday, December 16, 2012", "Angelo Massimino (11,864)"
Chievo Verona, 1, 0, AS Roma, "Sunday, December 16, 2012", "Bentegodi (12,000)"
Genoa, 1, 1, Torino, "Sunday, December 16, 2012", "Luigi Ferraris (17,937)"
Juventus, 3, 0, Atalanta, "Sunday, December 16, 2012", "Juventus Stadium (38,625)"
Parma, 4, 1, Cagliari, "Sunday, December 16, 2012", "Ennio Tardini (10,798)"
Napoli, 2, 3, Bologna, "Sunday, December 16, 2012", "San Paolo (26,023)"
Udinese, 1, 1, Palermo, "Saturday, December 15, 2012", "Stadio Friuli (6,300)"
Lazio, 1, 0, Internazionale, "Saturday, December 15, 2012", "Stadio Olimpico (39,811)"
Sampdoria, 0, 2, Udinese, "Monday, December 10, 2012", "Luigi  Ferraris (20,897)"
Bologna, 0, 0, Lazio, "Monday, December 10, 2012", "Renato Dall'Ara (15,543)"
Cagliari, 0, 2, Chievo Verona, "Sunday, December 9, 2012", "Sant'Elia (10,000)"
Palermo, 0, 1, Juventus, "Sunday, December 9, 2012", "Renzo Barbera (22,738)"
Siena, 1, 3, Catania, "Sunday, December 9, 2012", "Artemio Franchi (8,240)"
Torino, 2, 4, AC Milan, "Sunday, December 9, 2012", "Stadio Olimpico (20,126)"
US Pescara, 2, 0, Genoa, "Sunday, December 9, 2012", "Stadio Adriatico (9,390)"
Internazionale, 2, 1, Napoli, "Sunday, December 9, 2012", "Stadio Giuseppe Meazza (57,374)"
Atalanta, 2, 1, Parma, "Saturday, December 8, 2012", "Atleti Azzurri d'Italia (12,948)"
AS Roma, 4, 2, Fiorentina, "Saturday, December 8, 2012", "Stadio Olimpico (41,689)"
Napoli, 5, 1, US Pescara, "Sunday, December 2, 2012", "San Paolo (43,243)"
Bologna, 2, 1, Atalanta, "Sunday, December 2, 2012", "Renato Dall'Ara (18,006)"
Genoa, 2, 4, Chievo Verona, "Sunday, December 2, 2012", "Luigi Ferraris (17,678)"
Internazionale, 1, 0, Palermo, "Sunday, December 2, 2012", "Stadio Giuseppe Meazza (42,133)"
Lazio, 2, 1, Parma, "Sunday, December 2, 2012", "Stadio Olimpico (27,220)"
Siena, 1, 3, AS Roma, "Sunday, December 2, 2012", "Artemio Franchi (10,291)"
Udinese, 4, 1, Cagliari, "Sunday, December 2, 2012", "Stadio Friuli (16,734)"
Fiorentina, 2, 2, Sampdoria, "Sunday, December 2, 2012", "Artemio Franchi (24,049)"
Juventus, 3, 0, Torino, "Saturday, December 1, 2012", "Juventus Stadium (40,042)"
Catania, 1, 3, AC Milan, "Friday, November 30, 2012", "Angelo Massimino (16,500)"
Lazio, 3, 0, Udinese, "Tuesday, November 27, 2012", "Stadio Olimpico (26,023)"
Cagliari, 0, 1, Napoli, "Monday, November 26, 2012", "Sant'Elia (15,000)"
Parma, 1, 0, Internazionale, "Monday, November 26, 2012", "Ennio Tardini (15,966)"
Atalanta, 0, 1, Genoa, "Sunday, November 25, 2012", "Atleti Azzurri d'Italia (14,166)"
Chievo Verona, 0, 0, Siena, "Sunday, November 25, 2012", "Bentegodi (6,000)"
Sampdoria, 1, 0, Bologna, "Sunday, November 25, 2012", "Luigi  Ferraris (21,631)"
Torino, 2, 2, Fiorentina, "Sunday, November 25, 2012", "Stadio Olimpico (15,879)"
US Pescara, 0, 1, AS Roma, "Sunday, November 25, 2012", "Stadio Adriatico (13,445)"
AC Milan, 1, 0, Juventus, "Sunday, November 25, 2012", "San Siro (77,023)"
Palermo, 3, 1, Catania, "Saturday, November 24, 2012", "Renzo Barbera (20,901)"
AS Roma, 2, 0, Torino, "Monday, November 19, 2012", "Stadio Olimpico (33,955)"
Bologna, 3, 0, Palermo, "Sunday, November 18, 2012", "Renato Dall'Ara (20,148)"
Catania, 2, 1, Chievo Verona, "Sunday, November 18, 2012", "Angelo Massimino (11,045)"
Fiorentina, 4, 1, Atalanta, "Sunday, November 18, 2012", "Artemio Franchi (27,219)"
Internazionale, 2, 2, Cagliari, "Sunday, November 18, 2012", "Stadio Giuseppe Meazza (51,671)"
Siena, 1, 0, US Pescara, "Sunday, November 18, 2012", "Artemio Franchi (8,382)"
Udinese, 2, 2, Parma, "Sunday, November 18, 2012", "Stadio Friuli (17,860)"
Sampdoria, 3, 1, Genoa, "Sunday, November 18, 2012", "Luigi  Ferraris (30,350)"
Juventus, 0, 0, Lazio, "Saturday, November 17, 2012", "Juventus Stadium (38,357)"
Napoli, 2, 2, AC Milan, "Saturday, November 17, 2012", "San Paolo (52,546)"
Palermo, 2, 0, Sampdoria, "Sunday, November 11, 2012", "Renzo Barbera (13,423)"
AC Milan, 1, 3, Fiorentina, "Sunday, November 11, 2012", "San Siro (36,180)"
Chievo Verona, 2, 2, Udinese, "Sunday, November 11, 2012", "Bentegodi (8,500)"
Genoa, 2, 4, Napoli, "Sunday, November 11, 2012", "Luigi Ferraris (20,581)"
Lazio, 3, 2, AS Roma, "Sunday, November 11, 2012", "Stadio Olimpico (51,461)"
Parma, 0, 0, Siena, "Sunday, November 11, 2012", "Ennio Tardini (10,611)"
Torino, 1, 0, Bologna, "Sunday, November 11, 2012", "Stadio Olimpico (13,723)"
Atalanta, 3, 2, Internazionale, "Sunday, November 11, 2012", "Atleti Azzurri d'Italia (19,799)"
Cagliari, 0, 0, Catania, "Saturday, November 10, 2012", "Sant'Elia (13,400)"
US Pescara, 1, 6, Juventus, "Saturday, November 10, 2012", "Stadio Adriatico (20,355)"
US Pescara, 2, 0, Parma, "Sunday, November 4, 2012", "Stadio Adriatico (14,467)"
Bologna, 1, 1, Udinese, "Sunday, November 4, 2012", "Renato Dall'Ara (23,909)"
Catania, 4, 0, Lazio, "Sunday, November 4, 2012", "Angelo Massimino (10,922)"
Fiorentina, 4, 1, Cagliari, "Sunday, November 4, 2012", "Artemio Franchi (19,533)"
Napoli, 1, 1, Torino, "Sunday, November 4, 2012", "San Paolo (34,813)"
Sampdoria, 1, 2, Atalanta, "Sunday, November 4, 2012", "Luigi  Ferraris (21,505)"
Siena, 1, 0, Genoa, "Sunday, November 4, 2012", "Artemio Franchi (8,076)"
AS Roma, 4, 1, Palermo, "Sunday, November 4, 2012", "Stadio Olimpico (30,598)"
AC Milan, 5, 1, Chievo Verona, "Saturday, November 3, 2012", "San Siro (33,360)"
Juventus, 1, 3, Internazionale, "Saturday, November 3, 2012", "Juventus Stadium (40,553)"
Genoa, 0, 1, Fiorentina, "Thursday, November 1, 2012", "Luigi Ferraris (18,952)"
Atalanta, 1, 0, Napoli, "Wednesday, October 31, 2012", "Atleti Azzurri d'Italia (14,883)"
Cagliari, 4, 2, Siena, "Wednesday, October 31, 2012", "Sant'Elia (4,389)"
Chievo Verona, 2, 0, US Pescara, "Wednesday, October 31, 2012", "Bentegodi (7,500)"
Internazionale, 3, 2, Sampdoria, "Wednesday, October 31, 2012", "Stadio Giuseppe Meazza (41,438)"
Juventus, 2, 1, Bologna, "Wednesday, October 31, 2012", "Juventus Stadium (38,185)"
Lazio, 1, 1, Torino, "Wednesday, October 31, 2012", "Stadio Olimpico (20,000)"
Parma, 3, 2, AS Roma, "Wednesday, October 31, 2012", "Ennio Tardini (12,077)"
Udinese, 2, 2, Catania, "Wednesday, October 31, 2012", "Stadio Friuli (16,474)"
Palermo, 2, 2, AC Milan, "Tuesday, October 30, 2012", "Renzo Barbera (18,000)"
Catania, 0, 1, Juventus, "Sunday, October 28, 2012", "Angelo Massimino (20,381)"
Bologna, 1, 3, Internazionale, "Sunday, October 28, 2012", "Renato Dall'Ara (24,512)"
Fiorentina, 2, 0, Lazio, "Sunday, October 28, 2012", "Artemio Franchi (19,395)"
Sampdoria, 0, 1, Cagliari, "Sunday, October 28, 2012", "Luigi  Ferraris (21,592)"
Torino, 1, 3, Parma, "Sunday, October 28, 2012", "Stadio Olimpico (11,676)"
US Pescara, 0, 0, Atalanta, "Sunday, October 28, 2012", "Stadio Adriatico (10,325)"
