home, homescore, awayscore, away, date, group
AJ Auxerre, 2, 1, Le Mans, "Saturday, March 20, 2010", "Stade de l'Abbé-Deschamps (10,100)"
Boulogne, 2, 0, Lorient, "Saturday, March 20, 2010", "Stade de la Libération (11,847)"
Grenoble, 0, 0, AS Monaco, "Saturday, March 20, 2010", "Stade des Alpes (12,949)"
Nice, 1, 0, Paris Saint-Germain , "Saturday, March 20, 2010", "Stade Municipal du Ray "
St Etienne, 0, 0, AS Nancy Lorraine, "Saturday, March 20, 2010", "Stade Geoffroy-Guichard (26,517)"
Stade Rennes, 4, 1, Toulouse, "Saturday, March 20, 2010", "Stade de la Route-de-Lorient (18,865)"
Lens, 0, 0, Sochaux, "Saturday, March 20, 2010", "Stade Felix-Bollaert (33,754)"
Lille, 1, 0, Grenoble, "Sunday, March 14, 2010", "Stadium Lille Métropole (13,981)"
Valenciennes, 0, 2, Stade Rennes, "Sunday, March 14, 2010", "Stade Nungesser (11,116)"
Toulouse, 1, 1, Marseille, "Sunday, March 14, 2010", "Stadium Municipal (27,349)"
AS Monaco, 0, 0, Bordeaux, "Saturday, March 13, 2010", "Stade Louis II (9,535)"
AS Nancy Lorraine, 1, 3, Boulogne, "Saturday, March 13, 2010", "Stade Marcel Picot (17,045)"
Le Mans, 0, 1, Nice, "Saturday, March 13, 2010", "Leon-Bollée (14,000)"
Lorient, 1, 0, Lens, "Saturday, March 13, 2010", "Stade du Moustoir (11,650)"
Montpellier, 1, 1, AJ Auxerre, "Saturday, March 13, 2010", "Stade de la Mosson (19,328)"
Paris Saint-Germain , 4, 1, Sochaux, "Saturday, March 13, 2010", "Parc des Princes (25,000)"
Lyon, 1, 1, St Etienne, "Saturday, March 13, 2010", "Stade de Gerland (36,199)"
Bordeaux, 1, 2, AJ Auxerre, "Wednesday, March 10, 2010", "Stade Jacques Chaban-Delmas (20,868)"
Grenoble, 1, 1, Le Mans, "Sunday, March 7, 2010", "Stade des Alpes (12,000)"
Marseille, 1, 1, Lorient, "Sunday, March 7, 2010", "Stade Vélodrome (30,090)"
Bordeaux, 1, 1, Montpellier, "Sunday, March 7, 2010", "Stade Jacques Chaban-Delmas (27,414)"
AJ Auxerre, 1, 0, Valenciennes, "Saturday, March 6, 2010", "Stade de l'Abbé-Deschamps (9,114)"
Boulogne, 0, 0, Lyon, "Saturday, March 6, 2010", "Stade de la Libération (12,358)"
Lens, 1, 1, Paris Saint-Germain , "Saturday, March 6, 2010", "Stade Felix-Bollaert (35,157)"
Nice, 2, 3, AS Nancy Lorraine, "Saturday, March 6, 2010", "Stade Municipal du Ray (7,504)"
Sochaux, 1, 0, Toulouse, "Saturday, March 6, 2010", "Stade Bonal (18,500)"
Stade Rennes, 1, 0, AS Monaco, "Saturday, March 6, 2010", "Stade de la Route-de-Lorient (23,177)"
St Etienne, 1, 1, Lille, "Saturday, March 6, 2010", "Stade Geoffroy-Guichard (27,463)"
Lille, 1, 2, AJ Auxerre, "Sunday, February 28, 2010", "Stadium Lille Métropole (12,000)"
Paris Saint-Germain , 0, 3, Marseille, "Sunday, February 28, 2010", "Parc des Princes (14,400)"
AS Monaco, 1, 0, Boulogne, "Saturday, February 27, 2010", "Stade Louis II (5,926)"
AS Nancy Lorraine, 0, 2, Grenoble, "Saturday, February 27, 2010", "Stade Marcel Picot (14,667)"
Lorient, 1, 0, Sochaux, "Saturday, February 27, 2010", "Stade du Moustoir (13,081)"
Lyon, 2, 0, Nice, "Saturday, February 27, 2010", "Stade de Gerland (32,593)"
Toulouse, 1, 0, Lens, "Saturday, February 27, 2010", "Stadium Municipal (14,666)"
Valenciennes, 1, 0, St Etienne, "Saturday, February 27, 2010", "Stade Nungesser (12,197)"
Montpellier, 3, 1, Stade Rennes, "Saturday, February 27, 2010", "Stade de la Mosson (15,726)"
Marseille, 3, 1, AS Nancy Lorraine, "Sunday, February 21, 2010", "Stade Vélodrome (47,975)"
Sochaux, 0, 4, Lyon, "Sunday, February 21, 2010", "Stade Bonal (14,768)"
Stade Rennes, 1, 2, Lille, "Sunday, February 21, 2010", "Stade de la Route-de-Lorient (20,196)"
Boulogne, 1, 3, Le Mans, "Saturday, February 20, 2010", "Stade de la Libération (11,259)"
Grenoble, 0, 1, Valenciennes, "Saturday, February 20, 2010", "Stade des Alpes (12,060)"
Lens, 3, 0, AS Monaco, "Saturday, February 20, 2010", "Stade Felix-Bollaert (33,493)"
Nice, 1, 0, Lorient, "Saturday, February 20, 2010", "Stade Municipal du Ray (7,105)"
St Etienne, 1, 0, Montpellier, "Saturday, February 20, 2010", "Stade Geoffroy-Guichard (24,117)"
Paris Saint-Germain , 1, 0, Toulouse, "Saturday, February 20, 2010", "Parc des Princes (33,000)"
AJ Auxerre, 1, 0, Stade Rennes, "Sunday, February 14, 2010", "Stade de l'Abbé-Deschamps (15,000)"
Lorient, 1, 1, Toulouse, "Sunday, February 14, 2010", "Stade du Moustoir (14,000)"
Bordeaux, 3, 1, St Etienne, "Sunday, February 14, 2010", "Stade Jacques Chaban-Delmas (40,084)"
AS Monaco, 1, 2, Marseille, "Saturday, February 13, 2010", "Stade Louis II "
AS Nancy Lorraine, 0, 0, Paris Saint-Germain , "Saturday, February 13, 2010", "Stade Marcel Picot (15,650)"
Le Mans, 0, 0, Sochaux, "Saturday, February 13, 2010", "Leon-Bollée (7,513)"
Lille, 3, 1, Boulogne, "Saturday, February 13, 2010", "Stadium Lille Métropole (14,827)"
Montpellier, 1, 0, Grenoble, "Saturday, February 13, 2010", "Stade de la Mosson (14,129)"
Valenciennes, 2, 1, Nice, "Saturday, February 13, 2010", "Stade Nungesser (10,224)"
Lyon, 1, 0, Lens, "Saturday, February 13, 2010", "Stade de Gerland (33,000)"
St Etienne, 3, 0, AS Monaco, "Sunday, February 7, 2010", "Stade Geoffroy-Guichard (23,241)"
Toulouse, 0, 0, Lyon, "Sunday, February 7, 2010", "Stadium Municipal (20,218)"
Marseille, 5, 1, Valenciennes, "Sunday, February 7, 2010", "Stade Vélodrome (46,306)"
Boulogne, 0, 2, Montpellier, "Saturday, February 6, 2010", "Stade de la Libération (11,000)"
Grenoble, 5, 0, AJ Auxerre, "Saturday, February 6, 2010", "Stade des Alpes (12,849)"
Lens, 2, 1, Le Mans, "Saturday, February 6, 2010", "Stade Felix-Bollaert (30,113)"
Nice, 1, 1, Lille, "Saturday, February 6, 2010", "Stade Municipal du Ray (16,123)"
Paris Saint-Germain , 0, 3, Lorient, "Saturday, February 6, 2010", "Parc des Princes (32,000)"
Sochaux, 1, 1, AS Nancy Lorraine, "Saturday, February 6, 2010", "Stade Bonal (11,057)"
Stade Rennes, 4, 2, Bordeaux, "Saturday, February 6, 2010", "Stade de la Route-de-Lorient (28,006)"
AJ Auxerre, 1, 0, St Etienne, "Sunday, January 31, 2010", "Stade de l'Abbé-Deschamps (12,000)"
Valenciennes, 1, 1, Sochaux, "Sunday, January 31, 2010", "Stade Nungesser (11,323)"
Lyon, 2, 1, Paris Saint-Germain , "Sunday, January 31, 2010", "Stade de Gerland (34,000)"
AS Monaco, 3, 2, Nice, "Saturday, January 30, 2010", "Stade Louis II (13,000)"
AS Nancy Lorraine, 1, 0, Lorient, "Saturday, January 30, 2010", "Stade Marcel Picot (13,878)"
Bordeaux, 0, 0, Boulogne, "Saturday, January 30, 2010", "Stade Jacques Chaban-Delmas (25,290)"
Le Mans, 1, 3, Toulouse, "Saturday, January 30, 2010", "Leon-Bollée (7,144)"
Lille, 1, 0, Lens, "Saturday, January 30, 2010", "Stadium Lille Métropole (16,458)"
Stade Rennes, 4, 0, Grenoble, "Saturday, January 30, 2010", "Stade de la Route-de-Lorient (17,515)"
Montpellier, 2, 0, Marseille, "Saturday, January 30, 2010", "Stade de la Mosson (29,051)"
Grenoble, 1, 3, Bordeaux, "Wednesday, January 20, 2010", "Stade des Alpes (16,338)"
Lens, 0, 1, Montpellier, "Wednesday, January 20, 2010", "Stade Felix-Bollaert (35,000)"
Lorient, 1, 3, Lyon, "Wednesday, January 20, 2010", "Stade du Moustoir (15,000)"
Marseille, 2, 1, Le Mans, "Wednesday, January 20, 2010", "Stade Vélodrome (44,907)"
Nice, 0, 1, AJ Auxerre, "Wednesday, January 20, 2010", "Stade Municipal du Ray (7,001)"
Paris Saint-Germain , 0, 1, AS Monaco, "Wednesday, January 20, 2010", "Parc des Princes (36,000)"
Sochaux, 2, 1, Lille, "Wednesday, January 20, 2010", "Stade Bonal (10,321)"
Toulouse, 0, 0, AS Nancy Lorraine, "Wednesday, January 20, 2010", "Stadium Municipal (13,937)"
Boulogne, 0, 2, Valenciennes, "Wednesday, January 20, 2010", "Stade de la Libération (11,085)"
St Etienne, 0, 0, Stade Rennes, "Tuesday, January 19, 2010", "Stade Geoffroy-Guichard (21,579)"
Bordeaux, 1, 1, Marseille, "Sunday, January 17, 2010", "Stade Jacques Chaban-Delmas (32,771)"
AJ Auxerre, 0, 0, Boulogne, "Saturday, January 16, 2010", "Stade de l'Abbé-Deschamps (10,127)"
AS Monaco, 2, 0, Sochaux, "Saturday, January 16, 2010", "Stade Louis II (6,000)"
AS Nancy Lorraine, 0, 2, Lyon, "Saturday, January 16, 2010", "Stade Marcel Picot (16,097)"
Grenoble, 1, 2, St Etienne, "Saturday, January 16, 2010", "Stade des Alpes (16,100)"
Le Mans, 0, 3, Lorient, "Saturday, January 16, 2010", "Leon-Bollée (8,015)"
Lille, 3, 1, Paris Saint-Germain , "Saturday, January 16, 2010", "Stadium Lille Métropole (15,340)"
Montpellier, 1, 0, Nice, "Saturday, January 16, 2010", "Stade de la Mosson (13,000)"
Stade Rennes, 1, 1, Lens, "Saturday, January 16, 2010", "Stade de la Route-de-Lorient (21,187)"
Valenciennes, 1, 3, Toulouse, "Saturday, January 16, 2010", "Stade Nungesser (12,000)"
AS Monaco, 4, 0, Montpellier, "Wednesday, January 13, 2010", "Stade Louis II (3,000)"
Boulogne, 0, 0, Sochaux, "Wednesday, January 13, 2010", "Stade de la Libération (11,681)"
AS Nancy Lorraine, 0, 4, Lille, "Wednesday, December 23, 2009", "Stade Marcel Picot (11,649)"
Le Mans, 1, 1, AS Monaco, "Wednesday, December 23, 2009", "Leon-Bollée (8,661)"
Lorient, 3, 2, Valenciennes, "Wednesday, December 23, 2009", "Stade du Moustoir (8,000)"
Lyon, 1, 2, Montpellier, "Wednesday, December 23, 2009", "Stade de Gerland (37,963)"
Marseille, 0, 2, AJ Auxerre, "Wednesday, December 23, 2009", "Stade Vélodrome (49,970)"
Nice, 2, 2, Boulogne, "Wednesday, December 23, 2009", "Stade Municipal du Ray (16,000)"
Paris Saint-Germain , 4, 0, Grenoble, "Wednesday, December 23, 2009", "Parc des Princes (32,548)"
Sochaux, 2, 0, Stade Rennes, "Wednesday, December 23, 2009", "Stade Bonal (10,581)"
Toulouse, 1, 2, Bordeaux, "Wednesday, December 23, 2009", "Stadium Municipal (28,352)"
Lens, 1, 0, St Etienne, "Tuesday, December 22, 2009", "Stade Felix-Bollaert (35,000)"
AJ Auxerre, 1, 1, Toulouse, "Sunday, December 20, 2009", "Stade de l'Abbé-Deschamps (16,230)"
Lille, 3, 0, Le Mans, "Sunday, December 20, 2009", "Stadium Lille Métropole (10,000)"
AS Monaco, 1, 1, Lyon, "Sunday, December 20, 2009", "Stade Louis II (10,620)"
Bordeaux, 4, 1, Lorient, "Saturday, December 19, 2009", "Stade Jacques Chaban-Delmas (27,599)"
Grenoble, 1, 1, Nice, "Saturday, December 19, 2009", "Stade des Alpes (13,623)"
Montpellier, 0, 2, AS Nancy Lorraine, "Saturday, December 19, 2009", "Stade de la Mosson "
Stade Rennes, 1, 0, Paris Saint-Germain , "Saturday, December 19, 2009", "Stade de la Route-de-Lorient (26,621)"
Valenciennes, 0, 0, Lens, "Saturday, December 19, 2009", "Stade Nungesser (13,705)"
St Etienne, 0, 0, Marseille, "Saturday, December 19, 2009", "Stade Geoffroy-Guichard (27,614)"
AS Monaco, 1, 0, Stade Rennes, "Wednesday, December 16, 2009", "Stade Louis II (5,455)"
AS Nancy Lorraine, 2, 0, Nice, "Wednesday, December 16, 2009", "Stade Marcel Picot (15,324)"
Le Mans, 1, 0, Grenoble, "Wednesday, December 16, 2009", "Leon-Bollée (8,007)"
Lorient, 1, 2, Marseille, "Wednesday, December 16, 2009", "Stade du Moustoir "
Lyon, 2, 0, Boulogne, "Wednesday, December 16, 2009", "Stade de Gerland (36,000)"
Montpellier, 0, 1, Bordeaux, "Wednesday, December 16, 2009", "Stade de la Mosson (26,200)"
Paris Saint-Germain , 1, 1, Lens, "Wednesday, December 16, 2009", "Parc des Princes (13,000)"
Valenciennes, 0, 0, AJ Auxerre, "Tuesday, December 15, 2009", "Stade Nungesser (10,946)"
AS Monaco, 0, 4, Lille, "Sunday, December 13, 2009", "Stade Louis II (6,323)"
Paris Saint-Germain , 3, 0, St Etienne, "Sunday, December 13, 2009", "Parc des Princes (38,462)"
Sochaux, 1, 0, Grenoble, "Sunday, December 13, 2009", "Stade Bonal (10,606)"
Toulouse, 0, 1, Montpellier, "Sunday, December 13, 2009", "Stadium Municipal (17,969)"
Lyon, 0, 1, Bordeaux, "Sunday, December 13, 2009", "Stade de Gerland (36,887)"
AS Nancy Lorraine, 1, 2, Stade Rennes, "Saturday, December 12, 2009", "Stade Marcel Picot (16,029)"
Le Mans, 2, 1, Valenciennes, "Saturday, December 12, 2009", "Leon-Bollée (7,000)"
Lens, 2, 0, Nice, "Saturday, December 12, 2009", "Stade Felix-Bollaert (30,605)"
Marseille, 2, 0, Boulogne, "Saturday, December 12, 2009", "Stade Vélodrome (47,575)"
Lorient, 0, 0, AJ Auxerre, "Saturday, December 12, 2009", "Stade du Moustoir (9,088)"
Lille, 4, 0, St Etienne, "Thursday, December 10, 2009", "Stadium Lille Métropole (14,500)"
Toulouse, 2, 0, Sochaux, "Thursday, December 10, 2009", "Stadium Municipal (12,152)"
AJ Auxerre, 1, 3, AS Nancy Lorraine, "Sunday, December 6, 2009", "Stade de l'Abbé-Deschamps (8,000)"
Boulogne, 2, 1, Lens, "Sunday, December 6, 2009", "Stade de la Libération (1,270)"
Grenoble, 1, 0, Toulouse, "Sunday, December 6, 2009", "Stade des Alpes (13,865)"
Lille, 4, 3, Lyon, "Sunday, December 6, 2009", "Stadium Lille Métropole (14,500)"
Montpellier, 2, 1, Le Mans, "Saturday, December 5, 2009", "Stade de la Mosson (17,000)"
Nice, 1, 3, Marseille, "Saturday, December 5, 2009", "Stade Municipal du Ray (15,047)"
St Etienne, 0, 0, Sochaux, "Saturday, December 5, 2009", "Stade Geoffroy-Guichard (21,518)"
Stade Rennes, 1, 0, Lorient, "Saturday, December 5, 2009", "Stade de la Route-de-Lorient (24,459)"
Valenciennes, 3, 1, AS Monaco, "Saturday, December 5, 2009", "Stade Nungesser (12,466)"
Bordeaux, 1, 0, Paris Saint-Germain , "Saturday, December 5, 2009", "Stade Jacques Chaban-Delmas (32,826)"
Boulogne, 2, 5, Paris Saint-Germain , "Wednesday, December 2, 2009", "Stade de la Libération (12,348)"
AS Nancy Lorraine, 0, 3, Bordeaux, "Sunday, November 29, 2009", "Stade Marcel Picot (15,356)"
Le Mans, 1, 1, St Etienne, "Sunday, November 29, 2009", "Leon-Bollée (17,500)"
Lyon, 1, 1, Stade Rennes, "Sunday, November 29, 2009", "Stade de Gerland (38,000)"
Lille, 4, 0, Valenciennes, "Saturday, November 28, 2009", "Stadium Lille Métropole (11,000)"
Lorient, 2, 2, Grenoble, "Saturday, November 28, 2009", "Stade du Moustoir (9,000)"
Paris Saint-Germain , 1, 0, AJ Auxerre, "Saturday, November 28, 2009", "Parc des Princes (34,849)"
Sochaux, 1, 0, Nice, "Saturday, November 28, 2009", "Stade Bonal (11,333)"
Toulouse, 1, 0, Boulogne, "Saturday, November 28, 2009", "Stadium Municipal (27,431)"
Lens, 1, 0, Marseille, "Saturday, November 28, 2009", "Stade Felix-Bollaert (38,000)"
Nice, 1, 0, Toulouse, "Sunday, November 22, 2009", "Stade Municipal du Ray (9,485)"
St Etienne, 0, 2, Lorient, "Sunday, November 22, 2009", "Stade Geoffroy-Guichard (24,851)"
Montpellier, 2, 0, Lille, "Sunday, November 22, 2009", "Stade de la Mosson (14,246)"
Bordeaux, 0, 1, Valenciennes, "Saturday, November 21, 2009", "Stade Jacques Chaban-Delmas (27,300)"
Grenoble, 1, 1, Lyon, "Saturday, November 21, 2009", "Stade des Alpes (7,015)"
Lens, 2, 1, AS Nancy Lorraine, "Saturday, November 21, 2009", "Stade Felix-Bollaert (31,189)"
Stade Rennes, 2, 1, Le Mans, "Saturday, November 21, 2009", "Stade de la Route-de-Lorient (20,292)"
AJ Auxerre, 2, 0, AS Monaco, "Saturday, November 21, 2009", "Stade de l'Abbé-Deschamps (14,951)"
Marseille, 1, 0, Paris Saint-Germain , "Friday, November 20, 2009", "Stade Vélodrome (58,000)"
Lille, 2, 0, Bordeaux, "Sunday, November 8, 2009", "Stadium Lille Métropole (16,000)"
Toulouse, 3, 2, Stade Rennes, "Sunday, November 8, 2009", "Stadium Municipal (15,405)"
Lyon, 5, 5, Marseille, "Sunday, November 8, 2009", "Stade de Gerland (41,000)"
AS Monaco, 0, 0, Grenoble, "Saturday, November 7, 2009", "Stade Louis II (6,347)"
AS Nancy Lorraine, 0, 1, St Etienne, "Saturday, November 7, 2009", "Stade Marcel Picot (16,076)"
Le Mans, 0, 1, AJ Auxerre, "Saturday, November 7, 2009", "Leon-Bollée (7,984)"
Lorient, 5, 0, Boulogne, "Saturday, November 7, 2009", "Stade du Moustoir (9,150)"
Paris Saint-Germain , 0, 1, Nice, "Saturday, November 7, 2009", "Parc des Princes (41,000)"
Valenciennes, 1, 1, Montpellier, "Saturday, November 7, 2009", "Stade Nungesser (12,659)"
Sochaux, 1, 2, Lens, "Saturday, November 7, 2009", "Stade Bonal (13,578)"
Nice, 1, 0, Le Mans, "Sunday, November 1, 2009", "Stade Municipal du Ray (8,993)"
Stade Rennes, 0, 3, Valenciennes, "Sunday, November 1, 2009", "Stade de la Route-de-Lorient (21,675)"
