home, homescore, awayscore, away, date, group
Lens, 0, 0, Stade Rennes, "Sunday, September 25, 2005", "Felix-Bollaert  (29,206)"
AS Monaco, 0, 0, Nice, "Saturday, September 24, 2005", "Stade Louis II (14,185)"
AJ Auxerre, 3, 0, Sochaux, "Saturday, September 24, 2005", "Abbe-Deschamps (10,000)"
AS Nancy Lorraine, 2, 1, Troyes, "Saturday, September 24, 2005", "Marcel-Picot (15,392)"
Bordeaux, 1, 0, AC Ajaccio, "Saturday, September 24, 2005", "Parc Lescure (19,400)"
Le Mans, 0, 0, Paris Saint-Germain , "Saturday, September 24, 2005", "Leon Bollee (15,182)"
Lille, 2, 0, St Etienne, "Saturday, September 24, 2005", "Lille Metropole (13,510)"
Marseille, 3, 1, Metz, "Saturday, September 24, 2005", "Velodrome (48,000)"
Strasbourg, 2, 4, Toulouse, "Saturday, September 24, 2005", "La Meinau (15,000)"
Lyon, 1, 1, Lens, "Thursday, September 22, 2005", "Municipal De Gerland (36,300)"
Toulouse, 1, 0, Marseille, "Wednesday, September 21, 2005", "Stadium Municipal (28,070)"
AC Ajaccio, 0, 0, Strasbourg, "Wednesday, September 21, 2005", "Francois-Coty  (5,000)"
Metz, 1, 2, AJ Auxerre, "Wednesday, September 21, 2005", "Saint-Symphorien  (13,630)"
Nice, 1, 0, Le Mans, "Wednesday, September 21, 2005", "Municipal du Ray (9,405)"
Sochaux, 1, 0, Nantes, "Wednesday, September 21, 2005", "Auguste-Bonal (10,000)"
St Etienne, 0, 2, AS Nancy Lorraine, "Wednesday, September 21, 2005", "Geoffroy-Guichard (26,711)"
Stade Rennes, 2, 2, Bordeaux, "Wednesday, September 21, 2005", "Route de Lorient  (24,661)"
Troyes, 1, 2, AS Monaco, "Wednesday, September 21, 2005", "Stade l'Aube (12,214)"
Paris Saint-Germain , 2, 1, Lille, "Wednesday, September 21, 2005", "Parc de Princes (35,189)"
AJ Auxerre, 2, 0, AC Ajaccio, "Sunday, September 18, 2005", "Abbe-Deschamps (5,000)"
AS Monaco, 0, 2, Stade Rennes, "Sunday, September 18, 2005", "Stade Louis II "
Marseille, 2, 1, Troyes, "Sunday, September 18, 2005", "Velodrome (48,000)"
Strasbourg, 1, 1, Lens, "Sunday, September 18, 2005", "La Meinau "
St Etienne, 3, 0, Paris Saint-Germain , "Sunday, September 18, 2005", "Geoffroy-Guichard (27,771)"
Bordeaux, 1, 1, Lyon, "Saturday, September 17, 2005", "Parc Lescure (32,800)"
AS Nancy Lorraine, 1, 1, Metz, "Saturday, September 17, 2005", "Marcel-Picot (21,840)"
Le Mans, 2, 1, Sochaux, "Saturday, September 17, 2005", "Leon Bollee (10,867)"
Lille, 4, 0, Nice, "Saturday, September 17, 2005", "Lille Metropole (8,000)"
Nantes, 2, 0, Toulouse, "Saturday, September 17, 2005", "La Beaujoire "
Lens, 1, 1, Bordeaux, "Sunday, September 11, 2005", "Felix-Bollaert  "
Sochaux, 0, 1, Marseille, "Sunday, September 11, 2005", "Auguste-Bonal (18,493)"
Lyon, 2, 1, AS Monaco, "Saturday, September 10, 2005", "Municipal De Gerland (39,043)"
AC Ajaccio, 1, 0, AS Nancy Lorraine, "Saturday, September 10, 2005", "Francois-Coty  (6,500)"
Metz, 0, 2, Lille, "Saturday, September 10, 2005", "Saint-Symphorien  "
Nice, 0, 1, St Etienne, "Saturday, September 10, 2005", "Municipal du Ray (13,425)"
Paris Saint-Germain , 1, 0, Strasbourg, "Saturday, September 10, 2005", "Parc de Princes (40,748)"
Stade Rennes, 3, 1, AJ Auxerre, "Saturday, September 10, 2005", "Route de Lorient  "
Toulouse, 0, 2, Le Mans, "Saturday, September 10, 2005", "Stadium Municipal (14,814)"
Troyes, 1, 0, Nantes, "Saturday, September 10, 2005", "Stade l'Aube (11,812)"
AS Monaco, 0, 0, Lens, "Sunday, August 28, 2005", "Stade Louis II (11,882)"
AJ Auxerre, 0, 2, Lyon, "Sunday, August 28, 2005", "Abbe-Deschamps (15,000)"
Marseille, 1, 1, AC Ajaccio, "Saturday, August 27, 2005", "Velodrome (50,000)"
AS Nancy Lorraine, 6, 0, Stade Rennes, "Saturday, August 27, 2005", "Marcel-Picot "
Le Mans, 1, 0, Troyes, "Saturday, August 27, 2005", "Leon Bollee "
Nantes, 0, 0, Metz, "Saturday, August 27, 2005", "La Beaujoire (27,532)"
Paris Saint-Germain , 1, 4, Nice, "Saturday, August 27, 2005", "Parc de Princes (42,000)"
St Etienne, 0, 0, Sochaux, "Saturday, August 27, 2005", "Geoffroy-Guichard (31,322)"
Strasbourg, 0, 0, Bordeaux, "Saturday, August 27, 2005", "La Meinau (20,411)"
Lille, 0, 0, Toulouse, "Wednesday, August 24, 2005", "Lille Metropole (12,525)"
Toulouse, 1, 1, St Etienne, "Sunday, August 21, 2005", "Stadium Municipal (21,906)"
Troyes, 1, 1, Paris Saint-Germain , "Sunday, August 21, 2005", "Stade l'Aube (17,500)"
Bordeaux, 1, 0, AS Monaco, "Saturday, August 20, 2005", "Parc Lescure (25,000)"
AC Ajaccio, 0, 0, Le Mans, "Saturday, August 20, 2005", "Francois-Coty  (27,000)"
Lens, 7, 0, AJ Auxerre, "Saturday, August 20, 2005", "Felix-Bollaert  (30,500)"
Lyon, 1, 0, AS Nancy Lorraine, "Saturday, August 20, 2005", "Municipal De Gerland (39,000)"
Metz, 0, 0, Strasbourg, "Saturday, August 20, 2005", "Saint-Symphorien  (19,626)"
Nice, 1, 1, Nantes, "Saturday, August 20, 2005", "Municipal du Ray (13,440)"
Sochaux, 0, 0, Lille, "Saturday, August 20, 2005", "Auguste-Bonal "
Stade Rennes, 3, 2, Marseille, "Saturday, August 20, 2005", "Route de Lorient  "
Strasbourg, 1, 2, AS Monaco, "Sunday, August 14, 2005", "La Meinau (20,000)"
Marseille, 1, 1, Lyon, "Sunday, August 14, 2005", "Velodrome (56,000)"
Paris Saint-Germain , 2, 0, Toulouse, "Saturday, August 13, 2005", "Parc de Princes (41,341)"
AJ Auxerre, 1, 0, Bordeaux, "Saturday, August 13, 2005", "Abbe-Deschamps (18,000)"
AS Nancy Lorraine, 1, 2, Lens, "Saturday, August 13, 2005", "Marcel-Picot (19,500)"
Le Mans, 4, 0, Stade Rennes, "Saturday, August 13, 2005", "Leon Bollee (10,732)"
Lille, 1, 2, Troyes, "Saturday, August 13, 2005", "Lille Metropole (11,746)"
Nantes, 0, 2, AC Ajaccio, "Saturday, August 13, 2005", "La Beaujoire (31,500)"
Nice, 1, 2, Sochaux, "Saturday, August 13, 2005", "Municipal du Ray (13,555)"
St Etienne, 2, 0, Metz, "Saturday, August 13, 2005", "Geoffroy-Guichard (28,966)"
Stade Rennes, 0, 3, Nantes, "Sunday, August 7, 2005", "Route de Lorient  (29,344)"
Lyon, 1, 0, Strasbourg, "Sunday, August 7, 2005", "Municipal De Gerland (30,000)"
Lens, 2, 0, Marseille, "Saturday, August 6, 2005", "Felix-Bollaert  (39,260)"
AC Ajaccio, 3, 3, Lille, "Saturday, August 6, 2005", "Francois-Coty  (5,000)"
AS Monaco, 0, 2, AJ Auxerre, "Saturday, August 6, 2005", "Stade Louis II (15,550)"
Bordeaux, 1, 0, AS Nancy Lorraine, "Saturday, August 6, 2005", "Parc Lescure (25,428)"
Metz, 0, 0, Le Mans, "Saturday, August 6, 2005", "Saint-Symphorien  (18,130)"
Sochaux, 0, 1, Paris Saint-Germain , "Saturday, August 6, 2005", "Auguste-Bonal (17,543)"
Toulouse, 0, 2, Nice, "Saturday, August 6, 2005", "Stadium Municipal (18,620)"
Troyes, 0, 0, St Etienne, "Saturday, August 6, 2005", "Stade l'Aube (10,006)"
Le Mans, 1, 2, Lyon, "Sunday, July 31, 2005", "Leon Bollee (11,000)"
Marseille, 0, 2, Bordeaux, "Saturday, July 30, 2005", "Velodrome (57,000)"
AS Nancy Lorraine, 0, 1, AS Monaco, "Saturday, July 30, 2005", "Marcel-Picot (20,000)"
Lille, 1, 0, Stade Rennes, "Saturday, July 30, 2005", "Lille Metropole (12,697)"
Nantes, 2, 0, Lens, "Saturday, July 30, 2005", "La Beaujoire (34,000)"
Nice, 1, 1, Troyes, "Saturday, July 30, 2005", "Municipal du Ray (15,050)"
Sochaux, 0, 1, Toulouse, "Saturday, July 30, 2005", "Auguste-Bonal (13,234)"
St Etienne, 0, 0, AC Ajaccio, "Saturday, July 30, 2005", "Geoffroy-Guichard (25,928)"
Strasbourg, 0, 0, AJ Auxerre, "Saturday, July 30, 2005", "La Meinau (18,224)"
Paris Saint-Germain , 4, 1, Metz, "Friday, July 29, 2005", "Parc de Princes (42,848)"
