home, homescore, awayscore, away, date, group
VfB Stuttgart, 3, 0, Nurnberg, "Wednesday, April 16, 2008"," Mercedes-Benz Arena (48,000)"
Hansa Rostock, 1, 2, Werder Bremen, "Tuesday, April 15, 2008"," DKB-Arena (18,000)"
Hertha Berlin, 0, 0, Hamburg SV, "Tuesday, April 15, 2008"," Olympiastadion (35,000)"
Schalke 04, 5, 0, Energie Cottbus, "Tuesday, April 15, 2008"," Veltins-Arena (61,482)"
VfL Wolfsburg, 0, 1, VfL Bochum, "Tuesday, April 15, 2008"," Volkswagen Arena (19,000)"
Bayer Leverkusen, 3, 0, VfB Stuttgart, "Sunday, April 13, 2008"," BayArena (22,500)"
Bayern Munich, 5, 0, Borussia Dortmund, "Sunday, April 13, 2008"," Allianz Arena (69,000)"
Energie Cottbus, 1, 0, Arminia Bielefeld, "Saturday, April 12, 2008"," Stadion der Freundschaft (15,000)"
Hamburg SV, 0, 1, MSV Duisburg, "Saturday, April 12, 2008"," Imtech Arena (50,000)"
Hannover 96, 2, 1, Eintracht Frankfurt, "Saturday, April 12, 2008"," HDI-Arena (38,000)"
Karlsruhe, 1, 2, Hansa Rostock, "Saturday, April 12, 2008"," Wildparkstadion (28,000)"
VfL Bochum, 1, 1, Hertha Berlin, "Saturday, April 12, 2008"," rewirpowerSTADION (20,883)"
Werder Bremen, 5, 1, Schalke 04, "Saturday, April 12, 2008"," Weserstadion (42,100)"
Bayern Munich, 3, 1, VfL Bochum, "Sunday, April 6, 2008"," Allianz Arena (69,000)"
Borussia Dortmund, 2, 1, Bayer Leverkusen, "Sunday, April 6, 2008"," Signal Iduna Park (67,000)"
Arminia Bielefeld, 1, 0, Karlsruhe, "Saturday, April 5, 2008"," SchÃ¼coArena (20,000)"
Eintracht Frankfurt, 1, 3, Nurnberg, "Saturday, April 5, 2008"," Commerzbank Arena (51,500)"
Hertha Berlin, 1, 2, Werder Bremen, "Saturday, April 5, 2008"," Olympiastadion (59,786)"
Schalke 04, 1, 0, Hansa Rostock, "Saturday, April 5, 2008"," Veltins-Arena (61,482)"
VfB Stuttgart, 1, 0, Hamburg SV, "Saturday, April 5, 2008"," Mercedes-Benz Arena (65,800)"
VfL Wolfsburg, 3, 2, Hannover 96, "Saturday, April 5, 2008"," Volkswagen Arena (28,000)"
MSV Duisburg, 0, 1, Energie Cottbus, "Friday, April 4, 2008"," Schauinsland-Reisen-Arena (23,000)"
Energie Cottbus, 2, 1, Hertha Berlin, "Sunday, March 30, 2008"," Stadion der Freundschaft (20,000)"
Hannover 96, 0, 0, VfB Stuttgart, "Sunday, March 30, 2008"," HDI-Arena (45,000)"
Bayer Leverkusen, 0, 2, Eintracht Frankfurt, "Saturday, March 29, 2008"," BayArena (22,500)"
Hamburg SV, 1, 1, Arminia Bielefeld, "Saturday, March 29, 2008"," Imtech Arena (56,000)"
Karlsruhe, 0, 0, Schalke 04, "Saturday, March 29, 2008"," Wildparkstadion (29,700)"
Nurnberg, 1, 1, Bayern Munich, "Saturday, March 29, 2008"," Grundig Stadion (46,500)"
VfL Bochum, 3, 3, Borussia Dortmund, "Saturday, March 29, 2008"," rewirpowerSTADION (31,328)"
Werder Bremen, 1, 2, MSV Duisburg, "Saturday, March 29, 2008"," Weserstadion (40,000)"
Hansa Rostock, 0, 1, VfL Wolfsburg, "Friday, March 28, 2008"," DKB-Arena (13,000)"
Arminia Bielefeld, 1, 1, Werder Bremen, "Sunday, March 23, 2008"," SchÃ¼coArena (27,000)"
Hertha Berlin, 1, 2, Schalke 04, "Sunday, March 23, 2008"," Olympiastadion (60,000)"
Bayern Munich, 2, 1, Bayer Leverkusen, "Saturday, March 22, 2008"," Allianz Arena (69,000)"
Borussia Dortmund, 1, 1, Karlsruhe, "Saturday, March 22, 2008"," Signal Iduna Park (72,000)"
MSV Duisburg, 1, 1, Hannover 96, "Saturday, March 22, 2008"," Schauinsland-Reisen-Arena (20,747)"
Nurnberg, 1, 1, VfL Bochum, "Saturday, March 22, 2008"," Grundig Stadion (40,000)"
VfB Stuttgart, 4, 1, Hansa Rostock, "Saturday, March 22, 2008"," Mercedes-Benz Arena (45,000)"
VfL Wolfsburg, 1, 1, Hamburg SV, "Saturday, March 22, 2008"," Volkswagen Arena (30,000)"
Eintracht Frankfurt, 2, 1, Energie Cottbus, "Thursday, March 20, 2008"," Commerzbank Arena (43,000)"
Bayer Leverkusen, 4, 1, Nurnberg, "Sunday, March 16, 2008"," BayArena (22,500)"
Werder Bremen, 0, 1, VfL Wolfsburg, "Sunday, March 16, 2008"," Weserstadion (39,000)"
Energie Cottbus, 2, 0, Bayern Munich, "Saturday, March 15, 2008"," Stadion der Freundschaft (22,746)"
Hamburg SV, 1, 0, Borussia Dortmund, "Saturday, March 15, 2008"," Imtech Arena (57,000)"
Hannover 96, 2, 2, Arminia Bielefeld, "Saturday, March 15, 2008"," HDI-Arena (32,000)"
Hansa Rostock, 0, 0, Hertha Berlin, "Saturday, March 15, 2008"," DKB-Arena (22,000)"
Karlsruhe, 0, 1, Eintracht Frankfurt, "Saturday, March 15, 2008"," Wildparkstadion (29,348)"
VfL Bochum, 1, 1, VfB Stuttgart, "Saturday, March 15, 2008"," rewirpowerSTADION (25,086)"
Schalke 04, 2, 1, MSV Duisburg, "Friday, March 14, 2008"," Veltins-Arena (61,000)"
Energie Cottbus, 0, 1, VfB Stuttgart, "Tuesday, March 11, 2008"," Stadion der Freundschaft (13,000)"
Bayer Leverkusen, 2, 0, Hannover 96, "Sunday, March 9, 2008"," BayArena (22,500)"
Nurnberg, 0, 0, Hamburg SV, "Sunday, March 9, 2008"," Grundig Stadion (42,000)"
Arminia Bielefeld, 0, 2, Schalke 04, "Saturday, March 8, 2008"," SchÃ¼coArena (27,000)"
Bayern Munich, 2, 0, Karlsruhe, "Saturday, March 8, 2008"," Allianz Arena (69,000)"
Eintracht Frankfurt, 1, 1, VfL Bochum, "Saturday, March 8, 2008"," Commerzbank Arena (46,000)"
MSV Duisburg, 1, 1, Hansa Rostock, "Saturday, March 8, 2008"," Schauinsland-Reisen-Arena (18,000)"
VfB Stuttgart, 6, 3, Werder Bremen, "Saturday, March 8, 2008"," Mercedes-Benz Arena (55,800)"
VfL Wolfsburg, 3, 0, Energie Cottbus, "Saturday, March 8, 2008"," Volkswagen Arena (20,000)"
Borussia Dortmund, 1, 1, Hertha Berlin, "Friday, March 7, 2008"," Signal Iduna Park (71,000)"
Hamburg SV, 4, 1, Eintracht Frankfurt, "Sunday, March 2, 2008"," Imtech Arena (52,000)"
VfL Bochum, 2, 0, Bayer Leverkusen, "Sunday, March 2, 2008"," rewirpowerSTADION (22,500)"
Hannover 96, 2, 1, Nurnberg, "Saturday, March 1, 2008"," HDI-Arena (32,000)"
Hansa Rostock, 1, 1, Arminia Bielefeld, "Saturday, March 1, 2008"," DKB-Arena (16,000)"
Karlsruhe, 3, 1, VfL Wolfsburg, "Saturday, March 1, 2008"," Wildparkstadion (29,000)"
Schalke 04, 0, 1, Bayern Munich, "Saturday, March 1, 2008"," Veltins-Arena (61,482)"
Werder Bremen, 2, 0, Borussia Dortmund, "Saturday, March 1, 2008"," Weserstadion (42,100)"
Hertha Berlin, 2, 0, MSV Duisburg, "Friday, February 29, 2008"," Olympiastadion (30,000)"
Bayern Munich, 1, 1, Hamburg SV, "Sunday, February 24, 2008"," Allianz Arena (69,000)"
Nurnberg, 1, 1, Energie Cottbus, "Sunday, February 24, 2008"," Grundig Stadion (40,900)"
Arminia Bielefeld, 0, 2, MSV Duisburg, "Saturday, February 23, 2008"," SchÃ¼coArena (18,000)"
Bayer Leverkusen, 1, 0, Schalke 04, "Saturday, February 23, 2008"," BayArena (22,500)"
Borussia Dortmund, 1, 0, Hansa Rostock, "Saturday, February 23, 2008"," Signal Iduna Park (77,000)"
Eintracht Frankfurt, 1, 0, Werder Bremen, "Saturday, February 23, 2008"," Commerzbank Arena (50,000)"
VfB Stuttgart, 3, 1, Karlsruhe, "Saturday, February 23, 2008"," Mercedes-Benz Arena (55,800)"
VfL Wolfsburg, 0, 0, Hertha Berlin, "Saturday, February 23, 2008"," Volkswagen Arena (22,000)"
VfL Bochum, 2, 1, Hannover 96, "Friday, February 22, 2008"," rewirpowerSTADION (20,000)"
Hamburg SV, 3, 0, VfL Bochum, "Sunday, February 17, 2008"," Imtech Arena (50,000)"
Hannover 96, 0, 3, Bayern Munich, "Sunday, February 17, 2008"," HDI-Arena (49,000)"
Energie Cottbus, 0, 2, Borussia Dortmund, "Saturday, February 16, 2008"," Stadion der Freundschaft (18,000)"
Hansa Rostock, 1, 0, Eintracht Frankfurt, "Saturday, February 16, 2008"," DKB-Arena (17,000)"
Hertha Berlin, 1, 0, Arminia Bielefeld, "Saturday, February 16, 2008"," Olympiastadion (35,000)"
Karlsruhe, 2, 2, Bayer Leverkusen, "Saturday, February 16, 2008"," Wildparkstadion (28,000)"
MSV Duisburg, 2, 3, VfB Stuttgart, "Saturday, February 16, 2008"," Schauinsland-Reisen-Arena (21,000)"
Werder Bremen, 2, 0, Nurnberg, "Saturday, February 16, 2008"," Weserstadion (38,000)"
Schalke 04, 1, 2, VfL Wolfsburg, "Friday, February 15, 2008"," Veltins-Arena (61,000)"
Bayern Munich, 1, 1, Werder Bremen, "Sunday, February 10, 2008"," Allianz Arena "
Borussia Dortmund, 2, 3, Schalke 04, "Sunday, February 10, 2008"," Signal Iduna Park "
Bayer Leverkusen, 1, 1, Hamburg SV, "Saturday, February 9, 2008"," BayArena "
Hannover 96, 2, 2, Karlsruhe, "Saturday, February 9, 2008"," HDI-Arena (40,000)"
Nurnberg, 1, 1, Hansa Rostock, "Saturday, February 9, 2008"," Grundig Stadion (40,000)"
VfB Stuttgart, 1, 3, Hertha Berlin, "Saturday, February 9, 2008"," Mercedes-Benz Arena (48,000)"
VfL Bochum, 3, 3, Energie Cottbus, "Saturday, February 9, 2008"," rewirpowerSTADION "
VfL Wolfsburg, 2, 1, MSV Duisburg, "Saturday, February 9, 2008"," Volkswagen Arena (18,000)"
Eintracht Frankfurt, 2, 1, Arminia Bielefeld, "Friday, February 8, 2008"," Commerzbank Arena "
Schalke 04, 4, 1, VfB Stuttgart, "Sunday, February 3, 2008"," Veltins-Arena "
Werder Bremen, 1, 2, VfL Bochum, "Sunday, February 3, 2008"," Weserstadion "
Arminia Bielefeld, 0, 1, VfL Wolfsburg, "Saturday, February 2, 2008"," SchÃ¼coArena "
Energie Cottbus, 2, 3, Bayer Leverkusen, "Saturday, February 2, 2008"," Stadion der Freundschaft "
Hamburg SV, 1, 1, Hannover 96, "Saturday, February 2, 2008"," Imtech Arena (57,000)"
Hertha Berlin, 0, 3, Eintracht Frankfurt, "Saturday, February 2, 2008"," Olympiastadion (40,000)"
Karlsruhe, 2, 0, Nurnberg, "Saturday, February 2, 2008"," Wildparkstadion "
MSV Duisburg, 3, 3, Borussia Dortmund, "Saturday, February 2, 2008"," Schauinsland-Reisen-Arena "
Hansa Rostock, 1, 2, Bayern Munich, "Friday, February 1, 2008"," DKB-Arena "
Hansa Rostock, 2, 0, VfL Bochum, "Sunday, December 16, 2007"," DKB-Arena "
MSV Duisburg, 0, 1, Eintracht Frankfurt, "Sunday, December 16, 2007"," Schauinsland-Reisen-Arena "
Arminia Bielefeld, 2, 0, VfB Stuttgart, "Saturday, December 15, 2007"," SchÃ¼coArena "
Hertha Berlin, 0, 0, Bayern Munich, "Saturday, December 15, 2007"," Olympiastadion "
Karlsruhe, 1, 1, Hamburg SV, "Saturday, December 15, 2007"," Wildparkstadion "
Schalke 04, 2, 1, Nurnberg, "Saturday, December 15, 2007"," Veltins-Arena "
VfL Wolfsburg, 4, 0, Borussia Dortmund, "Saturday, December 15, 2007"," Volkswagen Arena "
Werder Bremen, 5, 2, Bayer Leverkusen, "Saturday, December 15, 2007"," Weserstadion "
Energie Cottbus, 5, 1, Hannover 96, "Friday, December 14, 2007"," Stadion der Freundschaft "
Bayer Leverkusen, 3, 0, Hansa Rostock, "Sunday, December 9, 2007"," BayArena (20,000)"
Nurnberg, 2, 1, Hertha Berlin, "Sunday, December 9, 2007"," Grundig Stadion "
Bayern Munich, 0, 0, MSV Duisburg, "Saturday, December 8, 2007"," Allianz Arena "
Eintracht Frankfurt, 2, 2, Schalke 04, "Saturday, December 8, 2007"," Commerzbank Arena "
Hamburg SV, 0, 0, Energie Cottbus, "Saturday, December 8, 2007"," Imtech Arena "
Hannover 96, 4, 3, Werder Bremen, "Saturday, December 8, 2007"," AWD-Arena (49,000)"
VfB Stuttgart, 3, 1, VfL Wolfsburg, "Saturday, December 8, 2007"," Mercedes-Benz Arena (558,000)"
VfL Bochum, 2, 2, Karlsruhe, "Saturday, December 8, 2007"," rewirpowerSTADION "
Borussia Dortmund, 6, 1, Arminia Bielefeld, "Friday, December 7, 2007"," Signal Iduna Park "
Arminia Bielefeld, 0, 1, Bayern Munich, "Sunday, December 2, 2007"," SchÃ¼coArena "
MSV Duisburg, 1, 0, Nurnberg, "Sunday, December 2, 2007"," Schauinsland-Reisen-Arena "
Energie Cottbus, 2, 0, Karlsruhe, "Saturday, December 1, 2007"," Stadion der Freundschaft "
Hertha Berlin, 0, 3, Bayer Leverkusen, "Saturday, December 1, 2007"," Olympiastadion "
Schalke 04, 1, 0, VfL Bochum, "Saturday, December 1, 2007"," Veltins-Arena "
VfB Stuttgart, 1, 2, Borussia Dortmund, "Saturday, December 1, 2007"," Mercedes-Benz Arena "
VfL Wolfsburg, 2, 2, Eintracht Frankfurt, "Saturday, December 1, 2007"," Volkswagen Arena "
Werder Bremen, 2, 1, Hamburg SV, "Saturday, December 1, 2007"," Weserstadion "
Hansa Rostock, 0, 3, Hannover 96, "Friday, November 30, 2007"," DKB-Arena "
Hamburg SV, 2, 0, Hansa Rostock, "Sunday, November 25, 2007"," Imtech Arena "
Nurnberg, 2, 0, Borussia Dortmund, "Sunday, November 25, 2007"," Grundig Stadion "
Bayer Leverkusen, 4, 1, MSV Duisburg, "Saturday, November 24, 2007"," BayArena "
Bayern Munich, 2, 1, VfL Wolfsburg, "Saturday, November 24, 2007"," Allianz Arena "
Eintracht Frankfurt, 1, 4, VfB Stuttgart, "Saturday, November 24, 2007"," Commerzbank Arena "
Energie Cottbus, 0, 2, Werder Bremen, "Saturday, November 24, 2007"," Stadion der Freundschaft "
Hannover 96, 2, 3, Schalke 04, "Saturday, November 24, 2007"," HDI-Arena "
VfL Bochum, 3, 0, Arminia Bielefeld, "Saturday, November 24, 2007"," rewirpowerSTADION "
Karlsruhe, 2, 1, Hertha Berlin, "Friday, November 23, 2007"," Wildparkstadion (29,000)"
Arminia Bielefeld, 3, 1, Nurnberg, "Sunday, November 11, 2007"," SchÃ¼coArena "
VfL Wolfsburg, 1, 2, Bayer Leverkusen, "Sunday, November 11, 2007"," Volkswagen Arena "
Borussia Dortmund, 1, 1, Eintracht Frankfurt, "Saturday, November 10, 2007"," Signal Iduna Park "
Hansa Rostock, 3, 2, Energie Cottbus, "Saturday, November 10, 2007"," DKB-Arena "
Hertha Berlin, 1, 0, Hannover 96, "Saturday, November 10, 2007"," Olympiastadion "
Schalke 04, 1, 1, Hamburg SV, "Saturday, November 10, 2007"," Veltins-Arena "
VfB Stuttgart, 3, 1, Bayern Munich, "Saturday, November 10, 2007"," Mercedes-Benz Arena "
Werder Bremen, 4, 0, Karlsruhe, "Saturday, November 10, 2007"," Weserstadion "
MSV Duisburg, 0, 2, VfL Bochum, "Friday, November 9, 2007"," Schauinsland-Reisen-Arena "
Karlsruhe, 1, 0, MSV Duisburg, "Sunday, November 4, 2007"," Wildparkstadion "
VfL Bochum, 5, 3, VfL Wolfsburg, "Sunday, November 4, 2007"," rewirpowerSTADION "
Bayer Leverkusen, 4, 0, Arminia Bielefeld, "Saturday, November 3, 2007"," BayArena "
Bayern Munich, 0, 0, Eintracht Frankfurt, "Saturday, November 3, 2007"," Allianz Arena "
Hamburg SV, 2, 1, Hertha Berlin, "Saturday, November 3, 2007"," Imtech Arena "
Hannover 96, 2, 1, Borussia Dortmund, "Saturday, November 3, 2007"," HDI-Arena "
Nurnberg, 0, 1, VfB Stuttgart, "Saturday, November 3, 2007"," Grundig Stadion "
Werder Bremen, 1, 0, Hansa Rostock, "Saturday, November 3, 2007"," Weserstadion "
Energie Cottbus, 1, 0, Schalke 04, "Friday, November 2, 2007"," Stadion der Freundschaft "
Borussia Dortmund, 0, 0, Bayern Munich, "Sunday, October 28, 2007"," Signal Iduna Park "
MSV Duisburg, 0, 1, Hamburg SV, "Sunday, October 28, 2007"," Schauinsland-Reisen-Arena "
Arminia Bielefeld, 1, 1, Energie Cottbus, "Saturday, October 27, 2007"," SchÃ¼coArena "
Hansa Rostock, 0, 0, Karlsruhe, "Saturday, October 27, 2007"," DKB-Arena "
Hertha Berlin, 2, 0, VfL Bochum, "Saturday, October 27, 2007"," Olympiastadion "
Schalke 04, 1, 1, Werder Bremen, "Saturday, October 27, 2007"," Veltins-Arena "
VfB Stuttgart, 1, 0, Bayer Leverkusen, "Saturday, October 27, 2007"," Mercedes-Benz Arena "
VfL Wolfsburg, 3, 1, Nurnberg, "Saturday, October 27, 2007"," Volkswagen Arena "
Eintracht Frankfurt, 0, 0, Hannover 96, "Friday, October 26, 2007"," Commerzbank Arena "
Hannover 96, 2, 2, VfL Wolfsburg, "Sunday, October 21, 2007"," HDI-Arena "
Karlsruhe, 0, 0, Arminia Bielefeld, "Sunday, October 21, 2007"," Wildparkstadion "
Bayer Leverkusen, 2, 2, Borussia Dortmund, "Saturday, October 20, 2007"," BayArena "
Hamburg SV, 4, 1, VfB Stuttgart, "Saturday, October 20, 2007"," Imtech Arena "
Hansa Rostock, 1, 1, Schalke 04, "Saturday, October 20, 2007"," DKB-Arena "
Nurnberg, 5, 1, Eintracht Frankfurt, "Saturday, October 20, 2007"," Grundig Stadion "
VfL Bochum, 1, 2, Bayern Munich, "Saturday, October 20, 2007"," rewirpowerSTADION "
Werder Bremen, 3, 2, Hertha Berlin, "Saturday, October 20, 2007"," Weserstadion "
Energie Cottbus, 1, 2, MSV Duisburg, "Friday, October 19, 2007"," Stadion der Freundschaft "
Bayern Munich, 3, 0, Nurnberg, "Sunday, October 7, 2007"," Allianz Arena "
Eintracht Frankfurt, 2, 1, Bayer Leverkusen, "Sunday, October 7, 2007"," Commerzbank Arena "
Arminia Bielefeld, 0, 1, Hamburg SV, "Saturday, October 6, 2007"," SchÃ¼coArena "
Hertha Berlin, 0, 0, Energie Cottbus, "Saturday, October 6, 2007"," Olympiastadion "
MSV Duisburg, 1, 3, Werder Bremen, "Saturday, October 6, 2007"," Schauinsland-Reisen-Arena "
Schalke 04, 0, 2, Karlsruhe, "Saturday, October 6, 2007"," Veltins-Arena "
VfB Stuttgart, 0, 2, Hannover 96, "Saturday, October 6, 2007"," Mercedes-Benz Arena "
VfL Wolfsburg, 1, 0, Hansa Rostock, "Saturday, October 6, 2007"," Volkswagen Arena "
Borussia Dortmund, 2, 1, VfL Bochum, "Friday, October 5, 2007"," Signal Iduna Park "
Energie Cottbus, 2, 2, Eintracht Frankfurt, "Sunday, September 30, 2007"," Stadion der Freundschaft "
Hannover 96, 2, 1, MSV Duisburg, "Sunday, September 30, 2007"," HDI-Arena "
Bayer Leverkusen, 0, 1, Bayern Munich, "Saturday, September 29, 2007"," BayArena "
Hamburg SV, 2, 2, VfL Wolfsburg, "Saturday, September 29, 2007"," Imtech Arena "
Hansa Rostock, 2, 1, VfB Stuttgart, "Saturday, September 29, 2007"," DKB-Arena "
Karlsruhe, 3, 1, Borussia Dortmund, "Saturday, September 29, 2007"," Wildparkstadion "
VfL Bochum, 3, 3, Nurnberg, "Saturday, September 29, 2007"," rewirpowerSTADION "
Werder Bremen, 8, 1, Arminia Bielefeld, "Saturday, September 29, 2007"," Weserstadion "
Schalke 04, 1, 0, Hertha Berlin, "Friday, September 28, 2007"," Veltins-Arena "
Arminia Bielefeld, 0, 2, Hannover 96, "Wednesday, September 26, 2007"," SchÃ¼coArena "
Bayern Munich, 5, 0, Energie Cottbus, "Wednesday, September 26, 2007"," Allianz Arena "
Eintracht Frankfurt, 0, 1, Karlsruhe, "Wednesday, September 26, 2007"," Commerzbank Arena "
Nurnberg, 1, 2, Bayer Leverkusen, "Wednesday, September 26, 2007"," Grundig Stadion "
VfB Stuttgart, 1, 0, VfL Bochum, "Wednesday, September 26, 2007"," Mercedes-Benz Arena "
Borussia Dortmund, 0, 3, Hamburg SV, "Tuesday, September 25, 2007"," Signal Iduna Park "
Hertha Berlin, 1, 3, Hansa Rostock, "Tuesday, September 25, 2007"," Olympiastadion "
MSV Duisburg, 0, 2, Schalke 04, "Tuesday, September 25, 2007"," Schauinsland-Reisen-Arena "
VfL Wolfsburg, 1, 1, Werder Bremen, "Tuesday, September 25, 2007"," Volkswagen Arena "
Hannover 96, 0, 3, Bayer Leverkusen, "Sunday, September 23, 2007"," HDI-Arena "
Karlsruhe, 1, 4, Bayern Munich, "Sunday, September 23, 2007"," Wildparkstadion "
Energie Cottbus, 1, 2, VfL Wolfsburg, "Saturday, September 22, 2007"," Stadion der Freundschaft "
Hamburg SV, 1, 0, Nurnberg, "Saturday, September 22, 2007"," Imtech Arena "
Hansa Rostock, 2, 0, MSV Duisburg, "Saturday, September 22, 2007"," DKB-Arena "
Hertha Berlin, 3, 2, Borussia Dortmund, "Saturday, September 22, 2007"," Olympiastadion "
Schalke 04, 3, 0, Arminia Bielefeld, "Saturday, September 22, 2007"," Veltins-Arena "
Werder Bremen, 4, 1, VfB Stuttgart, "Saturday, September 22, 2007"," Weserstadion "
VfL Bochum, 0, 0, Eintracht Frankfurt, "Friday, September 21, 2007"," rewirpowerSTADION "
MSV Duisburg, 1, 2, Hertha Berlin, "Sunday, September 16, 2007"," Schauinsland-Reisen-Arena "
VfL Wolfsburg, 1, 2, Karlsruhe, "Sunday, September 16, 2007"," Volkswagen Arena "
Arminia Bielefeld, 4, 2, Hansa Rostock, "Saturday, September 15, 2007"," SchÃ¼coArena "
Bayer Leverkusen, 2, 0, VfL Bochum, "Saturday, September 15, 2007"," BayArena "
Bayern Munich, 1, 1, Schalke 04, "Saturday, September 15, 2007"," Allianz Arena "
Eintracht Frankfurt, 2, 1, Hamburg SV, "Saturday, September 15, 2007"," Commerzbank Arena "
