home, homescore, awayscore, away, date, group
Alavés, 0, 0, Athletic Bilbao, "Sunday, April 2, 2006", "Estadio Mendizorroza "
Deportivo La Coruña, 2, 0, Racing Santander, "Sunday, April 2, 2006", "Estadio Riazor "
Mallorca, 0, 0, Espanyol, "Sunday, April 2, 2006", "Estadio Son Moix "
Osasuna, 0, 4, Getafe, "Sunday, April 2, 2006", "Estadio El Sadar "
Valencia, 5, 3, Cádiz, "Sunday, April 2, 2006", "Estadio Mestalla "
Atletico Madrid, 0, 3, Celta Vigo, "Sunday, April 2, 2006", "Vicente Calderon "
Real Betis, 2, 1, Sevilla FC, "Sunday, April 2, 2006", "Estadio Manuel Ruiz de Lopera "
Real Sociedad, 3, 0, Malaga, "Saturday, April 1, 2006", "Estadio Anoeta "
Real Zaragoza, 0, 1, Villarreal, "Saturday, April 1, 2006", "Estadio La Romareda "
Barcelona, 1, 1, Real Madrid, "Saturday, April 1, 2006", "Estadio Camp Nou "
Celta Vigo, 2, 0, Mallorca, "Sunday, March 26, 2006", "Estadio Balaídos "
Espanyol, 0, 0, Alavés, "Sunday, March 26, 2006", "Estadio Olimpico de Montjuic "
Getafe, 2, 1, Real Sociedad, "Sunday, March 26, 2006", "Coliseum Alfonso Perez "
Racing Santander, 0, 0, Real Zaragoza, "Sunday, March 26, 2006", "Estadio El Sardinero "
Sevilla FC, 1, 0, Valencia, "Sunday, March 26, 2006", "Estadio Ramon Sanchez Pizjuan "
Real Madrid, 4, 0, Deportivo La Coruña, "Sunday, March 26, 2006", "Estadio Santiago Bernabéu "
Cádiz, 1, 1, Atletico Madrid, "Sunday, March 26, 2006", "Estadio Ramón de Carranza "
Villarreal, 1, 2, Real Betis, "Saturday, March 25, 2006", "Estadio El Madrigal "
Malaga, 0, 0, Barcelona, "Saturday, March 25, 2006", "Estadio La Rosaleda "
Athletic Bilbao, 1, 0, Osasuna, "Saturday, March 25, 2006", "Estadio San Mamés "
Atletico Madrid, 0, 1, Sevilla FC, "Thursday, March 23, 2006", "Vicente Calderon "
Alavés, 1, 0, Celta Vigo, "Wednesday, March 22, 2006", "Estadio Mendizorroza "
Athletic Bilbao, 1, 1, Espanyol, "Wednesday, March 22, 2006", "Estadio San Mamés "
Deportivo La Coruña, 2, 1, Malaga, "Wednesday, March 22, 2006", "Estadio Riazor "
Mallorca, 1, 0, Cádiz, "Wednesday, March 22, 2006", "Estadio Son Moix "
Osasuna, 2, 0, Real Sociedad, "Wednesday, March 22, 2006", "Estadio El Sadar "
Real Betis, 1, 0, Racing Santander, "Wednesday, March 22, 2006", "Estadio Manuel Ruiz de Lopera "
Valencia, 1, 1, Villarreal, "Wednesday, March 22, 2006", "Estadio Mestalla "
Real Zaragoza, 1, 1, Real Madrid, "Wednesday, March 22, 2006", "Estadio La Romareda "
Barcelona, 3, 1, Getafe, "Tuesday, March 21, 2006", "Estadio Camp Nou "
Cádiz, 0, 0, Alavés, "Sunday, March 19, 2006", "Estadio Ramón de Carranza "
Espanyol, 2, 4, Osasuna, "Sunday, March 19, 2006", "Estadio Olimpico de Montjuic "
Racing Santander, 2, 1, Valencia, "Sunday, March 19, 2006", "Estadio El Sardinero "
Sevilla FC, 1, 1, Mallorca, "Sunday, March 19, 2006", "Estadio Ramon Sanchez Pizjuan "
Malaga, 0, 1, Real Zaragoza, "Sunday, March 19, 2006", "Estadio La Rosaleda "
Real Madrid, 0, 0, Real Betis, "Sunday, March 19, 2006", "Estadio Santiago Bernabéu "
Celta Vigo, 0, 1, Athletic Bilbao, "Sunday, March 19, 2006", "Estadio Balaídos "
Getafe, 1, 2, Deportivo La Coruña, "Saturday, March 18, 2006", "Coliseum Alfonso Perez "
Real Sociedad, 0, 2, Barcelona, "Saturday, March 18, 2006", "Estadio Anoeta "
Villarreal, 1, 1, Atletico Madrid, "Saturday, March 18, 2006", "Estadio El Madrigal "
Alavés, 2, 1, Sevilla FC, "Sunday, March 12, 2006", "Estadio Mendizorroza "
Athletic Bilbao, 1, 0, Cádiz, "Sunday, March 12, 2006", "Estadio San Mamés "
Mallorca, 1, 1, Villarreal, "Sunday, March 12, 2006", "Estadio Son Moix "
Real Betis, 1, 1, Malaga, "Sunday, March 12, 2006", "Estadio Manuel Ruiz de Lopera "
Real Zaragoza, 1, 2, Getafe, "Sunday, March 12, 2006", "Estadio La Romareda "
Atletico Madrid, 2, 1, Racing Santander, "Sunday, March 12, 2006", "Vicente Calderon "
Osasuna, 2, 1, Barcelona, "Sunday, March 12, 2006", "Estadio El Sadar "
Espanyol, 2, 0, Celta Vigo, "Saturday, March 11, 2006", "Estadio Olimpico de Montjuic "
Deportivo La Coruña, 0, 1, Real Sociedad, "Saturday, March 11, 2006", "Estadio Riazor "
Valencia, 0, 0, Real Madrid, "Saturday, March 11, 2006", "Estadio El Madrigal "
Celta Vigo, 2, 0, Osasuna, "Sunday, March 5, 2006", "Estadio Balaídos "
Getafe, 1, 0, Real Betis, "Sunday, March 5, 2006", "Coliseum Alfonso Perez "
Racing Santander, 0, 0, Mallorca, "Sunday, March 5, 2006", "Estadio El Sardinero "
Real Sociedad, 1, 3, Real Zaragoza, "Sunday, March 5, 2006", "Estadio Anoeta "
Sevilla FC, 2, 1, Athletic Bilbao, "Sunday, March 5, 2006", "Estadio Ramon Sanchez Pizjuan "
Malaga, 0, 0, Valencia, "Sunday, March 5, 2006", "Estadio La Rosaleda "
Cádiz, 2, 0, Espanyol, "Saturday, March 4, 2006", "Estadio Ramón de Carranza "
Villarreal, 3, 2, Alavés, "Saturday, March 4, 2006", "Estadio El Madrigal "
Real Madrid, 2, 1, Atletico Madrid, "Saturday, March 4, 2006", "Estadio Santiago Bernabéu "
Barcelona, 3, 2, Deportivo La Coruña, "Saturday, March 4, 2006", "Estadio Camp Nou "
Alavés, 2, 2, Racing Santander, "Sunday, February 26, 2006", "Estadio Mendizorroza "
Athletic Bilbao, 1, 1, Villarreal, "Sunday, February 26, 2006", "Estadio San Mamés "
Celta Vigo, 2, 0, Cádiz, "Sunday, February 26, 2006", "Estadio Balaídos "
Espanyol, 5, 0, Sevilla FC, "Sunday, February 26, 2006", "Estadio Olimpico de Montjuic "
Real Betis, 2, 0, Real Sociedad, "Sunday, February 26, 2006", "Estadio Manuel Ruiz de Lopera "
Valencia, 1, 1, Getafe, "Sunday, February 26, 2006", "Estadio Mestalla "
Mallorca, 2, 1, Real Madrid, "Sunday, February 26, 2006", "Estadio Son Moix "
Osasuna, 1, 2, Deportivo La Coruña, "Sunday, February 26, 2006", "Estadio El Sadar "
Atletico Madrid, 5, 0, Malaga, "Saturday, February 25, 2006", "Vicente Calderon "
Real Zaragoza, 0, 2, Barcelona, "Saturday, February 25, 2006", "Estadio La Romareda "
Cádiz, 1, 3, Osasuna, "Sunday, February 19, 2006", "Estadio Ramón de Carranza "
Deportivo La Coruña, 1, 1, Real Zaragoza, "Sunday, February 19, 2006", "Estadio Riazor "
Racing Santander, 0, 1, Athletic Bilbao, "Sunday, February 19, 2006", "Estadio El Sardinero "
Malaga, 0, 2, Mallorca, "Sunday, February 19, 2006", "Estadio La Rosaleda "
Real Sociedad, 1, 2, Valencia, "Sunday, February 19, 2006", "Estadio Anoeta "
Getafe, 0, 3, Atletico Madrid, "Sunday, February 19, 2006", "Coliseum Alfonso Perez "
Villarreal, 4, 0, Espanyol, "Saturday, February 18, 2006", "Estadio El Madrigal "
Real Madrid, 3, 0, Alavés, "Saturday, February 18, 2006", "Estadio Santiago Bernabéu "
Barcelona, 5, 1, Real Betis, "Saturday, February 18, 2006", "Estadio Camp Nou "
Sevilla FC, 1, 0, Celta Vigo, "Saturday, February 18, 2006", "Estadio Ramon Sanchez Pizjuan "
Alavés, 3, 2, Malaga, "Sunday, February 12, 2006", "Estadio Mendizorroza "
Celta Vigo, 1, 0, Villarreal, "Sunday, February 12, 2006", "Estadio Balaídos "
Espanyol, 0, 2, Racing Santander, "Sunday, February 12, 2006", "Estadio Olimpico de Montjuic "
Mallorca, 1, 1, Getafe, "Sunday, February 12, 2006", "Estadio Son Moix "
Real Betis, 0, 1, Deportivo La Coruña, "Sunday, February 12, 2006", "Estadio Manuel Ruiz de Lopera "
Atletico Madrid, 1, 0, Real Sociedad, "Sunday, February 12, 2006", "Vicente Calderon "
Valencia, 1, 0, Barcelona, "Sunday, February 12, 2006", "Estadio Mestalla "
Cádiz, 0, 4, Sevilla FC, "Saturday, February 11, 2006", "Estadio Ramón de Carranza "
Osasuna, 1, 1, Real Zaragoza, "Saturday, February 11, 2006", "Estadio El Sadar "
Athletic Bilbao, 0, 2, Real Madrid, "Saturday, February 11, 2006", "Estadio San Mamés "
Getafe, 2, 2, Alavés, "Sunday, February 5, 2006", "Coliseum Alfonso Perez "
Racing Santander, 0, 1, Celta Vigo, "Sunday, February 5, 2006", "Estadio El Sardinero "
Real Sociedad, 2, 1, Mallorca, "Sunday, February 5, 2006", "Estadio Anoeta "
Real Zaragoza, 4, 3, Real Betis, "Sunday, February 5, 2006", "Estadio La Romareda "
Villarreal, 1, 1, Cádiz, "Sunday, February 5, 2006", "Estadio El Madrigal "
Barcelona, 1, 3, Atletico Madrid, "Sunday, February 5, 2006", "Estadio Camp Nou "
Sevilla FC, 0, 1, Osasuna, "Sunday, February 5, 2006", "Estadio Ramon Sanchez Pizjuan "
Malaga, 2, 1, Athletic Bilbao, "Saturday, February 4, 2006", "Estadio La Rosaleda "
Real Madrid, 4, 0, Espanyol, "Saturday, February 4, 2006", "Estadio Santiago Bernabéu "
Deportivo La Coruña, 0, 1, Valencia, "Saturday, February 4, 2006", "Estadio Riazor "
Alavés, 3, 1, Real Sociedad, "Sunday, January 29, 2006", "Estadio Mendizorroza "
Espanyol, 3, 1, Malaga, "Sunday, January 29, 2006", "Estadio Olimpico de Montjuic "
Osasuna, 0, 2, Real Betis, "Sunday, January 29, 2006", "Estadio El Sadar "
Sevilla FC, 2, 0, Villarreal, "Sunday, January 29, 2006", "Estadio Ramon Sanchez Pizjuan "
Valencia, 2, 2, Real Zaragoza, "Sunday, January 29, 2006", "Estadio Mestalla "
Mallorca, 0, 3, Barcelona, "Sunday, January 29, 2006", "Estadio Son Moix "
Celta Vigo, 1, 2, Real Madrid, "Sunday, January 29, 2006", "Estadio Balaídos "
Cádiz, 1, 1, Racing Santander, "Saturday, January 28, 2006", "Estadio Ramón de Carranza "
Athletic Bilbao, 1, 0, Getafe, "Saturday, January 28, 2006", "Estadio San Mamés "
Atletico Madrid, 3, 2, Deportivo La Coruña, "Saturday, January 28, 2006", "Vicente Calderon "
Deportivo La Coruña, 2, 2, Mallorca, "Sunday, January 22, 2006", "Estadio Riazor "
Getafe, 5, 0, Espanyol, "Sunday, January 22, 2006", "Coliseum Alfonso Perez "
Racing Santander, 2, 3, Sevilla FC, "Sunday, January 22, 2006", "Estadio El Sardinero "
Real Betis, 0, 2, Valencia, "Sunday, January 22, 2006", "Estadio Manuel Ruiz de Lopera "
Villarreal, 2, 1, Osasuna, "Sunday, January 22, 2006", "Estadio El Madrigal "
Malaga, 0, 2, Celta Vigo, "Sunday, January 22, 2006", "Estadio La Rosaleda "
Barcelona, 2, 0, Alavés, "Sunday, January 22, 2006", "Estadio Camp Nou "
Real Sociedad, 3, 3, Athletic Bilbao, "Sunday, January 22, 2006", "Estadio Anoeta "
Real Zaragoza, 0, 2, Atletico Madrid, "Saturday, January 21, 2006", "Estadio La Romareda "
Real Madrid, 3, 1, Cádiz, "Saturday, January 21, 2006", "Estadio Santiago Bernabéu "
Deportivo La Coruña, 0, 2, Alavés, "Sunday, January 15, 2006", "Estadio Riazor "
Getafe, 1, 1, Celta Vigo, "Sunday, January 15, 2006", "Coliseum Alfonso Perez "
Malaga, 0, 2, Cádiz, "Sunday, January 15, 2006", "Estadio La Rosaleda "
Racing Santander, 1, 0, Villarreal, "Sunday, January 15, 2006", "Estadio El Sardinero "
Real Sociedad, 0, 1, Espanyol, "Sunday, January 15, 2006", "Estadio Anoeta "
Real Zaragoza, 3, 1, Mallorca, "Sunday, January 15, 2006", "Estadio La Romareda "
Barcelona, 2, 1, Athletic Bilbao, "Sunday, January 15, 2006", "Estadio Camp Nou "
Real Madrid, 4, 2, Sevilla FC, "Sunday, January 15, 2006", "Estadio Santiago Bernabéu "
Real Betis, 1, 0, Atletico Madrid, "Saturday, January 14, 2006", "Estadio Manuel Ruiz de Lopera "
Valencia, 2, 0, Osasuna, "Saturday, January 14, 2006", "Estadio Mestalla "
Alavés, 0, 2, Real Zaragoza, "Sunday, January 8, 2006", "Estadio Mendizorroza "
Cádiz, 1, 0, Getafe, "Sunday, January 8, 2006", "Estadio Chapin "
Celta Vigo, 1, 0, Real Sociedad, "Sunday, January 8, 2006", "Estadio Chapin "
Mallorca, 1, 1, Real Betis, "Sunday, January 8, 2006", "Estadio Son Moix "
Osasuna, 1, 1, Racing Santander, "Sunday, January 8, 2006", "Estadio El Sadar "
Sevilla FC, 3, 1, Malaga, "Sunday, January 8, 2006", "Estadio Ramon Sanchez Pizjuan "
Villarreal, 0, 0, Real Madrid, "Sunday, January 8, 2006", "Estadio El Madrigal "
Atletico Madrid, 0, 0, Valencia, "Sunday, January 8, 2006", "Vicente Calderon "
Athletic Bilbao, 1, 2, Deportivo La Coruña, "Saturday, January 7, 2006", "Estadio San Mamés "
Espanyol, 1, 2, Barcelona, "Saturday, January 7, 2006", "Estadio Olimpico de Montjuic "
Osasuna, 2, 1, Atletico Madrid, "Thursday, December 22, 2005", "Estadio El Sadar "
Deportivo La Coruña, 1, 2, Espanyol, "Wednesday, December 21, 2005", "Estadio Riazor "
Getafe, 1, 0, Sevilla FC, "Wednesday, December 21, 2005", "Coliseum Alfonso Perez "
Malaga, 0, 0, Villarreal, "Wednesday, December 21, 2005", "Estadio La Rosaleda "
Real Betis, 3, 0, Alavés, "Wednesday, December 21, 2005", "Estadio Manuel Ruiz de Lopera "
Real Madrid, 1, 2, Racing Santander, "Wednesday, December 21, 2005", "Estadio Santiago Bernabéu "
Real Sociedad, 2, 0, Cádiz, "Wednesday, December 21, 2005", "Estadio Anoeta "
Real Zaragoza, 3, 2, Athletic Bilbao, "Wednesday, December 21, 2005", "Estadio La Romareda "
Valencia, 3, 0, Mallorca, "Wednesday, December 21, 2005", "Estadio Mestalla "
Barcelona, 2, 0, Celta Vigo, "Tuesday, December 20, 2005", "Estadio Camp Nou "
Alavés, 0, 1, Valencia, "Sunday, December 18, 2005", "Estadio Mendizorroza "
Espanyol, 2, 2, Real Zaragoza, "Sunday, December 18, 2005", "Estadio Olimpico de Montjuic "
Racing Santander, 1, 1, Malaga, "Sunday, December 18, 2005", "Estadio El Sardinero "
Sevilla FC, 3, 2, Real Sociedad, "Sunday, December 18, 2005", "Estadio Ramon Sanchez Pizjuan "
Villarreal, 2, 1, Getafe, "Sunday, December 18, 2005", "Estadio El Madrigal "
Mallorca, 2, 2, Atletico Madrid, "Sunday, December 18, 2005", "Estadio Son Moix "
Real Madrid, 1, 1, Osasuna, "Sunday, December 18, 2005", "Estadio Santiago Bernabéu "
Athletic Bilbao, 2, 0, Real Betis, "Saturday, December 17, 2005", "Estadio San Mamés "
Celta Vigo, 0, 3, Deportivo La Coruña, "Saturday, December 17, 2005", "Estadio Balaídos "
Cádiz, 1, 3, Barcelona, "Saturday, December 17, 2005", "Estadio Chapin "
Atletico Madrid, 1, 1, Alavés, "Sunday, December 11, 2005", "Vicente Calderon "
Deportivo La Coruña, 1, 0, Cádiz, "Sunday, December 11, 2005", "Estadio Riazor "
Getafe, 1, 2, Racing Santander, "Sunday, December 11, 2005", "Coliseum Alfonso Perez "
Osasuna, 1, 0, Mallorca, "Sunday, December 11, 2005", "Estadio El Sadar "
Real Betis, 0, 0, Espanyol, "Sunday, December 11, 2005", "Estadio Manuel Ruiz de Lopera "
Real Zaragoza, 1, 0, Celta Vigo, "Sunday, December 11, 2005", "Estadio La Romareda "
Malaga, 0, 2, Real Madrid, "Sunday, December 11, 2005", "Estadio La Rosaleda "
Barcelona, 2, 1, Sevilla FC, "Sunday, December 11, 2005", "Estadio Camp Nou "
Valencia, 1, 1, Athletic Bilbao, "Saturday, December 10, 2005", "Estadio Mestalla "
Real Sociedad, 1, 3, Villarreal, "Saturday, December 10, 2005", "Estadio Anoeta "
Alavés, 0, 3, Mallorca, "Sunday, December 4, 2005", "Estadio Mendizorroza "
Cádiz, 1, 2, Real Zaragoza, "Sunday, December 4, 2005", "Estadio Chapin "
Espanyol, 1, 3, Valencia, "Sunday, December 4, 2005", "Estadio Olimpico de Montjuic "
Racing Santander, 2, 2, Real Sociedad, "Sunday, December 4, 2005", "Estadio El Sardinero "
Malaga, 1, 2, Osasuna, "Sunday, December 4, 2005", "Estadio La Rosaleda "
Villarreal, 0, 2, Barcelona, "Sunday, December 4, 2005", "Estadio El Madrigal "
Sevilla FC, 0, 2, Deportivo La Coruña, "Sunday, December 4, 2005", "Estadio Ramon Sanchez Pizjuan "
Celta Vigo, 2, 1, Real Betis, "Saturday, December 3, 2005", "Estadio Balaídos "
Real Madrid, 1, 0, Getafe, "Saturday, December 3, 2005", "Estadio Santiago Bernabéu "
Athletic Bilbao, 1, 1, Atletico Madrid, "Saturday, December 3, 2005", "Estadio San Mamés "
Atletico Madrid, 1, 1, Espanyol, "Sunday, November 27, 2005", "Vicente Calderon "
Deportivo La Coruña, 0, 2, Villarreal, "Sunday, November 27, 2005", "Estadio Riazor "
Getafe, 3, 2, Malaga, "Sunday, November 27, 2005", "Coliseum Alfonso Perez "
Osasuna, 3, 2, Alavés, "Sunday, November 27, 2005", "Estadio El Sadar "
Real Betis, 1, 1, Cádiz, "Sunday, November 27, 2005", "Estadio Manuel Ruiz de Lopera "
Real Zaragoza, 0, 2, Sevilla FC, "Sunday, November 27, 2005", "Estadio La Romareda "
Real Sociedad, 2, 2, Real Madrid, "Sunday, November 27, 2005", "Estadio Anoeta "
Barcelona, 4, 1, Racing Santander, "Sunday, November 27, 2005", "Estadio Camp Nou "
Mallorca, 0, 1, Athletic Bilbao, "Saturday, November 26, 2005", "Estadio San Mamés "
Valencia, 2, 0, Celta Vigo, "Saturday, November 26, 2005", "Estadio Mestalla "
Athletic Bilbao, 0, 2, Alavés, "Sunday, November 20, 2005", "Estadio San Mamés "
Cádiz, 0, 1, Valencia, "Sunday, November 20, 2005", "Estadio Chapin "
Espanyol, 2, 0, Mallorca, "Sunday, November 20, 2005", "Estadio Olimpico de Montjuic "
Malaga, 3, 1, Real Sociedad, "Sunday, November 20, 2005", "Estadio La Rosaleda "
Celta Vigo, 2, 1, Atletico Madrid, "Sunday, November 20, 2005", "Estadio Balaídos "
Racing Santander, 0, 3, Deportivo La Coruña, "Sunday, November 20, 2005", "Estadio El Sardinero "
Getafe, 0, 0, Osasuna, "Saturday, November 19, 2005", "Coliseum Alfonso Perez "
Villarreal, 0, 0, Real Zaragoza, "Saturday, November 19, 2005", "Estadio El Madrigal "
Real Madrid, 0, 3, Barcelona, "Saturday, November 19, 2005", "Estadio Anoeta "
Sevilla FC, 1, 0, Real Betis, "Saturday, November 19, 2005", "Estadio Ramon Sanchez Pizjuan "
Cádiz, 1, 2, Mallorca, "Sunday, November 6, 2005", "Estadio Chapin "
Celta Vigo, 2, 1, Alavés, "Sunday, November 6, 2005", "Estadio Balaídos "
Malaga, 1, 1, Deportivo La Coruña, "Sunday, November 6, 2005", "Estadio La Rosaleda "
Racing Santander, 1, 1, Real Betis, "Sunday, November 6, 2005", "Estadio El Sardinero "
Sevilla FC, 0, 0, Atletico Madrid, "Sunday, November 6, 2005", "Estadio Ramon Sanchez Pizjuan "
Real Madrid, 1, 0, Real Zaragoza, "Sunday, November 6, 2005", "Estadio Santiago Bernabéu "
Getafe, 1, 3, Barcelona, "Sunday, November 6, 2005", "Coliseum Alfonso Perez "
Real Sociedad, 1, 2, Osasuna, "Saturday, November 5, 2005", "Estadio Anoeta "
Espanyol, 1, 1, Athletic Bilbao, "Saturday, November 5, 2005", "Estadio Olimpico de Montjuic "
Villarreal, 1, 0, Valencia, "Saturday, November 5, 2005", "Estadio El Madrigal "
Alavés, 0, 0, Cádiz, "Sunday, October 30, 2005", "Estadio Mendizorroza "
Deportivo La Coruña, 1, 0, Getafe, "Sunday, October 30, 2005", "Estadio Riazor "
Mallorca, 1, 1, Sevilla FC, "Sunday, October 30, 2005", "Estadio Son Moix "
Osasuna, 2, 0, Espanyol, "Sunday, October 30, 2005", "Estadio El Sadar "
Real Zaragoza, 1, 1, Malaga, "Sunday, October 30, 2005", "Estadio La Romareda "
Valencia, 1, 1, Racing Santander, "Sunday, October 30, 2005", "Estadio Mestalla "
Barcelona, 5, 0, Real Sociedad, "Sunday, October 30, 2005", "Estadio Camp Nou "
Atletico Madrid, 1, 1, Villarreal, "Sunday, October 30, 2005", "Vicente Calderon "
Real Betis, 0, 2, Real Madrid, "Saturday, October 29, 2005", "Estadio Manuel Ruiz de Lopera "
Athletic Bilbao, 1, 1, Celta Vigo, "Saturday, October 29, 2005", "Estadio San Mamés "
