Atletico Madrid, 1, 1, Real Sociedad, "Wednesday, May 2, 2012"," Vicente CalderÃ³n (40,000)"
Barcelona, 4, 1, Malaga, "Wednesday, May 2, 2012"," Camp Nou (88,000)"
Mallorca, 1, 0, Rayo Vallecano, "Wednesday, May 2, 2012"," Iberostar Estadi (8,825)"
Real Zaragoza, 1, 0, Levante, "Wednesday, May 2, 2012"," La Romareda (30,000)"
Sevilla FC, 1, 2, Real Betis, "Wednesday, May 2, 2012"," RamÃ³n SÃ¡nchez PizjuÃ¡n (42,000)"
Athletic Bilbao, 0, 3, Real Madrid, "Wednesday, May 2, 2012"," San MamÃ©s (39,500)"
Valencia, 4, 0, Osasuna, "Wednesday, May 2, 2012"," Mestalla (48,000)"
Getafe, 1, 1, Racing Santander, "Tuesday, May 1, 2012"," Coliseum Alfonso PÃ©rez (6,000)"
Granada, 2, 1, Espanyol, "Tuesday, May 1, 2012"," Estadio Los CÃ¡rmenes (22,500)"
Sporting Gijon, 2, 3, Villarreal, "Tuesday, May 1, 2012"," El MolinÃ³n (22,000)"
Real Madrid, 3, 0, Sevilla FC, "Sunday, April 29, 2012"," Santiago BernabÃ©u (75,000)"
Real Zaragoza, 2, 0, Athletic Bilbao, "Sunday, April 29, 2012"," La Romareda (30,000)"
Malaga, 1, 0, Valencia, "Sunday, April 29, 2012"," La Rosaleda (28,000)"
Real Betis, 2, 2, Atletico Madrid, "Sunday, April 29, 2012"," Benito VillamarÃ­n (38,000)"
Rayo Vallecano, 0, 7, Barcelona, "Sunday, April 29, 2012"," Campo de FÃºtbol de Vallecas (15,500)"
Espanyol, 0, 3, Sporting Gijon, "Saturday, April 28, 2012"," CornellÃ¡ - El Prat (22,000)"
Getafe, 1, 3, Mallorca, "Saturday, April 28, 2012"," Coliseum Alfonso PÃ©rez (11,000)"
Levante, 3, 1, Granada, "Saturday, April 28, 2012"," Ciutat de ValÃ¨ncia (25,000)"
Real Sociedad, 3, 0, Racing Santander, "Saturday, April 28, 2012"," Anoeta (20,000)"
Villarreal, 1, 1, Osasuna, "Saturday, April 28, 2012"," El Madrigal (18,000)"
Osasuna, 1, 1, Malaga, "Monday, April 23, 2012"," Reyno de Navarra (20,000)"
Granada, 1, 0, Getafe, "Sunday, April 22, 2012"," Estadio Los CÃ¡rmenes (22,500)"
Real Sociedad, 1, 1, Villarreal, "Sunday, April 22, 2012"," Anoeta (24,000)"
Racing Santander, 0, 1, Athletic Bilbao, "Sunday, April 22, 2012"," El Sardinero (12,194)"
Atletico Madrid, 3, 1, Espanyol, "Sunday, April 22, 2012"," Vicente CalderÃ³n (50,000)"
Valencia, 4, 0, Real Betis, "Sunday, April 22, 2012"," Mestalla (39,000)"
Mallorca, 1, 0, Real Zaragoza, "Saturday, April 21, 2012"," Iberostar Estadi (14,000)"
Sporting Gijon, 2, 1, Rayo Vallecano, "Saturday, April 21, 2012"," El MolinÃ³n (17,500)"
Barcelona, 1, 2, Real Madrid, "Saturday, April 21, 2012"," Camp Nou (99,252)"
Sevilla FC, 1, 1, Levante, "Saturday, April 21, 2012"," RamÃ³n SÃ¡nchez PizjuÃ¡n (30,000)"
Getafe, 5, 1, Sevilla FC, "Monday, April 16, 2012"," Coliseum Alfonso PÃ©rez (7,500)"
Espanyol, 4, 0, Valencia, "Sunday, April 15, 2012"," CornellÃ¡ - El Prat (28,000)"
Malaga, 1, 1, Real Sociedad, "Sunday, April 15, 2012"," La Rosaleda (29,000)"
Real Betis, 1, 0, Osasuna, "Sunday, April 15, 2012"," Benito VillamarÃ­n (40,000)"
Real Zaragoza, 1, 0, Granada, "Sunday, April 15, 2012"," La Romareda (28,000)"
Villarreal, 1, 1, Racing Santander, "Sunday, April 15, 2012"," El Madrigal (18,000)"
Athletic Bilbao, 1, 0, Mallorca, "Sunday, April 15, 2012"," San MamÃ©s (39,000)"
Rayo Vallecano, 0, 1, Atletico Madrid, "Sunday, April 15, 2012"," Campo de FÃºtbol de Vallecas (15,000)"
Real Madrid, 3, 1, Sporting Gijon, "Saturday, April 14, 2012"," Santiago BernabÃ©u (75,000)"
Levante, 1, 2, Barcelona, "Saturday, April 14, 2012"," Ciutat de ValÃ¨ncia (24,000)"
Villarreal, 2, 1, Malaga, "Thursday, April 12, 2012"," El Madrigal (17,000)"
Racing Santander, 0, 3, Mallorca, "Thursday, April 12, 2012"," El Sardinero (16,000)"
Sevilla FC, 3, 0, Real Zaragoza, "Thursday, April 12, 2012"," RamÃ³n SÃ¡nchez PizjuÃ¡n (33,000)"
Granada, 2, 2, Athletic Bilbao, "Wednesday, April 11, 2012"," Estadio Los CÃ¡rmenes (14,000)"
Sporting Gijon, 3, 2, Levante, "Wednesday, April 11, 2012"," El MolinÃ³n (20,000)"
Valencia, 4, 1, Rayo Vallecano, "Wednesday, April 11, 2012"," Mestalla (48,711)"
Atletico Madrid, 1, 4, Real Madrid, "Wednesday, April 11, 2012"," Vicente CalderÃ³n (41,000)"
Osasuna, 2, 0, Espanyol, "Tuesday, April 10, 2012"," Reyno de Navarra (15,500)"
Real Sociedad, 1, 1, Real Betis, "Tuesday, April 10, 2012"," Anoeta (23,000)"
Barcelona, 4, 0, Getafe, "Tuesday, April 10, 2012"," Camp Nou (87,000)"
Malaga, 3, 0, Racing Santander, "Monday, April 9, 2012"," La Rosaleda (28,000)"
Levante, 2, 0, Atletico Madrid, "Sunday, April 8, 2012"," Ciutat de ValÃ¨ncia (16,000)"
Mallorca, 0, 0, Granada, "Sunday, April 8, 2012"," Iberostar Estadi (16,000)"
Athletic Bilbao, 1, 0, Sevilla FC, "Sunday, April 8, 2012"," San MamÃ©s (38,000)"
Real Madrid, 0, 0, Valencia, "Sunday, April 8, 2012"," Santiago BernabÃ©u (79,000)"
Espanyol, 2, 2, Real Sociedad, "Saturday, April 7, 2012"," CornellÃ¡ - El Prat (25,000)"
Getafe, 2, 0, Sporting Gijon, "Saturday, April 7, 2012"," Coliseum Alfonso PÃ©rez (8,500)"
Rayo Vallecano, 6, 0, Osasuna, "Saturday, April 7, 2012"," Campo de FÃºtbol de Vallecas (10,000)"
Real Zaragoza, 1, 4, Barcelona, "Saturday, April 7, 2012"," La Romareda (34,000)"
Real Betis, 3, 1, Villarreal, "Saturday, April 7, 2012"," Benito VillamarÃ­n (35,000)"
Sevilla FC, 3, 1, Mallorca, "Monday, April 2, 2012"," RamÃ³n SÃ¡nchez PizjuÃ¡n (30,000)"
Atletico Madrid, 3, 0, Getafe, "Sunday, April 1, 2012"," Vicente CalderÃ³n (48,000)"
Valencia, 1, 1, Levante, "Sunday, April 1, 2012"," Mestalla (39,000)"
Real Sociedad, 4, 0, Rayo Vallecano, "Sunday, April 1, 2012"," Anoeta (21,000)"
Villarreal, 0, 0, Espanyol, "Sunday, April 1, 2012"," El Madrigal (19,000)"
Racing Santander, 0, 1, Granada, "Saturday, March 31, 2012"," El Sardinero (13,000)"
Sporting Gijon, 1, 2, Real Zaragoza, "Saturday, March 31, 2012"," El MolinÃ³n (24,500)"
Osasuna, 1, 5, Real Madrid, "Saturday, March 31, 2012"," Reyno de Navarra (19,800)"
Barcelona, 2, 0, Athletic Bilbao, "Saturday, March 31, 2012"," Camp Nou (85,000)"
Malaga, 0, 2, Real Betis, "Saturday, March 31, 2012"," La Rosaleda (28,000)"
Granada, 0, 3, Sevilla FC, "Monday, March 26, 2012"," Estadio Los CÃ¡rmenes (15,000)"
Real Zaragoza, 1, 0, Atletico Madrid, "Sunday, March 25, 2012"," La Romareda (30,000)"
Espanyol, 1, 2, Malaga, "Sunday, March 25, 2012"," CornellÃ¡ - El Prat (26,132)"
Levante, 0, 2, Osasuna, "Sunday, March 25, 2012"," Ciutat de ValÃ¨ncia (11,197)"
Athletic Bilbao, 1, 1, Sporting Gijon, "Sunday, March 25, 2012"," San MamÃ©s (38,000)"
Rayo Vallecano, 0, 2, Villarreal, "Sunday, March 25, 2012"," Campo de FÃºtbol de Vallecas (9,651)"
Real Betis, 1, 1, Racing Santander, "Sunday, March 25, 2012"," Benito VillamarÃ­n (40,000)"
Mallorca, 0, 2, Barcelona, "Saturday, March 24, 2012"," Iberostar Estadi (17,000)"
Real Madrid, 5, 1, Real Sociedad, "Saturday, March 24, 2012"," Santiago BernabÃ©u (77,000)"
Getafe, 3, 1, Valencia, "Saturday, March 24, 2012"," Coliseum Alfonso PÃ©rez (10,000)"
Racing Santander, 0, 3, Sevilla FC, "Thursday, March 22, 2012"," El Sardinero (12,500)"
Real Betis, 1, 1, Espanyol, "Thursday, March 22, 2012"," Benito VillamarÃ­n (36,000)"
Malaga, 4, 2, Rayo Vallecano, "Thursday, March 22, 2012"," La Rosaleda (26,000)"
Atletico Madrid, 2, 1, Athletic Bilbao, "Wednesday, March 21, 2012"," Vicente CalderÃ³n (40,200)"
Real Sociedad, 1, 3, Levante, "Wednesday, March 21, 2012"," Anoeta (19,500)"
Sporting Gijon, 2, 3, Mallorca, "Wednesday, March 21, 2012"," El MolinÃ³n (19,500)"
Valencia, 1, 2, Real Zaragoza, "Wednesday, March 21, 2012"," Mestalla (29,500)"
Villarreal, 1, 1, Real Madrid, "Wednesday, March 21, 2012"," El Madrigal (20,500)"
Osasuna, 0, 0, Getafe, "Tuesday, March 20, 2012"," Reyno de Navarra (15,000)"
Barcelona, 5, 3, Granada, "Tuesday, March 20, 2012"," Camp Nou (65,000)"
Espanyol, 3, 1, Racing Santander, "Monday, March 19, 2012"," CornellÃ¡ - El Prat (27,000)"
Levante, 1, 0, Villarreal, "Sunday, March 18, 2012"," Ciutat de ValÃ¨ncia (13,500)"
Mallorca, 2, 1, Atletico Madrid, "Sunday, March 18, 2012"," Iberostar Estadi (14,500)"
Athletic Bilbao, 0, 3, Valencia, "Sunday, March 18, 2012"," San MamÃ©s (39,000)"
Real Madrid, 1, 1, Malaga, "Sunday, March 18, 2012"," Santiago BernabÃ©u (78,000)"
Getafe, 1, 0, Real Sociedad, "Saturday, March 17, 2012"," Coliseum Alfonso PÃ©rez (9,000)"
Granada, 2, 1, Sporting Gijon, "Saturday, March 17, 2012"," Estadio Los CÃ¡rmenes (13,000)"
Real Zaragoza, 1, 1, Osasuna, "Saturday, March 17, 2012"," La Romareda (16,500)"
Sevilla FC, 0, 2, Barcelona, "Saturday, March 17, 2012"," RamÃ³n SÃ¡nchez PizjuÃ¡n (45,000)"
Rayo Vallecano, 3, 0, Real Betis, "Saturday, March 17, 2012"," Campo de FÃºtbol de Vallecas (14,000)"
Villarreal, 1, 2, Getafe, "Monday, March 12, 2012"," El Madrigal (17,000)"
Atletico Madrid, 2, 0, Granada, "Sunday, March 11, 2012"," Vicente CalderÃ³n (53,800)"
Espanyol, 5, 1, Rayo Vallecano, "Sunday, March 11, 2012"," CornellÃ¡ - El Prat (26,110)"
Valencia, 2, 2, Mallorca, "Sunday, March 11, 2012"," Mestalla (35,000)"
Racing Santander, 0, 2, Barcelona, "Sunday, March 11, 2012"," El Sardinero (18,572)"
Osasuna, 2, 1, Athletic Bilbao, "Sunday, March 11, 2012"," Reyno de Navarra (16,718)"
Malaga, 1, 0, Levante, "Saturday, March 10, 2012"," La Rosaleda (28,000)"
Real Sociedad, 3, 0, Real Zaragoza, "Saturday, March 10, 2012"," Anoeta (23,500)"
Sporting Gijon, 1, 0, Sevilla FC, "Saturday, March 10, 2012"," El MolinÃ³n (25,000)"
Real Betis, 2, 3, Real Madrid, "Saturday, March 10, 2012"," Benito VillamarÃ­n (50,000)"
Levante, 3, 1, Real Betis, "Monday, March 5, 2012"," Ciutat de ValÃ¨ncia (12,500)"
Real Zaragoza, 2, 1, Villarreal, "Sunday, March 4, 2012"," La Romareda (20,000)"
Athletic Bilbao, 2, 0, Real Sociedad, "Sunday, March 4, 2012"," San MamÃ©s (38,500)"
Granada, 0, 1, Valencia, "Sunday, March 4, 2012"," Estadio Los CÃ¡rmenes (25,000)"
Real Madrid, 5, 0, Espanyol, "Sunday, March 4, 2012"," Santiago BernabÃ©u (78,000)"
Getafe, 1, 3, Malaga, "Saturday, March 3, 2012"," Coliseum Alfonso PÃ©rez (11,000)"
Mallorca, 1, 1, Osasuna, "Saturday, March 3, 2012"," Iberostar Estadi (13,000)"
Rayo Vallecano, 4, 2, Racing Santander, "Saturday, March 3, 2012"," Campo de FÃºtbol de Vallecas (12,000)"
Barcelona, 3, 1, Sporting Gijon, "Saturday, March 3, 2012"," Camp Nou (73,500)"
Sevilla FC, 1, 1, Atletico Madrid, "Saturday, March 3, 2012"," RamÃ³n SÃ¡nchez PizjuÃ¡n (40,500)"
Villarreal, 2, 2, Athletic Bilbao, "Sunday, February 26, 2012"," El Madrigal (20,000)"
Rayo Vallecano, 0, 1, Real Madrid, "Sunday, February 26, 2012"," Campo de FÃºtbol de Vallecas (12,652)"
Osasuna, 2, 1, Granada, "Sunday, February 26, 2012"," Reyno de Navarra (15,675)"
Real Sociedad, 1, 0, Mallorca, "Sunday, February 26, 2012"," Anoeta (24,894)"
Valencia, 1, 2, Sevilla FC, "Sunday, February 26, 2012"," Mestalla (38,000)"
Atletico Madrid, 1, 2, Barcelona, "Sunday, February 26, 2012"," Vicente CalderÃ³n (54,000)"
Racing Santander, 1, 1, Sporting Gijon, "Saturday, February 25, 2012"," El Sardinero (15,902)"
Real Betis, 1, 1, Getafe, "Saturday, February 25, 2012"," Benito VillamarÃ­n (50,000)"
Malaga, 5, 1, Real Zaragoza, "Saturday, February 25, 2012"," La Rosaleda (25,000)"
Espanyol, 1, 2, Levante, "Saturday, February 25, 2012"," CornellÃ¡ - El Prat (19,528)"
Real Zaragoza, 0, 2, Real Betis, "Monday, February 20, 2012"," La Romareda (21,000)"
Granada, 4, 1, Real Sociedad, "Sunday, February 19, 2012"," Estadio Los CÃ¡rmenes (17,000)"
Athletic Bilbao, 3, 0, Malaga, "Sunday, February 19, 2012"," San MamÃ©s (38,000)"
Mallorca, 4, 0, Villarreal, "Sunday, February 19, 2012"," Iberostar Estadi (15,000)"
Sporting Gijon, 1, 1, Atletico Madrid, "Sunday, February 19, 2012"," El MolinÃ³n (20,000)"
Levante, 3, 5, Rayo Vallecano, "Sunday, February 19, 2012"," Ciutat de ValÃ¨ncia (11,000)"
Barcelona, 5, 1, Valencia, "Sunday, February 19, 2012"," Camp Nou (74,240)"
Getafe, 1, 1, Espanyol, "Saturday, February 18, 2012"," Coliseum Alfonso PÃ©rez (10,000)"
Real Madrid, 4, 0, Racing Santander, "Saturday, February 18, 2012"," Santiago BernabÃ©u (80,000)"
Sevilla FC, 2, 0, Osasuna, "Saturday, February 18, 2012"," RamÃ³n SÃ¡nchez PizjuÃ¡n (35,000)"
Real Sociedad, 2, 0, Sevilla FC, "Monday, February 13, 2012"," Anoeta (26,000)"
Espanyol, 0, 2, Real Zaragoza, "Sunday, February 12, 2012"," CornellÃ¡ - El Prat (29,310)"
Malaga, 3, 1, Mallorca, "Sunday, February 12, 2012"," La Rosaleda (25,000)"
Rayo Vallecano, 2, 0, Getafe, "Sunday, February 12, 2012"," Campo de FÃºtbol de Vallecas (9,572)"
Valencia, 4, 0, Sporting Gijon, "Sunday, February 12, 2012"," Mestalla (40,000)"
Villarreal, 3, 1, Granada, "Sunday, February 12, 2012"," El Madrigal (20,000)"
Real Madrid, 4, 2, Levante, "Sunday, February 12, 2012"," Santiago BernabÃ©u (67,000)"
Racing Santander, 0, 0, Atletico Madrid, "Saturday, February 11, 2012"," El Sardinero (12,500)"
Osasuna, 3, 2, Barcelona, "Saturday, February 11, 2012"," Reyno de Navarra (19,800)"
Real Betis, 2, 1, Athletic Bilbao, "Saturday, February 11, 2012"," Benito VillamarÃ­n (40,000)"
Granada, 2, 1, Malaga, "Monday, February 6, 2012"," Estadio Los CÃ¡rmenes (15,000)"
Sporting Gijon, 1, 1, Osasuna, "Sunday, February 5, 2012"," El MolinÃ³n (18,500)"
Sevilla FC, 1, 2, Villarreal, "Sunday, February 5, 2012"," RamÃ³n SÃ¡nchez PizjuÃ¡n (34,000)"
Real Zaragoza, 1, 2, Rayo Vallecano, "Sunday, February 5, 2012"," La Romareda (29,000)"
Atletico Madrid, 0, 0, Valencia, "Sunday, February 5, 2012"," Vicente CalderÃ³n (50,000)"
Athletic Bilbao, 3, 3, Espanyol, "Saturday, February 4, 2012"," San MamÃ©s (38,000)"
Levante, 1, 1, Racing Santander, "Saturday, February 4, 2012"," Ciutat de ValÃ¨ncia (15,000)"
Mallorca, 1, 0, Real Betis, "Saturday, February 4, 2012"," Iberostar Estadi (13,000)"
Getafe, 0, 1, Real Madrid, "Saturday, February 4, 2012"," Coliseum Alfonso PÃ©rez (13,000)"
Barcelona, 2, 1, Real Sociedad, "Saturday, February 4, 2012"," Camp Nou (89,000)"
Osasuna, 0, 1, Atletico Madrid, "Monday, January 30, 2012"," Reyno de Navarra (16,500)"
Real Betis, 1, 2, Granada, "Sunday, January 29, 2012"," Benito VillamarÃ­n (37,000)"
Levante, 1, 2, Getafe, "Sunday, January 29, 2012"," Ciutat de ValÃ¨ncia (9,757)"
Real Sociedad, 5, 1, Sporting Gijon, "Sunday, January 29, 2012"," Anoeta (22,000)"
Racing Santander, 2, 2, Valencia, "Sunday, January 29, 2012"," El Sardinero (11,494)"
Malaga, 2, 1, Sevilla FC, "Sunday, January 29, 2012"," La Rosaleda (28,000)"
Espanyol, 1, 0, Mallorca, "Saturday, January 28, 2012"," CornellÃ¡ - El Prat (24,000)"
Rayo Vallecano, 2, 3, Athletic Bilbao, "Saturday, January 28, 2012"," Campo de FÃºtbol de Vallecas (12,450)"
Real Madrid, 3, 1, Real Zaragoza, "Saturday, January 28, 2012"," Santiago BernabÃ©u (75,000)"
Villarreal, 0, 0, Barcelona, "Saturday, January 28, 2012"," El Madrigal (15,000)"
Villarreal, 3, 0, Sporting Gijon, "Monday, January 23, 2012"," El Madrigal (15,000)"
Osasuna, 1, 1, Valencia, "Sunday, January 22, 2012"," Reyno de Navarra (17,500)"
Rayo Vallecano, 0, 1, Mallorca, "Sunday, January 22, 2012"," Campo de FÃºtbol de Vallecas (12,000)"
Malaga, 1, 4, Barcelona, "Sunday, January 22, 2012"," La Rosaleda (27,000)"
Levante, 0, 0, Real Zaragoza, "Sunday, January 22, 2012"," Ciutat de ValÃ¨ncia (12,000)"
Real Madrid, 4, 1, Athletic Bilbao, "Sunday, January 22, 2012"," Santiago BernabÃ©u (75,000)"
Espanyol, 3, 0, Granada, "Saturday, January 21, 2012"," CornellÃ¡ - El Prat (33,000)"
Racing Santander, 1, 2, Getafe, "Saturday, January 21, 2012"," El Sardinero (14,000)"
Real Sociedad, 0, 4, Atletico Madrid, "Saturday, January 21, 2012"," Anoeta (28,000)"
Real Betis, 1, 1, Sevilla FC, "Saturday, January 21, 2012"," Benito VillamarÃ­n (50,000)"
Atletico Madrid, 3, 0, Villarreal, "Sunday, January 15, 2012"," Vicente CalderÃ³n (52,500)"
Osasuna, 0, 2, Racing Santander, "Sunday, January 15, 2012"," Reyno de Navarra (15,500)"
Athletic Bilbao, 3, 0, Levante, "Sunday, January 15, 2012"," San MamÃ©s (39,000)"
Sporting Gijon, 2, 1, Malaga, "Sunday, January 15, 2012"," El MolinÃ³n (19,000)"
Barcelona, 4, 2, Real Betis, "Sunday, January 15, 2012"," Camp Nou (82,500)"
Granada, 1, 2, Rayo Vallecano, "Saturday, January 14, 2012"," Estadio Los Cármenes (14,000)"
Real Zaragoza, 1, 1, Getafe, "Saturday, January 14, 2012"," La Romareda (23,000)"
Sevilla FC, 0, 0, Espanyol, "Saturday, January 14, 2012"," Ramón Sánchez Pizjuán (32,000)"
Mallorca, 1, 2, Real Madrid, "Saturday, January 14, 2012"," Iberostar Estadi (20,000)"
Valencia, 0, 1, Real Sociedad, "Saturday, January 14, 2012"," Mestalla (38,000)"
Rayo Vallecano, 2, 1, Sevilla FC, "Sunday, January 8, 2012"," Campo de Fútbol de Vallecas (13,000)"
Getafe, 0, 0, Athletic Bilbao, "Sunday, January 8, 2012"," Coliseum Alfonso Pérez (11,500)"
Villarreal, 2, 2, Valencia, "Sunday, January 8, 2012"," El Madrigal (20,000)"
Real Betis, 2, 0, Sporting Gijon, "Sunday, January 8, 2012"," Benito Villamarín (35,000)"
Espanyol, 1, 1, Barcelona, "Sunday, January 8, 2012"," Cornellá - El Prat (34,500)"
Levante, 0, 0, Mallorca, "Saturday, January 7, 2012"," Ciutat de València (15,000)"
Racing Santander, 1, 0, Real Zaragoza, "Saturday, January 7, 2012"," El Sardinero (11,000)"
Real Sociedad, 0, 0, Osasuna, "Saturday, January 7, 2012"," Anoeta (28,000)"
Real Madrid, 5, 1, Granada, "Saturday, January 7, 2012"," Santiago Bernabéu (72,000)"
Malaga, 0, 0, Atletico Madrid, "Saturday, January 7, 2012"," La Rosaleda (26,000)"
Atletico Madrid, 0, 2, Real Betis, "Sunday, December 18, 2011"," Vicente Calderón (32,000)"
Granada, 2, 1, Levante, "Sunday, December 18, 2011"," Estadio Los Cármenes (18,000)"
Osasuna, 2, 1, Villarreal, "Sunday, December 18, 2011"," Reyno de Navarra (17,000)"
Racing Santander, 0, 0, Real Sociedad, "Sunday, December 18, 2011"," El Sardinero (15,000)"
Valencia, 2, 0, Malaga, "Sunday, December 18, 2011"," Mestalla (40,000)"
Mallorca, 1, 2, Getafe, "Saturday, December 17, 2011"," Iberostar Estadi (14,000)"
Sporting Gijon, 1, 2, Espanyol, "Saturday, December 17, 2011"," El Molinón (22,000)"
Athletic Bilbao, 2, 1, Real Zaragoza, "Saturday, December 17, 2011"," San Mamés (37,500)"
Sevilla FC, 2, 6, Real Madrid, "Saturday, December 17, 2011"," Ramón Sánchez Pizjuán (40,000)"
Rayo Vallecano, 1, 3, Sporting Gijon, "Sunday, December 11, 2011"," Campo de FÃºtbol de Vallecas (11,000)"
Getafe, 1, 0, Granada, "Sunday, December 11, 2011"," Coliseum Alfonso PÃ©rez (10,500)"
Villarreal, 1, 1, Real Sociedad, "Sunday, December 11, 2011"," El Madrigal (16,000)"
Malaga, 1, 1, Osasuna, "Sunday, December 11, 2011"," La Rosaleda (25,000)"
Real Zaragoza, 0, 1, Mallorca, "Sunday, December 11, 2011"," La Romareda (24,500)"
Athletic Bilbao, 1, 1, Racing Santander, "Sunday, December 11, 2011"," San MamÃ©s (34,500)"
Espanyol, 4, 2, Atletico Madrid, "Sunday, December 11, 2011"," CornellÃ¡ - El Prat (32,000)"
Levante, 1, 0, Sevilla FC, "Saturday, December 10, 2011"," Ciutat de ValÃ¨ncia (16,000)"
Real Betis, 2, 1, Valencia, "Saturday, December 10, 2011"," Benito VillamarÃ­n (39,000)"
Real Madrid, 1, 3, Barcelona, "Saturday, December 10, 2011"," Santiago BernabÃ©u (79,900)"
Granada, 2, 2, Mallorca, "Wednesday, December 7, 2011"," Estadio Los CÃ¡rmenes (16,000)"
Sevilla FC, 3, 0, Getafe, "Monday, December 5, 2011"," RamÃ³n SÃ¡nchez PizjuÃ¡n (30,000)"
Atletico Madrid, 3, 1, Rayo Vallecano, "Sunday, December 4, 2011"," Vicente CalderÃ³n (45,000)"
Real Sociedad, 3, 2, Malaga, "Sunday, December 4, 2011"," Anoeta (25,000)"
Osasuna, 2, 1, Real Betis, "Sunday, December 4, 2011"," Reyno de Navarra (16,000)"
Mallorca, 1, 1, Athletic Bilbao, "Sunday, December 4, 2011"," Iberostar Estadi (15,000)"
Granada, 1, 0, Real Zaragoza, "Sunday, December 4, 2011"," Estadio Los CÃ¡rmenes (13,500)"
Racing Santander, 1, 0, Villarreal, "Saturday, December 3, 2011"," El Sardinero (13,000)"
Sporting Gijon, 0, 3, Real Madrid, "Saturday, December 3, 2011"," El MolinÃ³n (23,500)"
Barcelona, 5, 0, Levante, "Saturday, December 3, 2011"," Camp Nou (75,000)"
Valencia, 2, 1, Espanyol, "Saturday, December 3, 2011"," Mestalla (40,000)"
Barcelona, 4, 0, Rayo Vallecano, "Tuesday, November 29, 2011"," Camp Nou (85,000)"
Malaga, 2, 1, Villarreal, "Monday, November 28, 2011"," La Rosaleda (27,500)"
Real Betis, 2, 3, Real Sociedad, "Sunday, November 27, 2011"," Benito VillamarÃ­n (37,000)"
Levante, 4, 0, Sporting Gijon, "Sunday, November 27, 2011"," Ciutat de ValÃ¨ncia (20,000)"
Espanyol, 1, 2, Osasuna, "Sunday, November 27, 2011"," CornellÃ¡ - El Prat (27,000)"
Mallorca, 2, 1, Racing Santander, "Sunday, November 27, 2011"," Iberostar Estadi (14,500)"
Athletic Bilbao, 0, 1, Granada, "Sunday, November 27, 2011"," San MamÃ©s (37,000)"
Real Zaragoza, 0, 1, Sevilla FC, "Sunday, November 27, 2011"," La Romareda (24,000)"
Rayo Vallecano, 1, 2, Valencia, "Saturday, November 26, 2011"," Campo de FÃºtbol de Vallecas (15,000)"
Real Madrid, 4, 1, Atletico Madrid, "Saturday, November 26, 2011"," Santiago BernabÃ©u (80,000)"
Getafe, 1, 0, Barcelona, "Saturday, November 26, 2011"," Coliseum Alfonso PÃ©rez (15,000)"
Racing Santander, 1, 3, Malaga, "Monday, November 21, 2011"," El Sardinero (14,000)"
Real Sociedad, 0, 0, Espanyol, "Sunday, November 20, 2011"," Anoeta (20,000)"
Osasuna, 0, 0, Rayo Vallecano, "Sunday, November 20, 2011"," Reyno de Navarra (16,000)"
Sporting Gijon, 2, 1, Getafe, "Sunday, November 20, 2011"," El MolinÃ³n (20,000)"
Sevilla FC, 1, 2, Athletic Bilbao, "Sunday, November 20, 2011"," RamÃ³n SÃ¡nchez PizjuÃ¡n (28,000)"
Atletico Madrid, 3, 2, Levante, "Sunday, November 20, 2011"," Vicente CalderÃ³n (35,000)"
