home, homescore, awayscore, away, date, time
Liverpool, 1, 2, Leeds, Friday 13 April 2001, 11:30
Man City, 0, 4, Arsenal, Wednesday 11 April 2001, 19:45
Man Utd, 2, 1, Charlton, Tuesday 10 April 2001, 20:00
Ipswich, 1, 1, Liverpool, Tuesday 10 April 2001, 19:45
Spurs, 2, 1, Bradford, Tuesday 10 April 2001, 19:45
Middlesbrough, 0, 0, Sunderland, Monday 9 April 2001, 20:00
Everton, 3, 1, Man City, Sunday 8 April 2001, 15:00
Aston Villa, 2, 2, West Ham, Saturday 7 April 2001, 15:00
Derby, 0, 4, Chelsea, Saturday 7 April 2001, 15:00
Leeds, 2, 0, Southampton, Saturday 7 April 2001, 15:00
Leicester, 1, 3, Coventry, Saturday 7 April 2001, 15:00
Aston Villa, 2, 1, Leicester, Wednesday 4 April 2001, 19:45
Southampton, 0, 3, Ipswich, Monday 2 April 2001, 20:00
Charlton, 2, 0, Leicester, Sunday 1 April 2001, 16:00
Arsenal, 2, 0, Spurs, Saturday 31 March 2001, 15:00
Bradford, 2, 2, Newcastle, Saturday 31 March 2001, 15:00
Chelsea, 2, 1, Middlesbrough, Saturday 31 March 2001, 15:00
Coventry, 2, 0, Derby, Saturday 31 March 2001, 15:00
Man City, 1, 3, Aston Villa, Saturday 31 March 2001, 15:00
Sunderland, 0, 2, Leeds, Saturday 31 March 2001, 15:00
West Ham, 0, 2, Everton, Saturday 31 March 2001, 15:00
Liverpool, 2, 0, Man Utd, Saturday 31 March 2001, 12:00
Aston Villa, 0, 0, Arsenal, Sunday 18 March 2001, 16:00
Liverpool, 1, 1, Derby, Sunday 18 March 2001, 15:00
Bradford, 2, 2, Man City, Saturday 17 March 2001, 15:00
Charlton, 1, 2, Leeds, Saturday 17 March 2001, 15:00
Chelsea, 2, 4, Sunderland, Saturday 17 March 2001, 15:00
Man Utd, 2, 0, Leicester, Saturday 17 March 2001, 15:00
Newcastle, 1, 2, Middlesbrough, Saturday 17 March 2001, 15:00
Southampton, 1, 0, Everton, Saturday 17 March 2001, 15:00
Spurs, 3, 0, Coventry, Saturday 17 March 2001, 15:00
West Ham, 0, 1, Ipswich, Saturday 17 March 2001, 15:00
Aston Villa, 2, 1, Ipswich, Saturday 10 March 2001, 15:00
West Ham, 0, 2, Chelsea, Wednesday 7 March 2001, 19:45
Sunderland, 1, 1, Aston Villa, Monday 5 March 2001, 20:00
Ipswich, 3, 1, Bradford, Sunday 4 March 2001, 16:00
Arsenal, 3, 0, West Ham, Saturday 3 March 2001, 15:00
Coventry, 0, 0, Chelsea, Saturday 3 March 2001, 15:00
Derby, 2, 1, Spurs, Saturday 3 March 2001, 15:00
Everton, 1, 1, Newcastle, Saturday 3 March 2001, 15:00
Leicester, 2, 0, Liverpool, Saturday 3 March 2001, 15:00
Man City, 0, 1, Southampton, Saturday 3 March 2001, 15:00
Middlesbrough, 0, 0, Charlton, Saturday 3 March 2001, 15:00
Leeds, 1, 1, Man Utd, Saturday 3 March 2001, 11:30
Man Utd, 6, 1, Arsenal, Sunday 25 February 2001, 13:00
Bradford, 1, 2, West Ham, Saturday 24 February 2001, 15:00
Coventry, 2, 2, Charlton, Saturday 24 February 2001, 15:00
Derby, 1, 0, Aston Villa, Saturday 24 February 2001, 15:00
Ipswich, 2, 0, Everton, Saturday 24 February 2001, 15:00
Leicester, 2, 0, Sunderland, Saturday 24 February 2001, 15:00
Middlesbrough, 0, 1, Southampton, Saturday 24 February 2001, 15:00
Newcastle, 0, 1, Man City, Saturday 24 February 2001, 15:00
Spurs, 1, 2, Leeds, Saturday 24 February 2001, 15:00
West Ham, 1, 1, Coventry, Monday 12 February 2001, 20:00
Charlton, 2, 0, Newcastle, Sunday 11 February 2001, 16:00
Arsenal, 1, 0, Ipswich, Saturday 10 February 2001, 15:00
Aston Villa, 1, 1, Middlesbrough, Saturday 10 February 2001, 15:00
Chelsea, 1, 1, Man Utd, Saturday 10 February 2001, 15:00
Everton, 2, 1, Leicester, Saturday 10 February 2001, 15:00
Leeds, 0, 0, Derby, Saturday 10 February 2001, 15:00
Man City, 0, 1, Spurs, Saturday 10 February 2001, 15:00
Southampton, 2, 0, Bradford, Saturday 10 February 2001, 15:00
Sunderland, 1, 1, Liverpool, Saturday 10 February 2001, 15:00
Everton, 2, 2, Leeds, Wednesday 7 February 2001, 20:00
Bradford, 0, 3, Aston Villa, Saturday 3 February 2001, 15:00
Coventry, 0, 1, Arsenal, Saturday 3 February 2001, 15:00
Derby, 1, 0, Sunderland, Saturday 3 February 2001, 15:00
Ipswich, 1, 2, Leeds, Saturday 3 February 2001, 15:00
Leicester, 2, 1, Chelsea, Saturday 3 February 2001, 15:00
Liverpool, 3, 0, West Ham, Saturday 3 February 2001, 15:00
Man Utd, 1, 0, Everton, Saturday 3 February 2001, 15:00
Middlesbrough, 1, 1, Man City, Saturday 3 February 2001, 15:00
Spurs, 0, 0, Charlton, Saturday 3 February 2001, 15:00
Everton, 2, 2, Middlesbrough, Wednesday 31 January 2001, 20:00
Chelsea, 3, 1, Newcastle, Wednesday 31 January 2001, 19:45
Leeds, 1, 0, Coventry, Wednesday 31 January 2001, 19:45
Man City, 1, 1, Liverpool, Wednesday 31 January 2001, 19:45
Southampton, 1, 0, Leicester, Wednesday 31 January 2001, 19:45
Sunderland, 0, 1, Man Utd, Wednesday 31 January 2001, 19:45
West Ham, 0, 0, Spurs, Wednesday 31 January 2001, 19:45
Charlton, 2, 1, Derby, Tuesday 30 January 2001, 20:00
Arsenal, 2, 0, Bradford, Tuesday 30 January 2001, 19:45
Aston Villa, 1, 2, Leeds, Wednesday 24 January 2001, 19:45
Charlton, 1, 1, West Ham, Monday 22 January 2001, 20:00
Sunderland, 0, 0, Bradford, Sunday 21 January 2001, 16:00
Chelsea, 4, 1, Ipswich, Saturday 20 January 2001, 15:00
Coventry, 1, 3, Everton, Saturday 20 January 2001, 15:00
Derby, 1, 1, Man City, Saturday 20 January 2001, 15:00
Leeds, 1, 3, Newcastle, Saturday 20 January 2001, 15:00
Leicester, 0, 0, Arsenal, Saturday 20 January 2001, 15:00
Liverpool, 0, 0, Middlesbrough, Saturday 20 January 2001, 15:00
Man Utd, 2, 0, Aston Villa, Saturday 20 January 2001, 15:00
Spurs, 0, 0, Southampton, Saturday 20 January 2001, 15:00
Ipswich, 2, 0, Leicester, Sunday 14 January 2001, 16:00
Arsenal, 1, 1, Chelsea, Saturday 13 January 2001, 15:00
Aston Villa, 0, 3, Liverpool, Saturday 13 January 2001, 15:00
Bradford, 0, 3, Man Utd, Saturday 13 January 2001, 15:00
Everton, 0, 0, Spurs, Saturday 13 January 2001, 15:00
Man City, 0, 4, Leeds, Saturday 13 January 2001, 15:00
Middlesbrough, 4, 0, Derby, Saturday 13 January 2001, 15:00
Newcastle, 3, 1, Coventry, Saturday 13 January 2001, 15:00
Southampton, 0, 0, Charlton, Saturday 13 January 2001, 15:00
West Ham, 0, 2, Sunderland, Saturday 13 January 2001, 15:00
Spurs, 4, 2, Newcastle, Tuesday 2 January 2001, 19:45
Man Utd, 3, 1, West Ham, Monday 1 January 2001, 20:00
Charlton, 1, 0, Arsenal, Monday 1 January 2001, 15:00
Chelsea, 1, 0, Aston Villa, Monday 1 January 2001, 15:00
Coventry, 1, 1, Man City, Monday 1 January 2001, 15:00
Derby, 1, 0, Everton, Monday 1 January 2001, 15:00
Leeds, 1, 1, Middlesbrough, Monday 1 January 2001, 15:00
Leicester, 1, 2, Bradford, Monday 1 January 2001, 15:00
Liverpool, 2, 1, Southampton, Monday 1 January 2001, 15:00
Sunderland, 4, 1, Ipswich, Monday 1 January 2001, 15:00
Arsenal, 2, 2, Sunderland, Saturday 30 December 2000, 15:00
Man City, 1, 4, Charlton, Saturday 30 December 2000, 15:00
Middlesbrough, 1, 1, Coventry, Saturday 30 December 2000, 15:00
Newcastle, 1, 1, Man Utd, Saturday 30 December 2000, 15:00
Southampton, 1, 0, Derby, Saturday 30 December 2000, 15:00
Ipswich, 3, 0, Spurs, Saturday 30 December 2000, 12:00
Southampton, 2, 0, Spurs, Wednesday 27 December 2000, 20:00
Bradford, 1, 4, Sunderland, Tuesday 26 December 2000, 15:00
Everton, 1, 2, Coventry, Tuesday 26 December 2000, 15:00
Ipswich, 2, 2, Chelsea, Tuesday 26 December 2000, 15:00
Man City, 0, 0, Derby, Tuesday 26 December 2000, 15:00
Middlesbrough, 1, 0, Liverpool, Tuesday 26 December 2000, 15:00
Newcastle, 2, 1, Leeds, Tuesday 26 December 2000, 15:00
Aston Villa, 0, 1, Man Utd, Tuesday 26 December 2000, 13:00
Arsenal, 6, 1, Leicester, Tuesday 26 December 2000, 12:00
West Ham, 5, 0, Charlton, Tuesday 26 December 2000, 12:00
Charlton, 1, 0, Everton, Saturday 23 December 2000, 15:00
Chelsea, 3, 0, Bradford, Saturday 23 December 2000, 15:00
Derby, 2, 0, Newcastle, Saturday 23 December 2000, 15:00
Leeds, 1, 2, Aston Villa, Saturday 23 December 2000, 15:00
Leicester, 2, 1, West Ham, Saturday 23 December 2000, 15:00
Man Utd, 2, 0, Ipswich, Saturday 23 December 2000, 15:00
Sunderland, 1, 0, Man City, Saturday 23 December 2000, 15:00
Spurs, 0, 0, Middlesbrough, Saturday 23 December 2000, 15:00
Liverpool, 4, 0, Arsenal, Saturday 23 December 2000, 11:30
Coventry, 1, 1, Southampton, Friday 22 December 2000, 19:45
Spurs, 1, 1, Arsenal, Monday 18 December 2000, 20:00
Man Utd, 0, 1, Liverpool, Sunday 17 December 2000, 12:00
Aston Villa, 2, 2, Man City, Saturday 16 December 2000, 15:00
Derby, 1, 0, Coventry, Saturday 16 December 2000, 15:00
Everton, 1, 1, West Ham, Saturday 16 December 2000, 15:00
Ipswich, 3, 1, Southampton, Saturday 16 December 2000, 15:00
Leeds, 2, 0, Sunderland, Saturday 16 December 2000, 15:00
Leicester, 3, 1, Charlton, Saturday 16 December 2000, 15:00
Middlesbrough, 1, 0, Chelsea, Saturday 16 December 2000, 15:00
Newcastle, 2, 1, Bradford, Saturday 16 December 2000, 15:00
Coventry, 1, 0, Leicester, Sunday 10 December 2000, 16:00
Liverpool, 0, 1, Ipswich, Sunday 10 December 2000, 15:00
Arsenal, 5, 0, Newcastle, Saturday 9 December 2000, 15:00
Bradford, 3, 3, Spurs, Saturday 9 December 2000, 15:00
Charlton, 3, 3, Man Utd, Saturday 9 December 2000, 15:00
Chelsea, 4, 1, Derby, Saturday 9 December 2000, 15:00
Man City, 5, 0, Everton, Saturday 9 December 2000, 15:00
Southampton, 1, 0, Leeds, Saturday 9 December 2000, 15:00
Sunderland, 1, 0, Middlesbrough, Saturday 9 December 2000, 15:00
West Ham, 1, 1, Aston Villa, Saturday 9 December 2000, 15:00
Sunderland, 2, 0, Everton, Monday 4 December 2000, 20:00
Chelsea, 2, 1, Man City, Sunday 3 December 2000, 16:00
Arsenal, 1, 0, Southampton, Saturday 2 December 2000, 15:00
Aston Villa, 1, 1, Newcastle, Saturday 2 December 2000, 15:00
Bradford, 2, 1, Coventry, Saturday 2 December 2000, 15:00
Ipswich, 0, 1, Derby, Saturday 2 December 2000, 15:00
Leicester, 3, 1, Leeds, Saturday 2 December 2000, 15:00
Liverpool, 3, 0, Charlton, Saturday 2 December 2000, 15:00
Man Utd, 2, 0, Spurs, Saturday 2 December 2000, 15:00
West Ham, 1, 0, Middlesbrough, Saturday 2 December 2000, 15:00
Leeds, 1, 0, Arsenal, Sunday 26 November 2000, 16:00
Newcastle, 2, 1, Liverpool, Sunday 26 November 2000, 15:00
Charlton, 0, 1, Sunderland, Saturday 25 November 2000, 15:00
Coventry, 1, 1, Aston Villa, Saturday 25 November 2000, 15:00
Derby, 0, 3, Man Utd, Saturday 25 November 2000, 15:00
Everton, 2, 1, Chelsea, Saturday 25 November 2000, 15:00
Man City, 2, 3, Ipswich, Saturday 25 November 2000, 15:00
Middlesbrough, 2, 2, Bradford, Saturday 25 November 2000, 15:00
Southampton, 2, 3, West Ham, Saturday 25 November 2000, 15:00
Spurs, 3, 0, Leicester, Saturday 25 November 2000, 15:00
Coventry, 0, 1, Ipswich, Monday 20 November 2000, 20:00
Spurs, 2, 1, Liverpool, Sunday 19 November 2000, 16:00
Charlton, 2, 0, Chelsea, Saturday 18 November 2000, 15:00
Derby, 2, 0, Bradford, Saturday 18 November 2000, 15:00
Everton, 2, 0, Arsenal, Saturday 18 November 2000, 15:00
Leeds, 0, 1, West Ham, Saturday 18 November 2000, 15:00
Middlesbrough, 0, 3, Leicester, Saturday 18 November 2000, 15:00
Newcastle, 1, 2, Sunderland, Saturday 18 November 2000, 15:00
Southampton, 2, 0, Aston Villa, Saturday 18 November 2000, 15:00
Man City, 0, 1, Man Utd, Saturday 18 November 2000, 11:30
Chelsea, 1, 1, Leeds, Sunday 12 November 2000, 16:00
Liverpool, 4, 1, Coventry, Sunday 12 November 2000, 15:00
Arsenal, 0, 0, Derby, Saturday 11 November 2000, 15:00
Aston Villa, 2, 0, Spurs, Saturday 11 November 2000, 15:00
Bradford, 0, 1, Everton, Saturday 11 November 2000, 15:00
Ipswich, 2, 0, Charlton, Saturday 11 November 2000, 15:00
Leicester, 1, 1, Newcastle, Saturday 11 November 2000, 15:00
Man Utd, 2, 1, Middlesbrough, Saturday 11 November 2000, 15:00
Sunderland, 2, 2, Southampton, Saturday 11 November 2000, 15:00
West Ham, 4, 1, Man City, Saturday 11 November 2000, 15:00
Derby, 0, 0, West Ham, Monday 6 November 2000, 20:00
Everton, 0, 1, Aston Villa, Sunday 5 November 2000, 16:00
Charlton, 2, 0, Bradford, Saturday 4 November 2000, 15:00
Coventry, 1, 2, Man Utd, Saturday 4 November 2000, 15:00
Man City, 0, 1, Leicester, Saturday 4 November 2000, 15:00
Middlesbrough, 0, 1, Arsenal, Saturday 4 November 2000, 15:00
Newcastle, 2, 1, Ipswich, Saturday 4 November 2000, 15:00
Southampton, 3, 2, Chelsea, Saturday 4 November 2000, 15:00
Spurs, 2, 1, Sunderland, Saturday 4 November 2000, 15:00
Leeds, 4, 3, Liverpool, Saturday 4 November 2000, 11:30
Bradford, 1, 1, Leeds, Sunday 29 October 2000, 16:00
Liverpool, 3, 1, Everton, Sunday 29 October 2000, 15:00
Arsenal, 5, 0, Man City, Saturday 28 October 2000, 15:00
Aston Villa, 2, 1, Charlton, Saturday 28 October 2000, 15:00
Chelsea, 3, 0, Spurs, Saturday 28 October 2000, 15:00
Ipswich, 2, 1, Middlesbrough, Saturday 28 October 2000, 15:00
Leicester, 2, 1, Derby, Saturday 28 October 2000, 15:00
Man Utd, 5, 0, Southampton, Saturday 28 October 2000, 15:00
Sunderland, 1, 0, Coventry, Saturday 28 October 2000, 15:00
West Ham, 1, 0, Newcastle, Saturday 28 October 2000, 15:00
Southampton, 0, 2, Man City, Monday 23 October 2000, 20:00
Aston Villa, 0, 0, Sunderland, Sunday 22 October 2000, 16:00
Bradford, 0, 2, Ipswich, Saturday 21 October 2000, 15:00
Charlton, 1, 0, Middlesbrough, Saturday 21 October 2000, 15:00
Chelsea, 6, 1, Coventry, Saturday 21 October 2000, 15:00
Liverpool, 1, 0, Leicester, Saturday 21 October 2000, 15:00
Newcastle, 0, 1, Everton, Saturday 21 October 2000, 15:00
Spurs, 3, 1, Derby, Saturday 21 October 2000, 15:00
West Ham, 1, 2, Arsenal, Saturday 21 October 2000, 15:00
Man Utd, 3, 0, Leeds, Saturday 21 October 2000, 11:30
Middlesbrough, 1, 3, Newcastle, Monday 16 October 2000, 20:00
Derby, 0, 4, Liverpool, Sunday 15 October 2000, 16:00
Arsenal, 1, 0, Aston Villa, Saturday 14 October 2000, 15:00
Coventry, 2, 1, Spurs, Saturday 14 October 2000, 15:00
Everton, 1, 1, Southampton, Saturday 14 October 2000, 15:00
Ipswich, 1, 1, West Ham, Saturday 14 October 2000, 15:00
Leeds, 3, 1, Charlton, Saturday 14 October 2000, 15:00
Leicester, 0, 3, Man Utd, Saturday 14 October 2000, 15:00
Man City, 2, 0, Bradford, Saturday 14 October 2000, 15:00
Sunderland, 1, 0, Chelsea, Saturday 14 October 2000, 15:00
Arsenal, 1, 0, Man Utd, Sunday 1 October 2000, 16:00
Chelsea, 3, 0, Liverpool, Sunday 1 October 2000, 16:00
Sunderland, 0, 0, Leicester, Sunday 1 October 2000, 15:00
Aston Villa, 4, 1, Derby, Saturday 30 September 2000, 15:00
Charlton, 2, 2, Coventry, Saturday 30 September 2000, 15:00
Everton, 0, 3, Ipswich, Saturday 30 September 2000, 15:00
Leeds, 4, 3, Spurs, Saturday 30 September 2000, 15:00
Man City, 0, 1, Newcastle, Saturday 30 September 2000, 15:00
Southampton, 1, 3, Middlesbrough, Saturday 30 September 2000, 15:00
West Ham, 1, 1, Bradford, Saturday 30 September 2000, 15:00
Leicester, 1, 1, Everton, Sunday 24 September 2000, 16:00
Bradford, 0, 1, Southampton, Saturday 23 September 2000, 15:00
Coventry, 0, 3, West Ham, Saturday 23 September 2000, 15:00
Derby, 1, 1, Leeds, Saturday 23 September 2000, 15:00
Ipswich, 1, 1, Arsenal, Saturday 23 September 2000, 15:00
Liverpool, 1, 1, Sunderland, Saturday 23 September 2000, 15:00
Middlesbrough, 1, 1, Aston Villa, Saturday 23 September 2000, 15:00
Newcastle, 0, 1, Charlton, Saturday 23 September 2000, 15:00
Spurs, 0, 0, Man City, Saturday 23 September 2000, 15:00
Man Utd, 3, 3, Chelsea, Saturday 23 September 2000, 11:30
Man City, 1, 1, Middlesbrough, Sunday 17 September 2000, 16:00
Chelsea, 0, 2, Leicester, Sunday 17 September 2000, 15:00
West Ham, 1, 1, Liverpool, Sunday 17 September 2000, 15:00
Arsenal, 2, 1, Coventry, Saturday 16 September 2000, 15:00
Aston Villa, 2, 0, Bradford, Saturday 16 September 2000, 15:00
Charlton, 1, 0, Spurs, Saturday 16 September 2000, 15:00
Everton, 1, 3, Man Utd, Saturday 16 September 2000, 15:00
Leeds, 1, 2, Ipswich, Saturday 16 September 2000, 15:00
Southampton, 2, 0, Newcastle, Saturday 16 September 2000, 15:00
Sunderland, 2, 1, Derby, Saturday 16 September 2000, 15:00
Spurs, 1, 0, West Ham, Monday 11 September 2000, 20:00
Derby, 2, 2, Charlton, Sunday 10 September 2000, 16:00
Bradford, 1, 1, Arsenal, Saturday 9 September 2000, 15:00
Coventry, 0, 0, Leeds, Saturday 9 September 2000, 15:00
Ipswich, 1, 2, Aston Villa, Saturday 9 September 2000, 15:00
Leicester, 1, 0, Southampton, Saturday 9 September 2000, 15:00
Liverpool, 3, 2, Man City, Saturday 9 September 2000, 15:00
Man Utd, 3, 0, Sunderland, Saturday 9 September 2000, 15:00
Middlesbrough, 1, 2, Everton, Saturday 9 September 2000, 15:00
Newcastle, 0, 0, Chelsea, Saturday 9 September 2000, 15:00
Charlton, 1, 1, Southampton, Wednesday 6 September 2000, 20:00
Chelsea, 2, 2, Arsenal, Wednesday 6 September 2000, 20:00
Liverpool, 3, 1, Aston Villa, Wednesday 6 September 2000, 20:00
Coventry, 0, 2, Newcastle, Wednesday 6 September 2000, 19:45
Derby, 3, 3, Middlesbrough, Wednesday 6 September 2000, 19:45
Leicester, 2, 1, Ipswich, Wednesday 6 September 2000, 19:45
Man Utd, 6, 0, Bradford, Tuesday 5 September 2000, 20:00
Leeds, 1, 2, Man City, Tuesday 5 September 2000, 19:45
Sunderland, 1, 1, West Ham, Tuesday 5 September 2000, 19:45
Spurs, 3, 2, Everton, Tuesday 5 September 2000, 19:45
Aston Villa, 1, 1, Chelsea, Sunday 27 August 2000, 16:00
Arsenal, 5, 3, Charlton, Saturday 26 August 2000, 15:00
Bradford, 0, 0, Leicester, Saturday 26 August 2000, 15:00
Everton, 2, 2, Derby, Saturday 26 August 2000, 15:00
Ipswich, 1, 0, Sunderland, Saturday 26 August 2000, 15:00
Man City, 1, 2, Coventry, Saturday 26 August 2000, 15:00
Middlesbrough, 1, 2, Leeds, Saturday 26 August 2000, 15:00
Newcastle, 2, 0, Spurs, Saturday 26 August 2000, 15:00
Southampton, 3, 3, Liverpool, Saturday 26 August 2000, 15:00
West Ham, 2, 2, Man Utd, Saturday 26 August 2000, 15:00
Everton, 3, 0, Charlton, Wednesday 23 August 2000, 20:00
Man City, 4, 2, Sunderland, Wednesday 23 August 2000, 19:45
Newcastle, 3, 2, Derby, Wednesday 23 August 2000, 19:45
Southampton, 1, 2, Coventry, Wednesday 23 August 2000, 19:45
West Ham, 0, 1, Leicester, Wednesday 23 August 2000, 19:45
Bradford, 2, 0, Chelsea, Tuesday 22 August 2000, 19:45
Ipswich, 1, 1, Man Utd, Tuesday 22 August 2000, 19:45
Middlesbrough, 1, 1, Spurs, Tuesday 22 August 2000, 19:45
Arsenal, 2, 0, Liverpool, Monday 21 August 2000, 20:00
Man Utd, 2, 0, Newcastle, Sunday 20 August 2000, 16:00
Charlton, 4, 0, Man City, Saturday 19 August 2000, 15:00
Chelsea, 4, 2, West Ham, Saturday 19 August 2000, 15:00
Coventry, 1, 3, Middlesbrough, Saturday 19 August 2000, 15:00
Derby, 2, 2, Southampton, Saturday 19 August 2000, 15:00
Leeds, 2, 0, Everton, Saturday 19 August 2000, 15:00
Leicester, 0, 0, Aston Villa, Saturday 19 August 2000, 15:00
Liverpool, 1, 0, Bradford, Saturday 19 August 2000, 15:00
Sunderland, 1, 0, Arsenal, Saturday 19 August 2000, 15:00
Spurs, 3, 1, Ipswich, Saturday 19 August 2000, 15:00
