home, homescore, awayscore, away, date, group
Real Madrid, 2, 0, Deportivo La Coruña, "Sunday, March 23, 2003", "Santiago Bernabeu (70,000)"
Rayo Vallecano, 0, 0, Atletico Madrid, "Saturday, March 22, 2003", "Nuevo Vallecas Stadium (15,000)"
Atletico Madrid, 0, 1, Celta Vigo, "Sunday, March 16, 2003", "Vicente Calderon (50,000)"
Espanyol, 2, 1, Malaga, "Sunday, March 16, 2003", "Montjuic Stadium (21,500)"
Osasuna, 0, 0, Mallorca, "Sunday, March 16, 2003", "El Sadar (16,000)"
Real Betis, 1, 1, Recreativo Huelva, "Sunday, March 16, 2003", "Estadio Manuel Ruiz de Lopera (33,000)"
Real Valladolid, 0, 0, Sevilla FC, "Sunday, March 16, 2003", "Nuevo Jose Zorilla Stadium (15,000)"
Alavés, 0, 0, Barcelona, "Sunday, March 16, 2003", "Mendizorroza Stadium (19,000)"
Athletic Bilbao, 1, 0, Valencia, "Sunday, March 16, 2003", "San Mames Stadium (38,000)"
Villarreal, 0, 1, Real Madrid, "Saturday, March 15, 2003", "El Madrigal (23,000)"
Deportivo La Coruña, 2, 0, Rayo Vallecano, "Saturday, March 15, 2003", "Riazor Stadium (2,800)"
Racing Santander, 1, 2, Real Sociedad, "Saturday, March 15, 2003", "El Sardinero (16,000)"
Malaga, 3, 0, Athletic Bilbao, "Sunday, March 9, 2003", "La Rosaleda (30,000)"
Mallorca, 2, 1, Real Betis, "Sunday, March 9, 2003", "Son Moix (17,600)"
Rayo Vallecano, 1, 0, Celta Vigo, "Sunday, March 9, 2003", "Nuevo Vallecas Stadium (14,000)"
Recreativo Huelva, 0, 0, Espanyol, "Sunday, March 9, 2003", " (20,000)"
Sevilla FC, 2, 0, Osasuna, "Sunday, March 9, 2003", "Estadio Ramon Sanchez Pizjuan (35,000)"
Real Sociedad, 3, 1, Alavés, "Sunday, March 9, 2003", "Anoeta Stadium (25,500)"
Real Madrid, 4, 1, Racing Santander, "Saturday, March 8, 2003", "Santiago Bernabeu (70,000)"
Deportivo La Coruña, 2, 1, Villarreal, "Saturday, March 8, 2003", "Riazor Stadium (28,500)"
Barcelona, 1, 1, Real Valladolid, "Saturday, March 8, 2003", "Camp Nou (68,000)"
Valencia, 0, 1, Atletico Madrid, "Saturday, March 8, 2003", "Mestalla Stadium (50,000)"
Celta Vigo, 1, 1, Valencia, "Sunday, March 2, 2003", "Balaidos Stadium (16,000)"
Osasuna, 2, 2, Barcelona, "Sunday, March 2, 2003", "El Sadar (19,000)"
Racing Santander, 1, 2, Deportivo La Coruña, "Sunday, March 2, 2003", "El Sardinero (15,320)"
Real Valladolid, 3, 0, Real Sociedad, "Sunday, March 2, 2003", "Nuevo Jose Zorilla Stadium (15,000)"
Villarreal, 2, 1, Rayo Vallecano, "Sunday, March 2, 2003", "El Madrigal (16,000)"
Atletico Madrid, 2, 1, Malaga, "Sunday, March 2, 2003", "Vicente Calderon (48,000)"
Real Betis, 0, 1, Sevilla FC, "Sunday, March 2, 2003", "Estadio Manuel Ruiz de Lopera (36,000)"
Espanyol, 2, 0, Mallorca, "Saturday, March 1, 2003", "Montjuic Stadium (17,000)"
Athletic Bilbao, 2, 3, Recreativo Huelva, "Saturday, March 1, 2003", "San Mames Stadium (30,000)"
Alavés, 1, 5, Real Madrid, "Saturday, March 1, 2003", "Mendizorroza Stadium (11,000)"
Mallorca, 1, 1, Athletic Bilbao, "Sunday, February 23, 2003", "Son Moix (14,000)"
Real Sociedad, 2, 0, Osasuna, "Sunday, February 23, 2003", "Anoeta Stadium (29,000)"
Recreativo Huelva, 3, 0, Atletico Madrid, "Sunday, February 23, 2003", " (18,000)"
Sevilla FC, 1, 0, Espanyol, "Sunday, February 23, 2003", "Estadio Ramon Sanchez Pizjuan (32,000)"
Villarreal, 0, 3, Racing Santander, "Sunday, February 23, 2003", "El Madrigal (17,000)"
Malaga, 1, 1, Celta Vigo, "Sunday, February 23, 2003", "La Rosaleda (14,000)"
Rayo Vallecano, 0, 4, Valencia, "Sunday, February 23, 2003", "Nuevo Vallecas Stadium (15,000)"
Real Madrid, 3, 1, Real Valladolid, "Saturday, February 22, 2003", "Santiago Bernabeu (50,000)"
Deportivo La Coruña, 6, 0, Alavés, "Saturday, February 22, 2003", "Riazor Stadium (29,000)"
Barcelona, 4, 0, Real Betis, "Saturday, February 22, 2003", "Camp Nou (67,000)"
Alavés, 1, 0, Villarreal, "Sunday, February 16, 2003", "Mendizorroza Stadium (12,800)"
Athletic Bilbao, 2, 0, Sevilla FC, "Sunday, February 16, 2003", "San Mames Stadium (32,000)"
Celta Vigo, 4, 1, Recreativo Huelva, "Sunday, February 16, 2003", "Balaidos Stadium (15,000)"
Osasuna, 1, 0, Real Madrid, "Sunday, February 16, 2003", "El Sadar (18,000)"
Racing Santander, 2, 0, Rayo Vallecano, "Sunday, February 16, 2003", "El Sardinero (16,530)"
Atletico Madrid, 2, 1, Mallorca, "Sunday, February 16, 2003", "Vicente Calderon (50,000)"
Real Betis, 3, 2, Real Sociedad, "Sunday, February 16, 2003", "Estadio Manuel Ruiz de Lopera (36,000)"
Espanyol, 0, 2, Barcelona, "Saturday, February 15, 2003", "Montjuic Stadium (39,000)"
Real Valladolid, 0, 1, Deportivo La Coruña, "Saturday, February 15, 2003", "Nuevo Jose Zorilla Stadium (10,000)"
Valencia, 2, 0, Malaga, "Saturday, February 15, 2003", "Mestalla Stadium (30,000)"
Deportivo La Coruña, 1, 1, Osasuna, "Sunday, February 9, 2003", "Riazor Stadium "
Mallorca, 0, 2, Celta Vigo, "Sunday, February 9, 2003", "Son Moix (17,000)"
Racing Santander, 2, 0, Alavés, "Sunday, February 9, 2003", "El Sardinero (16,000)"
Rayo Vallecano, 2, 1, Malaga, "Sunday, February 9, 2003", "Nuevo Vallecas Stadium "
Real Sociedad, 0, 0, Espanyol, "Sunday, February 9, 2003", "Anoeta Stadium (26,786)"
Recreativo Huelva, 1, 1, Valencia, "Sunday, February 9, 2003", " (18,000)"
Sevilla FC, 1, 1, Atletico Madrid, "Sunday, February 9, 2003", "Estadio Ramon Sanchez Pizjuan (35,000)"
Barcelona, 2, 2, Athletic Bilbao, "Sunday, February 9, 2003", "Camp Nou (65,500)"
Villarreal, 1, 0, Real Valladolid, "Saturday, February 8, 2003", "El Madrigal (18,000)"
Real Madrid, 4, 1, Real Betis, "Saturday, February 8, 2003", "Santiago Bernabeu (70,000)"
Alavés, 1, 1, Rayo Vallecano, "Sunday, February 2, 2003", "Mendizorroza Stadium (13,000)"
Celta Vigo, 0, 1, Sevilla FC, "Sunday, February 2, 2003", "Balaidos Stadium (17,000)"
Osasuna, 0, 1, Villarreal, "Sunday, February 2, 2003", "El Sadar (14,000)"
Real Betis, 0, 2, Deportivo La Coruña, "Sunday, February 2, 2003", "Estadio Manuel Ruiz de Lopera (45,000)"
Real Valladolid, 2, 1, Racing Santander, "Sunday, February 2, 2003", "Nuevo Jose Zorilla Stadium (11,500)"
Valencia, 1, 0, Mallorca, "Sunday, February 2, 2003", "Mestalla Stadium (46,000)"
Malaga, 4, 0, Recreativo Huelva, "Sunday, February 2, 2003", "La Rosaleda (23,033)"
Espanyol, 2, 2, Real Madrid, "Sunday, February 2, 2003", "Montjuic Stadium (51,100)"
Athletic Bilbao, 3, 0, Real Sociedad, "Sunday, February 2, 2003", "San Mames Stadium "
Atletico Madrid, 3, 0, Barcelona, "Saturday, February 1, 2003", "Vicente Calderon (55,000)"
Espanyol, 3, 1, Deportivo La Coruña, "Sunday, January 26, 2003", "Montjuic Stadium (42,000)"
Osasuna, 3, 1, Racing Santander, "Sunday, January 26, 2003", "El Sadar (15,000)"
Real Betis, 2, 1, Villarreal, "Sunday, January 26, 2003", "Estadio Manuel Ruiz de Lopera (41,000)"
Real Valladolid, 1, 3, Alavés, "Sunday, January 26, 2003", "Nuevo Jose Zorilla Stadium (11,750)"
Recreativo Huelva, 2, 1, Rayo Vallecano, "Sunday, January 26, 2003", " (18,000)"
Valencia, 1, 0, Sevilla FC, "Sunday, January 26, 2003", "Mestalla Stadium (50,000)"
Malaga, 1, 0, Mallorca, "Sunday, January 26, 2003", "La Rosaleda (20,000)"
Athletic Bilbao, 1, 1, Real Madrid, "Sunday, January 26, 2003", "San Mames Stadium (38,000)"
Celta Vigo, 2, 0, Barcelona, "Sunday, January 26, 2003", "Balaidos Stadium (18,000)"
Atletico Madrid, 1, 2, Real Sociedad, "Saturday, January 25, 2003", "Vicente Calderon (50,000)"
Sevilla FC, 0, 0, Malaga, "Sunday, January 19, 2003", "Estadio Ramon Sanchez Pizjuan (22,000)"
Alavés, 1, 1, Osasuna, "Sunday, January 19, 2003", "Mendizorroza Stadium (16,500)"
Deportivo La Coruña, 2, 1, Athletic Bilbao, "Sunday, January 19, 2003", "Riazor Stadium (30,000)"
Mallorca, 1, 1, Recreativo Huelva, "Sunday, January 19, 2003", "Son Moix (15,000)"
Racing Santander, 0, 1, Real Betis, "Sunday, January 19, 2003", "El Sardinero (14,000)"
Rayo Vallecano, 0, 1, Real Valladolid, "Sunday, January 19, 2003", "Nuevo Vallecas Stadium (12,000)"
Villarreal, 0, 0, Espanyol, "Sunday, January 19, 2003", "El Madrigal (18,000)"
Real Madrid, 2, 2, Atletico Madrid, "Sunday, January 19, 2003", "Santiago Bernabeu (78,000)"
Real Sociedad, 1, 0, Celta Vigo, "Saturday, January 18, 2003", "Anoeta Stadium (25,000)"
Barcelona, 2, 4, Valencia, "Saturday, January 18, 2003", "Camp Nou (73,500)"
Athletic Bilbao, 0, 1, Villarreal, "Sunday, January 12, 2003", "San Mames Stadium (30,000)"
Espanyol, 3, 0, Racing Santander, "Sunday, January 12, 2003", "Montjuic Stadium (17,000)"
Osasuna, 1, 1, Real Valladolid, "Sunday, January 12, 2003", "El Sadar (14,000)"
Rayo Vallecano, 1, 2, Mallorca, "Sunday, January 12, 2003", "Nuevo Vallecas Stadium (11,000)"
Real Betis, 2, 2, Alavés, "Sunday, January 12, 2003", "Estadio Manuel Ruiz de Lopera (32,000)"
Recreativo Huelva, 0, 0, Sevilla FC, "Sunday, January 12, 2003", " (21,000)"
Atletico Madrid, 3, 1, Deportivo La Coruña, "Sunday, January 12, 2003", "Vicente Calderon (48,000)"
Malaga, 0, 0, Barcelona, "Sunday, January 12, 2003", "La Rosaleda (22,000)"
Celta Vigo, 0, 1, Real Madrid, "Saturday, January 11, 2003", "Balaidos Stadium (25,000)"
Valencia, 2, 2, Real Sociedad, "Saturday, January 11, 2003", "Mestalla Stadium (48,000)"
Sevilla FC, 3, 0, Mallorca, "Sunday, January 5, 2003", "Estadio Ramon Sanchez Pizjuan (14,000)"
Real Sociedad, 2, 2, Malaga, "Sunday, January 5, 2003", "Anoeta Stadium (25,000)"
Alavés, 2, 1, Espanyol, "Sunday, January 5, 2003", "Mendizorroza Stadium (16,500)"
Barcelona, 3, 0, Recreativo Huelva, "Sunday, January 5, 2003", "Camp Nou (53,000)"
Villarreal, 4, 3, Atletico Madrid, "Sunday, January 5, 2003", "El Madrigal (17,000)"
Real Madrid, 4, 1, Valencia, "Sunday, January 5, 2003", "Santiago Bernabeu (70,000)"
Real Valladolid, 3, 0, Real Betis, "Saturday, January 4, 2003", "Nuevo Jose Zorilla Stadium (12,000)"
Osasuna, 0, 1, Rayo Vallecano, "Saturday, January 4, 2003", "El Sadar (16,000)"
Racing Santander, 3, 4, Athletic Bilbao, "Saturday, January 4, 2003", "El Sardinero (16,000)"
Deportivo La Coruña, 3, 0, Celta Vigo, "Saturday, January 4, 2003", "Riazor Stadium (28,000)"
Real Madrid, 3, 0, Sevilla FC, "Thursday, January 2, 2003", "Santiago Bernabeu (60,000)"
Espanyol, 1, 0, Real Valladolid, "Sunday, December 22, 2002", "Montjuic Stadium (17,000)"
Real Betis, 2, 1, Osasuna, "Sunday, December 22, 2002", "Estadio Manuel Ruiz de Lopera (34,000)"
Recreativo Huelva, 1, 3, Real Sociedad, "Sunday, December 22, 2002", " (17,500)"
Valencia, 0, 1, Deportivo La Coruña, "Sunday, December 22, 2002", "Mestalla Stadium (52,000)"
Atletico Madrid, 1, 2, Racing Santander, "Saturday, December 21, 2002", "Vicente Calderon (50,000)"
Malaga, 2, 3, Real Madrid, "Saturday, December 21, 2002", "La Rosaleda (25,000)"
Celta Vigo, 3, 1, Villarreal, "Saturday, December 21, 2002", "Balaidos Stadium (20,000)"
Athletic Bilbao, 2, 0, Alavés, "Saturday, December 21, 2002", "San Mames Stadium (38,000)"
Rayo Vallecano, 0, 1, Sevilla FC, "Saturday, December 21, 2002", "Nuevo Vallecas Stadium (12,000)"
Mallorca, 0, 4, Barcelona, "Saturday, December 21, 2002", "Son Moix (19,000)"
Deportivo La Coruña, 1, 0, Malaga, "Sunday, December 15, 2002", "Riazor Stadium (22,500)"
Osasuna, 1, 0, Espanyol, "Sunday, December 15, 2002", "El Sadar (17,000)"
Racing Santander, 3, 0, Celta Vigo, "Sunday, December 15, 2002", "El Sardinero (15,000)"
Real Betis, 0, 1, Rayo Vallecano, "Sunday, December 15, 2002", "Estadio Manuel Ruiz de Lopera (38,000)"
Real Sociedad, 2, 1, Mallorca, "Sunday, December 15, 2002", "Anoeta Stadium (27,000)"
Real Valladolid, 2, 0, Athletic Bilbao, "Sunday, December 15, 2002", "Nuevo Jose Zorilla Stadium (13,500)"
Real Madrid, 4, 2, Recreativo Huelva, "Sunday, December 15, 2002", "Santiago Bernabeu (61,000)"
Barcelona, 0, 3, Sevilla FC, "Sunday, December 15, 2002", "Camp Nou (50,000)"
Alavés, 2, 0, Atletico Madrid, "Saturday, December 14, 2002", "Mendizorroza Stadium (14,000)"
Villarreal, 0, 2, Valencia, "Saturday, December 14, 2002", "El Madrigal (20,000)"
Athletic Bilbao, 1, 3, Osasuna, "Sunday, December 8, 2002", "San Mames Stadium (40,000)"
Celta Vigo, 2, 1, Alavés, "Sunday, December 8, 2002", "Balaidos Stadium (16,000)"
Espanyol, 2, 4, Real Betis, "Sunday, December 8, 2002", "Montjuic Stadium "
Mallorca, 1, 5, Real Madrid, "Sunday, December 8, 2002", "Son Moix (24,000)"
Atletico Madrid, 1, 0, Real Valladolid, "Sunday, December 8, 2002", "Vicente Calderon (40,000)"
Malaga, 1, 1, Villarreal, "Saturday, December 7, 2002", "La Rosaleda (17,000)"
Recreativo Huelva, 1, 1, Deportivo La Coruña, "Saturday, December 7, 2002", " (19,500)"
Rayo Vallecano, 1, 0, Barcelona, "Saturday, December 7, 2002", "Nuevo Vallecas Stadium (15,500)"
Sevilla FC, 0, 1, Real Sociedad, "Saturday, December 7, 2002", "Estadio Ramon Sanchez Pizjuan (25,000)"
Valencia, 2, 0, Racing Santander, "Saturday, December 7, 2002", "Mestalla Stadium (40,000)"
Alavés, 0, 0, Valencia, "Sunday, December 1, 2002", "Mendizorroza Stadium (15,000)"
Espanyol, 3, 1, Rayo Vallecano, "Sunday, December 1, 2002", "Montjuic Stadium (22,000)"
Racing Santander, 1, 0, Malaga, "Sunday, December 1, 2002", "El Sardinero (14,000)"
Real Betis, 1, 0, Athletic Bilbao, "Sunday, December 1, 2002", "Estadio Manuel Ruiz de Lopera (38,000)"
Real Valladolid, 0, 2, Celta Vigo, "Sunday, December 1, 2002", "Nuevo Jose Zorilla Stadium (8,800)"
Villarreal, 1, 0, Recreativo Huelva, "Sunday, December 1, 2002", "El Madrigal "
Real Sociedad, 2, 1, Barcelona, "Sunday, December 1, 2002", "Anoeta Stadium (29,000)"
Deportivo La Coruña, 2, 2, Mallorca, "Sunday, December 1, 2002", "Riazor Stadium (30,000)"
Osasuna, 1, 0, Atletico Madrid, "Saturday, November 30, 2002", "El Sadar (14,000)"
