home,homescore,awayscore,away,date,location
Heart of Midlothian,2,0,Hibernian,"Sunday, March 18, 2012","Tynecastle Stadium (15,128)"
Dundee United,2,1,Rangers,"Saturday, March 17, 2012","Tannadice Park (9,464)"
Motherwell,1,0,Aberdeen,"Saturday, March 17, 2012","Fir Park Stadium (4,637)"
St Mirren,0,3,St Johnstone,"Saturday, March 17, 2012","St Mirren Park (3,768)"
Inverness Caledonian Thistle,1,1,Kilmarnock,"Saturday, March 10, 2012","Tulloch Caledonian Stadium (3,060)"
Dundee United,3,0,Inverness Caledonian Thistle,"Monday, March 5, 2012","Tannadice Park (5,994)"
Aberdeen,1,1,Celtic,"Saturday, March 3, 2012","Pittodrie Stadium (13,127)"
Dunfermline Athletic,0,2,Motherwell,"Saturday, March 3, 2012","East End Park (3,523)"
Hibernian,0,0,St Mirren,"Saturday, March 3, 2012","Easter Road Stadium (9,211)"
Kilmarnock,0,0,St Johnstone,"Saturday, March 3, 2012","Rugby Park (3,768)"
Rangers,1,2,Heart of Midlothian,"Saturday, March 3, 2012","Ibrox Stadium (47,276)"
Inverness Caledonian Thistle,1,4,Rangers,"Sunday, February 26, 2012","Tulloch Caledonian Stadium (6,416)"
St Mirren,1,1,Aberdeen,"Saturday, February 25, 2012","St Mirren Park (3,627)"
Celtic,1,0,Motherwell,"Saturday, February 25, 2012","Celtic Park (53,486)"
Heart of Midlothian,0,2,Dundee United,"Saturday, February 25, 2012","Tynecastle Stadium (13,176)"
Kilmarnock,1,3,Hibernian,"Saturday, February 25, 2012","Rugby Park (4,283)"
St Johnstone,3,1,Dunfermline Athletic,"Saturday, February 25, 2012","McDiarmid Park (3,732)"
Celtic,2,0,Dunfermline Athletic,"Wednesday, February 22, 2012","Celtic Park (45,000)"
Motherwell,4,3,Hibernian,"Wednesday, February 22, 2012","Fir Park Stadium (8,065)"
Dundee United,4,0,Kilmarnock,"Tuesday, February 21, 2012","Tannadice Park (5,232)"
Aberdeen,0,0,St Johnstone,"Sunday, February 19, 2012","Pittodrie Stadium (6,936)"
Hibernian,0,5,Celtic,"Sunday, February 19, 2012","Easter Road Stadium (12,161)"
Dundee United,0,0,St Mirren,"Saturday, February 18, 2012","Tannadice Park (6,363)"
Dunfermline Athletic,1,1,Inverness Caledonian Thistle,"Saturday, February 18, 2012","East End Park (2,881)"
Motherwell,3,0,Heart of Midlothian,"Saturday, February 18, 2012","Fir Park Stadium (5,489)"
Rangers,0,1,Kilmarnock,"Saturday, February 18, 2012","Ibrox Stadium (50,268)"
Dunfermline Athletic,1,4,Rangers,"Saturday, February 11, 2012","East End Park (7,464)"
Celtic,1,0,Inverness Caledonian Thistle,"Saturday, February 11, 2012","Celtic Park (50,014)"
Hibernian,0,0,Aberdeen,"Saturday, February 11, 2012","Easter Road Stadium (10,100)"
Kilmarnock,1,1,Heart of Midlothian,"Saturday, February 11, 2012","Rugby Park (4,327)"
St Johnstone,1,5,Dundee United,"Saturday, February 11, 2012","McDiarmid Park (4,319)"
St Mirren,0,0,Motherwell,"Saturday, February 11, 2012","St Mirren Park (4,204)"
Heart of Midlothian,0,4,Celtic,"Wednesday, February 8, 2012","Tynecastle Stadium (14,787)"
Dunfermline Athletic,1,1,Kilmarnock,"Tuesday, February 7, 2012","East End Park (2,303)"
Aberdeen,1,0,Dunfermline Athletic,"Saturday, January 28, 2012","Pittodrie Stadium (8,081)"
Inverness Caledonian Thistle,0,0,St Mirren,"Saturday, January 28, 2012","Tulloch Caledonian Stadium (3,044)"
Motherwell,3,2,St Johnstone,"Saturday, January 28, 2012","Fir Park Stadium (4,520)"
Rangers,4,0,Hibernian,"Saturday, January 28, 2012","Ibrox Stadium (44,057)"
Motherwell,3,1,Dunfermline Athletic,"Tuesday, January 24, 2012","Fir Park Stadium (3,772)"
St Mirren,0,2,Celtic,"Saturday, January 21, 2012","St Mirren Park (6,129)"
Dundee United,1,1,Motherwell,"Saturday, January 21, 2012","Tannadice Park (5,969)"
Hibernian,2,3,St Johnstone,"Saturday, January 21, 2012","Easter Road Stadium (8,772)"
Inverness Caledonian Thistle,1,0,Heart of Midlothian,"Saturday, January 21, 2012","Tulloch Caledonian Stadium (3,812)"
Kilmarnock,0,3,Dunfermline Athletic,"Saturday, January 21, 2012","Rugby Park (4,016)"
Rangers,1,1,Aberdeen,"Saturday, January 21, 2012","Ibrox Stadium (46,648)"
St Johnstone,1,2,Rangers,"Saturday, January 14, 2012","McDiarmid Park (6,577)"
Aberdeen,0,0,Kilmarnock,"Saturday, January 14, 2012","Pittodrie Stadium (8,324)"
Celtic,2,1,Dundee United,"Saturday, January 14, 2012","Celtic Park (50,139)"
Dunfermline Athletic,2,3,Hibernian,"Saturday, January 14, 2012","East End Park (6,780)"
Heart of Midlothian,5,2,St Mirren,"Saturday, January 14, 2012","Tynecastle Stadium (12,462)"
Motherwell,0,1,Inverness Caledonian Thistle,"Saturday, January 14, 2012","Fir Park Stadium (4,152)"
Hibernian,1,3,Heart of Midlothian,"Monday, January 2, 2012","Easter Road Stadium (15,013)"
Dundee United,1,2,Aberdeen,"Monday, January 2, 2012","Tannadice Park (11,471)"
Dunfermline Athletic,0,3,Celtic,"Monday, January 2, 2012","East End Park (10,140)"
Kilmarnock,2,1,St Mirren,"Monday, January 2, 2012","Rugby Park (5,986)"
Rangers,3,0,Motherwell,"Monday, January 2, 2012","Ibrox Stadium (44,893)"
Aberdeen,0,0,Heart of Midlothian,"Wednesday, December 28, 2011","Pittodrie Stadium (9,210)"
Celtic,1,0,Rangers,"Wednesday, December 28, 2011","Celtic Park (58,658)"
Hibernian,1,1,Inverness Caledonian Thistle,"Wednesday, December 28, 2011","Easter Road Stadium (6,923)"
St Johnstone,2,0,Kilmarnock,"Wednesday, December 28, 2011","McDiarmid Park (2,394)"
St Mirren,2,2,Dundee United,"Wednesday, December 28, 2011","St Mirren Park (3,811)"
Inverness Caledonian Thistle,2,1,Aberdeen,"Saturday, December 24, 2011","Tulloch Caledonian Stadium (5,888)"
St Mirren,2,1,Rangers,"Saturday, December 24, 2011","St Mirren Park (6,711)"
Heart of Midlothian,2,0,Motherwell,"Saturday, December 24, 2011","Tynecastle Stadium (13,300)"
Celtic,2,1,Kilmarnock,"Saturday, December 24, 2011","Celtic Park (49,352)"
Dundee United,3,1,Hibernian,"Saturday, December 24, 2011","Tannadice Park (8,168)"
Dunfermline Athletic,0,3,St Johnstone,"Saturday, December 24, 2011","East End Park (4,474)"
St Johnstone,0,2,Celtic,"Sunday, December 18, 2011","McDiarmid Park (6,759)"
Aberdeen,1,0,Hibernian,"Saturday, December 17, 2011","Pittodrie Stadium (7,137)"
Heart of Midlothian,4,0,Dunfermline Athletic,"Saturday, December 17, 2011","Tynecastle Stadium (11,988)"
Kilmarnock,1,1,Dundee United,"Saturday, December 17, 2011","Rugby Park (4,007)"
Motherwell,1,1,St Mirren,"Saturday, December 17, 2011","Fir Park Stadium (4,557)"
Rangers,2,1,Inverness Caledonian Thistle,"Saturday, December 17, 2011","Ibrox Stadium (43,701)"
St Johnstone,1,2,Aberdeen,"Tuesday, December 13, 2011","McDiarmid Park (1,607)"
Hibernian,0,2,Rangers,"Saturday, December 10, 2011","Easter Road Stadium (11,380)"
Aberdeen,2,2,St Mirren,"Saturday, December 10, 2011","Pittodrie Stadium (9,452)"
Celtic,1,0,Heart of Midlothian,"Saturday, December 10, 2011","Celtic Park (49,023)"
Inverness Caledonian Thistle,2,3,Dundee United,"Saturday, December 10, 2011","Tulloch Caledonian Stadium (3,142)"
St Johnstone,0,3,Motherwell,"Saturday, December 10, 2011","McDiarmid Park (2,885)"
Dundee United,0,1,Celtic,"Sunday, December 4, 2011","Tannadice Park (10,980)"
Heart of Midlothian,1,2,St Johnstone,"Saturday, December 3, 2011","Tynecastle Stadium (12,815)"
Kilmarnock,2,0,Aberdeen,"Saturday, December 3, 2011","Rugby Park (4,367)"
Rangers,2,1,Dunfermline Athletic,"Saturday, December 3, 2011","Ibrox Stadium (47,305)"
St Mirren,1,2,Inverness Caledonian Thistle,"Saturday, December 3, 2011","St Mirren Park (3,675)"
Kilmarnock,1,0,Rangers,"Sunday, November 27, 2011","Rugby Park (9,506)"
Celtic,5,0,St Mirren,"Saturday, November 26, 2011","Celtic Park (48,406)"
Dunfermline Athletic,3,3,Aberdeen,"Saturday, November 26, 2011","East End Park (4,149)"
Heart of Midlothian,2,1,Inverness Caledonian Thistle,"Saturday, November 26, 2011","Tynecastle Stadium (12,021)"
Motherwell,0,0,Dundee United,"Saturday, November 26, 2011","Fir Park Stadium (4,487)"
St Johnstone,3,1,Hibernian,"Saturday, November 26, 2011","McDiarmid Park (3,782)"
Celtic,2,1,Dunfermline Athletic,"Wednesday, November 23, 2011","Celtic Park (41,000)"
Inverness Caledonian Thistle,0,2,Celtic,"Saturday, November 19, 2011","Tulloch Caledonian Stadium (6,435)"
Aberdeen,1,2,Motherwell,"Saturday, November 19, 2011","Pittodrie Stadium (8,779)"
Dundee United,1,0,Heart of Midlothian,"Saturday, November 19, 2011","Tannadice Park (6,925)"
Hibernian,1,1,Kilmarnock,"Saturday, November 19, 2011","Easter Road Stadium (8,169)"
Rangers,0,0,St Johnstone,"Saturday, November 19, 2011","Ibrox Stadium (45,279)"
St Mirren,2,1,Dunfermline Athletic,"Saturday, November 19, 2011","St Mirren Park (4,363)"
Motherwell,1,2,Celtic,"Sunday, November 6, 2011","Fir Park Stadium (10,440)"
Hibernian,0,1,Dunfermline Athletic,"Saturday, November 5, 2011","Easter Road Stadium (9,531)"
Kilmarnock,3,6,Inverness Caledonian Thistle,"Saturday, November 5, 2011","Rugby Park (5,626)"
Rangers,3,1,Dundee United,"Saturday, November 5, 2011","Ibrox Stadium (45,600)"
St Mirren,0,0,Heart of Midlothian,"Saturday, November 5, 2011","St Mirren Park (4,771)"
Aberdeen,1,2,Rangers,"Saturday, October 29, 2011","Pittodrie Stadium (15,468)"
Celtic,0,0,Hibernian,"Saturday, October 29, 2011","Celtic Park (48,670)"
Dunfermline Athletic,1,4,Dundee United,"Saturday, October 29, 2011","East End Park (3,979)"
Heart of Midlothian,0,1,Kilmarnock,"Saturday, October 29, 2011","Tynecastle Stadium (12,829)"
Inverness Caledonian Thistle,2,3,Motherwell,"Saturday, October 29, 2011","Tulloch Caledonian Stadium (3,188)"
St Johnstone,0,1,St Mirren,"Saturday, October 29, 2011","McDiarmid Park (2,939)"
Heart of Midlothian,0,2,Rangers,"Sunday, October 23, 2011","Tynecastle Stadium (15,495)"
Celtic,2,1,Aberdeen,"Sunday, October 23, 2011","Celtic Park (49,037)"
Motherwell,0,0,Kilmarnock,"Saturday, October 22, 2011","Fir Park Stadium (4,184)"
Dundee United,0,0,St Johnstone,"Saturday, October 22, 2011","Tannadice Park (6,707)"
Inverness Caledonian Thistle,1,1,Dunfermline Athletic,"Saturday, October 22, 2011","Caledonian Stadium (3,241)"
St Mirren,2,3,Hibernian,"Saturday, October 22, 2011","St Mirren Park (4,273)"
Kilmarnock,3,3,Celtic,"Saturday, October 15, 2011","Rugby Park (8,011)"
Aberdeen,3,1,Dundee United,"Saturday, October 15, 2011","Pittodrie Stadium (10,256)"
Dunfermline Athletic,0,2,Heart of Midlothian,"Saturday, October 15, 2011","East End Park (5,694)"
Hibernian,0,1,Motherwell,"Saturday, October 15, 2011","Easter Road Stadium (8,518)"
Rangers,1,1,St Mirren,"Saturday, October 15, 2011","Ibrox Stadium (47,034)"
St Johnstone,2,0,Inverness Caledonian Thistle,"Saturday, October 15, 2011","McDiarmid Park (2,909)"
Heart of Midlothian,2,0,Celtic,"Sunday, October 2, 2011","Tynecastle Stadium (14,749)"
Dundee United,1,3,Motherwell,"Saturday, October 1, 2011","Tannadice Park (6,073)"
Inverness Caledonian Thistle,2,1,St Mirren,"Saturday, October 1, 2011","Caledonian Stadium (3,249)"
Kilmarnock,1,2,St Johnstone,"Saturday, October 1, 2011","Rugby Park (4,059)"
Rangers,1,0,Hibernian,"Saturday, October 1, 2011","Ibrox Stadium (44,430)"
Aberdeen,4,0,Dunfermline Athletic,"Friday, September 30, 2011","Pittodrie Stadium (8,333)"
Hibernian,3,2,St Johnstone,"Wednesday, September 28, 2011","Easter Road Stadium (8,323)"
Rangers,2,0,Kilmarnock,"Tuesday, September 27, 2011","Ibrox Stadium (43,761)"
St Johnstone,2,0,Heart of Midlothian,"Sunday, September 25, 2011","McDiarmid Park (2,770)"
Dunfermline Athletic,0,4,Rangers,"Saturday, September 24, 2011","East End Park (7,577)"
Celtic,2,0,Inverness Caledonian Thistle,"Saturday, September 24, 2011","Celtic Park (47,382)"
Hibernian,3,3,Dundee United,"Saturday, September 24, 2011","Easter Road Stadium (9,360)"
Motherwell,1,0,Aberdeen,"Saturday, September 24, 2011","Fir Park Stadium (4,348)"
St Mirren,3,0,Kilmarnock,"Saturday, September 24, 2011","St Mirren Park (5,013)"
Rangers,4,2,Celtic,"Sunday, September 18, 2011","Ibrox Stadium (50,221)"
Dunfermline Athletic,2,2,Hibernian,"Saturday, September 17, 2011","East End Park (4,116)"
Aberdeen,2,2,Kilmarnock,"Saturday, September 17, 2011","Pittodrie Stadium (7,672)"
Dundee United,3,1,Inverness Caledonian Thistle,"Saturday, September 17, 2011","Tannadice Park (6,497)"
Heart of Midlothian,2,0,St Mirren,"Saturday, September 17, 2011","Tynecastle Stadium (12,572)"
Motherwell,0,3,St Johnstone,"Saturday, September 17, 2011","Fir Park Stadium (4,336)"
Hibernian,0,0,Aberdeen,"Sunday, September 11, 2011","Easter Road Stadium (8,972)"
Dundee United,0,1,Rangers,"Saturday, September 10, 2011","Tannadice Park (10,156)"
Celtic,4,0,Motherwell,"Saturday, September 10, 2011","Celtic Park (48,793)"
Inverness Caledonian Thistle,1,1,Heart of Midlothian,"Saturday, September 10, 2011","Caledonian Stadium (4,106)"
Kilmarnock,3,2,Dunfermline Athletic,"Saturday, September 10, 2011","Rugby Park (4,222)"
St Mirren,0,0,St Johnstone,"Saturday, September 10, 2011","St Mirren Park (3,855)"
St Mirren,0,2,Celtic,"Sunday, August 28, 2011","St Mirren Park (6,223)"
Rangers,2,0,Aberdeen,"Sunday, August 28, 2011","Ibrox Stadium (44,070)"
Heart of Midlothian,2,0,Hibernian,"Sunday, August 28, 2011","Tynecastle Stadium (15,868)"
Dunfermline Athletic,2,4,Motherwell,"Saturday, August 27, 2011","East End Park (4,462)"
Inverness Caledonian Thistle,2,1,Kilmarnock,"Saturday, August 27, 2011","Caledonian Stadium (3,348)"
St Johnstone,3,3,Dundee United,"Saturday, August 27, 2011","McDiarmid Park (4,480)"
Motherwell,0,3,Rangers,"Sunday, August 21, 2011","Fir Park Stadium (10,092)"
Celtic,0,1,St Johnstone,"Sunday, August 21, 2011","Celtic Park (52,067)"
Kilmarnock,0,0,Heart of Midlothian,"Sunday, August 21, 2011","Rugby Park (5,328)"
Aberdeen,2,1,Inverness Caledonian Thistle,"Saturday, August 20, 2011","Pittodrie Stadium (7,989)"
Dundee United,0,1,Dunfermline Athletic,"Saturday, August 20, 2011","Tannadice Park (6,527)"
Hibernian,1,2,St Mirren,"Saturday, August 20, 2011","Easter Road Stadium (8,886)"
Kilmarnock,4,1,Hibernian,"Sunday, August 14, 2011","Rugby Park (4,182)"
Inverness Caledonian Thistle,0,2,Rangers,"Saturday, August 13, 2011","Caledonian Stadium (6,623)"
Celtic,5,1,Dundee United,"Saturday, August 13, 2011","Celtic Park (50,589)"
Heart of Midlothian,3,0,Aberdeen,"Saturday, August 13, 2011","Tynecastle Stadium (13,374)"
St Johnstone,0,1,Dunfermline Athletic,"Saturday, August 13, 2011","McDiarmid Park (3,466)"
St Mirren,0,1,Motherwell,"Saturday, August 13, 2011","St Mirren Park (5,105)"
Aberdeen,0,1,Celtic,"Sunday, August 7, 2011","Pittodrie Stadium (12,497)"
Motherwell,1,0,Heart of Midlothian,"Sunday, August 7, 2011","Fir Park Stadium (5,685)"
Dundee United,1,1,St Mirren,"Saturday, August 6, 2011","Tannadice Park (6,594)"
Dunfermline Athletic,3,3,Inverness Caledonian Thistle,"Saturday, August 6, 2011","East End Park (3,378)"
Heart of Midlothian,0,1,Dundee United,"Sunday, July 31, 2011","Tynecastle Stadium (13,821)"
St Johnstone,0,2,Rangers,"Saturday, July 30, 2011","McDiarmid Park (6,459)"
Inverness Caledonian Thistle,0,1,Hibernian,"Saturday, July 30, 2011","Caledonian Stadium (3,600)"
Kilmarnock,0,0,Motherwell,"Saturday, July 30, 2011","Rugby Park (4,867)"
St Mirren,1,0,Aberdeen,"Saturday, July 30, 2011","St Mirren Park (5,011)"
Dunfermline Athletic,0,0,St Mirren,"Monday, July 25, 2011","East End Park (5,035)"
Hibernian,0,2,Celtic,"Sunday, July 24, 2011","Easter Road Stadium (12,523)"
Dundee United,1,1,Kilmarnock,"Sunday, July 24, 2011","Tannadice Park (6,232)"
Aberdeen,0,0,St Johnstone,"Saturday, July 23, 2011","Pittodrie Stadium (10,001)"
Motherwell,3,0,Inverness Caledonian Thistle,"Saturday, July 23, 2011","Fir Park Stadium (4,190)"
Rangers,1,1,Heart of Midlothian,"Saturday, July 23, 2011","Ibrox Stadium (49,083)"
