home, homescore, awayscore, away, date, group
Almeria, 0, 1, Real Zaragoza, "Wednesday, October 31, 2007", "Juegos Mediterráneos "
Deportivo La Coruña, 1, 1, Mallorca, "Wednesday, October 31, 2007", "Municipal de Riazor "
Getafe, 2, 0, Athletic Bilbao, "Wednesday, October 31, 2007", "Coliseum Alfonso Pérez "
Real Betis, 0, 3, Osasuna, "Wednesday, October 31, 2007", "Benito Villamarín "
Recreativo Huelva, 0, 0, Racing Santander, "Wednesday, October 31, 2007", "Nuevo Colombino "
Villarreal, 3, 0, Levante, "Wednesday, October 31, 2007", "El Madrigal "
Valencia, 1, 5, Real Madrid, "Wednesday, October 31, 2007", "Mestalla "
Atletico Madrid, 4, 3, Sevilla FC, "Wednesday, October 31, 2007", "Vicente Calderón "
Levante, 0, 1, Atletico Madrid, "Sunday, October 28, 2007", "Ciutat de València "
Murcia, 1, 0, Recreativo Huelva, "Sunday, October 28, 2007", "Nueva Condomina "
Osasuna, 2, 2, Real Valladolid, "Sunday, October 28, 2007", "El Sadar "
Racing Santander, 2, 0, Getafe, "Sunday, October 28, 2007", "El Sardinero "
Real Madrid, 3, 1, Deportivo La Coruña, "Sunday, October 28, 2007", "Santiago Bernabéu "
Real Zaragoza, 4, 1, Villarreal, "Sunday, October 28, 2007", "La Romareda "
Barcelona, 2, 0, Almeria, "Sunday, October 28, 2007", "Camp Nou "
Sevilla FC, 3, 0, Valencia, "Sunday, October 28, 2007", "Ramón Sánchez Pizjuán "
Mallorca, 2, 2, Espanyol, "Saturday, October 27, 2007", "Iberostar Estadi "
Athletic Bilbao, 0, 0, Real Betis, "Saturday, October 27, 2007", "Antiguo San Mamés "
Almeria, 2, 0, Osasuna, "Sunday, October 21, 2007", "Juegos Mediterráneos "
Getafe, 2, 0, Murcia, "Sunday, October 21, 2007", "Coliseum Alfonso Pérez "
Real Betis, 1, 1, Racing Santander, "Sunday, October 21, 2007", "Benito Villamarín "
Real Valladolid, 1, 2, Athletic Bilbao, "Sunday, October 21, 2007", "José Zorrilla "
Recreativo Huelva, 0, 2, Mallorca, "Sunday, October 21, 2007", "Nuevo Colombino "
Atletico Madrid, 4, 0, Real Zaragoza, "Sunday, October 21, 2007", "Vicente Calderón "
Deportivo La Coruña, 2, 4, Valencia, "Saturday, October 20, 2007", "Municipal de Riazor "
Levante, 0, 2, Sevilla FC, "Saturday, October 20, 2007", "Ciutat de València "
Villarreal, 3, 1, Barcelona, "Saturday, October 20, 2007", "El Madrigal "
Espanyol, 2, 1, Real Madrid, "Saturday, October 20, 2007", "Estadio Olimpico de Montjuic "
Athletic Bilbao, 1, 1, Almeria, "Sunday, October 7, 2007", "Antiguo San Mamés "
Barcelona, 3, 0, Atletico Madrid, "Sunday, October 7, 2007", "Camp Nou "
Mallorca, 4, 2, Getafe, "Sunday, October 7, 2007", "Iberostar Estadi "
Murcia, 0, 0, Real Betis, "Sunday, October 7, 2007", "Nueva Condomina "
Osasuna, 3, 2, Villarreal, "Sunday, October 7, 2007", "El Sadar "
Real Madrid, 2, 0, Recreativo Huelva, "Sunday, October 7, 2007", "Santiago Bernabéu "
Real Zaragoza, 3, 0, Levante, "Sunday, October 7, 2007", "La Romareda "
Sevilla FC, 0, 1, Deportivo La Coruña, "Sunday, October 7, 2007", "Ramón Sánchez Pizjuán "
Racing Santander, 2, 0, Real Valladolid, "Sunday, October 7, 2007", "El Sardinero "
Valencia, 1, 2, Espanyol, "Saturday, October 6, 2007", "Mestalla "
Almeria, 0, 1, Racing Santander, "Sunday, September 30, 2007", "Juegos Mediterráneos "
Atletico Madrid, 2, 0, Osasuna, "Sunday, September 30, 2007", "Vicente Calderón "
Espanyol, 1, 0, Deportivo La Coruña, "Sunday, September 30, 2007", "Estadio Olimpico de Montjuic "
Real Betis, 3, 0, Mallorca, "Sunday, September 30, 2007", "Benito Villamarín "
Real Valladolid, 1, 4, Murcia, "Sunday, September 30, 2007", "José Zorrilla "
Villarreal, 1, 0, Athletic Bilbao, "Sunday, September 30, 2007", "El Madrigal "
Getafe, 0, 1, Real Madrid, "Sunday, September 30, 2007", "Coliseum Alfonso Pérez "
Recreativo Huelva, 0, 1, Valencia, "Sunday, September 30, 2007", "Nuevo Colombino "
Real Zaragoza, 2, 0, Sevilla FC, "Saturday, September 29, 2007", "La Romareda "
Levante, 1, 4, Barcelona, "Saturday, September 29, 2007", "Ciutat de València "
Real Madrid, 2, 0, Real Betis, "Thursday, September 27, 2007", "Santiago Bernabéu "
Deportivo La Coruña, 0, 2, Recreativo Huelva, "Wednesday, September 26, 2007", "Municipal de Riazor "
Mallorca, 4, 2, Real Valladolid, "Wednesday, September 26, 2007", "Iberostar Estadi "
Murcia, 0, 1, Almeria, "Wednesday, September 26, 2007", "Nueva Condomina "
Osasuna, 4, 1, Levante, "Wednesday, September 26, 2007", "El Sadar "
Racing Santander, 0, 2, Villarreal, "Wednesday, September 26, 2007", "El Sardinero "
Valencia, 2, 1, Getafe, "Wednesday, September 26, 2007", "Mestalla "
Athletic Bilbao, 0, 2, Atletico Madrid, "Wednesday, September 26, 2007", "Antiguo San Mamés "
Barcelona, 4, 1, Real Zaragoza, "Wednesday, September 26, 2007", "Camp Nou "
Sevilla FC, 2, 3, Espanyol, "Tuesday, September 25, 2007", "Ramón Sánchez Pizjuán "
Almeria, 1, 1, Mallorca, "Sunday, September 23, 2007", "Juegos Mediterráneos "
Getafe, 0, 0, Deportivo La Coruña, "Sunday, September 23, 2007", "Coliseum Alfonso Pérez "
Levante, 1, 2, Athletic Bilbao, "Sunday, September 23, 2007", "Ciutat de València "
Real Betis, 1, 2, Valencia, "Sunday, September 23, 2007", "Benito Villamarín "
Real Zaragoza, 2, 1, Osasuna, "Sunday, September 23, 2007", "La Romareda "
Villarreal, 2, 0, Murcia, "Sunday, September 23, 2007", "El Madrigal "
Atletico Madrid, 4, 0, Racing Santander, "Sunday, September 23, 2007", "Vicente Calderón "
Real Valladolid, 1, 1, Real Madrid, "Sunday, September 23, 2007", "José Zorrilla "
Recreativo Huelva, 2, 1, Espanyol, "Saturday, September 22, 2007", "Nuevo Colombino "
Barcelona, 2, 1, Sevilla FC, "Saturday, September 22, 2007", "Camp Nou "
Deportivo La Coruña, 1, 0, Real Betis, "Sunday, September 16, 2007", "Municipal de Riazor "
Espanyol, 1, 0, Getafe, "Sunday, September 16, 2007", "Estadio Olimpico de Montjuic "
Mallorca, 0, 1, Villarreal, "Sunday, September 16, 2007", "Iberostar Estadi "
Murcia, 1, 1, Atletico Madrid, "Sunday, September 16, 2007", "Nueva Condomina "
Racing Santander, 1, 0, Levante, "Sunday, September 16, 2007", "El Sardinero "
Sevilla FC, 4, 1, Recreativo Huelva, "Sunday, September 16, 2007", "Ramón Sánchez Pizjuán "
Osasuna, 0, 0, Barcelona, "Sunday, September 16, 2007", "El Sadar "
Real Madrid, 3, 1, Almeria, "Saturday, September 15, 2007", "Santiago Bernabéu "
Valencia, 2, 1, Real Valladolid, "Saturday, September 15, 2007", "Mestalla "
Athletic Bilbao, 1, 1, Real Zaragoza, "Saturday, September 15, 2007", "Antiguo San Mamés "
Almeria, 1, 2, Valencia, "Sunday, September 2, 2007", "Juegos Mediterráneos "
Barcelona, 3, 1, Athletic Bilbao, "Sunday, September 2, 2007", "Camp Nou "
Getafe, 1, 1, Recreativo Huelva, "Sunday, September 2, 2007", "Coliseum Alfonso Pérez "
Real Betis, 2, 2, Espanyol, "Sunday, September 2, 2007", "Benito Villamarín "
Real Valladolid, 2, 2, Deportivo La Coruña, "Sunday, September 2, 2007", "José Zorrilla "
Atletico Madrid, 1, 1, Mallorca, "Sunday, September 2, 2007", "Vicente Calderón "
Villarreal, 0, 5, Real Madrid, "Sunday, September 2, 2007", "El Madrigal "
Levante, 0, 0, Murcia, "Saturday, September 1, 2007", "Ciutat de València "
Real Zaragoza, 1, 1, Racing Santander, "Saturday, September 1, 2007", "La Romareda "
Athletic Bilbao, 0, 0, Osasuna, "Sunday, August 26, 2007", "Antiguo San Mamés "
Deportivo La Coruña, 0, 3, Almeria, "Sunday, August 26, 2007", "Municipal de Riazor "
Mallorca, 3, 0, Levante, "Sunday, August 26, 2007", "Iberostar Estadi "
Racing Santander, 0, 0, Barcelona, "Sunday, August 26, 2007", "El Sardinero "
Recreativo Huelva, 1, 1, Real Betis, "Sunday, August 26, 2007", "La Romareda "
Espanyol, 0, 1, Real Valladolid, "Sunday, August 26, 2007", "Estadio Olimpico de Montjuic "
Valencia, 0, 3, Villarreal, "Sunday, August 26, 2007", "Mestalla "
Real Madrid, 2, 1, Atletico Madrid, "Saturday, August 25, 2007", "Santiago Bernabéu "
Murcia, 2, 1, Real Zaragoza, "Saturday, August 25, 2007", "Nueva Condomina "
Sevilla FC, 4, 1, Getafe, "Saturday, August 25, 2007", "Ramón Sánchez Pizjuán "
