home, homescore, awayscore, away, date, group
Atletico Madrid, 1, 2, Real Madrid, "Saturday, April 17, 2004", "Vicente Calderon (55,000)"
Real Betis, 1, 1, Barcelona, "Wednesday, April 14, 2004", "Estadio Manuel Ruiz de Lopera (40,000)"
Espanyol, 1, 1, Albacete, "Sunday, April 11, 2004", "Montjuic Stadium (25,000)"
Racing Santander, 1, 2, Athletic Bilbao, "Sunday, April 11, 2004", "El Sardinero (15,000)"
Real Betis, 0, 2, Mallorca, "Sunday, April 11, 2004", "Estadio Manuel Ruiz de Lopera (17,000)"
Real Sociedad, 2, 0, Murcia, "Sunday, April 11, 2004", "Anoeta Stadium (22,723)"
Villarreal, 0, 2, Deportivo La Coruña, "Sunday, April 11, 2004", "El Madrigal (15,000)"
Real Zaragoza, 0, 1, Valencia, "Sunday, April 11, 2004", "La Romareda Stadium (34,000)"
Real Madrid, 0, 3, Osasuna, "Sunday, April 11, 2004", "Santiago Bernabeu (55,000)"
Real Valladolid, 1, 3, Barcelona, "Saturday, April 10, 2004", "Nuevo Jose Zorilla Stadium (17,000)"
Malaga, 3, 1, Atletico Madrid, "Saturday, April 10, 2004", "La Rosaleda (22,000)"
Celta Vigo, 0, 0, Sevilla FC, "Saturday, April 10, 2004", "Balaidos Stadium (20,000)"
Athletic Bilbao, 0, 0, Celta Vigo, "Sunday, April 4, 2004", "San Mames Stadium (28,000)"
Deportivo La Coruña, 2, 2, Real Betis, "Sunday, April 4, 2004", "Riazor Stadium (24,000)"
Mallorca, 1, 1, Real Sociedad, "Sunday, April 4, 2004", "Son Moix (20,000)"
Osasuna, 1, 1, Malaga, "Sunday, April 4, 2004", "El Sadar (14,800)"
Real Zaragoza, 2, 2, Racing Santander, "Sunday, April 4, 2004", "La Romareda Stadium (34,000)"
Atletico Madrid, 2, 1, Real Valladolid, "Sunday, April 4, 2004", "Vicente Calderon (50,000)"
Valencia, 2, 0, Murcia, "Sunday, April 4, 2004", "Mestalla Stadium (40,000)"
Sevilla FC, 1, 0, Espanyol, "Saturday, April 3, 2004", "Estadio Ramon Sanchez Pizjuan (25,000)"
Albacete, 1, 2, Real Madrid, "Saturday, April 3, 2004", "Carlos Belmonte (17,000)"
Barcelona, 0, 0, Villarreal, "Saturday, April 3, 2004", "Camp Nou (50,000)"
Celta Vigo, 0, 2, Real Zaragoza, "Sunday, March 28, 2004", "Balaidos Stadium (15,000)"
Malaga, 1, 1, Albacete, "Sunday, March 28, 2004", "La Rosaleda (8,000)"
Murcia, 2, 0, Mallorca, "Sunday, March 28, 2004", "La Condomina (5,145)"
Racing Santander, 0, 3, Valencia, "Sunday, March 28, 2004", "El Sardinero (13,700)"
Real Valladolid, 1, 1, Osasuna, "Sunday, March 28, 2004", "Nuevo Jose Zorilla Stadium (12,000)"
Villarreal, 0, 0, Atletico Madrid, "Sunday, March 28, 2004", "El Madrigal (16,000)"
Real Madrid, 5, 1, Sevilla FC, "Sunday, March 28, 2004", "Santiago Bernabeu (55,000)"
Real Sociedad, 1, 2, Deportivo La Coruña, "Saturday, March 27, 2004", "Anoeta Stadium (24,300)"
Espanyol, 2, 1, Athletic Bilbao, "Saturday, March 27, 2004", "Montjuic Stadium (9,950)"
Albacete, 2, 0, Real Valladolid, "Sunday, March 21, 2004", "Carlos Belmonte (15,000)"
Osasuna, 2, 1, Villarreal, "Sunday, March 21, 2004", "El Sadar (15,000)"
Racing Santander, 4, 4, Celta Vigo, "Sunday, March 21, 2004", "El Sardinero (12,400)"
Real Zaragoza, 1, 1, Espanyol, "Sunday, March 21, 2004", "La Romareda Stadium (33,000)"
Sevilla FC, 0, 1, Malaga, "Sunday, March 21, 2004", "Estadio Ramon Sanchez Pizjuan (38,000)"
Valencia, 5, 1, Mallorca, "Sunday, March 21, 2004", "Mestalla Stadium (44,000)"
Barcelona, 1, 0, Real Sociedad, "Sunday, March 21, 2004", "Camp Nou (90,000)"
Athletic Bilbao, 4, 2, Real Madrid, "Saturday, March 20, 2004", "San Mames Stadium (30,000)"
Deportivo La Coruña, 1, 0, Murcia, "Saturday, March 20, 2004", "Riazor Stadium (24,000)"
Atletico Madrid, 2, 1, Real Betis, "Saturday, March 20, 2004", "Vicente Calderon "
Espanyol, 0, 1, Racing Santander, "Sunday, March 14, 2004", "Montjuic Stadium (19,300)"
Malaga, 2, 1, Athletic Bilbao, "Sunday, March 14, 2004", "La Rosaleda (20,000)"
Mallorca, 4, 2, Deportivo La Coruña, "Sunday, March 14, 2004", "Son Moix (21,000)"
Real Betis, 1, 1, Osasuna, "Sunday, March 14, 2004", "Estadio Manuel Ruiz de Lopera (38,000)"
Real Valladolid, 2, 0, Sevilla FC, "Sunday, March 14, 2004", "Nuevo Jose Zorilla Stadium (20,000)"
Villarreal, 2, 1, Albacete, "Sunday, March 14, 2004", "El Madrigal (16,000)"
Murcia, 0, 2, Barcelona, "Sunday, March 14, 2004", "La Condomina (15,979)"
Celta Vigo, 0, 2, Valencia, "Sunday, March 14, 2004", "Balaidos Stadium (20,000)"
Real Madrid, 1, 1, Real Zaragoza, "Saturday, March 13, 2004", "Santiago Bernabeu (90,000)"
Real Sociedad, 2, 1, Atletico Madrid, "Saturday, March 13, 2004", "Anoeta Stadium (21,865)"
Albacete, 1, 0, Real Betis, "Sunday, March 7, 2004", "Carlos Belmonte (16,500)"
Athletic Bilbao, 1, 4, Real Valladolid, "Sunday, March 7, 2004", "San Mames Stadium (36,000)"
Barcelona, 3, 2, Mallorca, "Sunday, March 7, 2004", "Camp Nou (93,100)"
Real Zaragoza, 1, 0, Malaga, "Sunday, March 7, 2004", "La Romareda Stadium (27,300)"
Sevilla FC, 2, 0, Villarreal, "Sunday, March 7, 2004", "Estadio Ramon Sanchez Pizjuan (37,000)"
Atletico Madrid, 1, 1, Murcia, "Sunday, March 7, 2004", "Vicente Calderon (35,000)"
Celta Vigo, 1, 5, Espanyol, "Saturday, March 6, 2004", "Balaidos Stadium (17,000)"
Osasuna, 1, 1, Real Sociedad, "Saturday, March 6, 2004", "El Sadar (16,700)"
Racing Santander, 1, 1, Real Madrid, "Saturday, March 6, 2004", "El Sardinero (22,000)"
Valencia, 3, 0, Deportivo La Coruña, "Saturday, March 6, 2004", "Mestalla Stadium (44,000)"
Espanyol, 2, 1, Valencia, "Sunday, February 29, 2004", "Montjuic Stadium (11,000)"
Malaga, 1, 0, Racing Santander, "Sunday, February 29, 2004", "La Rosaleda (20,000)"
Mallorca, 0, 1, Atletico Madrid, "Sunday, February 29, 2004", "Son Moix "
Murcia, 0, 1, Osasuna, "Sunday, February 29, 2004", "La Condomina (8,400)"
Real Sociedad, 0, 1, Albacete, "Sunday, February 29, 2004", "Anoeta Stadium "
Villarreal, 0, 1, Athletic Bilbao, "Sunday, February 29, 2004", "El Madrigal (19,000)"
Real Madrid, 4, 2, Celta Vigo, "Sunday, February 29, 2004", "Santiago Bernabeu (75,000)"
Deportivo La Coruña, 2, 3, Barcelona, "Sunday, February 29, 2004", "Riazor Stadium (29,000)"
Real Valladolid, 1, 2, Real Zaragoza, "Saturday, February 28, 2004", "Nuevo Jose Zorilla Stadium (9,000)"
Real Betis, 1, 1, Sevilla FC, "Saturday, February 28, 2004", "Estadio Manuel Ruiz de Lopera "
Albacete, 1, 0, Murcia, "Sunday, February 22, 2004", "Carlos Belmonte (15,000)"
Osasuna, 1, 1, Mallorca, "Sunday, February 22, 2004", "El Sadar (14,000)"
Racing Santander, 1, 0, Real Valladolid, "Sunday, February 22, 2004", "El Sardinero (17,000)"
Real Zaragoza, 4, 1, Villarreal, "Sunday, February 22, 2004", "La Romareda Stadium (32,000)"
Athletic Bilbao, 1, 1, Real Betis, "Sunday, February 22, 2004", "San Mames Stadium (35,000)"
Atletico Madrid, 0, 0, Deportivo La Coruña, "Saturday, February 21, 2004", "Vicente Calderon (40,000)"
Espanyol, 2, 4, Real Madrid, "Saturday, February 21, 2004", "Montjuic Stadium (46,100)"
Celta Vigo, 0, 2, Malaga, "Saturday, February 21, 2004", "Balaidos Stadium (20,000)"
Sevilla FC, 1, 0, Real Sociedad, "Saturday, February 21, 2004", "Estadio Ramon Sanchez Pizjuan (25,000)"
Valencia, 0, 1, Barcelona, "Saturday, February 21, 2004", "Mestalla Stadium (48,000)"
Deportivo La Coruña, 2, 0, Osasuna, "Sunday, February 15, 2004", "Riazor Stadium (26,000)"
Malaga, 5, 2, Espanyol, "Sunday, February 15, 2004", "La Rosaleda (20,000)"
Mallorca, 0, 0, Albacete, "Sunday, February 15, 2004", "Son Moix (16,000)"
Real Betis, 2, 1, Real Zaragoza, "Sunday, February 15, 2004", "Estadio Manuel Ruiz de Lopera (39,500)"
Real Valladolid, 0, 2, Celta Vigo, "Sunday, February 15, 2004", "Nuevo Jose Zorilla Stadium (12,500)"
Villarreal, 6, 3, Racing Santander, "Sunday, February 15, 2004", "El Madrigal (17,000)"
Barcelona, 3, 1, Atletico Madrid, "Sunday, February 15, 2004", "Camp Nou (96,000)"
Real Madrid, 1, 1, Valencia, "Sunday, February 15, 2004", "Santiago Bernabeu (78,000)"
Murcia, 1, 3, Sevilla FC, "Saturday, February 14, 2004", "La Condomina (9,874)"
Real Sociedad, 1, 1, Athletic Bilbao, "Saturday, February 14, 2004", "Anoeta Stadium (28,787)"
Albacete, 0, 2, Deportivo La Coruña, "Sunday, February 8, 2004", "Carlos Belmonte (16,000)"
Athletic Bilbao, 2, 1, Murcia, "Sunday, February 8, 2004", "San Mames Stadium (30,000)"
Celta Vigo, 2, 1, Villarreal, "Sunday, February 8, 2004", "Balaidos Stadium (30,000)"
Espanyol, 2, 0, Real Valladolid, "Sunday, February 8, 2004", "Montjuic Stadium (21,200)"
Racing Santander, 1, 2, Real Betis, "Sunday, February 8, 2004", "El Sardinero (15,000)"
Sevilla FC, 3, 0, Mallorca, "Sunday, February 8, 2004", "Estadio Ramon Sanchez Pizjuan (35,000)"
Osasuna, 1, 2, Barcelona, "Sunday, February 8, 2004", "El Sadar (16,000)"
Real Zaragoza, 2, 1, Real Sociedad, "Sunday, February 8, 2004", "La Romareda Stadium "
Valencia, 3, 0, Atletico Madrid, "Saturday, February 7, 2004", "Mestalla Stadium (50,000)"
Real Madrid, 2, 1, Malaga, "Saturday, February 7, 2004", "Santiago Bernabeu (35,000)"
Mallorca, 1, 3, Athletic Bilbao, "Sunday, February 1, 2004", "Son Moix (17,000)"
Murcia, 1, 0, Real Zaragoza, "Sunday, February 1, 2004", "La Condomina (10,316)"
Real Sociedad, 1, 0, Racing Santander, "Sunday, February 1, 2004", "Anoeta Stadium (26,400)"
Real Valladolid, 2, 3, Real Madrid, "Sunday, February 1, 2004", "Nuevo Jose Zorilla Stadium (25,200)"
Villarreal, 0, 1, Espanyol, "Sunday, February 1, 2004", "El Madrigal (18,000)"
Barcelona, 5, 0, Albacete, "Sunday, February 1, 2004", "Camp Nou (49,618)"
Deportivo La Coruña, 1, 0, Sevilla FC, "Sunday, February 1, 2004", "Riazor Stadium (20,000)"
Atletico Madrid, 1, 1, Osasuna, "Saturday, January 31, 2004", "Vicente Calderon (40,000)"
Malaga, 1, 6, Valencia, "Saturday, January 31, 2004", "La Rosaleda (23,000)"
Real Betis, 1, 0, Celta Vigo, "Saturday, January 31, 2004", "Estadio Manuel Ruiz de Lopera (35,000)"
Celta Vigo, 2, 5, Real Sociedad, "Sunday, January 25, 2004", "Balaidos Stadium (15,000)"
Espanyol, 1, 2, Real Betis, "Sunday, January 25, 2004", "Montjuic Stadium (17,600)"
Malaga, 2, 3, Real Valladolid, "Sunday, January 25, 2004", "La Rosaleda (20,000)"
Racing Santander, 3, 2, Murcia, "Sunday, January 25, 2004", "El Sardinero (12,500)"
Real Zaragoza, 1, 3, Mallorca, "Sunday, January 25, 2004", "La Rosaleda (25,000)"
Valencia, 0, 1, Osasuna, "Sunday, January 25, 2004", "Mestalla Stadium (40,000)"
Sevilla FC, 0, 1, Barcelona, "Sunday, January 25, 2004", "Estadio Ramon Sanchez Pizjuan (37,000)"
Athletic Bilbao, 1, 0, Deportivo La Coruña, "Sunday, January 25, 2004", "San Mames Stadium (30,000)"
Real Madrid, 2, 1, Villarreal, "Saturday, January 24, 2004", "Santiago Bernabeu (70,000)"
Albacete, 1, 1, Atletico Madrid, "Saturday, January 24, 2004", "Carlos Belmonte (14,000)"
Deportivo La Coruña, 4, 1, Real Zaragoza, "Sunday, January 18, 2004", "Riazor Stadium (24,000)"
Mallorca, 1, 1, Racing Santander, "Sunday, January 18, 2004", "Son Moix (15,000)"
Osasuna, 1, 1, Albacete, "Sunday, January 18, 2004", "El Sadar (13,000)"
Real Sociedad, 3, 1, Espanyol, "Sunday, January 18, 2004", "Anoeta Stadium (24,400)"
Villarreal, 2, 0, Malaga, "Sunday, January 18, 2004", "El Madrigal (17,000)"
Atletico Madrid, 2, 1, Sevilla FC, "Sunday, January 18, 2004", "Vicente Calderon (49,000)"
Real Betis, 1, 1, Real Madrid, "Sunday, January 18, 2004", "Estadio Manuel Ruiz de Lopera (45,000)"
Murcia, 2, 2, Celta Vigo, "Saturday, January 17, 2004", "La Condomina (10,000)"
Real Valladolid, 0, 0, Valencia, "Saturday, January 17, 2004", "Nuevo Jose Zorilla Stadium (13,200)"
Barcelona, 1, 1, Athletic Bilbao, "Saturday, January 17, 2004", "Camp Nou (67,600)"
Deportivo La Coruña, 1, 1, Racing Santander, "Sunday, January 11, 2004", "Riazor Stadium (28,000)"
Murcia, 0, 1, Espanyol, "Sunday, January 11, 2004", "La Condomina "
Osasuna, 1, 1, Sevilla FC, "Sunday, January 11, 2004", "El Sadar (19,500)"
Real Betis, 3, 0, Malaga, "Sunday, January 11, 2004", "Estadio Manuel Ruiz de Lopera (35,000)"
Villarreal, 3, 1, Real Valladolid, "Sunday, January 11, 2004", "El Madrigal (17,000)"
Barcelona, 3, 0, Real Zaragoza, "Sunday, January 11, 2004", "Camp Nou (55,802)"
Atletico Madrid, 3, 0, Athletic Bilbao, "Sunday, January 11, 2004", "Vicente Calderon (45,000)"
Albacete, 0, 1, Valencia, "Saturday, January 10, 2004", "Carlos Belmonte "
Mallorca, 2, 4, Celta Vigo, "Saturday, January 10, 2004", "Son Moix "
Real Sociedad, 1, 0, Real Madrid, "Saturday, January 10, 2004", "Anoeta Stadium (29,316)"
Athletic Bilbao, 1, 1, Osasuna, "Sunday, January 4, 2004", "San Mames Stadium (40,000)"
Espanyol, 2, 0, Mallorca, "Sunday, January 4, 2004", "Montjuic Stadium (22,200)"
Malaga, 1, 2, Real Sociedad, "Sunday, January 4, 2004", "La Rosaleda (14,000)"
Real Valladolid, 0, 0, Real Betis, "Sunday, January 4, 2004", "Nuevo Jose Zorilla Stadium (13,000)"
Sevilla FC, 2, 0, Albacete, "Sunday, January 4, 2004", "Estadio Ramon Sanchez Pizjuan (40,000)"
Racing Santander, 3, 0, Barcelona, "Sunday, January 4, 2004", "El Sardinero (15,000)"
Valencia, 4, 2, Villarreal, "Sunday, January 4, 2004", "Mestalla Stadium (35,000)"
Real Madrid, 1, 0, Murcia, "Saturday, January 3, 2004", "Santiago Bernabeu (75,000)"
Celta Vigo, 0, 5, Deportivo La Coruña, "Saturday, January 3, 2004", "Balaidos Stadium (25,000)"
Real Zaragoza, 0, 0, Atletico Madrid, "Saturday, January 3, 2004", "La Romareda Stadium (23,000)"
Albacete, 1, 1, Athletic Bilbao, "Sunday, December 21, 2003", "Carlos Belmonte (17,000)"
Deportivo La Coruña, 2, 1, Espanyol, "Sunday, December 21, 2003", "Riazor Stadium (22,000)"
Murcia, 1, 2, Malaga, "Sunday, December 21, 2003", "La Condomina (9,719)"
Osasuna, 0, 1, Real Zaragoza, "Sunday, December 21, 2003", "El Sadar (14,000)"
Real Betis, 1, 3, Villarreal, "Sunday, December 21, 2003", "Estadio Manuel Ruiz de Lopera (30,000)"
Mallorca, 1, 3, Real Madrid, "Sunday, December 21, 2003", "Son Moix (23,000)"
Barcelona, 1, 1, Celta Vigo, "Sunday, December 21, 2003", "Camp Nou (47,863)"
Real Sociedad, 1, 3, Real Valladolid, "Saturday, December 20, 2003", "Anoeta Stadium (24,297)"
Atletico Madrid, 2, 2, Racing Santander, "Saturday, December 20, 2003", "Vicente Calderon (45,000)"
Valencia, 1, 0, Sevilla FC, "Saturday, December 20, 2003", "Mestalla Stadium (47,700)"
Malaga, 3, 1, Mallorca, "Sunday, December 14, 2003", "La Rosaleda (20,000)"
Racing Santander, 0, 0, Osasuna, "Sunday, December 14, 2003", "El Sardinero (11,500)"
Real Betis, 0, 1, Valencia, "Sunday, December 14, 2003", "Estadio Manuel Ruiz de Lopera (40,000)"
Real Valladolid, 0, 0, Murcia, "Sunday, December 14, 2003", "Nuevo Jose Zorilla Stadium (11,500)"
Real Zaragoza, 0, 1, Albacete, "Sunday, December 14, 2003", "La Romareda Stadium (28,500)"
Real Madrid, 2, 1, Deportivo La Coruña, "Sunday, December 14, 2003", "Santiago Bernabeu "
Athletic Bilbao, 2, 1, Sevilla FC, "Sunday, December 14, 2003", "San Mames Stadium (30,000)"
Espanyol, 1, 3, Barcelona, "Saturday, December 13, 2003", "Montjuic Stadium (35,000)"
Celta Vigo, 2, 2, Atletico Madrid, "Saturday, December 13, 2003", "Balaidos Stadium (16,000)"
Villarreal, 2, 0, Real Sociedad, "Saturday, December 13, 2003", "El Madrigal (17,000)"
Albacete, 4, 0, Racing Santander, "Sunday, December 7, 2003", "Carlos Belmonte (14,000)"
Mallorca, 1, 0, Real Valladolid, "Sunday, December 7, 2003", "Son Moix (14,500)"
Murcia, 1, 1, Villarreal, "Sunday, December 7, 2003", "La Condomina (9,900)"
Sevilla FC, 3, 2, Real Zaragoza, "Sunday, December 7, 2003", "Estadio Ramon Sanchez Pizjuan (20,000)"
Atletico Madrid, 2, 0, Espanyol, "Sunday, December 7, 2003", "Vicente Calderon (40,000)"
Valencia, 2, 1, Athletic Bilbao, "Sunday, December 7, 2003", "Mestalla Stadium (50,000)"
Deportivo La Coruña, 1, 0, Malaga, "Saturday, December 6, 2003", "Riazor Stadium (24,000)"
Osasuna, 3, 2, Celta Vigo, "Saturday, December 6, 2003", "El Sadar (14,000)"
Real Sociedad, 0, 4, Real Betis, "Saturday, December 6, 2003", "Anoeta Stadium (25,063)"
Barcelona, 1, 2, Real Madrid, "Saturday, December 6, 2003", "Camp Nou (92,524)"
Racing Santander, 0, 4, Sevilla FC, "Thursday, December 4, 2003", "El Sardinero (11,000)"
Real Zaragoza, 2, 2, Athletic Bilbao, "Thursday, December 4, 2003", "La Romareda Stadium (29,000)"
Celta Vigo, 2, 2, Albacete, "Wednesday, December 3, 2003", "Balaidos Stadium (15,000)"
Espanyol, 0, 1, Osasuna, "Wednesday, December 3, 2003", "Montjuic Stadium (11,100)"
Malaga, 5, 1, Barcelona, "Wednesday, December 3, 2003", "La Rosaleda (20,000)"
Real Betis, 1, 1, Murcia, "Wednesday, December 3, 2003", "Estadio Manuel Ruiz de Lopera (19,000)"
Real Valladolid, 1, 1, Deportivo La Coruña, "Wednesday, December 3, 2003", "Nuevo Jose Zorilla Stadium (19,900)"
Villarreal, 0, 2, Mallorca, "Wednesday, December 3, 2003", "El Madrigal (16,000)"
Real Madrid, 2, 0, Atletico Madrid, "Wednesday, December 3, 2003", "Santiago Bernabeu (78,000)"
Real Sociedad, 0, 0, Valencia, "Tuesday, December 2, 2003", "Anoeta Stadium (21,496)"
Albacete, 2, 1, Espanyol, "Sunday, November 30, 2003", "Carlos Belmonte (14,000)"
Athletic Bilbao, 1, 2, Racing Santander, "Sunday, November 30, 2003", "San Mames Stadium (32,000)"
Mallorca, 2, 1, Real Betis, "Sunday, November 30, 2003", "Son Moix (18,000)"
Sevilla FC, 0, 1, Celta Vigo, "Sunday, November 30, 2003", "Estadio Ramon Sanchez Pizjuan (35,000)"
Barcelona, 0, 0, Real Valladolid, "Sunday, November 30, 2003", "Camp Nou (58,521)"
Deportivo La Coruña, 0, 1, Villarreal, "Sunday, November 30, 2003", "Riazor Stadium (17,000)"
Murcia, 2, 2, Real Sociedad, "Saturday, November 29, 2003", "La Condomina (10,742)"
Osasuna, 1, 1, Real Madrid, "Saturday, November 29, 2003", "El Sadar (16,000)"
Atletico Madrid, 2, 0, Malaga, "Saturday, November 29, 2003", "Vicente Calderon (48,000)"
Valencia, 3, 2, Real Zaragoza, "Saturday, November 29, 2003", "Mestalla Stadium (40,000)"
Celta Vigo, 0, 2, Athletic Bilbao, "Sunday, November 23, 2003", "Balaidos Stadium (10,000)"
Espanyol, 1, 0, Sevilla FC, "Sunday, November 23, 2003", "Montjuic Stadium (17,100)"
Malaga, 0, 0, Osasuna, "Sunday, November 23, 2003", "La Rosaleda (20,000)"
Racing Santander, 1, 2, Real Zaragoza, "Sunday, November 23, 2003", "El Sardinero (13,325)"
Real Valladolid, 3, 1, Atletico Madrid, "Sunday, November 23, 2003", "Nuevo Jose Zorilla Stadium (15,500)"
Real Madrid, 2, 1, Albacete, "Sunday, November 23, 2003", "Santiago Bernabeu (70,000)"
Murcia, 2, 2, Valencia, "Sunday, November 23, 2003", "La Condomina (11,678)"
Real Betis, 0, 0, Deportivo La Coruña, "Saturday, November 22, 2003", "Estadio Manuel Ruiz de Lopera (22,000)"
Real Sociedad, 0, 1, Mallorca, "Saturday, November 22, 2003", "Anoeta Stadium (26,000)"
Villarreal, 2, 1, Barcelona, "Saturday, November 22, 2003", "El Madrigal (20,000)"
Albacete, 0, 1, Malaga, "Sunday, November 9, 2003", "Carlos Belmonte (15,000)"
Atletico Madrid, 1, 0, Villarreal, "Sunday, November 9, 2003", "Vicente Calderon (48,000)"
Mallorca, 4, 1, Murcia, "Sunday, November 9, 2003", "Son Moix (14,000)"
