home, homescore, awayscore, away, date, group
Livorno, 3, 6, Siena, "Sunday, May 8, 2005", " (16,500)"
Parma, 2, 1, AS Roma, "Sunday, May 8, 2005", "Ennio Tardini (14,640)"
Reggina, 1, 1, Bologna, "Sunday, May 8, 2005", "Stadio Granillo (15,000)"
Sampdoria, 3, 0, Lecce, "Sunday, May 8, 2005", "Luigi Ferraris (22,500)"
AS Roma, 2, 2, Brescia, "Sunday, May 1, 2005", "Olimpico (47,433)"
Internazionale, 2, 0, Siena, "Sunday, May 1, 2005", "San Siro (45,000)"
Juventus, 2, 1, Bologna, "Sunday, May 1, 2005", "Delle Alpi (21,359)"
Lecce, 5, 3, Lazio, "Sunday, May 1, 2005", "Via del Mare (21,420)"
Messina, 2, 2, Sampdoria, "Sunday, May 1, 2005", " (32,000)"
Parma, 6, 4, Livorno, "Sunday, May 1, 2005", "Ennio Tardini (15,117)"
Udinese, 2, 1, Atalanta, "Sunday, May 1, 2005", "Friuli (17,000)"
Palermo, 2, 2, Chievo Verona, "Sunday, May 1, 2005", "Renzo Barbera (32,853)"
Cagliari, 1, 1, Reggina, "Saturday, April 30, 2005", "Sant'Elia (15,000)"
Fiorentina, 1, 2, AC Milan, "Saturday, April 30, 2005", "Artemio Franchi (45,909)"
Atalanta, 1, 0, Palermo, "Sunday, April 24, 2005", "Atleti Azzurri d'Italia (11,000)"
Bologna, 0, 0, Fiorentina, "Sunday, April 24, 2005", "Renato Dall'Ara (15,000)"
Brescia, 2, 0, Reggina, "Sunday, April 24, 2005", "Mario Rigamonti (7,000)"
Chievo Verona, 1, 1, Cagliari, "Sunday, April 24, 2005", "Bentegodi (7,390)"
Livorno, 1, 0, Lecce, "Sunday, April 24, 2005", " (14,000)"
Messina, 2, 1, Internazionale, "Sunday, April 24, 2005", " (40,000)"
Sampdoria, 2, 1, AS Roma, "Sunday, April 24, 2005", "Luigi Ferraris (24,000)"
Lazio, 0, 1, Juventus, "Sunday, April 24, 2005", "Stadio Olimpico (45,000)"
Siena, 2, 3, Udinese, "Saturday, April 23, 2005", "Artemio Franchi (10,000)"
AC Milan, 3, 0, Parma, "Saturday, April 23, 2005", "San Siro (60,818)"
AC Milan, 1, 0, Chievo Verona, "Wednesday, April 20, 2005", "San Siro (54,894)"
AS Roma, 0, 2, Siena, "Wednesday, April 20, 2005", "Olimpico (39,573)"
Cagliari, 1, 1, Lazio, "Wednesday, April 20, 2005", "Sant'Elia (15,000)"
Fiorentina, 1, 1, Messina, "Wednesday, April 20, 2005", "Artemio Franchi (28,000)"
Juventus, 0, 1, Internazionale, "Wednesday, April 20, 2005", "Delle Alpi (25,000)"
Lecce, 1, 1, Bologna, "Wednesday, April 20, 2005", "Via del Mare (10,894)"
Palermo, 3, 3, Brescia, "Wednesday, April 20, 2005", "Renzo Barbera (33,067)"
Parma, 1, 1, Sampdoria, "Wednesday, April 20, 2005", "Ennio Tardini (14,170)"
Reggina, 0, 0, Atalanta, "Wednesday, April 20, 2005", "Stadio Granillo (15,000)"
Udinese, 1, 1, Livorno, "Wednesday, April 20, 2005", "Friuli (13,000)"
Bologna, 1, 2, Lazio, "Sunday, April 17, 2005", "Renato Dall'Ara (18,000)"
Brescia, 1, 0, Atalanta, "Sunday, April 17, 2005", "Mario Rigamonti (12,000)"
Chievo Verona, 2, 0, Parma, "Sunday, April 17, 2005", "Bentegodi (11,881)"
Internazionale, 2, 0, Cagliari, "Sunday, April 17, 2005", "San Siro (40,000)"
Juventus, 5, 2, Lecce, "Sunday, April 17, 2005", "Delle Alpi (21,048)"
Livorno, 2, 0, Fiorentina, "Sunday, April 17, 2005", " (17,500)"
Siena, 2, 1, AC Milan, "Sunday, April 17, 2005", "Artemio Franchi (15,000)"
Messina, 1, 0, Udinese, "Saturday, April 16, 2005", " (30,000)"
AS Roma, 1, 2, Reggina, "Saturday, April 16, 2005", "Olimpico (44,000)"
Sampdoria, 1, 0, Palermo, "Saturday, April 16, 2005", "Luigi Ferraris (24,000)"
Atalanta, 3, 0, Chievo Verona, "Sunday, April 10, 2005", "Atleti Azzurri d'Italia (22,000)"
Cagliari, 0, 0, Sampdoria, "Sunday, April 10, 2005", "Sant'Elia (15,000)"
Lazio, 3, 1, Livorno, "Sunday, April 10, 2005", "Stadio Olimpico (37,000)"
Lecce, 2, 2, Siena, "Sunday, April 10, 2005", "Via del Mare (10,707)"
Palermo, 2, 1, Messina, "Sunday, April 10, 2005", "Renzo Barbera (33,984)"
Reggina, 1, 3, Parma, "Sunday, April 10, 2005", "Stadio Granillo (15,000)"
Udinese, 3, 3, AS Roma, "Sunday, April 10, 2005", "Friuli (15,000)"
AC Milan, 1, 1, Brescia, "Saturday, April 9, 2005", "San Siro (65,000)"
Bologna, 0, 1, Internazionale, "Saturday, April 9, 2005", "Renato Dall'Ara (25,000)"
Fiorentina, 3, 3, Juventus, "Saturday, April 9, 2005", "Artemio Franchi (46,000)"
Chievo Verona, 3, 1, Brescia, "Sunday, March 20, 2005", "Bentegodi (8,863)"
Internazionale, 3, 2, Fiorentina, "Sunday, March 20, 2005", "San Siro (55,000)"
Livorno, 3, 3, Cagliari, "Sunday, March 20, 2005", " (13,500)"
Messina, 0, 0, Bologna, "Sunday, March 20, 2005", " (38,000)"
Parma, 3, 3, Palermo, "Sunday, March 20, 2005", "Ennio Tardini (15,240)"
Sampdoria, 1, 2, Atalanta, "Sunday, March 20, 2005", "Luigi Ferraris (23,000)"
Udinese, 2, 1, Lecce, "Sunday, March 20, 2005", "Friuli (18,000)"
AS Roma, 0, 2, AC Milan, "Sunday, March 20, 2005", "Olimpico (59,000)"
Siena, 1, 0, Lazio, "Saturday, March 19, 2005", "Artemio Franchi (11,000)"
Juventus, 1, 0, Reggina, "Saturday, March 19, 2005", "Delle Alpi (21,198)"
AC Milan, 1, 0, Sampdoria, "Sunday, March 13, 2005", "San Siro (69,441)"
Atalanta, 1, 0, Parma, "Sunday, March 13, 2005", "Atleti Azzurri d'Italia (15,000)"
Bologna, 1, 1, Siena, "Sunday, March 13, 2005", "Renato Dall'Ara (15,000)"
Brescia, 2, 3, Livorno, "Sunday, March 13, 2005", "Mario Rigamonti (9,000)"
Cagliari, 3, 0, AS Roma, "Sunday, March 13, 2005", "Sant'Elia (20,000)"
Palermo, 1, 5, Udinese, "Sunday, March 13, 2005", "Renzo Barbera (32,000)"
Reggina, 0, 2, Messina, "Sunday, March 13, 2005", "Stadio Granillo (20,000)"
Chievo Verona, 0, 1, Juventus, "Sunday, March 13, 2005", "Bentegodi (24,500)"
Lecce, 2, 2, Fiorentina, "Saturday, March 12, 2005", "Via del Mare (14,729)"
Lazio, 1, 1, Internazionale, "Saturday, March 12, 2005", "Stadio Olimpico (52,000)"
Fiorentina, 2, 1, Reggina, "Sunday, March 6, 2005", "Artemio Franchi (30,000)"
Internazionale, 2, 1, Lecce, "Sunday, March 6, 2005", "San Siro (50,000)"
Messina, 1, 0, Lazio, "Sunday, March 6, 2005", " (35,000)"
Parma, 3, 2, Cagliari, "Sunday, March 6, 2005", "Ennio Tardini (12,995)"
Sampdoria, 1, 0, Chievo Verona, "Sunday, March 6, 2005", "Luigi Ferraris (23,000)"
Siena, 2, 3, Brescia, "Sunday, March 6, 2005", "Artemio Franchi (8,000)"
Udinese, 0, 1, Bologna, "Sunday, March 6, 2005", "Friuli (15,000)"
Livorno, 2, 2, Palermo, "Sunday, March 6, 2005", " (13,000)"
Atalanta, 1, 2, AC Milan, "Saturday, March 5, 2005", "Atleti Azzurri d'Italia (23,000)"
AS Roma, 1, 2, Juventus, "Saturday, March 5, 2005", "Olimpico (34,992)"
Bologna, 0, 0, Livorno, "Sunday, February 27, 2005", "Renato Dall'Ara (15,000)"
Cagliari, 3, 3, Atalanta, "Sunday, February 27, 2005", "Sant'Elia (15,000)"
Juventus, 3, 0, Siena, "Sunday, February 27, 2005", "Delle Alpi (20,000)"
Lazio, 2, 0, Parma, "Sunday, February 27, 2005", "Stadio Olimpico (35,000)"
Lecce, 1, 0, Messina, "Sunday, February 27, 2005", "Via del Mare (12,308)"
Palermo, 2, 0, AS Roma, "Sunday, February 27, 2005", "Renzo Barbera (35,000)"
Reggina, 1, 0, Chievo Verona, "Sunday, February 27, 2005", "Stadio Granillo (20,000)"
Internazionale, 0, 1, AC Milan, "Sunday, February 27, 2005", "San Siro (78,347)"
Brescia, 0, 1, Sampdoria, "Saturday, February 26, 2005", "Mario Rigamonti (8,000)"
Fiorentina, 2, 2, Udinese, "Saturday, February 26, 2005", "Artemio Franchi (28,000)"
AS Roma, 3, 0, Livorno, "Sunday, February 20, 2005", "Olimpico (42,500)"
Atalanta, 2, 0, Bologna, "Sunday, February 20, 2005", "Atleti Azzurri d'Italia (10,000)"
Chievo Verona, 0, 1, Lazio, "Sunday, February 20, 2005", "Bentegodi (9,500)"
Palermo, 3, 2, Lecce, "Sunday, February 20, 2005", "Renzo Barbera (33,559)"
Parma, 2, 1, Brescia, "Sunday, February 20, 2005", "Ennio Tardini (12,651)"
Sampdoria, 3, 2, Reggina, "Sunday, February 20, 2005", "Luigi Ferraris (20,340)"
Siena, 1, 0, Fiorentina, "Sunday, February 20, 2005", "Artemio Franchi (12,000)"
Messina, 0, 0, Juventus, "Saturday, February 19, 2005", " (40,000)"
AC Milan, 1, 0, Cagliari, "Saturday, February 19, 2005", "San Siro (59,000)"
Udinese, 1, 1, Internazionale, "Saturday, February 19, 2005", "Friuli (19,000)"
Bologna, 1, 1, Palermo, "Sunday, February 13, 2005", "Renato Dall'Ara (21,000)"
Brescia, 2, 0, Cagliari, "Sunday, February 13, 2005", "Mario Rigamonti (9,000)"
Fiorentina, 2, 1, Parma, "Sunday, February 13, 2005", "Artemio Franchi (30,000)"
Juventus, 2, 1, Udinese, "Sunday, February 13, 2005", "Delle Alpi (20,632)"
Lecce, 3, 0, Chievo Verona, "Sunday, February 13, 2005", "Via del Mare (11,348)"
Livorno, 1, 0, Sampdoria, "Sunday, February 13, 2005", " (16,000)"
Siena, 2, 2, Messina, "Sunday, February 13, 2005", "Artemio Franchi (7,000)"
Reggina, 0, 1, AC Milan, "Sunday, February 13, 2005", "Stadio Granillo (24,000)"
Lazio, 2, 1, Atalanta, "Saturday, February 12, 2005", "Stadio Olimpico (30,000)"
Internazionale, 2, 0, AS Roma, "Saturday, February 12, 2005", "San Siro (61,116)"
AS Roma, 1, 1, Bologna, "Sunday, February 6, 2005", "Olimpico (43,171)"
Atalanta, 1, 0, Livorno, "Sunday, February 6, 2005", "Atleti Azzurri d'Italia (10,000)"
Brescia, 0, 1, Udinese, "Sunday, February 6, 2005", "Mario Rigamonti (8,000)"
Cagliari, 3, 1, Lecce, "Sunday, February 6, 2005", "Sant'Elia (15,000)"
Chievo Verona, 1, 0, Messina, "Sunday, February 6, 2005", "Bentegodi (7,081)"
Parma, 2, 2, Internazionale, "Sunday, February 6, 2005", "Ennio Tardini (19,472)"
Reggina, 3, 3, Siena, "Sunday, February 6, 2005", "Stadio Granillo (18,000)"
AC Milan, 2, 1, Lazio, "Sunday, February 6, 2005", "San Siro (56,845)"
Sampdoria, 3, 0, Fiorentina, "Saturday, February 5, 2005", "Luigi Ferraris (23,000)"
Palermo, 1, 0, Juventus, "Saturday, February 5, 2005", "Renzo Barbera (34,047)"
Bologna, 3, 1, Parma, "Thursday, February 3, 2005", "Renato Dall'Ara (16,000)"
Fiorentina, 1, 2, Palermo, "Wednesday, February 2, 2005", "Artemio Franchi (29,000)"
Internazionale, 1, 0, Atalanta, "Wednesday, February 2, 2005", "San Siro (48,500)"
Juventus, 0, 1, Sampdoria, "Wednesday, February 2, 2005", "Delle Alpi (20,013)"
Lazio, 0, 0, Brescia, "Wednesday, February 2, 2005", "Stadio Olimpico (29,870)"
Lecce, 1, 1, AS Roma, "Wednesday, February 2, 2005", "Via del Mare (13,402)"
Livorno, 1, 1, Reggina, "Wednesday, February 2, 2005", " (13,000)"
Messina, 1, 4, AC Milan, "Wednesday, February 2, 2005", " (35,000)"
Siena, 2, 2, Cagliari, "Wednesday, February 2, 2005", "Artemio Franchi (7,000)"
Udinese, 3, 0, Chievo Verona, "Wednesday, February 2, 2005", "Friuli (15,000)"
AC Milan, 0, 1, Bologna, "Sunday, January 30, 2005", "San Siro (56,756)"
AS Roma, 3, 2, Messina, "Sunday, January 30, 2005", "Olimpico (45,812)"
Atalanta, 1, 2, Juventus, "Sunday, January 30, 2005", "Atleti Azzurri d'Italia (15,000)"
Brescia, 0, 1, Lecce, "Sunday, January 30, 2005", "Mario Rigamonti (8,000)"
Cagliari, 1, 0, Fiorentina, "Sunday, January 30, 2005", "Sant'Elia (14,000)"
Reggina, 2, 1, Lazio, "Sunday, January 30, 2005", "Stadio Granillo (18,789)"
Sampdoria, 1, 1, Siena, "Sunday, January 30, 2005", "Luigi Ferraris (20,500)"
Palermo, 0, 2, Internazionale, "Sunday, January 30, 2005", " (34,047)"
Chievo Verona, 1, 0, Livorno, "Saturday, January 29, 2005", "Bentegodi (6,745)"
Parma, 1, 0, Udinese, "Saturday, January 29, 2005", "Ennio Tardini (13,000)"
Juventus, 2, 0, Brescia, "Sunday, January 23, 2005", "Delle Alpi (19,338)"
Lazio, 1, 2, Sampdoria, "Sunday, January 23, 2005", "Stadio Olimpico (35,000)"
Lecce, 1, 0, Atalanta, "Sunday, January 23, 2005", "Via del Mare (15,228)"
Livorno, 1, 0, AC Milan, "Sunday, January 23, 2005", " (18,500)"
Messina, 1, 0, Parma, "Sunday, January 23, 2005", " (25,000)"
Siena, 0, 0, Palermo, "Sunday, January 23, 2005", "Artemio Franchi (7,500)"
Udinese, 0, 2, Reggina, "Sunday, January 23, 2005", "Friuli (19,000)"
Fiorentina, 1, 2, AS Roma, "Sunday, January 23, 2005", "Artemio Franchi (33,700)"
Bologna, 1, 0, Cagliari, "Saturday, January 22, 2005", "Renato Dall'Ara (18,000)"
Internazionale, 1, 1, Chievo Verona, "Saturday, January 22, 2005", "San Siro (51,395)"
Messina, 1, 0, Atalanta, "Wednesday, January 19, 2005", " (25,000)"
AC Milan, 3, 1, Udinese, "Sunday, January 16, 2005", "San Siro (67,000)"
Atalanta, 1, 1, Siena, "Sunday, January 16, 2005", "Atleti Azzurri d'Italia (15,000)"
Chievo Verona, 2, 2, AS Roma, "Sunday, January 16, 2005", "Bentegodi (9,523)"
Lazio, 1, 3, Palermo, "Sunday, January 16, 2005", "Stadio Olimpico (35,000)"
Livorno, 3, 1, Messina, "Sunday, January 16, 2005", " (13,200)"
Parma, 2, 1, Lecce, "Sunday, January 16, 2005", "Ennio Tardini (13,293)"
Sampdoria, 0, 0, Bologna, "Sunday, January 16, 2005", "Luigi Ferraris (22,306)"
Cagliari, 1, 1, Juventus, "Sunday, January 16, 2005", "Sant'Elia (22,000)"
Brescia, 1, 1, Fiorentina, "Saturday, January 15, 2005", "Mario Rigamonti (7,000)"
Reggina, 0, 0, Internazionale, "Saturday, January 15, 2005", "Stadio Granillo (22,000)"
AS Roma, 2, 1, Atalanta, "Sunday, January 9, 2005", "Olimpico (42,500)"
Bologna, 3, 1, Chievo Verona, "Sunday, January 9, 2005", "Renato Dall'Ara (18,000)"
Fiorentina, 2, 3, Lazio, "Sunday, January 9, 2005", "Artemio Franchi (30,300)"
Internazionale, 3, 2, Sampdoria, "Sunday, January 9, 2005", "San Siro (55,000)"
Juventus, 4, 2, Livorno, "Sunday, January 9, 2005", "Delle Alpi (21,445)"
Lecce, 1, 1, Reggina, "Sunday, January 9, 2005", "Via del Mare (13,082)"
Messina, 2, 0, Brescia, "Sunday, January 9, 2005", " (29,000)"
Siena, 0, 1, Parma, "Sunday, January 9, 2005", "Artemio Franchi (8,000)"
Udinese, 2, 0, Cagliari, "Sunday, January 9, 2005", "Friuli (18,000)"
Palermo, 0, 0, AC Milan, "Sunday, January 9, 2005", " (34,047)"
AC Milan, 5, 2, Lecce, "Thursday, January 6, 2005", "San Siro (70,000)"
Atalanta, 1, 0, Fiorentina, "Thursday, January 6, 2005", "Atleti Azzurri d'Italia (15,000)"
Brescia, 1, 1, Bologna, "Thursday, January 6, 2005", "Mario Rigamonti (8,000)"
Cagliari, 2, 1, Messina, "Thursday, January 6, 2005", "Sant'Elia (15,000)"
Chievo Verona, 1, 3, Siena, "Thursday, January 6, 2005", "Bentegodi (7,232)"
Livorno, 0, 2, Internazionale, "Thursday, January 6, 2005", " (18,500)"
Parma, 1, 1, Juventus, "Thursday, January 6, 2005", "Ennio Tardini (25,000)"
Reggina, 1, 0, Palermo, "Thursday, January 6, 2005", "Stadio Granillo (18,000)"
Sampdoria, 2, 0, Udinese, "Thursday, January 6, 2005", "Luigi Ferraris (33,000)"
Lazio, 3, 1, AS Roma, "Thursday, January 6, 2005", "Stadio Olimpico (65,000)"
AS Roma, 5, 1, Parma, "Sunday, December 19, 2004", "Olimpico (43,500)"
Bologna, 2, 0, Reggina, "Sunday, December 19, 2004", "Renato Dall'Ara (17,000)"
Fiorentina, 2, 0, Chievo Verona, "Sunday, December 19, 2004", "Artemio Franchi (28,000)"
Internazionale, 1, 0, Brescia, "Sunday, December 19, 2004", "San Siro (50,000)"
Lecce, 1, 4, Sampdoria, "Sunday, December 19, 2004", "Via del Mare (12,730)"
Siena, 1, 1, Livorno, "Sunday, December 19, 2004", "Artemio Franchi (10,000)"
Udinese, 3, 0, Lazio, "Sunday, December 19, 2004", "Friuli (21,000)"
Palermo, 3, 0, Cagliari, "Sunday, December 19, 2004", " (32,927)"
Juventus, 0, 0, AC Milan, "Saturday, December 18, 2004", "Delle Alpi (54,181)"
AC Milan, 6, 0, Fiorentina, "Sunday, December 12, 2004", "San Siro (70,000)"
Brescia, 0, 1, AS Roma, "Sunday, December 12, 2004", "Mario Rigamonti (9,000)"
Chievo Verona, 2, 1, Palermo, "Sunday, December 12, 2004", "Bentegodi (8,457)"
Livorno, 2, 0, Parma, "Sunday, December 12, 2004", " (13,500)"
Reggina, 3, 2, Cagliari, "Sunday, December 12, 2004", "Stadio Granillo (15,000)"
Sampdoria, 1, 0, Messina, "Sunday, December 12, 2004", "Luigi Ferraris (21,500)"
Siena, 2, 2, Internazionale, "Sunday, December 12, 2004", "Artemio Franchi (12,000)"
Bologna, 0, 1, Juventus, "Sunday, December 12, 2004", "Renato Dall'Ara (30,000)"
Atalanta, 0, 1, Udinese, "Saturday, December 11, 2004", "Atleti Azzurri d'Italia (13,000)"
Lazio, 3, 3, Lecce, "Saturday, December 11, 2004", "Stadio Olimpico (35,000)"
Cagliari, 4, 2, Chievo Verona, "Sunday, December 5, 2004", "Sant'Elia (15,000)"
Fiorentina, 1, 0, Bologna, "Sunday, December 5, 2004", "Artemio Franchi (28,000)"
Juventus, 2, 1, Lazio, "Sunday, December 5, 2004", "Delle Alpi (20,787)"
Lecce, 3, 2, Livorno, "Sunday, December 5, 2004", "Via del Mare (11,414)"
Palermo, 1, 0, Atalanta, "Sunday, December 5, 2004", " (33,000)"
Reggina, 1, 3, Brescia, "Sunday, December 5, 2004", "Stadio Granillo (20,000)"
Udinese, 1, 0, Siena, "Sunday, December 5, 2004", "Friuli (21,000)"
AS Roma, 1, 1, Sampdoria, "Sunday, December 5, 2004", "Olimpico (45,000)"
Parma, 1, 2, AC Milan, "Saturday, December 4, 2004", "Ennio Tardini (21,000)"
Internazionale, 5, 0, Messina, "Saturday, December 4, 2004", "San Siro (45,000)"
Atalanta, 0, 1, Reggina, "Sunday, November 28, 2004", "Atleti Azzurri d'Italia (10,000)"
Bologna, 0, 0, Lecce, "Sunday, November 28, 2004", "Renato Dall'Ara (20,000)"
Brescia, 0, 2, Palermo, "Sunday, November 28, 2004", "Mario Rigamonti (9,000)"
Chievo Verona, 0, 1, AC Milan, "Sunday, November 28, 2004", "Bentegodi (25,000)"
Lazio, 2, 3, Cagliari, "Sunday, November 28, 2004", "Stadio Olimpico (36,000)"
Messina, 1, 1, Fiorentina, "Sunday, November 28, 2004", " (27,000)"
Sampdoria, 1, 0, Parma, "Sunday, November 28, 2004", "Luigi Ferraris (22,000)"
Internazionale, 2, 2, Juventus, "Sunday, November 28, 2004", "San Siro (78,471)"
Livorno, 1, 2, Udinese, "Saturday, November 27, 2004", " (13,000)"
Siena, 0, 4, AS Roma, "Saturday, November 27, 2004", "Artemio Franchi (10,000)"
AC Milan, 2, 1, Siena, "Sunday, November 14, 2004", "San Siro (58,890)"
Atalanta, 0, 0, Brescia, "Sunday, November 14, 2004", "Atleti Azzurri d'Italia (16,000)"
Cagliari, 3, 3, Internazionale, "Sunday, November 14, 2004", "Sant'Elia (22,000)"
Fiorentina, 1, 1, Livorno, "Sunday, November 14, 2004", "Artemio Franchi (33,000)"
Lazio, 2, 1, Bologna, "Sunday, November 14, 2004", "Stadio Olimpico (32,000)"
Lecce, 0, 1, Juventus, "Sunday, November 14, 2004", "Via del Mare (30,482)"
Palermo, 2, 0, Sampdoria, "Sunday, November 14, 2004", " (33,077)"
Parma, 2, 2, Chievo Verona, "Sunday, November 14, 2004", "Ennio Tardini (1,148)"
Reggina, 1, 0, AS Roma, "Sunday, November 14, 2004", "Stadio Granillo (15,000)"
Udinese, 1, 1, Messina, "Sunday, November 14, 2004", "Friuli (21,000)"
Messina, 0, 0, Palermo, "Thursday, November 11, 2004", " (32,000)"
AS Roma, 0, 3, Udinese, "Wednesday, November 10, 2004", "Olimpico (40,000)"
Brescia, 0, 0, AC Milan, "Wednesday, November 10, 2004", "Mario Rigamonti (15,000)"
Chievo Verona, 1, 0, Atalanta, "Wednesday, November 10, 2004", "Bentegodi (7,218)"
Internazionale, 2, 2, Bologna, "Wednesday, November 10, 2004", "San Siro (48,692)"
Juventus, 1, 0, Fiorentina, "Wednesday, November 10, 2004", "Delle Alpi (24,072)"
Livorno, 1, 0, Lazio, "Wednesday, November 10, 2004", " (16,000)"
Parma, 1, 0, Reggina, "Wednesday, November 10, 2004", "Ennio Tardini (15,090)"
Sampdoria, 0, 0, Cagliari, "Wednesday, November 10, 2004", "Luigi Ferraris (22,000)"
Siena, 1, 1, Lecce, "Wednesday, November 10, 2004", "Artemio Franchi (10,000)"
Atalanta, 0, 0, Sampdoria, "Sunday, November 7, 2004", "Atleti Azzurri d'Italia (12,000)"
Bologna, 2, 2, Messina, "Sunday, November 7, 2004", "Renato Dall'Ara (17,000)"
Cagliari, 0, 0, Livorno, "Sunday, November 7, 2004", "Sant'Elia (12,000)"
Fiorentina, 1, 1, Internazionale, "Sunday, November 7, 2004", "Artemio Franchi (42,000)"
Lazio, 1, 1, Siena, "Sunday, November 7, 2004", "Stadio Olimpico (32,500)"
Lecce, 3, 4, Udinese, "Sunday, November 7, 2004", "Via del Mare (12,618)"
Palermo, 1, 1, Parma, "Sunday, November 7, 2004", " (32,951)"
AC Milan, 1, 1, AS Roma, "Sunday, November 7, 2004", "San Siro (63,951)"
Brescia, 1, 0, Chievo Verona, "Saturday, November 6, 2004", "Mario Rigamonti (7,000)"
Reggina, 2, 1, Juventus, "Saturday, November 6, 2004", "Stadio Granillo (25,000)"
AS Roma, 5, 1, Cagliari, "Sunday, October 31, 2004", "Olimpico (33,609)"
Fiorentina, 4, 0, Lecce, "Sunday, October 31, 2004", "Artemio Franchi (30,000)"
Juventus, 3, 0, Chievo Verona, "Sunday, October 31, 2004", "Delle Alpi (22,451)"
Livorno, 2, 1, Brescia, "Sunday, October 31, 2004", " (15,000)"
Messina, 2, 1, Reggina, "Sunday, October 31, 2004", " (26,000)"
Parma, 2, 2, Atalanta, "Sunday, October 31, 2004", "Ennio Tardini "
Siena, 1, 1, Bologna, "Sunday, October 31, 2004", "Artemio Franchi (8,000)"
Udinese, 1, 0, Palermo, "Sunday, October 31, 2004", "Friuli (18,000)"
Sampdoria, 0, 1, AC Milan, "Saturday, October 30, 2004", "Luigi Ferraris (29,000)"
Internazionale, 1, 1, Lazio, "Saturday, October 30, 2004", "San Siro (50,000)"
Juventus, 2, 0, AS Roma, "Thursday, October 28, 2004", "Delle Alpi (27,764)"
AC Milan, 3, 0, Atalanta, "Wednesday, October 27, 2004", "San Siro (40,000)"
Bologna, 0, 1, Udinese, "Wednesday, October 27, 2004", "Renato Dall'Ara (15,000)"
Brescia, 0, 1, Siena, "Wednesday, October 27, 2004", "Mario Rigamonti (9,000)"
