home,homescore,awayscore,away,date,location
NEC Nijmegen,2,4,Heerenveen,"Saturday, April 14, 2012","De Goffert (12,433)"
Twente Enschede,2,2,NAC Breda,"Saturday, April 14, 2012","De Grolsch Veste (29,750)"
De Graafschap,3,0,FC Utrecht,"Thursday, April 12, 2012","De Vijverberg (11,730)"
VVV Venlo,1,3,Vitesse Arnhem,"Thursday, April 12, 2012","Seacon Stadion -De Koel- (7,500)"
ADO Den Haag,3,0,FC Groningen,"Thursday, April 12, 2012","Kyocera Stadion (12,000)"
AZ Alkmaar,2,2,Twente Enschede,"Wednesday, April 11, 2012","AFAS Stadion (16,801)"
NAC Breda,1,2,SC Heracles Almelo,"Wednesday, April 11, 2012","Rat Verlegh Stadion (17,000)"
RKC Waalwijk,2,1,PSV Eindhoven,"Wednesday, April 11, 2012","Mandemakers Stadion (6,000)"
Roda JC Kerkrade,0,0,Feyenoord Rotterdam,"Wednesday, April 11, 2012","Parkstad Limburg Stadion (17,029)"
Heerenveen,0,5,Ajax Amsterdam,"Wednesday, April 11, 2012","Abe Lenstra Stadion (26,100)"
Excelsior,0,2,NEC Nijmegen,"Tuesday, April 10, 2012","Stadion Woudestein (3,000)"
NEC Nijmegen,2,0,De Graafschap,"Sunday, April 1, 2012","De Goffert (12,000)"
Ajax Amsterdam,6,0,SC Heracles Almelo,"Sunday, April 1, 2012","Amsterdam ArenA (51,395)"
RKC Waalwijk,1,0,ADO Den Haag,"Sunday, April 1, 2012","Mandemakers Stadion (6,000)"
Vitesse Arnhem,2,2,AZ Alkmaar,"Sunday, April 1, 2012","Gelredome (22,174)"
FC Groningen,1,3,Heerenveen,"Saturday, March 31, 2012","Euroborg (21,000)"
PSV Eindhoven,2,0,VVV Venlo,"Saturday, March 31, 2012","Philips Stadion "
Twente Enschede,2,0,Roda JC Kerkrade,"Saturday, March 31, 2012","De Grolsch Veste "
Feyenoord Rotterdam,3,1,NAC Breda,"Saturday, March 31, 2012","De Kuip Stadion  (43,000)"
FC Utrecht,3,2,Excelsior,"Friday, March 30, 2012","Nieuw Galgenwaard (18,700)"
AZ Alkmaar,1,0,RKC Waalwijk,"Sunday, March 25, 2012","AFAS Stadion (16,000)"
De Graafschap,0,3,Feyenoord Rotterdam,"Sunday, March 25, 2012","De Vijverberg (12,600)"
SC Heracles Almelo,3,1,FC Utrecht,"Sunday, March 25, 2012","Polman Stadion (8,472)"
Ajax Amsterdam,2,0,PSV Eindhoven,"Sunday, March 25, 2012","Amsterdam ArenA (51,207)"
Heerenveen,4,1,VVV Venlo,"Saturday, March 24, 2012","Abe Lenstra Stadion (25,000)"
NAC Breda,1,1,NEC Nijmegen,"Saturday, March 24, 2012","Rat Verlegh Stadion (17,000)"
Roda JC Kerkrade,3,1,Vitesse Arnhem,"Saturday, March 24, 2012","Parkstad Limburg Stadion (15,340)"
ADO Den Haag,1,1,Twente Enschede,"Saturday, March 24, 2012","Kyocera Stadion (12,000)"
Excelsior,0,1,FC Groningen,"Friday, March 23, 2012","Stadion Woudestein (3,000)"
De Graafschap,1,2,Twente Enschede,"Wednesday, March 21, 2012","De Vijverberg (12,000)"
ADO Den Haag,0,2,Ajax Amsterdam,"Sunday, March 18, 2012","Kyocera Stadion (12,000)"
FC Utrecht,3,1,FC Groningen,"Sunday, March 18, 2012","Nieuw Galgenwaard (20,000)"
PSV Eindhoven,5,1,Heerenveen,"Sunday, March 18, 2012","Philips Stadion (33,000)"
Twente Enschede,0,2,Feyenoord Rotterdam,"Sunday, March 18, 2012","De Grolsch Veste (30,000)"
AZ Alkmaar,0,0,NAC Breda,"Sunday, March 18, 2012","AFAS Stadion (16,268)"
RKC Waalwijk,1,0,De Graafschap,"Saturday, March 17, 2012","Mandemakers Stadion (6,000)"
Excelsior,2,1,Roda JC Kerkrade,"Saturday, March 17, 2012","Stadion Woudestein (3,531)"
VVV Venlo,0,2,NEC Nijmegen,"Saturday, March 17, 2012","Seacon Stadion -De Koel- (7,500)"
Vitesse Arnhem,2,0,SC Heracles Almelo,"Friday, March 16, 2012","Gelredome (17,000)"
NAC Breda,3,1,PSV Eindhoven,"Sunday, March 11, 2012","Rat Verlegh Stadion (18,750)"
Ajax Amsterdam,3,0,RKC Waalwijk,"Sunday, March 11, 2012","Amsterdam ArenA (49,000)"
Feyenoord Rotterdam,1,1,FC Utrecht,"Sunday, March 11, 2012","De Kuip Stadion  (43,000)"
NEC Nijmegen,3,1,Twente Enschede,"Sunday, March 11, 2012","De Goffert (12,000)"
De Graafschap,0,2,AZ Alkmaar,"Sunday, March 11, 2012","De Vijverberg (12,145)"
FC Groningen,1,3,Vitesse Arnhem,"Saturday, March 10, 2012","Euroborg (21,000)"
SC Heracles Almelo,0,2,ADO Den Haag,"Saturday, March 10, 2012","Polman Stadion (8,402)"
Heerenveen,4,2,Excelsior,"Saturday, March 10, 2012","Abe Lenstra Stadion (25,000)"
Roda JC Kerkrade,3,1,VVV Venlo,"Friday, March 9, 2012","Parkstad Limburg Stadion (16,333)"
Vitesse Arnhem,2,0,De Graafschap,"Sunday, March 4, 2012","Gelredome (16,757)"
Ajax Amsterdam,4,1,Roda JC Kerkrade,"Sunday, March 4, 2012","Amsterdam ArenA "
FC Utrecht,0,0,NEC Nijmegen,"Sunday, March 4, 2012","Nieuw Galgenwaard "
Feyenoord Rotterdam,1,0,FC Groningen,"Sunday, March 4, 2012","De Kuip Stadion  "
PSV Eindhoven,2,6,Twente Enschede,"Sunday, March 4, 2012","Philips Stadion (33,000)"
ADO Den Haag,0,0,Heerenveen,"Saturday, March 3, 2012","Kyocera Stadion "
RKC Waalwijk,1,0,Excelsior,"Saturday, March 3, 2012","Mandemakers Stadion (6,000)"
VVV Venlo,2,1,NAC Breda,"Saturday, March 3, 2012","Seacon Stadion -De Koel- (7,850)"
AZ Alkmaar,3,1,SC Heracles Almelo,"Saturday, March 3, 2012","AFAS Stadion (16,000)"
Excelsior,1,4,Ajax Amsterdam,"Sunday, February 26, 2012","Stadion Woudestein (3,000)"
PSV Eindhoven,3,2,Feyenoord Rotterdam,"Sunday, February 26, 2012","Philips Stadion (35,000)"
Twente Enschede,1,0,FC Utrecht,"Sunday, February 26, 2012","De Grolsch Veste (29,700)"
AZ Alkmaar,3,3,Heerenveen,"Sunday, February 26, 2012","AFAS Stadion (16,763)"
NAC Breda,4,0,ADO Den Haag,"Saturday, February 25, 2012","Rat Verlegh Stadion (18,000)"
Roda JC Kerkrade,0,2,De Graafschap,"Saturday, February 25, 2012","Parkstad Limburg Stadion (13,358)"
VVV Venlo,3,1,SC Heracles Almelo,"Saturday, February 25, 2012","Seacon Stadion -De Koel- (7,500)"
NEC Nijmegen,4,0,FC Groningen,"Saturday, February 25, 2012","De Goffert (11,853)"
RKC Waalwijk,1,0,Vitesse Arnhem,"Friday, February 24, 2012","Mandemakers Stadion (6,000)"
FC Groningen,3,0,PSV Eindhoven,"Sunday, February 19, 2012","Euroborg (21,000)"
Ajax Amsterdam,4,1,NEC Nijmegen,"Sunday, February 19, 2012","Amsterdam ArenA "
FC Utrecht,3,0,AZ Alkmaar,"Sunday, February 19, 2012","Nieuw Galgenwaard "
Vitesse Arnhem,1,4,Twente Enschede,"Sunday, February 19, 2012","Gelredome (16,852)"
Feyenoord Rotterdam,1,1,RKC Waalwijk,"Saturday, February 18, 2012","De Kuip Stadion  (44,500)"
ADO Den Haag,1,1,Excelsior,"Saturday, February 18, 2012","Kyocera Stadion (12,000)"
De Graafschap,1,4,VVV Venlo,"Saturday, February 18, 2012","De Vijverberg (11,566)"
SC Heracles Almelo,2,1,Roda JC Kerkrade,"Saturday, February 18, 2012","Polman Stadion (8,431)"
Heerenveen,1,0,NAC Breda,"Friday, February 17, 2012","Abe Lenstra Stadion (25,800)"
FC Utrecht,1,1,ADO Den Haag,"Sunday, February 12, 2012","Nieuw Galgenwaard (18,700)"
PSV Eindhoven,4,1,De Graafschap,"Sunday, February 12, 2012","Philips Stadion (33,100)"
RKC Waalwijk,0,1,Heerenveen,"Sunday, February 12, 2012","Mandemakers Stadion (6,000)"
Feyenoord Rotterdam,3,1,Vitesse Arnhem,"Sunday, February 12, 2012","De Kuip Stadion  (43,000)"
AZ Alkmaar,2,0,Excelsior,"Saturday, February 11, 2012","AFAS Stadion (16,000)"
Roda JC Kerkrade,1,0,NEC Nijmegen,"Saturday, February 11, 2012","Parkstad Limburg Stadion (12,088)"
VVV Venlo,2,0,FC Groningen,"Saturday, February 11, 2012","Seacon Stadion -De Koel- (7,211)"
NAC Breda,0,2,Ajax Amsterdam,"Saturday, February 11, 2012","Rat Verlegh Stadion (17,000)"
Twente Enschede,2,3,SC Heracles Almelo,"Friday, February 10, 2012","De Grolsch Veste "
ADO Den Haag,0,6,AZ Alkmaar,"Wednesday, February 8, 2012","Kyocera Stadion (13,000)"
Ajax Amsterdam,0,2,FC Utrecht,"Sunday, February 5, 2012","Amsterdam ArenA (45,880)"
NEC Nijmegen,0,2,Feyenoord Rotterdam,"Sunday, February 5, 2012","De Goffert (12,000)"
SC Heracles Almelo,1,1,PSV Eindhoven,"Sunday, February 5, 2012","Polman Stadion (8,500)"
FC Groningen,0,3,RKC Waalwijk,"Sunday, February 5, 2012","Euroborg (21,000)"
Excelsior,3,1,VVV Venlo,"Saturday, February 4, 2012","Stadion Woudestein (2,945)"
Vitesse Arnhem,1,0,NAC Breda,"Saturday, February 4, 2012","Gelredome (15,672)"
Heerenveen,4,3,Roda JC Kerkrade,"Friday, February 3, 2012","Abe Lenstra Stadion (23,000)"
Feyenoord Rotterdam,4,2,Ajax Amsterdam,"Sunday, January 29, 2012","De Kuip Stadion  (48,000)"
RKC Waalwijk,4,0,VVV Venlo,"Sunday, January 29, 2012","Mandemakers Stadion "
Twente Enschede,4,1,FC Groningen,"Sunday, January 29, 2012","De Grolsch Veste "
NEC Nijmegen,2,0,ADO Den Haag,"Sunday, January 29, 2012","De Goffert (12,000)"
Heerenveen,2,0,FC Utrecht,"Saturday, January 28, 2012","Abe Lenstra Stadion (25,000)"
NAC Breda,1,1,De Graafschap,"Saturday, January 28, 2012","Rat Verlegh Stadion (17,850)"
SC Heracles Almelo,3,0,Excelsior,"Saturday, January 28, 2012","Polman Stadion (8,400)"
Roda JC Kerkrade,2,0,AZ Alkmaar,"Saturday, January 28, 2012","Parkstad Limburg Stadion (14,000)"
PSV Eindhoven,3,1,Vitesse Arnhem,"Friday, January 27, 2012","Philips Stadion (34,000)"
Vitesse Arnhem,0,1,NEC Nijmegen,"Sunday, January 22, 2012","Gelredome (19,381)"
AZ Alkmaar,1,1,Ajax Amsterdam,"Sunday, January 22, 2012","AFAS Stadion (16,761)"
FC Groningen,2,1,SC Heracles Almelo,"Sunday, January 22, 2012","Euroborg (22,084)"
VVV Venlo,2,1,Feyenoord Rotterdam,"Sunday, January 22, 2012","Seacon Stadion -De Koel- (8,000)"
FC Utrecht,1,1,PSV Eindhoven,"Sunday, January 22, 2012","Nieuw Galgenwaard (20,347)"
De Graafschap,0,2,Heerenveen,"Saturday, January 21, 2012","De Vijverberg (12,202)"
Excelsior,3,0,NAC Breda,"Saturday, January 21, 2012","Stadion Woudestein "
Twente Enschede,5,0,RKC Waalwijk,"Saturday, January 21, 2012","De Grolsch Veste "
ADO Den Haag,3,3,Roda JC Kerkrade,"Friday, January 20, 2012","Kyocera Stadion (13,000)"
Ajax Amsterdam,4,0,ADO Den Haag,"Sunday, December 18, 2011","Amsterdam ArenA (46,854)"
Feyenoord Rotterdam,3,2,Twente Enschede,"Sunday, December 18, 2011","De Kuip Stadion  (44,000)"
NAC Breda,2,1,AZ Alkmaar,"Sunday, December 18, 2011","Rat Verlegh Stadion (18,000)"
Heerenveen,1,5,PSV Eindhoven,"Sunday, December 18, 2011","Abe Lenstra Stadion (25,000)"
SC Heracles Almelo,0,1,Vitesse Arnhem,"Saturday, December 17, 2011","Polman Stadion (8,467)"
NEC Nijmegen,2,0,VVV Venlo,"Saturday, December 17, 2011","De Goffert (12,000)"
Roda JC Kerkrade,7,0,Excelsior,"Saturday, December 17, 2011","Parkstad Limburg Stadion (13,834)"
FC Groningen,1,0,FC Utrecht,"Saturday, December 17, 2011","Euroborg (21,000)"
De Graafschap,1,3,RKC Waalwijk,"Friday, December 16, 2011","De Vijverberg (11,722)"
VVV Venlo,2,0,Roda JC Kerkrade,"Sunday, December 11, 2011","Seacon Stadion -De Koel- "
FC Utrecht,2,2,Feyenoord Rotterdam,"Sunday, December 11, 2011","Nieuw Galgenwaard (20,000)"
RKC Waalwijk,0,1,Ajax Amsterdam,"Sunday, December 11, 2011","Mandemakers Stadion (6,000)"
Vitesse Arnhem,0,0,FC Groningen,"Sunday, December 11, 2011","Gelredome (16,000)"
Twente Enschede,2,0,NEC Nijmegen,"Saturday, December 10, 2011","De Grolsch Veste (29,500)"
AZ Alkmaar,4,0,De Graafschap,"Saturday, December 10, 2011","AFAS Stadion (16,198)"
Excelsior,0,5,Heerenveen,"Saturday, December 10, 2011","Stadion Woudestein (3,000)"
PSV Eindhoven,1,0,NAC Breda,"Saturday, December 10, 2011","Philips Stadion (33,000)"
ADO Den Haag,2,0,SC Heracles Almelo,"Friday, December 9, 2011","Kyocera Stadion (10,500)"
Excelsior,0,0,AZ Alkmaar,"Wednesday, December 7, 2011","Stadion Woudestein (3,500)"
Feyenoord Rotterdam,2,0,PSV Eindhoven,"Sunday, December 4, 2011","De Kuip Stadion  (46,000)"
FC Utrecht,2,6,Twente Enschede,"Sunday, December 4, 2011","Nieuw Galgenwaard (20,000)"
Vitesse Arnhem,4,0,RKC Waalwijk,"Sunday, December 4, 2011","Gelredome (15,067)"
Heerenveen,5,1,AZ Alkmaar,"Sunday, December 4, 2011","Abe Lenstra Stadion (25,000)"
FC Groningen,3,3,NEC Nijmegen,"Saturday, December 3, 2011","Euroborg (21,000)"
ADO Den Haag,3,0,NAC Breda,"Saturday, December 3, 2011","Kyocera Stadion (12,000)"
De Graafschap,1,2,Roda JC Kerkrade,"Saturday, December 3, 2011","De Vijverberg (11,627)"
Ajax Amsterdam,4,1,Excelsior,"Saturday, December 3, 2011","Amsterdam ArenA (47,497)"
SC Heracles Almelo,7,0,VVV Venlo,"Friday, December 2, 2011","Polman Stadion (8,364)"
Excelsior,1,1,ADO Den Haag,"Sunday, November 27, 2011","Stadion Woudestein "
RKC Waalwijk,1,2,Feyenoord Rotterdam,"Sunday, November 27, 2011","Mandemakers Stadion "
NEC Nijmegen,0,3,Ajax Amsterdam,"Sunday, November 27, 2011","De Goffert (12,100)"
Twente Enschede,0,0,Vitesse Arnhem,"Sunday, November 27, 2011","De Grolsch Veste (29,800)"
NAC Breda,2,2,Heerenveen,"Saturday, November 26, 2011","Rat Verlegh Stadion "
Roda JC Kerkrade,3,1,SC Heracles Almelo,"Saturday, November 26, 2011","Parkstad Limburg Stadion (12,846)"
VVV Venlo,1,2,De Graafschap,"Saturday, November 26, 2011","Seacon Stadion -De Koel- (7,600)"
PSV Eindhoven,6,1,FC Groningen,"Saturday, November 26, 2011","Philips Stadion (33,200)"
AZ Alkmaar,2,0,FC Utrecht,"Friday, November 25, 2011","AFAS Stadion (16,611)"
ADO Den Haag,2,2,FC Utrecht,"Sunday, November 20, 2011","Kyocera Stadion (11,350)"
Vitesse Arnhem,0,4,Feyenoord Rotterdam,"Sunday, November 20, 2011","Gelredome (19,039)"
FC Groningen,2,1,VVV Venlo,"Sunday, November 20, 2011","Euroborg (21,000)"
De Graafschap,1,3,PSV Eindhoven,"Saturday, November 19, 2011","De Vijverberg "
Heerenveen,1,1,RKC Waalwijk,"Saturday, November 19, 2011","Abe Lenstra Stadion "
NEC Nijmegen,1,2,Roda JC Kerkrade,"Saturday, November 19, 2011","De Goffert "
SC Heracles Almelo,1,1,Twente Enschede,"Saturday, November 19, 2011","Polman Stadion "
Ajax Amsterdam,2,2,NAC Breda,"Saturday, November 19, 2011","Amsterdam ArenA (49,531)"
FC Utrecht,6,4,Ajax Amsterdam,"Sunday, November 6, 2011","Nieuw Galgenwaard (20,000)"
AZ Alkmaar,3,0,ADO Den Haag,"Sunday, November 6, 2011","AFAS Stadion "
Twente Enschede,4,0,De Graafschap,"Sunday, November 6, 2011","De Grolsch Veste "
PSV Eindhoven,4,1,SC Heracles Almelo,"Sunday, November 6, 2011","Philips Stadion (32,900)"
NAC Breda,1,0,Vitesse Arnhem,"Saturday, November 5, 2011","Rat Verlegh Stadion (18,000)"
RKC Waalwijk,1,1,FC Groningen,"Saturday, November 5, 2011","Mandemakers Stadion (6,000)"
Roda JC Kerkrade,1,2,Heerenveen,"Saturday, November 5, 2011","Parkstad Limburg Stadion (12,890)"
Feyenoord Rotterdam,0,1,NEC Nijmegen,"Saturday, November 5, 2011","De Kuip Stadion  (41,000)"
VVV Venlo,0,0,Excelsior,"Friday, November 4, 2011","Seacon Stadion -De Koel- (7,500)"
De Graafschap,0,1,Vitesse Arnhem,"Sunday, October 30, 2011","De Vijverberg (12,600)"
FC Groningen,6,0,Feyenoord Rotterdam,"Sunday, October 30, 2011","Euroborg "
NEC Nijmegen,3,1,FC Utrecht,"Sunday, October 30, 2011","De Goffert "
SC Heracles Almelo,0,1,AZ Alkmaar,"Sunday, October 30, 2011","Polman Stadion (8,500)"
Roda JC Kerkrade,0,4,Ajax Amsterdam,"Saturday, October 29, 2011","Parkstad Limburg Stadion "
Excelsior,1,0,RKC Waalwijk,"Saturday, October 29, 2011","Stadion Woudestein (3,000)"
Heerenveen,4,0,ADO Den Haag,"Saturday, October 29, 2011","Abe Lenstra Stadion (25,000)"
Twente Enschede,2,2,PSV Eindhoven,"Saturday, October 29, 2011","De Grolsch Veste (30,000)"
NAC Breda,3,1,VVV Venlo,"Friday, October 28, 2011","Rat Verlegh Stadion (16,000)"
Ajax Amsterdam,1,1,Feyenoord Rotterdam,"Sunday, October 23, 2011","Amsterdam ArenA "
AZ Alkmaar,1,0,Roda JC Kerkrade,"Sunday, October 23, 2011","AFAS Stadion "
FC Groningen,1,1,Twente Enschede,"Sunday, October 23, 2011","Euroborg "
Vitesse Arnhem,1,1,PSV Eindhoven,"Sunday, October 23, 2011","Gelredome (22,207)"
VVV Venlo,4,1,RKC Waalwijk,"Saturday, October 22, 2011","Seacon Stadion -De Koel- (7,300)"
ADO Den Haag,1,0,NEC Nijmegen,"Saturday, October 22, 2011","Kyocera Stadion (12,000)"
Excelsior,0,2,SC Heracles Almelo,"Saturday, October 22, 2011","Stadion Woudestein (3,200)"
FC Utrecht,1,4,Heerenveen,"Saturday, October 22, 2011","Nieuw Galgenwaard (20,000)"
De Graafschap,3,1,NAC Breda,"Friday, October 21, 2011","De Vijverberg (8,652)"
NEC Nijmegen,0,1,Vitesse Arnhem,"Sunday, October 16, 2011","De Goffert (12,500)"
Feyenoord Rotterdam,4,0,VVV Venlo,"Sunday, October 16, 2011","De Kuip Stadion  (47,000)"
Roda JC Kerkrade,4,1,ADO Den Haag,"Sunday, October 16, 2011","Parkstad Limburg Stadion (13,030)"
NAC Breda,2,0,Excelsior,"Sunday, October 16, 2011","Rat Verlegh Stadion "
Ajax Amsterdam,2,2,AZ Alkmaar,"Saturday, October 15, 2011","Amsterdam ArenA (51,585)"
Heerenveen,1,1,De Graafschap,"Saturday, October 15, 2011","Abe Lenstra Stadion (25,500)"
RKC Waalwijk,0,4,Twente Enschede,"Saturday, October 15, 2011","Mandemakers Stadion (7,082)"
SC Heracles Almelo,2,1,FC Groningen,"Saturday, October 15, 2011","Polman Stadion (8,500)"
PSV Eindhoven,1,0,FC Utrecht,"Saturday, October 15, 2011","Philips Stadion (32,700)"
VVV Venlo,1,3,AZ Alkmaar,"Sunday, October 2, 2011","Seacon Stadion -De Koel- (7,350)"
FC Groningen,1,0,Ajax Amsterdam,"Sunday, October 2, 2011","Euroborg (21,000)"
Feyenoord Rotterdam,0,3,ADO Den Haag,"Sunday, October 2, 2011","De Kuip Stadion  (41,000)"
Twente Enschede,2,2,Excelsior,"Sunday, October 2, 2011","De Grolsch Veste (20,000)"
NEC Nijmegen,0,2,PSV Eindhoven,"Sunday, October 2, 2011","De Goffert (12,300)"
FC Utrecht,3,0,RKC Waalwijk,"Saturday, October 1, 2011","Nieuw Galgenwaard "
Vitesse Arnhem,1,1,Heerenveen,"Saturday, October 1, 2011","Gelredome "
Roda JC Kerkrade,4,3,NAC Breda,"Saturday, October 1, 2011","Parkstad Limburg Stadion "
SC Heracles Almelo,2,0,De Graafschap,"Friday, September 30, 2011","Polman Stadion (8,200)"
AZ Alkmaar,2,1,Feyenoord Rotterdam,"Sunday, September 25, 2011","AFAS Stadion (17,773)"
De Graafschap,2,3,FC Groningen,"Sunday, September 25, 2011","De Vijverberg (11,665)"
RKC Waalwijk,2,0,NEC Nijmegen,"Sunday, September 25, 2011","Mandemakers Stadion (6,500)"
Excelsior,0,2,Vitesse Arnhem,"Sunday, September 25, 2011","Stadion Woudestein (2,857)"
PSV Eindhoven,7,1,Roda JC Kerkrade,"Saturday, September 24, 2011","Philips Stadion (33,000)"
ADO Den Haag,2,0,VVV Venlo,"Saturday, September 24, 2011","Kyocera Stadion (11,884)"
Heerenveen,1,1,SC Heracles Almelo,"Saturday, September 24, 2011","Abe Lenstra Stadion (25,300)"
NAC Breda,1,0,FC Utrecht,"Saturday, September 24, 2011","Rat Verlegh Stadion (17,560)"
Ajax Amsterdam,1,1,Twente Enschede,"Saturday, September 24, 2011","Amsterdam ArenA (51,700)"
PSV Eindhoven,2,2,Ajax Amsterdam,"Sunday, September 18, 2011","Philips Stadion (35,600)"
RKC Waalwijk,1,2,AZ Alkmaar,"Sunday, September 18, 2011","Mandemakers Stadion (6,500)"
Twente Enschede,5,2,ADO Den Haag,"Sunday, September 18, 2011","De Grolsch Veste (21,000)"
FC Utrecht,2,2,SC Heracles Almelo,"Sunday, September 18, 2011","Nieuw Galgenwaard (19,000)"
FC Groningen,2,0,Excelsior,"Saturday, September 17, 2011","Euroborg (18,469)"
Vitesse Arnhem,5,0,Roda JC Kerkrade,"Saturday, September 17, 2011","Gelredome (14,982)"
VVV Venlo,0,3,Heerenveen,"Saturday, September 17, 2011","Seacon Stadion -De Koel- (7,500)"
Feyenoord Rotterdam,4,0,De Graafschap,"Saturday, September 17, 2011","De Kuip Stadion  (43,000)"
NEC Nijmegen,1,2,NAC Breda,"Friday, September 16, 2011","De Goffert (12,000)"
Heerenveen,3,0,FC Groningen,"Sunday, September 11, 2011","Abe Lenstra Stadion (26,500)"
NAC Breda,1,3,Feyenoord Rotterdam,"Sunday, September 11, 2011","Rat Verlegh Stadion (18,240)"
VVV Venlo,3,3,PSV Eindhoven,"Sunday, September 11, 2011","Seacon Stadion -De Koel- (70,500)"
Excelsior,2,3,FC Utrecht,"Sunday, September 11, 2011","Stadion Woudestein (3,124)"
Roda JC Kerkrade,2,1,Twente Enschede,"Saturday, September 10, 2011","Parkstad Limburg Stadion (13,500)"
ADO Den Haag,0,1,RKC Waalwijk,"Saturday, September 10, 2011","Kyocera Stadion "
AZ Alkmaar,4,0,Vitesse Arnhem,"Saturday, September 10, 2011","AFAS Stadion (16,058)"
