home, homescore, awayscore, away, date, time
Leeds, 2, 0, Fulham, Tuesday 22 April 2003, 19:45
Birmingham, 3, 2, Southampton, Monday 21 April 2003, 15:00
Blackburn, 0, 0, Bolton, Monday 21 April 2003, 15:00
Chelsea, 4, 1, Everton, Monday 21 April 2003, 15:00
Liverpool, 2, 1, Charlton, Monday 21 April 2003, 15:00
Man City, 3, 0, Sunderland, Monday 21 April 2003, 15:00
Newcastle, 1, 1, Aston Villa, Monday 21 April 2003, 15:00
West Brom, 2, 3, Spurs, Monday 21 April 2003, 15:00
West Ham, 1, 0, Middlesbrough, Monday 21 April 2003, 15:00
Aston Villa, 2, 1, Chelsea, Saturday 19 April 2003, 15:00
Bolton, 1, 0, West Ham, Saturday 19 April 2003, 15:00
Charlton, 0, 2, Birmingham, Saturday 19 April 2003, 15:00
Everton, 1, 2, Liverpool, Saturday 19 April 2003, 15:00
Fulham, 2, 1, Newcastle, Saturday 19 April 2003, 15:00
Man Utd, 3, 1, Blackburn, Saturday 19 April 2003, 15:00
Middlesbrough, 0, 2, Arsenal, Saturday 19 April 2003, 15:00
Southampton, 3, 2, Leeds, Saturday 19 April 2003, 15:00
Sunderland, 1, 2, West Brom, Saturday 19 April 2003, 15:00
Spurs, 0, 2, Man City, Friday 18 April 2003, 15:00
Arsenal, 2, 2, Man Utd, Wednesday 16 April 2003, 20:00
Birmingham, 2, 0, Sunderland, Saturday 12 April 2003, 15:00
Blackburn, 1, 0, Charlton, Saturday 12 April 2003, 15:00
Chelsea, 1, 0, Bolton, Saturday 12 April 2003, 15:00
Leeds, 2, 2, Spurs, Saturday 12 April 2003, 15:00
Liverpool, 2, 0, Fulham, Saturday 12 April 2003, 15:00
Man City, 0, 0, Middlesbrough, Saturday 12 April 2003, 15:00
West Brom, 1, 2, Everton, Saturday 12 April 2003, 15:00
West Ham, 2, 2, Aston Villa, Saturday 12 April 2003, 15:00
Newcastle, 2, 6, Man Utd, Saturday 12 April 2003, 12:30
Fulham, 0, 4, Blackburn, Monday 7 April 2003, 20:00
Everton, 2, 1, Newcastle, Sunday 6 April 2003, 16:00
Aston Villa, 1, 1, Arsenal, Saturday 5 April 2003, 15:00
Charlton, 1, 6, Leeds, Saturday 5 April 2003, 15:00
Middlesbrough, 3, 0, West Brom, Saturday 5 April 2003, 15:00
Southampton, 1, 1, West Ham, Saturday 5 April 2003, 15:00
Sunderland, 1, 2, Chelsea, Saturday 5 April 2003, 15:00
Spurs, 2, 1, Birmingham, Saturday 5 April 2003, 15:00
Man Utd, 4, 0, Liverpool, Saturday 5 April 2003, 12:30
Bolton, 2, 0, Man City, Saturday 5 April 2003, 12:00
Bolton, 1, 0, Spurs, Monday 24 March 2003, 20:00
Arsenal, 2, 1, Everton, Sunday 23 March 2003, 16:05
Liverpool, 3, 1, Leeds, Sunday 23 March 2003, 14:00
Chelsea, 5, 0, Man City, Saturday 22 March 2003, 15:00
Middlesbrough, 1, 1, Charlton, Saturday 22 March 2003, 15:00
Newcastle, 5, 1, Blackburn, Saturday 22 March 2003, 15:00
Southampton, 2, 2, Aston Villa, Saturday 22 March 2003, 15:00
West Ham, 2, 0, Sunderland, Saturday 22 March 2003, 15:00
Man Utd, 3, 0, Fulham, Saturday 22 March 2003, 12:30
Birmingham, 1, 0, West Brom, Saturday 22 March 2003, 12:00
West Brom, 0, 2, Chelsea, Sunday 16 March 2003, 16:05
Spurs, 2, 3, Liverpool, Sunday 16 March 2003, 15:00
Man City, 1, 0, Birmingham, Sunday 16 March 2003, 14:00
Blackburn, 2, 0, Arsenal, Saturday 15 March 2003, 15:00
Charlton, 0, 2, Newcastle, Saturday 15 March 2003, 15:00
Everton, 0, 0, West Ham, Saturday 15 March 2003, 15:00
Fulham, 2, 2, Southampton, Saturday 15 March 2003, 15:00
Leeds, 2, 3, Middlesbrough, Saturday 15 March 2003, 15:00
Sunderland, 0, 2, Bolton, Saturday 15 March 2003, 15:00
Aston Villa, 0, 1, Man Utd, Saturday 15 March 2003, 12:30
Liverpool, 2, 0, Bolton, Saturday 8 March 2003, 15:00
Man Utd, 2, 1, Leeds, Wednesday 5 March 2003, 20:00
Middlesbrough, 1, 0, Newcastle, Wednesday 5 March 2003, 19:45
Aston Villa, 0, 2, Birmingham, Monday 3 March 2003, 20:00
Arsenal, 2, 0, Charlton, Sunday 2 March 2003, 12:00
Blackburn, 1, 0, Man City, Saturday 1 March 2003, 15:00
Fulham, 1, 0, Sunderland, Saturday 1 March 2003, 15:00
Middlesbrough, 1, 1, Everton, Saturday 1 March 2003, 15:00
Southampton, 1, 0, West Brom, Saturday 1 March 2003, 15:00
West Ham, 2, 0, Spurs, Saturday 1 March 2003, 15:00
Newcastle, 2, 1, Chelsea, Saturday 1 March 2003, 12:30
Spurs, 1, 1, Fulham, Monday 24 February 2003, 20:00
Birmingham, 2, 1, Liverpool, Sunday 23 February 2003, 16:05
West Brom, 1, 2, West Ham, Sunday 23 February 2003, 14:00
Charlton, 3, 0, Aston Villa, Saturday 22 February 2003, 15:00
Chelsea, 1, 2, Blackburn, Saturday 22 February 2003, 15:00
Leeds, 0, 3, Newcastle, Saturday 22 February 2003, 15:00
Man City, 1, 5, Arsenal, Saturday 22 February 2003, 15:00
Sunderland, 1, 3, Middlesbrough, Saturday 22 February 2003, 15:00
Everton, 2, 1, Southampton, Saturday 22 February 2003, 12:30
Bolton, 1, 1, Man Utd, Saturday 22 February 2003, 12:00
Fulham, 3, 0, West Brom, Wednesday 19 February 2003, 19:45
Newcastle, 1, 1, Arsenal, Sunday 9 February 2003, 16:05
Man Utd, 1, 1, Man City, Sunday 9 February 2003, 12:30
Birmingham, 1, 3, Chelsea, Saturday 8 February 2003, 15:00
Blackburn, 1, 0, Southampton, Saturday 8 February 2003, 15:00
Charlton, 2, 1, Everton, Saturday 8 February 2003, 15:00
Fulham, 2, 1, Aston Villa, Saturday 8 February 2003, 15:00
Leeds, 1, 0, West Ham, Saturday 8 February 2003, 15:00
Spurs, 4, 1, Sunderland, Saturday 8 February 2003, 15:00
West Brom, 1, 1, Bolton, Saturday 8 February 2003, 15:00
Liverpool, 1, 1, Middlesbrough, Saturday 8 February 2003, 12:30
Birmingham, 0, 1, Man Utd, Tuesday 4 February 2003, 19:45
Aston Villa, 3, 0, Blackburn, Sunday 2 February 2003, 16:05
West Ham, 0, 3, Liverpool, Sunday 2 February 2003, 14:00
Arsenal, 2, 1, Fulham, Saturday 1 February 2003, 15:00
Bolton, 4, 2, Birmingham, Saturday 1 February 2003, 15:00
Chelsea, 1, 1, Spurs, Saturday 1 February 2003, 15:00
Everton, 2, 0, Leeds, Saturday 1 February 2003, 15:00
Man City, 1, 2, West Brom, Saturday 1 February 2003, 15:00
Southampton, 0, 2, Man Utd, Saturday 1 February 2003, 15:00
Sunderland, 1, 3, Charlton, Saturday 1 February 2003, 15:00
Liverpool, 2, 2, Arsenal, Wednesday 29 January 2003, 20:00
Man City, 4, 1, Fulham, Wednesday 29 January 2003, 19:45
Spurs, 0, 1, Newcastle, Wednesday 29 January 2003, 19:45
West Brom, 0, 1, Charlton, Wednesday 29 January 2003, 19:45
West Ham, 2, 1, Blackburn, Wednesday 29 January 2003, 19:45
Bolton, 1, 2, Everton, Tuesday 28 January 2003, 20:00
Chelsea, 3, 2, Leeds, Tuesday 28 January 2003, 20:00
Sunderland, 0, 1, Southampton, Tuesday 28 January 2003, 20:00
Middlesbrough, 2, 5, Aston Villa, Tuesday 28 January 2003, 19:45
Charlton, 4, 2, West Ham, Wednesday 22 January 2003, 19:45
Newcastle, 1, 0, Bolton, Wednesday 22 January 2003, 19:45
Fulham, 1, 0, Middlesbrough, Sunday 19 January 2003, 16:05
Arsenal, 3, 1, West Ham, Sunday 19 January 2003, 14:00
Southampton, 0, 1, Liverpool, Saturday 18 January 2003, 17:35
Aston Villa, 0, 1, Spurs, Saturday 18 January 2003, 15:00
Blackburn, 1, 1, Birmingham, Saturday 18 January 2003, 15:00
Charlton, 1, 1, Bolton, Saturday 18 January 2003, 15:00
Everton, 2, 1, Sunderland, Saturday 18 January 2003, 15:00
Leeds, 0, 0, West Brom, Saturday 18 January 2003, 15:00
Newcastle, 2, 0, Man City, Saturday 18 January 2003, 15:00
Man Utd, 2, 1, Chelsea, Saturday 18 January 2003, 12:30
Birmingham, 0, 4, Arsenal, Sunday 12 January 2003, 16:05
Spurs, 4, 3, Everton, Sunday 12 January 2003, 14:00
Bolton, 0, 0, Fulham, Saturday 11 January 2003, 15:00
Chelsea, 4, 1, Charlton, Saturday 11 January 2003, 15:00
Liverpool, 1, 1, Aston Villa, Saturday 11 January 2003, 15:00
Man City, 2, 1, Leeds, Saturday 11 January 2003, 15:00
Middlesbrough, 2, 2, Southampton, Saturday 11 January 2003, 15:00
Sunderland, 0, 0, Blackburn, Saturday 11 January 2003, 15:00
West Brom, 1, 3, Man Utd, Saturday 11 January 2003, 15:00
West Ham, 2, 2, Newcastle, Saturday 11 January 2003, 15:00
Newcastle, 1, 0, Liverpool, Wednesday 1 January 2003, 19:45
Arsenal, 3, 2, Chelsea, Wednesday 1 January 2003, 15:00
Aston Villa, 2, 0, Bolton, Wednesday 1 January 2003, 15:00
Blackburn, 1, 0, Middlesbrough, Wednesday 1 January 2003, 15:00
Everton, 2, 2, Man City, Wednesday 1 January 2003, 15:00
Leeds, 2, 0, Birmingham, Wednesday 1 January 2003, 15:00
Southampton, 1, 0, Spurs, Wednesday 1 January 2003, 15:00
Man Utd, 2, 1, Sunderland, Wednesday 1 January 2003, 14:00
Arsenal, 1, 1, Liverpool, Sunday 29 December 2002, 16:05
Newcastle, 2, 1, Spurs, Sunday 29 December 2002, 14:00
Aston Villa, 1, 0, Middlesbrough, Saturday 28 December 2002, 15:00
Blackburn, 2, 2, West Ham, Saturday 28 December 2002, 15:00
Charlton, 1, 0, West Brom, Saturday 28 December 2002, 15:00
Everton, 0, 0, Bolton, Saturday 28 December 2002, 15:00
Fulham, 0, 1, Man City, Saturday 28 December 2002, 15:00
Leeds, 2, 0, Chelsea, Saturday 28 December 2002, 15:00
Man Utd, 2, 0, Birmingham, Saturday 28 December 2002, 15:00
Southampton, 2, 1, Sunderland, Saturday 28 December 2002, 15:00
Middlesbrough, 3, 1, Man Utd, Thursday 26 December 2002, 16:00
Birmingham, 1, 1, Everton, Thursday 26 December 2002, 15:00
Liverpool, 1, 1, Blackburn, Thursday 26 December 2002, 15:00
Man City, 3, 1, Aston Villa, Thursday 26 December 2002, 15:00
Sunderland, 1, 2, Leeds, Thursday 26 December 2002, 15:00
West Brom, 1, 2, Arsenal, Thursday 26 December 2002, 14:00
Bolton, 4, 3, Newcastle, Thursday 26 December 2002, 13:00
Chelsea, 0, 0, Southampton, Thursday 26 December 2002, 12:00
Spurs, 2, 2, Charlton, Thursday 26 December 2002, 12:00
West Ham, 1, 1, Fulham, Thursday 26 December 2002, 12:00
Man City, 2, 3, Spurs, Monday 23 December 2002, 20:00
Liverpool, 0, 0, Everton, Sunday 22 December 2002, 16:05
Blackburn, 1, 0, Man Utd, Sunday 22 December 2002, 15:00
Arsenal, 2, 0, Middlesbrough, Saturday 21 December 2002, 15:00
Birmingham, 1, 1, Charlton, Saturday 21 December 2002, 15:00
Chelsea, 2, 0, Aston Villa, Saturday 21 December 2002, 15:00
Leeds, 1, 1, Southampton, Saturday 21 December 2002, 15:00
Newcastle, 2, 0, Fulham, Saturday 21 December 2002, 15:00
West Brom, 2, 2, Sunderland, Saturday 21 December 2002, 15:00
West Ham, 1, 1, Bolton, Saturday 21 December 2002, 15:00
Bolton, 0, 3, Leeds, Monday 16 December 2002, 20:00
Sunderland, 2, 1, Liverpool, Sunday 15 December 2002, 16:05
Fulham, 0, 1, Birmingham, Sunday 15 December 2002, 14:00
Spurs, 1, 1, Arsenal, Sunday 15 December 2002, 14:00
Aston Villa, 2, 1, West Brom, Saturday 14 December 2002, 15:00
Charlton, 2, 2, Man City, Saturday 14 December 2002, 15:00
Everton, 2, 1, Blackburn, Saturday 14 December 2002, 15:00
Middlesbrough, 1, 1, Chelsea, Saturday 14 December 2002, 15:00
Southampton, 1, 1, Newcastle, Saturday 14 December 2002, 15:00
Man Utd, 3, 0, West Ham, Saturday 14 December 2002, 12:15
Sunderland, 0, 3, Man City, Monday 9 December 2002, 20:00
Spurs, 3, 1, West Brom, Sunday 8 December 2002, 16:05
Aston Villa, 0, 1, Newcastle, Saturday 7 December 2002, 15:00
Bolton, 1, 1, Blackburn, Saturday 7 December 2002, 15:00
Charlton, 2, 0, Liverpool, Saturday 7 December 2002, 15:00
Everton, 1, 3, Chelsea, Saturday 7 December 2002, 15:00
Fulham, 1, 0, Leeds, Saturday 7 December 2002, 15:00
Middlesbrough, 2, 2, West Ham, Saturday 7 December 2002, 15:00
Southampton, 2, 0, Birmingham, Saturday 7 December 2002, 15:00
Man Utd, 2, 0, Arsenal, Saturday 7 December 2002, 12:15
West Ham, 0, 1, Southampton, Monday 2 December 2002, 20:00
Leeds, 1, 2, Charlton, Sunday 1 December 2002, 15:00
Newcastle, 2, 1, Everton, Sunday 1 December 2002, 14:15
Liverpool, 1, 2, Man Utd, Sunday 1 December 2002, 12:15
Arsenal, 3, 1, Aston Villa, Saturday 30 November 2002, 15:00
Birmingham, 1, 1, Spurs, Saturday 30 November 2002, 15:00
Blackburn, 2, 1, Fulham, Saturday 30 November 2002, 15:00
Chelsea, 3, 0, Sunderland, Saturday 30 November 2002, 15:00
Man City, 2, 0, Bolton, Saturday 30 November 2002, 15:00
West Brom, 1, 0, Middlesbrough, Saturday 30 November 2002, 15:00
Charlton, 3, 1, Blackburn, Sunday 24 November 2002, 16:05
Spurs, 2, 0, Leeds, Sunday 24 November 2002, 14:00
Aston Villa, 4, 1, West Ham, Saturday 23 November 2002, 15:00
Bolton, 1, 1, Chelsea, Saturday 23 November 2002, 15:00
Everton, 1, 0, West Brom, Saturday 23 November 2002, 15:00
Fulham, 3, 2, Liverpool, Saturday 23 November 2002, 15:00
Middlesbrough, 3, 1, Man City, Saturday 23 November 2002, 15:00
Southampton, 3, 2, Arsenal, Saturday 23 November 2002, 15:00
Sunderland, 0, 1, Birmingham, Saturday 23 November 2002, 15:00
Man Utd, 5, 3, Newcastle, Saturday 23 November 2002, 12:15
West Ham, 1, 1, Man Utd, Sunday 17 November 2002, 16:05
Birmingham, 0, 0, Fulham, Sunday 17 November 2002, 15:00
Blackburn, 0, 1, Everton, Sunday 17 November 2002, 15:00
Leeds, 2, 4, Bolton, Sunday 17 November 2002, 15:00
Liverpool, 0, 0, Sunderland, Sunday 17 November 2002, 14:00
Arsenal, 3, 0, Spurs, Saturday 16 November 2002, 15:00
Chelsea, 1, 0, Middlesbrough, Saturday 16 November 2002, 15:00
Man City, 0, 1, Charlton, Saturday 16 November 2002, 15:00
Newcastle, 2, 1, Southampton, Saturday 16 November 2002, 15:00
West Brom, 0, 0, Aston Villa, Saturday 16 November 2002, 15:00
Sunderland, 2, 0, Spurs, Sunday 10 November 2002, 16:05
West Ham, 3, 4, Leeds, Sunday 10 November 2002, 14:00
Arsenal, 1, 0, Newcastle, Saturday 9 November 2002, 15:00
Aston Villa, 3, 1, Fulham, Saturday 9 November 2002, 15:00
Bolton, 1, 1, West Brom, Saturday 9 November 2002, 15:00
Chelsea, 3, 0, Birmingham, Saturday 9 November 2002, 15:00
Everton, 1, 0, Charlton, Saturday 9 November 2002, 15:00
Middlesbrough, 1, 0, Liverpool, Saturday 9 November 2002, 15:00
Southampton, 1, 1, Blackburn, Saturday 9 November 2002, 15:00
Man City, 3, 1, Man Utd, Saturday 9 November 2002, 12:15
Newcastle, 2, 0, Middlesbrough, Monday 4 November 2002, 20:00
Charlton, 1, 1, Sunderland, Sunday 3 November 2002, 16:05
Blackburn, 0, 0, Aston Villa, Sunday 3 November 2002, 15:00
Leeds, 0, 1, Everton, Sunday 3 November 2002, 15:00
Fulham, 0, 1, Arsenal, Sunday 3 November 2002, 14:00
Spurs, 0, 0, Chelsea, Sunday 3 November 2002, 14:00
Birmingham, 3, 1, Bolton, Saturday 2 November 2002, 15:00
Liverpool, 2, 0, West Ham, Saturday 2 November 2002, 15:00
Man Utd, 2, 1, Southampton, Saturday 2 November 2002, 15:00
West Brom, 1, 2, Man City, Saturday 2 November 2002, 15:00
Bolton, 1, 1, Sunderland, Monday 28 October 2002, 20:00
West Ham, 0, 1, Everton, Sunday 27 October 2002, 16:05
Southampton, 4, 2, Fulham, Sunday 27 October 2002, 14:00
Arsenal, 1, 2, Blackburn, Saturday 26 October 2002, 15:00
Birmingham, 0, 2, Man City, Saturday 26 October 2002, 15:00
Chelsea, 2, 0, West Brom, Saturday 26 October 2002, 15:00
Liverpool, 2, 1, Spurs, Saturday 26 October 2002, 15:00
Man Utd, 1, 1, Aston Villa, Saturday 26 October 2002, 15:00
Middlesbrough, 2, 2, Leeds, Saturday 26 October 2002, 15:00
Newcastle, 2, 1, Charlton, Saturday 26 October 2002, 15:00
Fulham, 0, 1, West Ham, Wednesday 23 October 2002, 19:45
Aston Villa, 0, 1, Southampton, Monday 21 October 2002, 20:00
Charlton, 1, 0, Middlesbrough, Sunday 20 October 2002, 16:05
Spurs, 3, 1, Bolton, Sunday 20 October 2002, 16:05
Blackburn, 5, 2, Newcastle, Saturday 19 October 2002, 15:00
Everton, 2, 1, Arsenal, Saturday 19 October 2002, 15:00
Fulham, 1, 1, Man Utd, Saturday 19 October 2002, 15:00
Man City, 0, 3, Chelsea, Saturday 19 October 2002, 15:00
Sunderland, 0, 1, West Ham, Saturday 19 October 2002, 15:00
West Brom, 1, 1, Birmingham, Saturday 19 October 2002, 15:00
Leeds, 0, 1, Liverpool, Saturday 19 October 2002, 12:00
Man Utd, 3, 0, Everton, Monday 7 October 2002, 20:00
Liverpool, 1, 0, Chelsea, Sunday 6 October 2002, 16:05
Aston Villa, 0, 0, Leeds, Sunday 6 October 2002, 15:00
Blackburn, 1, 2, Spurs, Sunday 6 October 2002, 15:00
Arsenal, 3, 1, Sunderland, Sunday 6 October 2002, 14:00
Fulham, 1, 0, Charlton, Sunday 6 October 2002, 13:00
Middlesbrough, 2, 0, Bolton, Saturday 5 October 2002, 15:00
Newcastle, 2, 1, West Brom, Saturday 5 October 2002, 15:00
Southampton, 2, 0, Man City, Saturday 5 October 2002, 15:00
West Ham, 1, 2, Birmingham, Saturday 5 October 2002, 15:00
West Brom, 0, 2, Blackburn, Monday 30 September 2002, 20:00
Birmingham, 0, 2, Newcastle, Saturday 28 September 2002, 17:30
Bolton, 1, 1, Southampton, Saturday 28 September 2002, 15:00
Charlton, 1, 3, Man Utd, Saturday 28 September 2002, 15:00
Chelsea, 2, 3, West Ham, Saturday 28 September 2002, 15:00
Everton, 2, 0, Fulham, Saturday 28 September 2002, 15:00
Man City, 0, 3, Liverpool, Saturday 28 September 2002, 15:00
Sunderland, 1, 0, Aston Villa, Saturday 28 September 2002, 15:00
Spurs, 0, 3, Middlesbrough, Saturday 28 September 2002, 15:00
Leeds, 1, 4, Arsenal, Saturday 28 September 2002, 12:00
Fulham, 0, 0, Chelsea, Monday 23 September 2002, 20:00
Blackburn, 1, 0, Leeds, Sunday 22 September 2002, 15:00
Aston Villa, 3, 2, Everton, Sunday 22 September 2002, 14:00
Arsenal, 2, 1, Bolton, Saturday 21 September 2002, 15:00
Liverpool, 2, 0, West Brom, Saturday 21 September 2002, 15:00
Man Utd, 1, 0, Spurs, Saturday 21 September 2002, 15:00
Middlesbrough, 1, 0, Birmingham, Saturday 21 September 2002, 15:00
Southampton, 0, 0, Charlton, Saturday 21 September 2002, 15:00
West Ham, 0, 0, Man City, Saturday 21 September 2002, 15:00
Newcastle, 2, 0, Sunderland, Saturday 21 September 2002, 12:15
Birmingham, 3, 0, Aston Villa, Monday 16 September 2002, 20:00
Spurs, 3, 2, West Ham, Sunday 15 September 2002, 16:05
Man City, 2, 2, Blackburn, Sunday 15 September 2002, 14:00
Bolton, 2, 3, Liverpool, Saturday 14 September 2002, 15:00
Charlton, 0, 3, Arsenal, Saturday 14 September 2002, 15:00
Chelsea, 3, 0, Newcastle, Saturday 14 September 2002, 15:00
Everton, 2, 1, Middlesbrough, Saturday 14 September 2002, 15:00
Sunderland, 0, 3, Fulham, Saturday 14 September 2002, 15:00
West Brom, 1, 0, Southampton, Saturday 14 September 2002, 15:00
Leeds, 1, 0, Man Utd, Saturday 14 September 2002, 12:00
Blackburn, 2, 3, Chelsea, Wednesday 11 September 2002, 20:00
Liverpool, 2, 2, Birmingham, Wednesday 11 September 2002, 20:00
Man Utd, 0, 1, Bolton, Wednesday 11 September 2002, 20:00
Newcastle, 0, 2, Leeds, Wednesday 11 September 2002, 20:00
Aston Villa, 2, 0, Charlton, Wednesday 11 September 2002, 19:45
Fulham, 3, 2, Spurs, Wednesday 11 September 2002, 19:45
Southampton, 1, 0, Everton, Wednesday 11 September 2002, 19:45
West Ham, 0, 1, West Brom, Wednesday 11 September 2002, 19:45
Arsenal, 2, 1, Man City, Tuesday 10 September 2002, 20:00
Middlesbrough, 3, 0, Sunderland, Tuesday 10 September 2002, 19:45
Man Utd, 1, 0, Middlesbrough, Tuesday 3 September 2002, 20:00
Liverpool, 2, 2, Newcastle, Monday 2 September 2002, 20:00
Chelsea, 1, 1, Arsenal, Sunday 1 September 2002, 16:05
Bolton, 1, 0, Aston Villa, Sunday 1 September 2002, 14:00
Man City, 3, 1, Everton, Saturday 31 August 2002, 15:00
Middlesbrough, 1, 0, Blackburn, Saturday 31 August 2002, 15:00
Sunderland, 1, 1, Man Utd, Saturday 31 August 2002, 15:00
Spurs, 2, 1, Southampton, Saturday 31 August 2002, 15:00
West Brom, 1, 0, Fulham, Saturday 31 August 2002, 15:00
West Ham, 0, 2, Charlton, Saturday 31 August 2002, 15:00
Birmingham, 2, 1, Leeds, Saturday 31 August 2002, 12:00
Blackburn, 2, 2, Liverpool, Wednesday 28 August 2002, 20:00
Everton, 1, 1, Birmingham, Wednesday 28 August 2002, 20:00
Aston Villa, 1, 0, Man City, Wednesday 28 August 2002, 19:45
Leeds, 0, 1, Sunderland, Wednesday 28 August 2002, 19:45
Southampton, 1, 1, Chelsea, Wednesday 28 August 2002, 19:45
Arsenal, 5, 2, West Brom, Tuesday 27 August 2002, 20:00
Charlton, 0, 1, Spurs, Tuesday 27 August 2002, 19:45
West Brom, 1, 3, Leeds, Saturday 24 August 2002, 17:30
Birmingham, 0, 1, Blackburn, Saturday 24 August 2002, 15:00
Bolton, 1, 2, Charlton, Saturday 24 August 2002, 15:00
Liverpool, 3, 0, Southampton, Saturday 24 August 2002, 15:00
Middlesbrough, 2, 2, Fulham, Saturday 24 August 2002, 15:00
Sunderland, 0, 1, Everton, Saturday 24 August 2002, 15:00
Spurs, 1, 0, Aston Villa, Saturday 24 August 2002, 15:00
West Ham, 2, 2, Arsenal, Saturday 24 August 2002, 15:00
Man City, 1, 0, Newcastle, Saturday 24 August 2002, 12:15
Chelsea, 2, 2, Man Utd, Friday 23 August 2002, 20:00
Newcastle, 4, 0, West Ham, Monday 19 August 2002, 20:00
Arsenal, 2, 0, Birmingham, Sunday 18 August 2002, 16:05
Aston Villa, 0, 1, Liverpool, Sunday 18 August 2002, 14:00
Blackburn, 0, 0, Sunderland, Saturday 17 August 2002, 15:00
Charlton, 2, 3, Chelsea, Saturday 17 August 2002, 15:00
Everton, 2, 2, Spurs, Saturday 17 August 2002, 15:00
Fulham, 4, 1, Bolton, Saturday 17 August 2002, 15:00
Leeds, 3, 0, Man City, Saturday 17 August 2002, 15:00
Man Utd, 1, 0, West Brom, Saturday 17 August 2002, 15:00
Southampton, 0, 0, Middlesbrough, Saturday 17 August 2002, 15:00
