home, homescore, awayscore, away, date, group
Bordeaux, 0, 0, Paris Saint-Germain , "Saturday, April 14, 2007", "Parc Lescure "
Le Mans, 0, 0, Stade Rennes, "Saturday, April 14, 2007", "Leon-Bollée "
Lille, 2, 0, Sochaux, "Saturday, April 14, 2007", "Stadium Lille Métropole "
Lorient, 0, 0, AS Monaco, "Saturday, April 14, 2007", "Stade du Moustoir "
Nantes, 0, 0, Lens, "Saturday, April 14, 2007", "La Beaujoire-Louis-Fonteneau "
Toulouse, 2, 0, AJ Auxerre, "Saturday, April 14, 2007", "Stadium Municipal "
Troyes, 0, 0, AS Nancy Lorraine, "Saturday, April 14, 2007", "Stade de l'Aube "
Valenciennes, 0, 0, Marseille, "Saturday, April 14, 2007", "Stade Nungesser "
Sedan, 0, 2, Toulouse, "Sunday, April 8, 2007", "Stade Louis-Dugauguez "
Marseille, 4, 1, Lille, "Sunday, April 8, 2007", "Stade Vélodrome "
Valenciennes, 0, 0, Lyon, "Saturday, April 7, 2007", "Stade Nungesser "
AJ Auxerre, 0, 0, Bordeaux, "Saturday, April 7, 2007", "Stade Abbé-Deschamps "
AS Monaco, 0, 0, Troyes, "Saturday, April 7, 2007", "Stade Louis II "
AS Nancy Lorraine, 0, 1, Lorient, "Saturday, April 7, 2007", "Stade Marcel Picot "
Paris Saint-Germain , 2, 1, Le Mans, "Saturday, April 7, 2007", "Parc des Princes "
Sochaux, 1, 1, Nice, "Saturday, April 7, 2007", "Stade Bonal "
St Etienne, 2, 1, Nantes, "Saturday, April 7, 2007", "Stade Geoffroy-Guichard "
Stade Rennes, 1, 0, Lens, "Saturday, April 7, 2007", "Stade de la Route-de-Lorient "
Nantes, 0, 1, Sedan, "Sunday, April 1, 2007", "La Beaujoire-Louis-Fonteneau "
Le Mans, 2, 2, AJ Auxerre, "Sunday, April 1, 2007", "Leon-Bollée "
Lille, 0, 2, Valenciennes, "Sunday, April 1, 2007", "Stadium Lille Métropole "
Nice, 1, 1, AS Monaco, "Sunday, April 1, 2007", "Stade du Ray "
Toulouse, 1, 0, St Etienne, "Sunday, April 1, 2007", "Stadium Municipal "
Troyes, 0, 1, Sochaux, "Sunday, April 1, 2007", "Stade de l'Aube "
Lens, 1, 2, Paris Saint-Germain , "Sunday, April 1, 2007", "Stade Felix-Bollaert "
Lorient, 2, 1, Marseille, "Saturday, March 31, 2007", "Stade du Moustoir "
AJ Auxerre, 1, 0, Lens, "Sunday, March 18, 2007", "Stade Abbé-Deschamps "
Stade Rennes, 1, 0, Paris Saint-Germain , "Sunday, March 18, 2007", "Stade de la Route-de-Lorient "
Sochaux, 4, 2, Toulouse, "Saturday, March 17, 2007", "Stade Bonal "
AS Monaco, 2, 1, Nantes, "Saturday, March 17, 2007", "Stade Louis II "
AS Nancy Lorraine, 0, 3, Lyon, "Saturday, March 17, 2007", "Stade Marcel Picot "
Lille, 0, 2, Le Mans, "Saturday, March 17, 2007", "Stadium Lille Métropole "
Marseille, 3, 0, Nice, "Saturday, March 17, 2007", "Stade Vélodrome "
Sedan, 1, 1, Bordeaux, "Saturday, March 17, 2007", "Stade Louis-Dugauguez "
St Etienne, 3, 1, Troyes, "Saturday, March 17, 2007", "Stade Geoffroy-Guichard "
Valenciennes, 0, 0, Lorient, "Saturday, March 17, 2007", "Stade Nungesser "
Lens, 1, 1, Sedan, "Sunday, March 11, 2007", "Stade Felix-Bollaert "
Paris Saint-Germain , 0, 1, AJ Auxerre, "Sunday, March 11, 2007", "Parc des Princes "
Lyon, 1, 1, Marseille, "Sunday, March 11, 2007", "Stade de Gerland "
Toulouse, 1, 1, AS Monaco, "Saturday, March 10, 2007", "Stadium Municipal "
Bordeaux, 2, 0, Sochaux, "Saturday, March 10, 2007", "Parc Lescure "
Le Mans, 2, 1, St Etienne, "Saturday, March 10, 2007", "Leon-Bollée "
Lorient, 0, 0, Lille, "Saturday, March 10, 2007", "Stade du Moustoir "
Nantes, 2, 1, AS Nancy Lorraine, "Saturday, March 10, 2007", "La Beaujoire-Louis-Fonteneau "
Nice, 1, 1, Stade Rennes, "Saturday, March 10, 2007", "Stade du Ray "
Troyes, 1, 3, Valenciennes, "Saturday, March 10, 2007", "Stade de l'Aube "
Sochaux, 1, 1, Nantes, "Sunday, March 4, 2007", "Stade Bonal "
Marseille, 0, 1, Lens, "Sunday, March 4, 2007", "Stade Vélodrome "
St Etienne, 1, 3, Lyon, "Saturday, March 3, 2007", "Stade Geoffroy-Guichard "
AJ Auxerre, 1, 0, Stade Rennes, "Saturday, March 3, 2007", "Stade Abbé-Deschamps "
AS Monaco, 0, 0, Bordeaux, "Saturday, March 3, 2007", "Stade Louis II "
AS Nancy Lorraine, 1, 1, Le Mans, "Saturday, March 3, 2007", "Stade Marcel Picot "
Lille, 4, 0, Troyes, "Saturday, March 3, 2007", "Stadium Lille Métropole "
Lorient, 0, 0, Nice, "Saturday, March 3, 2007", "Stade du Moustoir "
Sedan, 2, 0, Paris Saint-Germain , "Saturday, March 3, 2007", "Stade Louis-Dugauguez "
Valenciennes, 0, 0, Toulouse, "Saturday, March 3, 2007", "Stade Nungesser "
Lens, 2, 2, AS Nancy Lorraine, "Sunday, February 25, 2007", "Stade Felix-Bollaert "
Bordeaux, 2, 1, Valenciennes, "Sunday, February 25, 2007", "Parc Lescure "
Paris Saint-Germain , 0, 2, St Etienne, "Sunday, February 25, 2007", "Parc des Princes "
Toulouse, 3, 0, Marseille, "Saturday, February 24, 2007", "Stadium Municipal "
Le Mans, 0, 2, AS Monaco, "Saturday, February 24, 2007", "Leon-Bollée "
Lyon, 3, 3, Sochaux, "Saturday, February 24, 2007", "Stade de Gerland "
Nantes, 1, 1, AJ Auxerre, "Saturday, February 24, 2007", "La Beaujoire-Louis-Fonteneau "
Nice, 2, 1, Lille, "Saturday, February 24, 2007", "Stade du Ray "
Stade Rennes, 0, 2, Sedan, "Saturday, February 24, 2007", "Stade de la Route-de-Lorient "
Troyes, 3, 0, Lorient, "Saturday, February 24, 2007", "Stade de l'Aube "
AS Monaco, 0, 0, Lens, "Sunday, February 18, 2007", "Stade Louis II "
Marseille, 0, 0, Nantes, "Sunday, February 18, 2007", "Stade Vélodrome "
St Etienne, 1, 3, Stade Rennes, "Saturday, February 17, 2007", "Stade Geoffroy-Guichard "
AS Nancy Lorraine, 0, 3, Paris Saint-Germain , "Saturday, February 17, 2007", "Stade Marcel Picot "
Lorient, 0, 1, Toulouse, "Saturday, February 17, 2007", "Stade du Moustoir "
Sedan, 2, 2, AJ Auxerre, "Saturday, February 17, 2007", "Stade Louis-Dugauguez "
Sochaux, 2, 0, Le Mans, "Saturday, February 17, 2007", "Stade Bonal "
Troyes, 1, 0, Bordeaux, "Saturday, February 17, 2007", "Stade de l'Aube "
Valenciennes, 0, 1, Nice, "Saturday, February 17, 2007", "Stade Nungesser "
Lille, 1, 2, Lyon, "Friday, February 16, 2007", "Stadium Lille Métropole "
Lens, 3, 1, Sochaux, "Sunday, February 11, 2007", "Stade Felix-Bollaert "
Bordeaux, 1, 0, Marseille, "Sunday, February 11, 2007", "Parc Lescure "
Paris Saint-Germain , 4, 2, AS Monaco, "Saturday, February 10, 2007", "Parc des Princes "
AJ Auxerre, 1, 1, St Etienne, "Saturday, February 10, 2007", "Stade Abbé-Deschamps "
Le Mans, 3, 2, Sedan, "Saturday, February 10, 2007", "Leon-Bollée "
Lyon, 1, 0, Lorient, "Saturday, February 10, 2007", "Stade de Gerland "
Nantes, 2, 5, Valenciennes, "Saturday, February 10, 2007", "La Beaujoire-Louis-Fonteneau "
Nice, 3, 0, Troyes, "Saturday, February 10, 2007", "Stade du Ray "
Stade Rennes, 1, 1, AS Nancy Lorraine, "Saturday, February 10, 2007", "Stade de la Route-de-Lorient "
Toulouse, 1, 0, Lille, "Saturday, February 10, 2007", "Stadium Municipal "
Troyes, 1, 0, Lyon, "Sunday, February 4, 2007", "Stade de l'Aube "
Marseille, 1, 1, Paris Saint-Germain , "Sunday, February 4, 2007", "Stade Vélodrome "
Lille, 0, 0, Nantes, "Saturday, February 3, 2007", "Stadium Lille Métropole "
AS Monaco, 2, 1, AJ Auxerre, "Saturday, February 3, 2007", "Stade Louis II "
AS Nancy Lorraine, 2, 1, Toulouse, "Saturday, February 3, 2007", "Stade Marcel Picot "
Lorient, 2, 1, Le Mans, "Saturday, February 3, 2007", "Stade du Moustoir "
Nice, 2, 1, Bordeaux, "Saturday, February 3, 2007", "Stade du Ray "
Sochaux, 0, 0, Stade Rennes, "Saturday, February 3, 2007", "Stade Bonal "
St Etienne, 1, 2, Sedan, "Saturday, February 3, 2007", "Stade Geoffroy-Guichard "
Valenciennes, 1, 3, Lens, "Saturday, February 3, 2007", "Stade Nungesser "
AJ Auxerre, 2, 0, AS Nancy Lorraine, "Sunday, January 28, 2007", "Stade Abbé-Deschamps "
Lens, 3, 3, St Etienne, "Sunday, January 28, 2007", "Stade Felix-Bollaert "
Le Mans, 2, 0, Marseille, "Saturday, January 27, 2007", "Leon-Bollée "
Bordeaux, 0, 0, Lille, "Saturday, January 27, 2007", "Parc Lescure "
Lyon, 1, 1, Nice, "Saturday, January 27, 2007", "Stade de Gerland "
Nantes, 0, 2, Lorient, "Saturday, January 27, 2007", "La Beaujoire-Louis-Fonteneau "
Paris Saint-Germain , 0, 0, Sochaux, "Saturday, January 27, 2007", "Parc des Princes "
Sedan, 0, 1, AS Monaco, "Saturday, January 27, 2007", "Stade Louis-Dugauguez "
Stade Rennes, 1, 0, Valenciennes, "Saturday, January 27, 2007", "Stade de la Route-de-Lorient "
Toulouse, 1, 1, Troyes, "Saturday, January 27, 2007", "Stadium Municipal "
AS Nancy Lorraine, 0, 2, St Etienne, "Thursday, January 25, 2007", "Stade Marcel Picot "
Marseille, 3, 1, AJ Auxerre, "Wednesday, January 24, 2007", "Stade Vélodrome "
Lille, 1, 0, Paris Saint-Germain , "Wednesday, January 24, 2007", "Stadium Lille Métropole "
AS Monaco, 0, 2, Stade Rennes, "Wednesday, January 24, 2007", "Stade Louis II "
Lorient, 1, 0, Lens, "Wednesday, January 24, 2007", "Stade du Moustoir "
Nice, 0, 1, Toulouse, "Wednesday, January 24, 2007", "Stade du Ray "
Sochaux, 1, 1, Sedan, "Wednesday, January 24, 2007", "Stade Bonal "
Troyes, 1, 0, Nantes, "Wednesday, January 24, 2007", "Stade de l'Aube "
Valenciennes, 1, 1, Le Mans, "Wednesday, January 24, 2007", "Stade Nungesser "
Lyon, 1, 2, Bordeaux, "Wednesday, January 24, 2007", "Stade de Gerland "
Paris Saint-Germain , 0, 0, Toulouse, "Wednesday, January 17, 2007", "Parc des Princes "
St Etienne, 0, 1, AS Monaco, "Sunday, January 14, 2007", "Stade Geoffroy-Guichard "
Stade Rennes, 0, 2, Marseille, "Sunday, January 14, 2007", "Stade de la Route-de-Lorient "
Paris Saint-Germain , 1, 2, Valenciennes, "Saturday, January 13, 2007", "Parc des Princes "
Lens, 1, 1, Lille, "Saturday, January 13, 2007", "Stade Felix-Bollaert "
AJ Auxerre, 1, 0, Sochaux, "Saturday, January 13, 2007", "Stade Abbé-Deschamps "
Bordeaux, 1, 1, Lorient, "Saturday, January 13, 2007", "Parc Lescure "
Le Mans, 2, 0, Troyes, "Saturday, January 13, 2007", "Leon-Bollée "
Nantes, 1, 0, Nice, "Saturday, January 13, 2007", "La Beaujoire-Louis-Fonteneau "
Sedan, 2, 2, AS Nancy Lorraine, "Saturday, January 13, 2007", "Stade Louis-Dugauguez "
Toulouse, 2, 0, Lyon, "Saturday, January 13, 2007", "Stadium Municipal "
Sochaux, 2, 1, AS Nancy Lorraine, "Saturday, December 23, 2006", "Stade Bonal "
Troyes, 1, 1, Paris Saint-Germain , "Saturday, December 23, 2006", "Stade de l'Aube "
Lyon, 0, 0, AS Monaco, "Saturday, December 23, 2006", "Stade de Gerland "
Bordeaux, 1, 0, Le Mans, "Saturday, December 23, 2006", "Parc Lescure "
Lille, 1, 1, AJ Auxerre, "Saturday, December 23, 2006", "Stadium Lille Métropole "
Lorient, 0, 0, Stade Rennes, "Saturday, December 23, 2006", "Stade du Moustoir "
Nice, 1, 2, Lens, "Saturday, December 23, 2006", "Stade du Ray "
Toulouse, 0, 4, Nantes, "Saturday, December 23, 2006", "Stadium Municipal "
Valenciennes, 2, 1, Sedan, "Saturday, December 23, 2006", "Stade Nungesser "
Marseille, 2, 1, St Etienne, "Friday, December 22, 2006", "Stade Vélodrome "
Paris Saint-Germain , 0, 0, Nice, "Sunday, December 17, 2006", "Parc des Princes "
AJ Auxerre, 2, 1, Lorient, "Sunday, December 17, 2006", "Stade Abbé-Deschamps "
Lens, 0, 4, Lyon, "Sunday, December 17, 2006", "Stade Felix-Bollaert "
AS Nancy Lorraine, 2, 0, Marseille, "Saturday, December 16, 2006", "Stade Marcel Picot "
AS Monaco, 3, 0, Sochaux, "Saturday, December 16, 2006", "Stade Louis II "
Le Mans, 2, 0, Toulouse, "Saturday, December 16, 2006", "Leon-Bollée "
Nantes, 0, 0, Bordeaux, "Saturday, December 16, 2006", "La Beaujoire-Louis-Fonteneau "
Sedan, 2, 0, Lille, "Saturday, December 16, 2006", "Stade Louis-Dugauguez "
St Etienne, 3, 0, Valenciennes, "Saturday, December 16, 2006", "Stade Geoffroy-Guichard "
Stade Rennes, 1, 1, Troyes, "Saturday, December 16, 2006", "Stade de la Route-de-Lorient "
Lille, 2, 2, St Etienne, "Sunday, December 10, 2006", "Stadium Lille Métropole "
Lyon, 3, 1, Paris Saint-Germain , "Sunday, December 10, 2006", "Stade de Gerland "
Toulouse, 0, 1, Lens, "Saturday, December 9, 2006", "Stadium Municipal "
Bordeaux, 0, 1, Stade Rennes, "Saturday, December 9, 2006", "Parc Lescure "
Lorient, 2, 0, Sedan, "Saturday, December 9, 2006", "Stade du Moustoir "
Marseille, 2, 1, AS Monaco, "Saturday, December 9, 2006", "Stade Vélodrome "
Nantes, 0, 0, Le Mans, "Saturday, December 9, 2006", "La Beaujoire-Louis-Fonteneau "
Nice, 0, 0, AS Nancy Lorraine, "Saturday, December 9, 2006", "Stade du Ray "
Troyes, 3, 3, AJ Auxerre, "Saturday, December 9, 2006", "Stade de l'Aube "
Valenciennes, 0, 0, Sochaux, "Saturday, December 9, 2006", "Stade Nungesser "
Sochaux, 1, 0, Marseille, "Sunday, December 3, 2006", "Stade Bonal "
AS Nancy Lorraine, 1, 3, Lille, "Sunday, December 3, 2006", "Stade Marcel Picot "
Le Mans, 0, 1, Lyon, "Saturday, December 2, 2006", "Leon-Bollée "
AJ Auxerre, 0, 0, Nice, "Saturday, December 2, 2006", "Stade Abbé-Deschamps "
AS Monaco, 3, 0, Valenciennes, "Saturday, December 2, 2006", "Stade Louis II "
Lens, 3, 0, Bordeaux, "Saturday, December 2, 2006", "Stade Felix-Bollaert "
Sedan, 1, 2, Troyes, "Saturday, December 2, 2006", "Stade Louis-Dugauguez "
St Etienne, 2, 0, Lorient, "Saturday, December 2, 2006", "Stade Geoffroy-Guichard "
Stade Rennes, 2, 0, Nantes, "Saturday, December 2, 2006", "Stade de la Route-de-Lorient "
Le Mans, 1, 1, Lens, "Sunday, November 26, 2006", "Leon-Bollée "
Nantes, 1, 1, Paris Saint-Germain , "Sunday, November 26, 2006", "La Beaujoire-Louis-Fonteneau "
Valenciennes, 1, 0, AS Nancy Lorraine, "Sunday, November 26, 2006", "Stade Nungesser "
Lyon, 1, 0, AJ Auxerre, "Sunday, November 26, 2006", "Stade de Gerland "
Troyes, 1, 1, Marseille, "Saturday, November 25, 2006", "Stade de l'Aube "
Bordeaux, 1, 0, St Etienne, "Saturday, November 25, 2006", "Parc Lescure "
Lille, 1, 1, AS Monaco, "Saturday, November 25, 2006", "Stadium Lille Métropole "
Lorient, 1, 3, Sochaux, "Saturday, November 25, 2006", "Stade du Moustoir "
Nice, 2, 2, Sedan, "Saturday, November 25, 2006", "Stade du Ray "
Toulouse, 1, 0, Stade Rennes, "Saturday, November 25, 2006", "Stadium Municipal "
AJ Auxerre, 1, 0, Toulouse, "Sunday, November 19, 2006", "Stade Abbé-Deschamps "
Marseille, 1, 0, Valenciennes, "Sunday, November 19, 2006", "Stade Vélodrome "
Sochaux, 0, 0, Lille, "Saturday, November 18, 2006", "Stade Bonal "
AS Monaco, 2, 2, Lorient, "Saturday, November 18, 2006", "Stade Louis II "
AS Nancy Lorraine, 1, 0, Troyes, "Saturday, November 18, 2006", "Stade Marcel Picot "
Lens, 2, 0, Nantes, "Saturday, November 18, 2006", "Stade Felix-Bollaert "
Paris Saint-Germain , 0, 2, Bordeaux, "Saturday, November 18, 2006", "Parc des Princes "
Sedan, 0, 1, Lyon, "Saturday, November 18, 2006", "Stade Louis-Dugauguez "
St Etienne, 2, 1, Nice, "Saturday, November 18, 2006", "Stade Geoffroy-Guichard "
Stade Rennes, 1, 1, Le Mans, "Saturday, November 18, 2006", "Stade de la Route-de-Lorient "
Troyes, 0, 4, AS Monaco, "Sunday, November 12, 2006", "Stade de l'Aube "
Lille, 1, 0, Marseille, "Sunday, November 12, 2006", "Stadium Lille Métropole "
Bordeaux, 0, 0, AJ Auxerre, "Saturday, November 11, 2006", "Parc Lescure "
Le Mans, 1, 1, Paris Saint-Germain , "Saturday, November 11, 2006", "Leon-Bollée "
Lens, 0, 0, Stade Rennes, "Saturday, November 11, 2006", "Stade Felix-Bollaert "
Lorient, 2, 0, AS Nancy Lorraine, "Saturday, November 11, 2006", "Stade du Moustoir "
Nantes, 2, 2, St Etienne, "Saturday, November 11, 2006", "La Beaujoire-Louis-Fonteneau "
Nice, 0, 0, Sochaux, "Saturday, November 11, 2006", "Stade du Ray "
Toulouse, 3, 1, Sedan, "Saturday, November 11, 2006", "Stadium Municipal "
Lyon, 2, 1, Valenciennes, "Friday, November 10, 2006", "Stade de Gerland "
AS Nancy Lorraine, 2, 1, Bordeaux, "Sunday, November 5, 2006", "Stade Marcel Picot "
Paris Saint-Germain , 1, 3, Lens, "Sunday, November 5, 2006", "Parc des Princes "
Stade Rennes, 1, 0, Lyon, "Saturday, November 4, 2006", "Stade de la Route-de-Lorient "
AJ Auxerre, 2, 3, Le Mans, "Saturday, November 4, 2006", "Stade Abbé-Deschamps "
AS Monaco, 0, 0, Nice, "Saturday, November 4, 2006", "Stade Louis II "
Marseille, 0, 1, Lorient, "Saturday, November 4, 2006", "Stade Vélodrome "
Sedan, 1, 1, Nantes, "Saturday, November 4, 2006", "Stade Louis-Dugauguez "
Sochaux, 1, 0, Troyes, "Saturday, November 4, 2006", "Stade Bonal "
St Etienne, 3, 0, Toulouse, "Saturday, November 4, 2006", "Stade Geoffroy-Guichard "
Valenciennes, 0, 3, Lille, "Saturday, November 4, 2006", "Stade Nungesser "
Nice, 2, 1, Marseille, "Sunday, October 29, 2006", "Stade du Ray "
Lyon, 1, 0, AS Nancy Lorraine, "Sunday, October 29, 2006", "Stade de Gerland "
Lens, 1, 0, AJ Auxerre, "Saturday, October 28, 2006", "Stade Felix-Bollaert "
Bordeaux, 3, 1, Sedan, "Saturday, October 28, 2006", "Parc Lescure "
Le Mans, 1, 1, Lille, "Saturday, October 28, 2006", "Leon-Bollée "
Lorient, 1, 0, Valenciennes, "Saturday, October 28, 2006", "Stade du Moustoir "
Nantes, 1, 0, AS Monaco, "Saturday, October 28, 2006", "La Beaujoire-Louis-Fonteneau "
Paris Saint-Germain , 1, 0, Stade Rennes, "Saturday, October 28, 2006", "Parc des Princes "
Toulouse, 1, 2, Sochaux, "Saturday, October 28, 2006", "Stadium Municipal "
Troyes, 3, 1, St Etienne, "Saturday, October 28, 2006", "Stade de l'Aube "
AJ Auxerre, 0, 0, Paris Saint-Germain , "Sunday, October 22, 2006", "Stade Abbé-Deschamps "
Marseille, 1, 4, Lyon, "Sunday, October 22, 2006", "Stade Vélodrome "
Lille, 1, 0, Lorient, "Saturday, October 21, 2006", "Stadium Lille Métropole "
AS Monaco, 1, 3, Toulouse, "Saturday, October 21, 2006", "Stade Louis II "
AS Nancy Lorraine, 1, 0, Nantes, "Saturday, October 21, 2006", "Stade Marcel Picot "
Sedan, 2, 2, Lens, "Saturday, October 21, 2006", "Stade Louis-Dugauguez "
Sochaux, 2, 1, Bordeaux, "Saturday, October 21, 2006", "Stade Bonal "
St Etienne, 2, 0, Le Mans, "Saturday, October 21, 2006", "Stade Geoffroy-Guichard "
Stade Rennes, 1, 0, Nice, "Saturday, October 21, 2006", "Stade de la Route-de-Lorient "
Valenciennes, 3, 1, Troyes, "Saturday, October 21, 2006", "Stade Nungesser "
Le Mans, 0, 0, AS Nancy Lorraine, "Sunday, October 15, 2006", "Leon-Bollée "
Lens, 1, 1, Marseille, "Sunday, October 15, 2006", "Stade Felix-Bollaert "
Lyon, 2, 1, St Etienne, "Saturday, October 14, 2006", "Stade de Gerland "
Bordeaux, 1, 0, AS Monaco, "Saturday, October 14, 2006", "Parc Lescure "
Nantes, 0, 2, Sochaux, "Saturday, October 14, 2006", "La Beaujoire-Louis-Fonteneau "
Nice, 3, 0, Lorient, "Saturday, October 14, 2006", "Stade du Ray "
Paris Saint-Germain , 4, 2, Sedan, "Saturday, October 14, 2006", "Parc des Princes "
Stade Rennes, 3, 1, AJ Auxerre, "Saturday, October 14, 2006", "Stade de la Route-de-Lorient "
Toulouse, 3, 0, Valenciennes, "Saturday, October 14, 2006", "Stadium Municipal "
Troyes, 1, 1, Lille, "Saturday, October 14, 2006", "Stade de l'Aube "
AJ Auxerre, 1, 0, Nantes, "Sunday, October 1, 2006", "Stade Abbé-Deschamps "
AS Nancy Lorraine, 2, 1, Lens, "Sunday, October 1, 2006", "Stade Marcel Picot "
Marseille, 3, 0, Toulouse, "Sunday, October 1, 2006", "Stade Vélodrome "
St Etienne, 1, 0, Paris Saint-Germain , "Sunday, October 1, 2006", "Stade Geoffroy-Guichard "
Sochaux, 0, 1, Lyon, "Saturday, September 30, 2006", "Stade Bonal "
