home, homescore, awayscore, away, date, group
Valenciennes, 2, 0, Lyon, "Saturday, May 2, 2009", "Stade Nungesser (14,864)"
Marseille, 2, 2, Toulouse, "Saturday, May 2, 2009", "Stade Vélodrome (60,000)"
Stade Rennes, 2, 3, Bordeaux, "Wednesday, April 29, 2009", "Stade de la Route-de-Lorient (26,079)"
AJ Auxerre, 2, 1, Caen, "Sunday, April 26, 2009", "Stade Abbé-Deschamps (20,500)"
AS Nancy Lorraine, 2, 0, Nantes, "Sunday, April 26, 2009", "Stade Marcel Picot (15,500)"
Le Havre AC, 0, 1, Grenoble, "Sunday, April 26, 2009", "Stade Jules-Deschaseaux (12,394)"
Le Mans, 0, 1, AS Monaco, "Sunday, April 26, 2009", "Leon-Bollée (10,000)"
Nice, 3, 1, St Etienne, "Sunday, April 26, 2009", "Stade du Ray (9,233)"
Sochaux, 1, 1, Valenciennes, "Sunday, April 26, 2009", "Stade Bonal (14,691)"
Toulouse, 1, 1, Lorient, "Sunday, April 26, 2009", "Stadium Municipal (18,083)"
Lille, 1, 2, Marseille, "Sunday, April 26, 2009", "Stadium Lille Métropole (18,000)"
Lyon, 0, 0, Paris Saint-Germain , "Friday, April 24, 2009", "Stade de Gerland (30,900)"
Lorient, 1, 2, Marseille, "Sunday, April 19, 2009", "Stade du Moustoir (13,093)"
Paris Saint-Germain , 3, 0, Le Havre AC, "Sunday, April 19, 2009", "Parc des Princes (41,000)"
Bordeaux, 1, 0, Lyon, "Sunday, April 19, 2009", "Stade Jacques Chaban-Delmas (34,121)"
AS Monaco, 3, 1, Stade Rennes, "Saturday, April 18, 2009", "Stade Louis II (7,714)"
Caen, 1, 2, AS Nancy Lorraine, "Saturday, April 18, 2009", "Stade Michel-d'Ornano (18,399)"
Grenoble, 1, 0, Toulouse, "Saturday, April 18, 2009", "Stade des Alpes (13,865)"
Nantes, 2, 0, Nice, "Saturday, April 18, 2009", "La Beaujoire-Louis-Fonteneau (21,014)"
Sochaux, 0, 1, AJ Auxerre, "Saturday, April 18, 2009", "Stade Bonal (14,211)"
Valenciennes, 0, 2, Le Mans, "Saturday, April 18, 2009", "Stade Nungesser (14,000)"
St Etienne, 2, 1, Lille, "Saturday, April 18, 2009", "Stade Geoffroy-Guichard (31,185)"
Marseille, 4, 1, Grenoble, "Sunday, April 12, 2009", "Stade Vélodrome (50,000)"
Lille, 0, 0, Paris Saint-Germain , "Sunday, April 12, 2009", "Stadium Lille Métropole (18,000)"
Lyon, 2, 2, AS Monaco, "Sunday, April 12, 2009", "Stade de Gerland (40,245)"
AJ Auxerre, 0, 2, Bordeaux, "Saturday, April 11, 2009", "Stade Abbé-Deschamps (20,002)"
AS Nancy Lorraine, 2, 0, Valenciennes, "Saturday, April 11, 2009", "Stade Marcel Picot (18,213)"
Le Havre AC, 1, 2, Caen, "Saturday, April 11, 2009", "Stade Jules-Deschaseaux (15,000)"
Le Mans, 2, 0, Sochaux, "Saturday, April 11, 2009", "Leon-Bollée (14,354)"
Nice, 2, 0, Lorient, "Saturday, April 11, 2009", "Stade du Ray (17,000)"
Toulouse, 1, 0, Nantes, "Saturday, April 11, 2009", "Stadium Municipal (22,528)"
Stade Rennes, 1, 0, St Etienne, "Saturday, April 11, 2009", "Stade de la Route-de-Lorient (25,222)"
Paris Saint-Germain , 2, 1, Nice, "Sunday, April 5, 2009", "Parc des Princes (40,471)"
Sochaux, 3, 0, Stade Rennes, "Sunday, April 5, 2009", "Stade Bonal (13,654)"
St Etienne, 0, 3, Marseille, "Sunday, April 5, 2009", "Stade Geoffroy-Guichard (34,534)"
AS Monaco, 0, 1, Le Havre AC, "Saturday, April 4, 2009", "Stade Louis II (6,459)"
Bordeaux, 1, 0, AS Nancy Lorraine, "Saturday, April 4, 2009", "Stade Jacques Chaban-Delmas (26,825)"
Grenoble, 1, 3, Lorient, "Saturday, April 4, 2009", "Stade des Alpes (16,297)"
Le Mans, 1, 3, Lyon, "Saturday, April 4, 2009", "Leon-Bollée (13,175)"
Nantes, 0, 2, Lille, "Saturday, April 4, 2009", "La Beaujoire-Louis-Fonteneau (21,398)"
Valenciennes, 2, 0, AJ Auxerre, "Saturday, April 4, 2009", "Stade Nungesser (13,292)"
Caen, 0, 0, Toulouse, "Saturday, April 4, 2009", "Stade Michel-d'Ornano (17,000)"
Lorient, 3, 1, St Etienne, "Sunday, March 22, 2009", "Stade du Moustoir (11,100)"
Lyon, 2, 0, Sochaux, "Sunday, March 22, 2009", "Stade de Gerland (37,334)"
Toulouse, 4, 1, Paris Saint-Germain , "Sunday, March 22, 2009", "Stadium Municipal (31,327)"
AJ Auxerre, 2, 0, Le Mans, "Saturday, March 21, 2009", "Stade Abbé-Deschamps (12,327)"
AS Nancy Lorraine, 0, 1, AS Monaco, "Saturday, March 21, 2009", "Stade Marcel Picot (19,377)"
Le Havre AC, 0, 3, Bordeaux, "Saturday, March 21, 2009", "Stade Jules-Deschaseaux (14,363)"
Lille, 2, 1, Grenoble, "Saturday, March 21, 2009", "Stadium Lille Métropole (14,001)"
Nice, 2, 2, Caen, "Saturday, March 21, 2009", "Stade du Ray (8,410)"
Stade Rennes, 0, 0, Valenciennes, "Saturday, March 21, 2009", "Stade de la Route-de-Lorient (20,053)"
Marseille, 2, 0, Nantes, "Saturday, March 21, 2009", "Stade Vélodrome (42,000)"
Grenoble, 1, 0, St Etienne, "Sunday, March 15, 2009", "Stade des Alpes (18,597)"
Lyon, 0, 2, AJ Auxerre, "Sunday, March 15, 2009", "Stade de Gerland (37,846)"
Paris Saint-Germain , 1, 3, Marseille, "Sunday, March 15, 2009", "Parc des Princes (45,000)"
AS Monaco, 3, 2, Toulouse, "Saturday, March 14, 2009", "Stade Louis II (6,752)"
Caen, 0, 1, Lille, "Saturday, March 14, 2009", "Stade Michel-d'Ornano (17,506)"
Le Mans, 2, 2, Stade Rennes, "Saturday, March 14, 2009", "Leon-Bollée (9,850)"
Nantes, 1, 1, Lorient, "Saturday, March 14, 2009", "La Beaujoire-Louis-Fonteneau (22,381)"
Sochaux, 2, 1, AS Nancy Lorraine, "Saturday, March 14, 2009", "Stade Bonal (13,092)"
Valenciennes, 3, 2, Le Havre AC, "Saturday, March 14, 2009", "Stade Nungesser (12,136)"
Bordeaux, 2, 1, Nice, "Saturday, March 14, 2009", "Stade Jacques Chaban-Delmas (25,054)"
Le Havre AC, 2, 1, Sochaux, "Sunday, March 8, 2009", "Stade Jules-Deschaseaux (16,382)"
Stade Rennes, 2, 0, AJ Auxerre, "Sunday, March 8, 2009", "Stade de la Route-de-Lorient (27,116)"
St Etienne, 2, 1, Nantes, "Sunday, March 8, 2009", "Stade Geoffroy-Guichard (22,400)"
AS Nancy Lorraine, 2, 2, Le Mans, "Saturday, March 7, 2009", "Stade Marcel Picot (17,005)"
Grenoble, 2, 1, Caen, "Saturday, March 7, 2009", "Stade des Alpes (15,377)"
Lorient, 0, 1, Paris Saint-Germain , "Saturday, March 7, 2009", "Stade du Moustoir (12,206)"
Marseille, 0, 0, Valenciennes, "Saturday, March 7, 2009", "Stade Vélodrome (45,000)"
Nice, 0, 0, AS Monaco, "Saturday, March 7, 2009", "Stade du Ray (10,357)"
Toulouse, 3, 0, Bordeaux, "Saturday, March 7, 2009", "Stadium Municipal (30,162)"
Lille, 2, 0, Lyon, "Saturday, March 7, 2009", "Stadium Lille Métropole (78,000)"
AS Monaco, 2, 2, St Etienne, "Sunday, March 1, 2009", "Stade Louis II (8,374)"
Bordeaux, 1, 0, Lorient, "Sunday, March 1, 2009", "Stade Jacques Chaban-Delmas (34,694)"
Caen, 0, 1, Marseille, "Sunday, March 1, 2009", "Stade Michel-d'Ornano (20,945)"
Paris Saint-Germain , 4, 1, AS Nancy Lorraine, "Sunday, March 1, 2009", "Parc des Princes (39,000)"
Lyon, 1, 1, Stade Rennes, "Sunday, March 1, 2009", "Stade de Gerland (34,770)"
Le Mans, 2, 0, Le Havre AC, "Saturday, February 28, 2009", "Leon-Bollée (8,918)"
Nantes, 1, 1, Grenoble, "Saturday, February 28, 2009", "La Beaujoire-Louis-Fonteneau (23,717)"
Sochaux, 1, 0, Nice, "Saturday, February 28, 2009", "Stade Bonal (13,202)"
Valenciennes, 2, 0, Lille, "Saturday, February 28, 2009", "Stade Nungesser (12,423)"
AJ Auxerre, 1, 1, Toulouse, "Saturday, February 28, 2009", "Stade Abbé-Deschamps (12,000)"
Marseille, 0, 0, Le Mans, "Sunday, February 22, 2009", "Stade Vélodrome (60,013)"
St Etienne, 1, 1, Bordeaux, "Sunday, February 22, 2009", "Stade Geoffroy-Guichard (35,616)"
Lille, 2, 1, AS Monaco, "Sunday, February 22, 2009", "Stadium Lille Métropole (14,000)"
AS Nancy Lorraine, 0, 2, Lyon, "Saturday, February 21, 2009", "Stade Marcel Picot (18,953)"
Grenoble, 0, 0, Paris Saint-Germain , "Saturday, February 21, 2009", "Stade des Alpes (18,087)"
Le Havre AC, 1, 2, AJ Auxerre, "Saturday, February 21, 2009", "Stade Jules-Deschaseaux (12,741)"
Lorient, 1, 2, Sochaux, "Saturday, February 21, 2009", "Stade du Moustoir (11,588)"
Nantes, 1, 1, Caen, "Saturday, February 21, 2009", "La Beaujoire-Louis-Fonteneau (21,000)"
Toulouse, 0, 0, Valenciennes, "Saturday, February 21, 2009", "Stadium Municipal (18,206)"
Nice, 0, 1, Stade Rennes, "Saturday, February 21, 2009", "Stade du Ray (9,718)"
AS Nancy Lorraine, 1, 2, Nice, "Tuesday, February 17, 2009", "Stade Marcel Picot (17,257)"
Le Mans, 0, 0, Lille, "Tuesday, February 17, 2009", "Leon-Bollée (9,269)"
Valenciennes, 2, 0, Caen, "Tuesday, February 17, 2009", "Stade Nungesser (12,266)"
Lyon, 3, 1, Le Havre AC, "Sunday, February 15, 2009", "Stade de Gerland (37,118)"
Sochaux, 1, 2, Toulouse, "Sunday, February 15, 2009", "Stade Bonal (12,481)"
AS Monaco, 0, 1, Marseille, "Sunday, February 15, 2009", "Stade Louis II (13,475)"
AJ Auxerre, 2, 0, Lille, "Saturday, February 14, 2009", "Stade Abbé-Deschamps (9,600)"
Bordeaux, 1, 1, Grenoble, "Saturday, February 14, 2009", "Stade Jacques Chaban-Delmas (21,392)"
Caen, 1, 1, Lorient, "Saturday, February 14, 2009", "Stade Michel-d'Ornano (16,665)"
Le Mans, 1, 2, Nice, "Saturday, February 14, 2009", "Leon-Bollée (8,015)"
Stade Rennes, 1, 1, AS Nancy Lorraine, "Saturday, February 14, 2009", "Stade de la Route-de-Lorient (19,002)"
Valenciennes, 1, 1, Nantes, "Saturday, February 14, 2009", "Stade Nungesser (11,620)"
Paris Saint-Germain , 2, 1, St Etienne, "Saturday, February 14, 2009", "Parc des Princes (4,200)"
Grenoble, 0, 0, Valenciennes, "Sunday, February 8, 2009", "Stade des Alpes (20,068)"
Nice, 1, 3, Lyon, "Sunday, February 8, 2009", "Stade du Ray (18,696)"
Marseille, 1, 0, Bordeaux, "Sunday, February 8, 2009", "Stade Vélodrome (57,000)"
AS Nancy Lorraine, 0, 2, AJ Auxerre, "Saturday, February 7, 2009", "Stade Marcel Picot (17,042)"
Le Havre AC, 1, 0, Stade Rennes, "Saturday, February 7, 2009", "Stade Jules-Deschaseaux (12,618)"
Lorient, 1, 1, AS Monaco, "Saturday, February 7, 2009", "Stade du Moustoir (9,775)"
Nantes, 1, 4, Paris Saint-Germain , "Saturday, February 7, 2009", "La Beaujoire-Louis-Fonteneau (29,688)"
St Etienne, 3, 2, Caen, "Saturday, February 7, 2009", "Stade Geoffroy-Guichard (35,616)"
Toulouse, 2, 0, Le Mans, "Saturday, February 7, 2009", "Stadium Municipal (36,508)"
Lille, 3, 2, Sochaux, "Saturday, February 7, 2009", "Stadium Lille Métropole (14,000)"
Bordeaux, 2, 2, Lille, "Sunday, February 1, 2009", "Stade Jacques Chaban-Delmas (34,694)"
Sochaux, 1, 0, Marseille, "Sunday, February 1, 2009", "Stade Bonal (19,700)"
Lyon, 1, 1, St Etienne, "Sunday, February 1, 2009", "Stade de Gerland (38,590)"
AJ Auxerre, 0, 0, Lorient, "Saturday, January 31, 2009", "Stade Abbé-Deschamps (23,508)"
AS Monaco, 1, 0, Grenoble, "Saturday, January 31, 2009", "Stade Louis II (6,710)"
Le Havre AC, 2, 3, AS Nancy Lorraine, "Saturday, January 31, 2009", "Stade Jules-Deschaseaux (16,382)"
Le Mans, 0, 2, Nantes, "Saturday, January 31, 2009", "Leon-Bollée (10,030)"
Paris Saint-Germain , 2, 0, Caen, "Saturday, January 31, 2009", "Parc des Princes (38,000)"
Valenciennes, 1, 0, Nice, "Saturday, January 31, 2009", "Stade Nungesser (11,036)"
Stade Rennes, 0, 0, Toulouse, "Saturday, January 31, 2009", "Stade de la Route-de-Lorient (27,030)"
Caen, 2, 2, AS Monaco, "Sunday, January 18, 2009", "Stade Michel-d'Ornano (18,000)"
Paris Saint-Germain , 2, 1, Sochaux, "Sunday, January 18, 2009", "Parc des Princes (35,000)"
Lille, 1, 0, Stade Rennes, "Sunday, January 18, 2009", "Stadium Lille Métropole (13,000)"
Grenoble, 0, 2, Lyon, "Saturday, January 17, 2009", "Stade des Alpes (19,254)"
Lorient, 1, 1, Valenciennes, "Saturday, January 17, 2009", "Stade du Moustoir (11,000)"
Marseille, 2, 0, Le Havre AC, "Saturday, January 17, 2009", "Stade Vélodrome (45,891)"
Nice, 2, 0, AJ Auxerre, "Saturday, January 17, 2009", "Stade du Ray (8,655)"
St Etienne, 1, 1, Le Mans, "Saturday, January 17, 2009", "Stade Geoffroy-Guichard (25,000)"
Toulouse, 3, 0, AS Nancy Lorraine, "Saturday, January 17, 2009", "Stadium Municipal (13,867)"
Nantes, 1, 2, Bordeaux, "Saturday, January 17, 2009", "La Beaujoire-Louis-Fonteneau (26,008)"
Bordeaux, 4, 0, Paris Saint-Germain , "Sunday, January 11, 2009", "Stade Jacques Chaban-Delmas (31,910)"
AJ Auxerre, 0, 2, Marseille, "Saturday, January 10, 2009", "Stade Abbé-Deschamps (20,000)"
AS Monaco, 1, 2, Nantes, "Saturday, January 10, 2009", "Stade Louis II (6,415)"
Le Havre AC, 0, 1, Toulouse, "Saturday, January 10, 2009", "Stade Jules-Deschaseaux (12,413)"
Lyon, 1, 1, Lorient, "Saturday, January 10, 2009", "Stade de Gerland (38,500)"
Sochaux, 1, 0, St Etienne, "Saturday, January 10, 2009", "Stade Bonal (12,082)"
Stade Rennes, 1, 0, Grenoble, "Saturday, January 10, 2009", "Stade de la Route-de-Lorient (21,002)"
Marseille, 0, 3, AS Nancy Lorraine, "Sunday, December 21, 2008", "Stade Vélodrome (50,000)"
Paris Saint-Germain , 2, 2, Valenciennes, "Sunday, December 21, 2008", "Parc des Princes (34,000)"
AS Monaco, 3, 4, Bordeaux, "Sunday, December 21, 2008", "Stade Louis II (8,142)"
Grenoble, 2, 1, Le Mans, "Saturday, December 20, 2008", "Stade des Alpes (15,019)"
Lille, 3, 1, Le Havre AC, "Saturday, December 20, 2008", "Stadium Lille Métropole (13,000)"
Lorient, 1, 2, Stade Rennes, "Saturday, December 20, 2008", "Stade du Moustoir (14,366)"
Nantes, 1, 1, Sochaux, "Saturday, December 20, 2008", "La Beaujoire-Louis-Fonteneau (20,000)"
St Etienne, 2, 0, AJ Auxerre, "Saturday, December 20, 2008", "Stade Geoffroy-Guichard (26,871)"
Toulouse, 2, 2, Nice, "Saturday, December 20, 2008", "Stadium Municipal (21,029)"
Caen, 0, 1, Lyon, "Saturday, December 20, 2008", "Stade Michel-d'Ornano (20,613)"
Le Havre AC, 1, 3, Lorient, "Sunday, December 14, 2008", "Stade Jules-Deschaseaux (12,675)"
Nice, 0, 1, Lille, "Sunday, December 14, 2008", "Stade du Ray (8,662)"
Lyon, 0, 0, Marseille, "Sunday, December 14, 2008", "Stade de Gerland (38,500)"
AJ Auxerre, 1, 2, Paris Saint-Germain , "Saturday, December 13, 2008", "Stade Abbé-Deschamps (12,000)"
AS Nancy Lorraine, 2, 0, Grenoble, "Saturday, December 13, 2008", "Stade Marcel Picot (19,600)"
Le Mans, 1, 3, Bordeaux, "Saturday, December 13, 2008", "Leon-Bollée (10,599)"
Sochaux, 2, 2, Caen, "Saturday, December 13, 2008", "Stade Bonal (11,215)"
Toulouse, 3, 1, St Etienne, "Saturday, December 13, 2008", "Stadium Municipal (16,262)"
Valenciennes, 3, 1, AS Monaco, "Saturday, December 13, 2008", "Stade Nungesser (11,322)"
Stade Rennes, 0, 0, Nantes, "Saturday, December 13, 2008", "Stade de la Route-de-Lorient (28,652)"
Nice, 0, 0, Grenoble, "Wednesday, December 10, 2008", "Stade du Ray (10,064)"
AS Monaco, 1, 1, Sochaux, "Sunday, December 7, 2008", "Stade Louis II (6,785)"
Grenoble, 0, 0, AJ Auxerre, "Sunday, December 7, 2008", "Stade des Alpes (18,000)"
Lorient, 1, 0, AS Nancy Lorraine, "Sunday, December 7, 2008", "Stade du Moustoir (10,326)"
Paris Saint-Germain , 3, 1, Le Mans, "Sunday, December 7, 2008", "Parc des Princes (36,545)"
Caen, 1, 1, Stade Rennes, "Saturday, December 6, 2008", "Stade Michel-d'Ornano (19,084)"
Lille, 1, 1, Toulouse, "Saturday, December 6, 2008", "Stadium Lille Métropole (14,085)"
Marseille, 2, 1, Nice, "Saturday, December 6, 2008", "Stade Vélodrome (50,279)"
St Etienne, 2, 0, Le Havre AC, "Saturday, December 6, 2008", "Stade Geoffroy-Guichard (24,667)"
Nantes, 2, 1, Lyon, "Saturday, December 6, 2008", "La Beaujoire-Louis-Fonteneau (30,000)"
Bordeaux, 2, 1, Valenciennes, "Friday, December 5, 2008", "Stade Jacques Chaban-Delmas (18,720)"
AS Nancy Lorraine, 1, 2, St Etienne, "Sunday, November 30, 2008", "Stade Marcel Picot (17,328)"
Toulouse, 0, 0, Marseille, "Sunday, November 30, 2008", "Stadium Municipal (33,572)"
Stade Rennes, 1, 0, Paris Saint-Germain , "Sunday, November 30, 2008", "Stade de la Route-de-Lorient (27,551)"
AJ Auxerre, 0, 1, AS Monaco, "Saturday, November 29, 2008", "Stade Abbé-Deschamps (9,000)"
Le Havre AC, 0, 2, Nantes, "Saturday, November 29, 2008", "Stade Jules-Deschaseaux (13,130)"
Le Mans, 2, 0, Caen, "Saturday, November 29, 2008", "Leon-Bollée (9,009)"
Lille, 1, 1, Lorient, "Saturday, November 29, 2008", "Stadium Lille Métropole (12,763)"
Lyon, 0, 0, Valenciennes, "Saturday, November 29, 2008", "Stade de Gerland (36,000)"
Sochaux, 0, 0, Bordeaux, "Saturday, November 29, 2008", "Stade Bonal (13,250)"
AS Monaco, 3, 0, Le Mans, "Sunday, November 23, 2008", "Stade Louis II (5,000)"
Nantes, 0, 1, AS Nancy Lorraine, "Sunday, November 23, 2008", "La Beaujoire-Louis-Fonteneau (18,000)"
Marseille, 2, 2, Lille, "Sunday, November 23, 2008", "Stade Vélodrome (45,000)"
Bordeaux, 1, 1, Stade Rennes, "Saturday, November 22, 2008", "Stade Jacques Chaban-Delmas (25,213)"
Caen, 1, 0, AJ Auxerre, "Saturday, November 22, 2008", "Stade Michel-d'Ornano (17,293)"
Grenoble, 0, 0, Le Havre AC, "Saturday, November 22, 2008", "Stade des Alpes (16,093)"
Lorient, 1, 0, Toulouse, "Saturday, November 22, 2008", "Stade du Moustoir (9,578)"
St Etienne, 0, 1, Nice, "Saturday, November 22, 2008", "Stade Geoffroy-Guichard (23,009)"
Valenciennes, 2, 2, Sochaux, "Saturday, November 22, 2008", "Stade Nungesser (12,000)"
Paris Saint-Germain , 1, 0, Lyon, "Saturday, November 22, 2008", "Parc des Princes (14,000)"
Nice, 2, 1, Nantes, "Sunday, November 16, 2008", "Stade du Ray (11,750)"
Stade Rennes, 2, 1, AS Monaco, "Sunday, November 16, 2008", "Stade de la Route-de-Lorient (21,086)"
Lyon, 2, 1, Bordeaux, "Sunday, November 16, 2008", "Stade de Gerland (38,500)"
AJ Auxerre, 1, 0, Sochaux, "Saturday, November 15, 2008", "Stade Abbé-Deschamps (10,522)"
AS Nancy Lorraine, 1, 1, Caen, "Saturday, November 15, 2008", "Stade Marcel Picot (17,469)"
Le Havre AC, 1, 3, Paris Saint-Germain , "Saturday, November 15, 2008", "Stade Jules-Deschaseaux (16,322)"
Le Mans, 1, 0, Valenciennes, "Saturday, November 15, 2008", "Leon-Bollée (5,451)"
Marseille, 2, 3, Lorient, "Saturday, November 15, 2008", "Stade Vélodrome (45,000)"
Toulouse, 2, 0, Grenoble, "Saturday, November 15, 2008", "Stadium Municipal (14,406)"
Lille, 3, 0, St Etienne, "Saturday, November 15, 2008", "Stadium Lille Métropole (14,050)"
St Etienne, 0, 3, Stade Rennes, "Sunday, November 9, 2008", "Stade Geoffroy-Guichard (25,000)"
Valenciennes, 0, 1, AS Nancy Lorraine, "Sunday, November 9, 2008", "Stade Nungesser (11,381)"
Paris Saint-Germain , 1, 0, Lille, "Sunday, November 9, 2008", "Parc des Princes (44,000)"
AS Monaco, 0, 1, Lyon, "Saturday, November 8, 2008", "Stade Louis II (10,444)"
Bordeaux, 2, 0, AJ Auxerre, "Saturday, November 8, 2008", "Stade Jacques Chaban-Delmas (22,365)"
Caen, 0, 1, Le Havre AC, "Saturday, November 8, 2008", "Stade Michel-d'Ornano (20,047)"
Grenoble, 0, 3, Marseille, "Saturday, November 8, 2008", "Stade des Alpes (19,649)"
Lorient, 0, 1, Nice, "Saturday, November 8, 2008", "Stade du Moustoir (10,023)"
Sochaux, 2, 1, Le Mans, "Saturday, November 8, 2008", "Stade Bonal (10,040)"
Nantes, 1, 1, Toulouse, "Saturday, November 8, 2008", "La Beaujoire-Louis-Fonteneau (18,293)"
Le Havre AC, 2, 3, AS Monaco, "Sunday, November 2, 2008", "Stade Jules-Deschaseaux (13,593)"
Stade Rennes, 1, 0, Sochaux, "Sunday, November 2, 2008", "Stade de la Route-de-Lorient (21,856)"
Lyon, 2, 0, Le Mans, "Sunday, November 2, 2008", "Stade de Gerland (36,000)"
AJ Auxerre, 0, 0, Valenciennes, "Saturday, November 1, 2008", "Stade Abbé-Deschamps (11,053)"
AS Nancy Lorraine, 1, 0, Bordeaux, "Saturday, November 1, 2008", "Stade Marcel Picot (18,618)"
Lille, 2, 0, Nantes, "Saturday, November 1, 2008", "Stadium Lille Métropole (12,000)"
Lorient, 1, 1, Grenoble, "Saturday, November 1, 2008", "Stade du Moustoir (10,668)"
Nice, 1, 0, Paris Saint-Germain , "Saturday, November 1, 2008", "Stade du Ray (12,038)"
Toulouse, 0, 1, Caen, "Saturday, November 1, 2008", "Stadium Municipal (15,714)"
Marseille, 3, 1, St Etienne, "Saturday, November 1, 2008", "Stade Vélodrome (50,000)"
